Dates,SNA
2020-05-15,146.62319946289062
2019-03-28,150.55130004882812
2018-09-17,150.4735107421875
2018-08-16,149.8512420654297
2018-10-19,151.02774047851562
2019-04-29,150.30821228027344
2019-01-23,151.49441528320312
2019-09-04,148.38307189941406
2018-11-20,145.63143920898438
2019-07-02,145.1161346435547
2019-05-31,143.55072021484375
2019-12-12,147.32325744628906
2020-05-18,147.5955047607422
2019-09-27,150.19154357910156
2020-03-03,148.76226806640625
2020-05-21,145.7189483642578
2019-05-14,147.2065887451172
2018-08-31,142.36451721191406
2018-07-30,140.03099060058594
2018-10-02,143.33682250976562
2019-04-12,145.82247924804688
2019-03-11,143.66954040527344
2019-02-07,145.18638610839844
2019-07-17,146.3607177734375
2019-09-19,141.96676635742188
2019-10-21,142.91600036621094
2019-12-18,141.99612426757812
2020-03-06,143.14108276367188
2019-10-03,145.38209533691406
2020-03-09,145.49952697753906
2020-05-27,144.1784210205078
2019-12-24,145.66590881347656
2020-03-12,148.4940948486328
2018-12-20,147.8384246826172
2019-08-01,149.1399688720703
2018-08-14,154.63973999023438
2018-07-13,158.13336181640625
2018-10-17,159.376220703125
2019-05-29,158.9749755859375
2019-03-26,158.58352661132812
2019-02-22,154.46359252929688
2019-10-04,151.8702850341797
2019-11-05,151.82135009765625
2019-12-27,152.37916564941406
2020-06-02,152.02685546875
2019-12-30,150.0696563720703
2020-03-18,152.26173400878906
2020-06-05,151.60604858398438
2019-07-15,152.01707458496094
2018-12-03,153.19139099121094
2019-06-13,151.4690399169922
2019-01-04,149.52162170410156
2018-08-29,148.8561553955078
2019-02-05,152.1247100830078
2018-11-01,151.17547607421875
2019-08-16,148.64088439941406
2019-04-10,148.59194946289062
2019-09-17,149.87391662597656
2019-10-15,153.11312866210938
2020-01-02,154.57122802734375
2020-06-08,154.91375732421875
2019-10-18,154.6495361328125
2020-03-24,152.33023071289062
2020-06-11,154.1504364013672
2020-01-08,155.95108032226562
2019-04-25,159.16091918945312
2019-07-30,161.40191650390625
2019-02-20,162.0086669921875
2018-07-11,163.07534790039062
2018-09-13,162.77198791503906
2018-10-15,162.15545654296875
2019-06-28,161.3432159423828
2018-12-18,159.1902618408203
2018-11-16,163.30043029785156
2019-10-02,164.90533447265625
2020-03-27,164.4747772216797
2020-01-10,163.24171447753906
2019-10-24,163.39830017089844
2020-03-30,163.36892700195312
2020-06-17,164.35731506347656
2020-01-14,165.32614135742188
2020-04-02,160.79519653320312
2019-01-02,161.02027893066406
2019-08-14,160.1688690185547
2018-10-30,158.58352661132812
2019-06-11,159.0170135498047
2019-05-10,156.33734130859375
2019-04-08,155.6378631591797
2018-08-27,156.5343780517578
2018-07-26,160.0514678955078
2018-09-28,160.48492431640625
2019-03-07,159.97265625
2019-10-30,158.0811004638672
2020-01-17,155.49009704589844
2020-06-23,154.24879455566406
2020-04-08,156.81024169921875
2020-06-26,159.78546142578125
2019-03-22,162.5242462158203
2019-01-17,163.2828369140625
2019-08-29,162.71142578125
2018-11-14,165.1940460205078
2019-06-26,167.89344787597656
2018-09-11,167.85403442382812
2018-07-09,168.60276794433594
2018-08-10,169.30224609375
2019-04-23,169.07565307617188
2019-09-30,165.26303100585938
2020-01-23,167.16441345214844
2019-11-08,167.30233764648438
2020-04-14,166.41567993164062
2019-11-11,167.262939453125
2020-01-29,166.6915283203125
2020-04-17,166.33685302734375
2018-07-24,166.8885498046875
2018-09-26,166.49449157714844
2019-05-08,164.61280822753906
2019-03-05,163.4010467529297
2019-02-01,162.34690856933594
2018-12-31,164.13992309570312
2018-11-29,164.18919372558594
2019-08-12,164.080810546875
2019-07-11,164.9970245361328
2019-09-13,165.97235107421875
2019-11-14,164.69161987304688
2020-04-20,166.1693878173828
2020-02-04,167.4796600341797
2020-04-23,166.3072967529297
2018-12-14,165.1645050048828
2019-08-27,165.9427947998047
2018-08-08,163.50941467285156
2018-10-11,160.48492431640625
2018-11-12,162.35675048828125
2019-07-26,162.4848175048828
2019-06-24,160.91839599609375
2019-05-23,157.26341247558594
2019-03-20,159.4209442138672
2019-01-15,160.20907592773438
2019-11-20,161.31248474121094
2020-02-07,157.68702697753906
2020-02-10,153.43109130859375
2020-04-29,153.29315185546875
2019-11-26,153.21435546875
2020-02-13,154.67239379882812
2019-01-30,153.03701782226562
2018-08-23,153.94337463378906
2018-09-24,155.2043914794922
2018-11-27,155.65757751464844
2018-10-26,157.5786590576172
2019-07-09,158.7689208984375
2019-06-07,157.8068084716797
2019-05-06,152.3812713623047
2019-04-04,148.2352294921875
2019-09-11,145.8150634765625
2019-11-29,143.5734405517578
2020-05-05,147.50125122070312
2019-12-02,142.96839904785156
2020-02-19,148.3344268798828
2020-05-08,140.37960815429688
2019-05-21,140.61766052246094
2019-03-18,130.86756896972656
2018-09-07,139.2389678955078
2018-08-06,128.40773010253906
2018-10-09,117.85420227050781
2019-02-14,125.19405364990234
2018-12-12,115.5332260131836
2019-07-24,124.42039489746094
2019-09-26,110.11759948730469
2019-10-28,106.1600341796875
2019-12-05,99.05823516845703
2020-05-11,94.79318237304688
2019-07-03,105.7236099243164
2020-02-25,109.04638671875
2020-05-14,112.61711883544922
2020-02-28,106.9733657836914
2019-08-08,112.11126708984375
2019-06-05,107.93548583984375
2018-07-20,103.41255187988281
2018-08-21,99.9608383178711
2018-10-24,94.74359130859375
2019-04-02,105.19792175292969
2019-03-01,108.9372787475586
2019-01-28,115.47370910644531
2018-12-27,121.12738037109375
2019-09-09,113.23208618164062
2020-03-02,115.23566436767578
2020-05-20,108.77857208251953
2019-12-17,109.88947296142578
2020-03-05,117.3681869506836
2019-02-12,113.72801971435547
2019-01-11,109.64151000976562
2018-12-10,112.83533477783203
2019-08-23,112.74606323242188
2018-11-08,115.12655639648438
2019-07-22,124.02365112304688
2019-06-20,125.3626708984375
2018-09-05,134.41847229003906
2019-04-17,129.23097229003906
2019-09-24,123.04169464111328
2019-12-20,120.41323852539062
2020-05-26,120.68103790283203
2019-04-30,118.72705078125
2019-12-23,121.2166519165039
2020-03-11,126.29503631591797
2020-05-29,123.82527160644531
2019-12-26,121.74234008789062
2020-06-01,119.07421112060547
2019-05-02,122.88299560546875
2019-02-27,121.95063018798828
2018-11-23,133.2976531982422
2019-08-06,131.7899932861328
2018-07-18,133.72000122070312
2018-09-20,132.8699951171875
2018-10-22,128.8800048828125
2019-07-05,137.0
2019-06-03,136.2100067138672
2019-10-09,133.75
2019-10-11,129.69000244140625
2020-03-17,130.00999450683594
2020-06-04,134.4199981689453
2019-10-14,140.97999572753906
2020-03-20,142.91000366210938
2018-11-06,152.1999969482422
2019-06-18,156.05999755859375
2019-05-17,151.44000244140625
2019-04-15,145.5500030517578
2019-03-14,133.3300018310547
2019-01-09,135.00999450683594
2018-08-02,135.4600067138672
2018-10-05,137.25999450683594
2019-08-21,135.97000122070312
2019-10-17,135.61000061035156
2020-03-23,135.88999938964844
2020-06-10,134.88999938964844
2019-02-25,137.0800018310547
2020-01-07,130.82000732421875
2020-03-26,131.69000244140625
2019-10-23,133.55999755859375
