Dates,IRM
2019-02-07,29.18344497680664
2019-07-17,29.119043350219727
2019-09-19,28.649824142456055
2019-10-21,29.008638381958008
2019-12-18,28.7142276763916
2020-03-06,29.045440673828125
2019-10-03,29.27544593811035
2020-03-09,29.30304718017578
2020-05-27,29.781465530395508
2019-12-24,30.287485122680664
2020-03-12,30.443889617919922
2018-12-20,30.407089233398438
2019-08-01,30.756702423095703
2018-08-14,30.848705291748047
2018-07-13,31.189117431640625
2018-10-17,31.409927368164062
2019-05-29,30.492795944213867
2019-03-26,30.2398624420166
2019-02-22,30.202392578125
2019-10-04,30.11808204650879
2019-11-05,30.11808204650879
2019-12-27,29.977558135986328
2020-06-02,29.340538024902344
2019-12-30,29.228118896484375
2020-03-18,29.228118896484375
2020-06-05,29.893245697021484
2019-07-15,30.146183013916016
2018-12-03,30.34290885925293
2019-06-13,30.2398624420166
2019-01-04,29.996295928955078
2018-08-29,30.520904541015625
2019-02-05,30.174287796020508
2018-11-01,30.23049545288086
2019-08-16,29.958824157714844
2019-04-10,29.752729415893555
2019-09-17,30.258596420288086
2019-10-15,30.202392578125
2020-01-02,30.44595718383789
2020-06-08,30.71763038635254
2019-10-18,30.642684936523438
2020-03-24,30.698896408081055
2020-06-11,31.382755279541016
2020-01-08,31.79494857788086
2019-04-25,31.82305145263672
2019-07-30,32.13219451904297
2019-02-20,32.01978302001953
2018-07-11,31.935468673706055
2018-09-13,31.532642364501953
2018-10-15,31.6919002532959
2019-06-28,31.364025115966797
2018-12-18,30.72699737548828
2018-11-16,31.401491165161133
2019-10-02,32.19776916503906
2020-03-27,31.27971076965332
2020-01-10,31.50454330444336
2019-10-24,31.364025115966797
2020-03-30,30.48343276977539
2020-06-17,30.783205032348633
2020-01-14,30.59584617614746
2020-04-02,30.567745208740234
2019-01-02,31.167295455932617
2019-08-14,31.457704544067383
2018-10-30,31.673166275024414
2019-06-11,31.813684463500977
2019-05-10,31.916728973388672
2019-04-08,31.429594039916992
2018-08-27,31.654430389404297
2018-07-26,31.89799690246582
2018-09-28,30.53963851928711
2019-03-07,29.958824157714844
2019-10-30,30.089975357055664
2020-01-17,29.93071937561035
2020-06-23,30.258596420288086
2020-04-08,30.492795944213867
2020-06-26,30.35228157043457
2019-03-22,30.680158615112305
2019-01-17,30.914356231689453
2019-08-29,30.820680618286133
2018-11-14,30.605213165283203
2019-06-26,30.661422729492188
2018-09-11,30.163942337036133
2018-07-09,30.364459991455078
2018-08-10,29.97296905517578
2019-04-23,30.364459991455078
2019-09-30,30.46949577331543
2020-01-23,30.517236709594727
2019-11-08,30.307170867919922
2020-04-14,30.32626724243164
2019-11-11,30.393108367919922
2020-01-29,30.374008178710938
2020-04-17,30.259428024291992
2018-07-24,30.431303024291992
2018-09-26,29.03721046447754
2019-05-08,29.256826400756836
2019-03-05,29.762901306152344
2019-02-01,29.581480026245117
2018-12-31,29.552833557128906
2018-11-29,29.514638900756836
2019-08-12,29.275924682617188
2019-07-11,29.447799682617188
2019-09-13,29.218631744384766
2019-11-14,29.400056838989258
2020-04-20,29.715158462524414
2020-02-04,29.963420867919922
2020-04-23,30.230783462524414
2018-12-14,30.32626724243164
2019-08-27,30.46949577331543
2018-08-08,30.125747680664062
2018-10-11,30.20213508605957
2018-11-12,30.517236709594727
2019-07-26,30.26897621154785
2019-06-24,30.45039939880371
2019-05-23,30.183040618896484
2019-03-20,30.41220474243164
2019-01-15,30.794147491455078
2019-11-20,30.5076904296875
2020-02-07,30.48859405517578
2020-02-10,30.393108367919922
2020-04-29,30.52678680419922
2019-11-26,30.35491371154785
2020-02-13,30.35491371154785
2019-01-30,31.85403823852539
2018-08-23,31.643970489501953
2018-09-24,32.52244186401367
2018-11-27,32.274173736572266
2018-10-26,32.78025436401367
2019-07-09,32.89483642578125
2019-06-07,32.03546142578125
2019-05-06,31.472095489501953
2019-04-04,31.55803108215332
2019-09-11,29.791547775268555
2019-11-29,29.03721046447754
2020-05-05,30.26897621154785
2019-12-02,29.992067337036133
2020-02-19,31.233381271362305
2020-05-08,30.670015335083008
2019-05-21,30.335817337036133
2019-03-18,28.216032028198242
2018-09-07,29.266374588012695
2018-08-06,28.597976684570312
2018-10-09,25.42784881591797
2019-02-14,28.34006118774414
2018-12-12,24.077810287475586
2019-07-24,26.26759147644043
2019-09-26,25.417095184326172
2019-10-28,24.57637596130371
2019-12-05,22.200855255126953
2020-05-11,21.89780616760254
2019-07-03,23.46193504333496
2020-02-25,24.488393783569336
2020-05-14,24.898977279663086
2020-02-28,23.823640823364258
2019-08-08,24.292879104614258
2019-06-05,23.26641845703125
2018-07-20,21.721839904785156
2018-08-21,21.037534713745117
2018-10-24,21.565427780151367
2019-04-02,22.787403106689453
2019-03-01,24.10713768005371
2019-01-28,25.36821746826172
2018-12-27,26.50221061706543
2019-09-09,25.651714324951172
2020-03-02,26.07207489013672
2020-05-20,24.058259963989258
2019-12-17,23.706329345703125
2020-03-05,24.429738998413086
2019-02-12,24.116912841796875
2019-01-11,24.146242141723633
2018-12-10,23.950725555419922
2019-08-23,23.882293701171875
2018-11-08,23.002471923828125
2019-07-22,23.882293701171875
2019-06-20,24.234224319458008
2018-09-05,24.390636444091797
2019-04-17,23.63789939880371
2019-09-24,23.07090187072754
2019-12-20,22.406147003173828
2020-05-26,22.03466796875
2019-04-30,21.42856788635254
2019-12-23,23.999603271484375
2020-03-11,24.019155502319336
2020-05-29,23.501039505004883
2019-12-26,22.58211326599121
2020-06-01,22.30838966369629
2019-05-02,22.132423400878906
2019-02-27,21.917356491088867
2018-11-23,23.139333724975586
2019-08-06,22.934040069580078
2018-07-18,23.344623565673828
2018-09-20,23.393505096435547
2018-10-22,23.628124237060547
2019-07-05,24.292879104614258
2019-06-03,24.889202117919922
2019-10-09,25.123823165893555
2019-10-11,25.182476043701172
2020-03-17,25.817903518676758
2020-06-04,26.111177444458008
2019-10-14,27.763288497924805
2020-03-20,28.408491134643555
2018-11-06,29.04391860961914
2019-06-18,29.874862670898438
2019-05-17,29.45450210571289
2019-04-15,28.682214736938477
2019-03-14,26.99100112915039
2019-01-09,27.81999969482422
2018-08-02,28.020000457763672
2018-10-05,28.170000076293945
2019-08-21,27.850000381469727
2019-10-17,26.979999542236328
2020-03-23,26.34000015258789
2020-06-10,25.75
2019-02-25,26.100000381469727
2020-01-07,25.030000686645508
2020-03-26,24.639999389648438
2019-10-23,24.670000076293945
