Dates,AXP
2019-12-16,101.0199966430664
2020-03-04,98.7699966430664
2020-05-22,95.7699966430664
2019-10-01,91.33000183105469
2019-12-19,89.5
2018-09-10,93.83999633789062
2019-05-24,94.68000030517578
2018-08-09,94.41999816894531
2019-04-22,95.31999969482422
2019-03-21,95.68000030517578
2019-01-16,93.43000030517578
2019-08-28,97.63999938964844
2018-11-13,98.16999816894531
2018-10-12,98.6500015258789
2019-06-25,98.83000183105469
2020-03-10,98.26000213623047
2020-05-28,98.55000305175781
2019-10-07,98.44000244140625
2020-03-13,97.98999786376953
2019-10-10,99.41000366210938
2020-03-16,99.48999786376953
2020-06-03,100.4800033569336
2018-11-28,99.83000183105469
2018-09-25,99.70999908447266
2018-07-23,99.72000122070312
2018-08-24,100.7699966430664
2019-07-10,100.37999725341797
2019-05-07,100.95999908447266
2019-04-05,102.66999816894531
2019-03-04,102.69999694824219
2019-01-31,103.05999755859375
2019-09-12,103.41999816894531
2019-12-31,103.9000015258789
2020-03-19,104.95999908447266
2020-01-03,104.38999938964844
2020-06-09,104.5199966430664
2019-02-15,105.41000366210938
2019-01-14,107.0
2018-07-06,107.55999755859375
2018-08-07,106.62000274658203
2018-10-10,107.37999725341797
2018-12-13,106.5
2019-08-26,106.77999877929688
2019-07-25,106.61000061035156
2019-05-22,107.44000244140625
2019-03-19,106.93000030517578
2020-01-06,106.94000244140625
2020-03-25,107.41999816894531
2020-06-12,107.73999786376953
2019-10-22,108.9000015258789
2020-01-09,109.0
2020-06-15,108.8499984741211
2019-10-25,108.9800033569336
2020-03-31,107.86000061035156
2020-06-18,107.9800033569336
2019-04-03,109.55999755859375
2018-08-22,110.43000030517578
2018-10-25,112.13999938964844
2019-01-29,112.3499984741211
2018-12-28,113.5199966430664
2018-11-26,113.55000305175781
2019-08-09,112.66999816894531
2019-07-08,110.7699966430664
2019-06-06,111.81999969482422
2019-09-10,109.45999908447266
2020-01-15,109.04000091552734
2020-04-03,109.5
2019-10-31,108.9800033569336
2020-04-06,109.16000366210938
2020-06-24,109.30000305175781
2018-11-09,111.69999694824219
2019-07-23,111.0
2019-06-21,110.55999755859375
2019-05-20,110.12000274658203
2019-04-18,110.95999908447266
2018-09-06,110.69999694824219
2018-10-08,109.8499984741211
2019-02-13,110.16000366210938
2018-12-11,109.8499984741211
2019-09-25,110.91000366210938
2020-01-21,110.52999877929688
2020-04-09,111.87999725341797
2019-11-06,111.76000213623047
2020-01-24,113.66999816894531
2020-01-27,112.33000183105469
2020-04-15,113.97000122070312
2018-12-26,114.0199966430664
2019-08-07,115.87999725341797
2019-06-04,117.5999984741211
2018-09-21,116.76000213623047
2018-07-19,117.2300033569336
2018-08-20,117.0199966430664
2018-10-23,117.25
2019-05-03,119.3499984741211
2019-04-01,119.33999633789062
2019-02-28,118.22000122070312
2019-11-12,117.48999786376953
2020-01-30,117.26000213623047
2019-11-15,118.45999908447266
2020-04-21,115.9000015258789
2019-04-16,117.01000213623047
2019-03-15,117.66000366210938
2019-02-11,119.83999633789062
2019-01-10,119.06999969482422
2019-08-22,119.83999633789062
2018-11-07,120.55000305175781
2018-08-03,120.01000213623047
2018-09-04,118.43000030517578
2019-06-19,119.51000213623047
2019-09-23,118.16999816894531
2019-11-18,117.01000213623047
2020-02-05,116.73999786376953
2020-04-24,114.70999908447266
2019-03-29,114.62000274658203
2019-11-21,116.8499984741211
2020-04-27,118.12000274658203
2020-02-11,119.43000030517578
2020-04-30,121.11000061035156
2019-05-01,122.66000366210938
2019-02-26,123.2300033569336
2019-01-25,122.02999877929688
2018-12-24,121.86000061035156
2019-09-06,122.0
2018-07-17,121.44999694824219
2018-09-19,123.43000030517578
2019-08-05,124.68000030517578
2019-10-08,124.91999816894531
2019-12-11,124.7300033569336
2019-11-27,124.13999938964844
2020-02-14,123.16000366210938
2020-05-06,123.58999633789062
2019-01-08,123.94000244140625
2018-12-07,123.44000244140625
2019-08-20,124.91999816894531
2018-11-05,125.0999984741211
2019-07-19,125.86000061035156
2018-10-04,125.4000015258789
2019-06-17,124.8499984741211
2019-05-16,125.9000015258789
2018-08-01,126.88999938964844
2019-03-13,127.27999877929688
2019-12-03,127.95999908447266
2020-02-20,128.57000732421875
2019-12-06,128.05999755859375
2020-05-12,127.08000183105469
2019-12-09,128.39999389648438
2020-02-26,124.81999969482422
2020-05-15,126.0
2019-03-28,128.1999969482422
2018-09-17,127.94999694824219
2018-08-16,127.1500015258789
2018-10-19,126.77999877929688
2019-04-29,127.19000244140625
2019-01-23,126.47000122070312
2019-09-04,124.37000274658203
2018-11-20,124.08999633789062
2019-07-02,124.30999755859375
2019-05-31,120.72000122070312
2019-12-12,122.55000305175781
2020-05-18,123.54000091552734
2019-09-27,125.29000091552734
2020-03-03,126.16999816894531
2020-05-21,123.94999694824219
2019-05-14,126.31999969482422
2018-08-31,122.6500015258789
2018-07-30,122.37999725341797
2018-10-02,124.62999725341797
2019-04-12,124.4000015258789
2019-03-11,121.41999816894531
2019-02-07,122.5
2019-07-17,122.2699966430664
2019-09-19,117.76000213623047
2019-10-21,118.52999877929688
2019-12-18,117.75
2020-03-06,119.08999633789062
2019-10-03,120.73999786376953
2020-03-09,120.37000274658203
2020-05-27,117.5999984741211
2019-12-24,118.4000015258789
2020-03-12,120.66999816894531
2018-12-20,120.19000244140625
2019-08-01,119.91999816894531
2018-08-14,117.30999755859375
2018-07-13,118.0
2018-10-17,119.0199966430664
2019-05-29,119.19999694824219
2019-03-26,117.63999938964844
2019-02-22,119.05000305175781
2019-10-04,118.73999786376953
2019-11-05,117.79000091552734
2019-12-27,116.80000305175781
2020-06-02,118.23999786376953
2019-12-30,118.16999816894531
2020-03-18,119.12000274658203
2020-06-05,118.91000366210938
2019-07-15,118.58999633789062
2018-12-03,118.27999877929688
2019-06-13,116.69999694824219
2019-01-04,112.86000061035156
2018-08-29,112.55000305175781
2019-02-05,114.41000366210938
2018-11-01,113.6500015258789
2019-08-16,112.54000091552734
2019-04-10,113.91999816894531
2019-09-17,115.0199966430664
2019-10-15,116.4000015258789
2020-01-02,116.38999938964844
2020-06-08,117.58999633789062
2019-10-18,117.41000366210938
2020-03-24,119.0999984741211
2020-06-11,116.76000213623047
2020-01-08,119.05000305175781
2019-04-25,118.61000061035156
2019-07-30,116.48999786376953
2019-02-20,116.41000366210938
2018-07-11,118.26000213623047
2018-09-13,118.58000183105469
2018-10-15,117.41999816894531
2019-06-28,118.06999969482422
2018-12-18,117.27999877929688
2018-11-16,119.13999938964844
2019-10-02,119.62000274658203
2020-03-27,118.7699966430664
2020-01-10,119.69000244140625
2019-10-24,121.27999877929688
2020-03-30,121.47000122070312
2020-06-17,120.9000015258789
2020-01-14,120.88999938964844
2020-04-02,120.26000213623047
2019-01-02,120.93000030517578
2019-08-14,120.76000213623047
2018-10-30,119.66000366210938
2019-06-11,120.0
2019-05-10,119.30000305175781
2019-04-08,118.80000305175781
2018-08-27,119.05999755859375
2018-07-26,120.5999984741211
2018-09-28,119.79000091552734
2019-03-07,120.33000183105469
2019-10-30,120.12000274658203
2020-01-17,117.26000213623047
2020-06-23,116.56999969482422
2020-04-08,117.94000244140625
2020-06-26,118.27999877929688
2019-03-22,120.61000061035156
2019-01-17,120.45999908447266
2019-08-29,120.9000015258789
2018-11-14,120.63999938964844
2019-06-26,122.63999938964844
2018-09-11,124.72000122070312
2018-07-09,123.68000030517578
2018-08-10,124.94999694824219
2019-04-23,124.26000213623047
2019-09-30,124.83000183105469
2020-01-23,125.7699966430664
2019-11-08,124.48999786376953
2020-04-14,124.73999786376953
2019-11-11,125.41000366210938
2020-01-29,125.19000244140625
2020-04-17,124.30000305175781
2018-07-24,124.48999786376953
2018-09-26,125.8499984741211
2019-05-08,124.5999984741211
2019-03-05,124.05999755859375
2019-02-01,123.41000366210938
2018-12-31,125.54000091552734
2018-11-29,127.80999755859375
2019-08-12,127.27999877929688
2019-07-11,128.5399932861328
2019-09-13,128.8000030517578
2019-11-14,129.82000732421875
2020-04-20,130.5500030517578
2020-02-04,131.52000427246094
2020-04-23,130.52999877929688
2018-12-14,131.49000549316406
2019-08-27,131.3699951171875
2018-08-08,135.11000061035156
2018-10-11,130.63999938964844
2018-11-12,132.4499969482422
2019-07-26,131.67999267578125
2019-06-24,133.22000122070312
2019-05-23,129.8699951171875
2019-03-20,131.0
2019-01-15,131.85000610351562
2019-11-20,133.60000610351562
2020-02-07,133.25
2020-02-10,131.82000732421875
2020-04-29,132.24000549316406
2019-11-26,132.6300048828125
2020-02-13,133.24000549316406
2019-01-30,134.4600067138672
2018-08-23,135.8699951171875
2018-09-24,135.60000610351562
2018-11-27,136.92999267578125
2018-10-26,136.5800018310547
2019-07-09,134.89999389648438
2019-06-07,128.19000244140625
2019-05-06,120.9000015258789
2019-04-04,118.5
2019-09-11,112.80999755859375
2019-11-29,109.93000030517578
2020-05-05,113.87000274658203
2019-12-02,108.01000213623047
2020-02-19,115.69999694824219
2020-05-08,110.94000244140625
2019-05-21,108.23999786376953
2019-03-18,98.29000091552734
2018-09-07,103.30000305175781
2018-08-06,95.37999725341797
2018-10-09,83.52999877929688
2019-02-14,99.5999984741211
2018-12-12,85.87000274658203
2019-07-24,86.58000183105469
2019-09-26,73.75
2019-10-28,77.06999969482422
2019-12-05,74.12000274658203
2020-05-11,68.95999908447266
2019-07-03,84.05000305175781
2020-02-25,90.16999816894531
2020-05-14,93.29000091552734
2020-02-28,88.7300033569336
2019-08-08,90.2699966430664
2019-06-05,85.61000061035156
2018-07-20,77.83999633789062
2018-08-21,76.66000366210938
2018-10-24,73.5999984741211
2019-04-02,83.87000274658203
2019-03-01,87.58000183105469
2019-01-28,92.08000183105469
2018-12-27,94.81999969482422
2019-09-09,90.33000183105469
2020-03-02,88.38999938964844
2020-05-20,83.79000091552734
2019-12-17,81.3499984741211
2020-03-05,87.38999938964844
2019-02-12,84.01000213623047
2019-01-11,81.5199966430664
2018-12-10,82.54000091552734
2019-08-23,82.45999908447266
2018-11-08,83.16999816894531
2019-07-22,85.05999755859375
2019-06-20,88.19000244140625
2018-09-05,96.12000274658203
2019-04-17,91.25
2019-09-24,88.31999969482422
2019-12-20,86.37999725341797
2020-05-26,86.73999786376953
2019-04-30,84.0
2019-12-23,86.7300033569336
2020-03-11,89.5
2020-05-29,85.33000183105469
2019-12-26,83.13999938964844
2020-06-01,78.02999877929688
2019-05-02,83.80999755859375
2019-02-27,82.22000122070312
2018-11-23,88.41000366210938
2019-08-06,87.26000213623047
2018-07-18,90.7300033569336
2018-09-20,89.83000183105469
2018-10-22,89.33000183105469
2019-07-05,94.31999969482422
2019-06-03,101.2300033569336
2019-10-09,98.05999755859375
2019-10-11,95.06999969482422
2020-03-17,96.75
2020-06-04,99.06999969482422
2019-10-14,105.4000015258789
2020-03-20,106.54000091552734
2018-11-06,109.7300033569336
2019-06-18,113.66999816894531
2019-05-17,110.45999908447266
2019-04-15,106.16000366210938
2019-03-14,98.5999984741211
2019-01-09,101.68000030517578
2018-08-02,103.94999694824219
2018-10-05,105.62000274658203
2019-08-21,103.95999908447266
2019-10-17,102.16000366210938
2020-03-23,100.94000244140625
2020-06-10,99.44000244140625
2019-02-25,99.41999816894531
2020-01-07,95.4800033569336
2020-03-26,97.8499984741211
2019-10-23,93.41999816894531
