Dates,AXP
2018-06-20,97.88999938964844
2018-06-21,96.95999908447266
2018-06-25,97.95999908447266
2018-06-22,100.0999984741211
2018-06-26,99.83000183105469
2018-06-27,99.41000366210938
2018-06-28,97.44999694824219
2018-06-29,99.4800033569336
2018-07-02,99.04000091552734
2018-07-03,99.30999755859375
2018-07-05,98.62999725341797
2018-07-16,99.02999877929688
2018-09-18,100.01000213623047
2019-01-24,100.47000122070312
2019-09-05,100.80000305175781
2018-11-21,101.33000183105469
2020-01-13,101.1500015258789
2020-04-01,100.87999725341797
2020-06-19,101.45999908447266
2019-10-29,103.06999969482422
2020-01-16,101.37000274658203
2020-06-22,101.30000305175781
2018-10-03,101.4000015258789
2018-07-31,102.08999633789062
2019-03-12,102.77999877929688
2019-02-08,103.1500015258789
2019-01-07,104.23999786376953
2018-12-06,103.11000061035156
2019-08-19,101.19999694824219
2019-07-18,100.93000030517578
2019-05-15,99.93000030517578
2019-09-20,100.9000015258789
2019-11-01,101.31999969482422
2020-04-07,102.75
2020-06-25,102.94999694824219
2020-06-16,103.31999969482422
2019-11-04,102.19999694824219
2020-01-22,102.30000305175781
2019-11-07,102.5999984741211
2020-04-13,101.93000030517578
2019-07-01,103.13999938964844
2019-05-30,103.30999755859375
2018-08-15,103.97000122070312
2018-10-18,105.25
2019-03-27,106.26000213623047
2019-01-22,106.0199966430664
2018-12-21,106.33999633789062
2019-09-03,107.33000183105469
2018-11-19,107.43000030517578
2019-08-02,107.30999755859375
2020-01-28,106.66999816894531
2020-04-16,106.4000015258789
2019-11-13,107.2699966430664
2020-01-31,107.25
2018-12-04,105.87000274658203
2018-11-02,106.3499984741211
2019-07-16,107.80000305175781
2018-08-30,108.47000122070312
2018-10-01,108.69000244140625
2019-06-14,109.19000244140625
2019-05-13,110.01000213623047
2019-04-11,110.23999786376953
2019-02-06,109.87000274658203
2019-09-18,110.45999908447266
2020-02-03,111.7699966430664
2020-04-22,111.51000213623047
2019-11-19,110.83999633789062
2020-02-06,110.23999786376953
2019-11-22,110.11000061035156
2019-03-25,108.3499984741211
2019-02-21,107.87000274658203
2018-12-19,108.98999786376953
2018-07-12,108.47000122070312
2018-09-14,109.4000015258789
2018-08-13,108.8499984741211
2018-10-16,108.47000122070312
2019-07-31,107.2300033569336
2019-05-28,106.93000030517578
2019-04-26,107.01000213623047
2020-04-28,104.33999633789062
2019-11-25,104.91999816894531
2020-02-12,103.55999755859375
2020-05-01,104.47000122070312
2020-05-04,105.29000091552734
2019-06-12,104.76000213623047
2019-04-09,107.55000305175781
2019-03-08,106.95999908447266
2019-02-04,104.5199966430664
2018-07-27,104.94999694824219
2018-08-28,104.16999816894531
2019-01-03,102.66000366210938
2019-08-15,103.25
2018-10-31,102.38999938964844
2019-09-16,103.70999908447266
2020-02-18,104.2699966430664
2020-05-07,105.05000305175781
2018-08-17,105.4000015258789
2019-12-04,105.66000366210938
2020-02-21,107.4800033569336
2018-12-17,108.62999725341797
2019-08-30,109.33000183105469
2018-11-15,108.44000244140625
2019-07-29,108.19999694824219
2019-06-27,109.33000183105469
2019-04-24,109.69999694824219
2018-07-10,110.37999725341797
2018-09-12,110.0199966430664
2019-02-19,107.9000015258789
2019-01-18,107.66999816894531
2020-02-24,106.44999694824219
2020-05-13,109.7300033569336
2019-12-10,110.36000061035156
2020-02-27,113.18000030517578
2019-12-13,112.26000213623047
2020-05-19,112.44999694824219
2019-03-06,114.55000305175781
2018-11-30,112.16000366210938
2019-08-13,108.38999938964844
2019-07-12,109.62000274658203
2019-06-10,106.72000122070312
2019-05-09,108.01000213623047
2018-07-25,108.7300033569336
2018-09-27,108.36000061035156
2018-10-29,106.44999694824219
2019-10-16,105.45999908447266
2019-12-16,102.56999969482422
2020-03-04,102.0
2020-05-22,98.87000274658203
2019-10-01,96.62999725341797
2019-12-19,91.55000305175781
2018-09-10,93.88999938964844
2019-05-24,94.68000030517578
2018-08-09,95.6500015258789
2019-04-22,95.61000061035156
2019-03-21,96.2699966430664
2019-01-16,95.18000030517578
2019-08-28,98.3499984741211
2018-11-13,98.91999816894531
2018-10-12,99.5199966430664
2019-06-25,99.58999633789062
2020-03-10,98.66999816894531
2020-05-28,98.68000030517578
2019-10-07,99.02999877929688
2020-03-13,98.87000274658203
2019-10-10,99.95999908447266
2020-03-16,100.23999786376953
2020-06-03,100.80999755859375
2018-11-28,100.68000030517578
2018-09-25,100.19000244140625
2018-07-23,100.54000091552734
2018-08-24,101.58999633789062
2019-07-10,100.41000366210938
2019-05-07,101.41999816894531
2019-04-05,102.8499984741211
2019-03-04,102.9000015258789
2019-01-31,103.52999877929688
2019-09-12,103.45999908447266
2019-12-31,104.18000030517578
2020-03-19,105.08000183105469
2020-01-03,104.77999877929688
2020-06-09,104.5199966430664
2019-02-15,105.55999755859375
2019-01-14,107.43000030517578
2018-07-06,108.47000122070312
2018-08-07,107.36000061035156
2018-10-10,108.08999633789062
2018-12-13,107.2300033569336
2019-08-26,107.18000030517578
2019-07-25,106.94999694824219
2019-05-22,107.55000305175781
2019-03-19,108.8499984741211
2020-01-06,107.62000274658203
2020-03-25,107.62999725341797
2020-06-12,108.44999694824219
2019-10-22,109.6500015258789
2020-01-09,110.08999633789062
2020-06-15,109.31999969482422
2019-10-25,109.44999694824219
2020-03-31,108.62999725341797
2020-06-18,108.06999969482422
2019-04-03,109.79000091552734
2018-08-22,111.27999877929688
2018-10-25,112.26000213623047
2019-01-29,112.77999877929688
2018-12-28,113.7699966430664
2018-11-26,114.25
2019-08-09,114.22000122070312
2019-07-08,112.45999908447266
2019-06-06,112.18000030517578
2019-09-10,111.31999969482422
2020-01-15,110.06999969482422
2020-04-03,110.4000015258789
2019-10-31,110.0
2020-04-06,109.87999725341797
2020-06-24,110.38999938964844
2018-11-09,112.04000091552734
2019-07-23,111.45999908447266
2019-06-21,112.0
2019-05-20,110.48999786376953
2019-04-18,111.20999908447266
2018-09-06,110.8499984741211
2018-10-08,110.30999755859375
2019-02-13,110.4800033569336
2018-12-11,110.83000183105469
2019-09-25,111.55000305175781
2020-01-21,110.97000122070312
2020-04-09,112.02999877929688
2019-11-06,112.5
2020-01-24,114.13999938964844
2020-01-27,113.4000015258789
2020-04-15,114.04000091552734
2018-12-26,114.36000061035156
2019-08-07,116.5
2019-06-04,117.7300033569336
2018-09-21,117.69999694824219
2018-07-19,117.3499984741211
2018-08-20,117.98999786376953
2018-10-23,117.6500015258789
2019-05-03,119.66000366210938
2019-04-01,119.61000061035156
2019-02-28,119.41000366210938
2019-11-12,118.11000061035156
2020-01-30,117.29000091552734
2019-11-15,118.93000030517578
2020-04-21,116.88999938964844
2019-04-16,117.7300033569336
2019-03-15,118.2300033569336
2019-02-11,120.3499984741211
2019-01-10,119.58999633789062
2019-08-22,120.31999969482422
2018-11-07,120.68000030517578
2018-08-03,120.87999725341797
2018-09-04,119.4000015258789
2019-06-19,119.62999725341797
2019-09-23,120.12000274658203
2019-11-18,117.80999755859375
2020-02-05,117.30999755859375
2020-04-24,115.9800033569336
2019-03-29,115.93000030517578
2019-11-21,117.0
2020-04-27,118.23999786376953
2020-02-11,119.63999938964844
2020-04-30,121.36000061035156
2019-05-01,123.44999694824219
2019-02-26,124.73999786376953
2019-01-25,123.19000244140625
2018-12-24,122.69999694824219
2019-09-06,122.61000061035156
2018-07-17,122.23999786376953
2018-09-19,125.05000305175781
2019-08-05,124.91999816894531
2019-10-08,126.4000015258789
2019-12-11,126.30999755859375
2019-11-27,125.41999816894531
2020-02-14,124.56999969482422
2020-05-06,124.0
2019-01-08,124.41000366210938
2018-12-07,124.55000305175781
2019-08-20,126.4000015258789
2018-11-05,125.33000183105469
2019-07-19,126.05000305175781
2018-10-04,126.19000244140625
2019-06-17,125.2300033569336
2019-05-16,126.04000091552734
2018-08-01,128.4199981689453
2019-03-13,127.69000244140625
2019-12-03,128.0
2020-02-20,128.67999267578125
2019-12-06,129.33999633789062
2020-05-12,128.63999938964844
2019-12-09,129.08999633789062
2020-02-26,128.0
2020-05-15,126.01000213623047
2019-03-28,128.97999572753906
2018-09-17,128.22000122070312
2018-08-16,128.19000244140625
2018-10-19,127.55999755859375
2019-04-29,127.45999908447266
2019-01-23,126.91000366210938
2019-09-04,126.58999633789062
2018-11-20,126.12999725341797
2019-07-02,124.91000366210938
2019-05-31,123.08000183105469
2019-12-12,122.8499984741211
2020-05-18,123.8499984741211
2019-09-27,125.69999694824219
2020-03-03,126.73999786376953
2020-05-21,125.70999908447266
2019-05-14,126.5
2018-08-31,125.33000183105469
2018-07-30,123.0
2018-10-02,124.75
2019-04-12,126.1500015258789
2019-03-11,123.77999877929688
2019-02-07,123.05999755859375
2019-07-17,123.70999908447266
2019-09-19,122.05000305175781
2019-10-21,118.94000244140625
2019-12-18,119.33999633789062
2020-03-06,119.30999755859375
2019-10-03,121.19999694824219
2020-03-09,121.66000366210938
2020-05-27,120.27999877929688
2019-12-24,118.7300033569336
2020-03-12,121.62999725341797
2018-12-20,121.19000244140625
2019-08-01,121.41000366210938
2018-08-14,119.61000061035156
2018-07-13,118.0999984741211
2018-10-17,120.43000030517578
2019-05-29,119.97000122070312
2019-03-26,118.44000244140625
2019-02-22,119.12999725341797
2019-10-04,118.80000305175781
2019-11-05,119.5199966430664
2019-12-27,118.23999786376953
2020-06-02,118.41999816894531
2019-12-30,120.19999694824219
2020-03-18,119.44000244140625
2020-06-05,120.02999877929688
2019-07-15,119.62000274658203
2018-12-03,119.23999786376953
2019-06-13,119.5
2019-01-04,115.80999755859375
2018-08-29,112.95999908447266
2019-02-05,114.52999877929688
2018-11-01,114.6500015258789
2019-08-16,113.6500015258789
2019-04-10,114.7699966430664
2019-09-17,115.79000091552734
2019-10-15,117.56999969482422
2020-01-02,117.0
2020-06-08,118.19000244140625
2019-10-18,117.98999786376953
2020-03-24,119.33000183105469
2020-06-11,119.9800033569336
2020-01-08,119.37999725341797
2019-04-25,119.3499984741211
2019-07-30,119.2300033569336
2019-02-20,116.9000015258789
2018-07-11,118.51000213623047
2018-09-13,119.30000305175781
2018-10-15,118.83000183105469
2019-06-28,118.16999816894531
2018-12-18,118.20999908447266
2018-11-16,119.44999694824219
2019-10-02,120.5
2020-03-27,119.95999908447266
2020-01-10,119.72000122070312
2019-10-24,122.43000030517578
2020-03-30,121.80999755859375
2020-06-17,121.80999755859375
2020-01-14,121.2300033569336
2020-04-02,120.97000122070312
2019-01-02,120.9800033569336
2019-08-14,121.33000183105469
2018-10-30,120.8499984741211
2019-06-11,120.44999694824219
2019-05-10,120.2300033569336
2019-04-08,119.47000122070312
2018-08-27,119.29000091552734
2018-07-26,120.5999984741211
2018-09-28,121.04000091552734
2019-03-07,120.36000061035156
2019-10-30,120.88999938964844
2020-01-17,120.36000061035156
2020-06-23,116.75
2020-04-08,118.54000091552734
2020-06-26,118.43000030517578
2019-03-22,121.44000244140625
2019-01-17,121.52999877929688
2019-08-29,121.47000122070312
2018-11-14,121.37999725341797
2019-06-26,123.06999969482422
2018-09-11,124.98999786376953
2018-07-09,126.33000183105469
2018-08-10,125.4000015258789
2019-04-23,125.06999969482422
2019-09-30,124.9000015258789
2020-01-23,126.27999877929688
2019-11-08,125.73999786376953
2020-04-14,125.33000183105469
2019-11-11,125.44000244140625
2020-01-29,125.97000122070312
2020-04-17,125.45999908447266
2018-07-24,124.56999969482422
2018-09-26,126.2699966430664
2019-05-08,125.0999984741211
2019-03-05,124.16000366210938
2019-02-01,124.4000015258789
2018-12-31,126.36000061035156
2018-11-29,127.87999725341797
2019-08-12,128.1699981689453
2019-07-11,128.9499969482422
2019-09-13,130.08999633789062
2019-11-14,129.83999633789062
2020-04-20,130.92999267578125
2020-02-04,131.86000061035156
2020-04-23,131.82000732421875
2018-12-14,132.27000427246094
2019-08-27,131.57000732421875
2018-08-08,138.1300048828125
2018-10-11,131.97999572753906
2018-11-12,133.8699951171875
2019-07-26,133.1300048828125
2019-06-24,133.3300018310547
2019-05-23,132.25
2019-03-20,132.22000122070312
2019-01-15,133.33999633789062
2019-11-20,133.8000030517578
2020-02-07,134.35000610351562
2020-02-10,132.75
2020-04-29,132.5
2019-11-26,133.64999389648438
2020-02-13,133.72000122070312
2019-01-30,134.6699981689453
2018-08-23,136.3699951171875
2018-09-24,136.75
2018-11-27,137.4199981689453
2018-10-26,138.0399932861328
2019-07-09,136.27000427246094
2019-06-07,130.9600067138672
2019-05-06,127.98999786376953
2019-04-04,122.43000030517578
2019-09-11,117.4800033569336
2019-11-29,111.02999877929688
2020-05-05,113.98999786376953
2019-12-02,116.4000015258789
2020-02-19,115.79000091552734
2020-05-08,112.58999633789062
2019-05-21,108.7699966430664
2019-03-18,101.44000244140625
2018-09-07,103.37000274658203
2018-08-06,100.95999908447266
2018-10-09,89.61000061035156
2019-02-14,100.08000183105469
2018-12-12,93.18000030517578
2019-07-24,88.94000244140625
2019-09-26,81.5199966430664
2019-10-28,77.88999938964844
2019-12-05,82.44000244140625
2020-05-11,75.41999816894531
2019-07-03,84.7699966430664
2020-02-25,96.45999908447266
2020-05-14,99.69000244140625
2020-02-28,91.97000122070312
2019-08-08,91.38999938964844
2019-06-05,90.9000015258789
2018-07-20,81.30999755859375
2018-08-21,79.12000274658203
2018-10-24,76.66000366210938
2019-04-02,84.25
2019-03-01,93.30000305175781
2019-01-28,93.0
2018-12-27,97.8499984741211
2019-09-09,93.41999816894531
2020-03-02,92.5
2020-05-20,85.4000015258789
2019-12-17,83.94000244140625
2020-03-05,87.38999938964844
2019-02-12,85.2699966430664
2019-01-11,82.45999908447266
2018-12-10,83.66000366210938
2019-08-23,84.77999877929688
2018-11-08,84.77999877929688
2019-07-22,85.1500015258789
2019-06-20,88.95999908447266
2018-09-05,96.38999938964844
2019-04-17,94.30999755859375
2019-09-24,89.06999969482422
2019-12-20,87.37000274658203
2020-05-26,88.7300033569336
2019-04-30,87.76000213623047
2019-12-23,87.37000274658203
2020-03-11,89.66000366210938
2020-05-29,87.6500015258789
2019-12-26,87.26000213623047
2020-06-01,82.12999725341797
2019-05-02,83.9000015258789
2019-02-27,83.38999938964844
2018-11-23,89.0
2019-08-06,89.83999633789062
2018-07-18,91.33999633789062
2018-09-20,91.43000030517578
2018-10-22,89.94999694824219
2019-07-05,95.56999969482422
2019-06-03,101.69000244140625
2019-10-09,102.45999908447266
2019-10-11,97.11000061035156
2020-03-17,98.06999969482422
2020-06-04,100.48999786376953
2019-10-14,105.87000274658203
2020-03-20,107.43000030517578
2018-11-06,115.93000030517578
2019-06-18,113.70999908447266
2019-05-17,111.80000305175781
2019-04-15,110.33000183105469
2019-03-14,102.98999786376953
2019-01-09,103.5
2018-08-02,104.73999786376953
2018-10-05,109.05999755859375
2019-08-21,106.12000274658203
2019-10-17,103.48999786376953
2020-03-23,104.2300033569336
2020-06-10,100.5
2019-02-25,101.6500015258789
2020-01-07,98.2699966430664
2020-03-26,98.12000274658203
2019-10-23,96.30000305175781
