Dates,AXP
2019-02-04,101.48932647705078
2018-07-27,99.01966094970703
2018-08-28,100.73091888427734
2019-01-03,98.44601440429688
2019-08-15,98.38768005371094
2018-10-31,99.25302124023438
2019-09-16,99.88502502441406
2020-02-18,101.15873718261719
2020-05-07,100.837890625
2018-08-17,102.29634857177734
2019-12-04,102.07271575927734
2020-02-21,104.33817291259766
2018-12-17,105.49522399902344
2019-08-30,105.28132629394531
2018-11-15,103.5408935546875
2019-07-29,104.87295532226562
2019-06-27,104.78544616699219
2019-04-24,106.56475830078125
2018-07-10,106.42864227294922
2018-09-12,105.25215911865234
2019-02-19,103.1519775390625
2019-01-18,103.55062103271484
2020-02-24,102.81166076660156
2020-05-13,106.64254760742188
2019-12-10,107.06063842773438
2020-02-27,109.7636489868164
2019-12-13,108.2274169921875
2020-05-19,109.16083526611328
2019-03-06,109.24832916259766
2018-11-30,104.65904998779297
2019-08-13,105.25215911865234
2019-07-12,103.72563934326172
2019-06-10,102.86028289794922
2019-05-09,102.4810791015625
2018-07-25,104.50347137451172
2018-09-27,103.74507904052734
2018-10-29,102.77277374267578
2019-10-16,98.37794494628906
2019-12-16,98.22238159179688
2020-03-04,96.0346908569336
2020-05-22,93.11775970458984
2019-10-01,88.80073547363281
2019-12-19,87.02141571044922
2018-09-10,91.2412338256836
2019-05-24,92.05795288085938
2018-08-09,91.80516815185547
2019-04-22,92.68022918701172
2019-03-21,93.03025817871094
2019-01-16,91.21436309814453
2019-08-28,95.32454681396484
2018-11-13,95.84196472167969
2018-10-12,96.31057739257812
2019-06-25,96.4863052368164
2020-03-10,95.92984008789062
2020-05-28,96.21295928955078
2019-10-07,96.10556030273438
2020-03-13,95.66622924804688
2019-10-10,97.05256652832031
2020-03-16,97.13066101074219
2020-06-03,98.0971908569336
2018-11-28,97.46260070800781
2018-09-25,97.34544372558594
2018-07-23,97.35520935058594
2018-08-24,98.38031005859375
2019-07-10,97.99956512451172
2019-05-07,98.5657958984375
2019-04-05,100.2352523803711
2019-03-04,100.26453399658203
2019-01-31,100.61600494384766
2019-09-12,100.96746826171875
2019-12-31,101.43608093261719
2020-03-19,102.47093963623047
2020-01-03,101.91445922851562
2020-06-09,102.0413818359375
2019-02-15,102.9102783203125
2019-01-14,104.46256256103516
2018-07-06,105.00929260253906
2018-08-07,104.0915756225586
2018-10-10,104.83356475830078
2018-12-13,103.97443389892578
2019-08-26,104.24778747558594
2019-07-25,104.08182525634766
2019-05-22,104.89213562011719
2019-03-19,104.39422607421875
2020-01-06,104.40399932861328
2020-03-25,104.87261199951172
2020-06-12,105.18501281738281
2019-10-22,106.31752014160156
2020-01-09,106.4151382446289
2020-06-15,106.26869201660156
2019-10-25,106.39561462402344
2020-03-31,105.30216979980469
2020-06-18,105.4193344116211
2019-04-03,106.96185302734375
2018-08-22,107.81123352050781
2018-10-25,109.48067474365234
2019-01-29,109.6856918334961
2018-12-28,110.82795715332031
2018-11-26,110.85724639892578
2019-08-09,109.99810791015625
2019-07-08,108.14317321777344
2019-06-06,109.16827392578125
2019-09-10,106.8642349243164
2020-01-15,106.45419311523438
2020-04-03,106.90328216552734
2019-10-31,106.39561462402344
2020-04-06,106.57135772705078
2020-06-24,106.7080307006836
2018-11-09,109.05111694335938
2019-07-23,108.3676986694336
2019-06-21,107.93814849853516
2019-05-20,107.88916015625
2019-04-18,108.71215057373047
2018-09-06,108.45740509033203
2018-10-08,107.62462615966797
2019-02-13,107.92835235595703
2018-12-11,107.62462615966797
2019-09-25,108.66316223144531
2020-01-21,108.2908706665039
2020-04-09,109.6135025024414
2019-11-06,109.49594116210938
2020-01-24,111.36724853515625
2020-01-27,110.05439758300781
2020-04-15,111.66116333007812
2018-12-26,111.71015167236328
2019-08-07,113.532470703125
2019-06-04,115.2176284790039
2018-09-21,114.39464569091797
2018-07-19,114.8551254272461
2018-08-20,114.64937591552734
2018-10-23,114.87471771240234
2019-05-03,116.93218231201172
2019-04-01,116.92237854003906
2019-02-28,115.8250732421875
2019-11-12,115.10985565185547
2020-01-30,114.88451385498047
2019-11-15,116.06021118164062
2020-04-21,113.55206298828125
2019-04-16,114.63957977294922
2019-03-15,115.27642059326172
2019-02-11,117.41224670410156
2019-01-10,116.65785217285156
2019-08-22,117.41224670410156
2018-11-07,118.10787963867188
2018-08-03,117.57880401611328
2018-09-04,116.03082275390625
2019-06-19,117.08893585205078
2019-09-23,115.77608489990234
2019-11-18,114.63957977294922
2020-02-05,114.37505340576172
2020-04-24,112.38617706298828
2019-03-29,112.29800415039062
2019-11-21,114.48282623291016
2020-04-27,115.72710418701172
2020-02-11,117.01056671142578
2020-04-30,118.65652465820312
2019-05-01,120.17512512207031
2019-02-26,120.73358917236328
2019-01-25,119.55789184570312
2018-12-24,119.3913345336914
2019-09-06,119.52848815917969
2018-07-17,118.98963165283203
2018-09-19,120.92952728271484
2019-08-05,122.15420532226562
2019-10-08,122.38932800292969
2019-12-11,122.20318603515625
2019-11-27,121.62513732910156
2020-02-14,120.66500091552734
2020-05-06,121.0862808227539
2019-01-08,121.42919921875
2018-12-07,120.93932342529297
2019-08-20,122.38932800292969
2018-11-05,122.56570434570312
2019-07-19,123.69591522216797
2018-10-04,123.24383544921875
2019-06-17,122.70328521728516
2019-05-16,123.7352294921875
2018-08-01,124.70821380615234
2019-03-13,125.09149932861328
2019-12-03,125.75981903076172
2020-02-20,126.35933685302734
2019-12-06,125.85808563232422
2020-05-12,124.89494323730469
2019-12-09,126.1922378540039
2020-02-26,122.6738052368164
2020-05-15,123.83351135253906
2019-03-28,125.99568939208984
2018-09-17,125.7499771118164
2018-08-16,124.9637451171875
2018-10-19,124.60010528564453
2019-04-29,125.00305938720703
2019-01-23,124.2954330444336
2019-09-04,122.2315444946289
2018-11-20,121.95635223388672
2019-07-02,122.17257690429688
2019-05-31,118.6443099975586
2019-12-12,120.44284057617188
2020-05-18,121.41580963134766
2019-09-27,123.1357192993164
2020-03-03,124.0005874633789
2020-05-21,121.81875610351562
2019-05-14,124.14801788330078
2018-08-31,120.5411148071289
2018-07-30,120.2757568359375
2018-10-02,122.48706817626953
2019-04-12,122.26101684570312
2019-03-11,119.33226776123047
2019-02-07,120.3936996459961
2019-07-17,120.16764068603516
2019-09-19,115.73519897460938
2019-10-21,116.49195861816406
2019-12-18,115.7253646850586
2020-03-06,117.04232025146484
2019-10-03,118.66395568847656
2020-03-09,118.30032348632812
2020-05-27,115.57794952392578
2019-12-24,116.36418914794922
2020-03-12,118.59515380859375
2018-12-20,118.12342071533203
2019-08-01,117.8580551147461
2018-08-14,115.29293823242188
2018-07-13,115.9710693359375
2018-10-17,116.97352600097656
2019-05-29,117.15042877197266
2019-03-26,115.61725616455078
2019-02-22,117.00301361083984
2019-10-04,116.6983413696289
2019-11-05,115.76467895507812
2019-12-27,114.79170227050781
2020-06-02,116.2069320678711
2019-12-30,116.13814544677734
2020-03-18,117.07181549072266
2020-06-05,116.86542510986328
2019-07-15,116.5509262084961
2018-12-03,116.24624633789062
2019-06-13,114.69342041015625
2019-01-04,110.91944122314453
2018-08-29,111.037841796875
2019-02-05,112.87285614013672
2018-11-01,112.12306213378906
2019-08-16,111.02796936035156
2019-04-10,112.3894271850586
2019-09-17,113.47464752197266
2019-10-15,114.83611297607422
2020-01-02,114.82624053955078
2020-06-08,116.01011657714844
2019-10-18,115.83255004882812
2020-03-24,117.49983215332031
2020-06-11,115.19126892089844
2020-01-08,117.45050811767578
2019-04-25,117.01641845703125
2019-07-30,114.92489624023438
2019-02-20,114.84597778320312
2018-07-11,116.6711196899414
2018-09-13,116.98682403564453
2018-10-15,115.8424072265625
2019-06-28,116.48367309570312
2018-12-18,115.70428466796875
2018-11-16,117.53929138183594
2019-10-02,118.01285552978516
2020-03-27,117.17426300048828
2020-01-10,118.0819091796875
2019-10-24,119.6505355834961
2020-03-30,119.83799743652344
2020-06-17,119.27565002441406
2020-01-14,119.26577758789062
2020-04-02,118.64424896240234
2019-01-02,119.30525207519531
2019-08-14,119.13753509521484
2018-10-30,118.05230712890625
2019-06-11,118.38774108886719
2019-05-10,117.69715881347656
2019-04-08,117.20387268066406
2018-08-27,117.46037292480469
2018-07-26,118.97968292236328
2018-09-28,118.18057250976562
2019-03-07,118.71331787109375
2019-10-30,118.50613403320312
2020-01-17,115.68455505371094
2020-06-23,115.00382232666016
2020-04-08,116.35542297363281
2020-06-26,116.69084167480469
2019-03-22,118.98954772949219
2019-01-17,118.84156036376953
2019-08-29,119.27565002441406
2018-11-14,119.0191421508789
2019-06-26,120.99226379394531
2018-09-11,123.04432678222656
2018-07-09,122.01830291748047
2018-08-10,123.27123260498047
2019-04-23,122.59050750732422
2019-09-30,123.15284729003906
2020-01-23,124.08021545410156
2019-11-08,122.81742095947266
2020-04-14,123.06405639648438
2019-11-11,123.72505950927734
2020-01-29,123.50801849365234
2020-04-17,122.62996673583984
2018-07-24,122.81742095947266
2018-09-26,124.58948516845703
2019-05-08,123.35200500488281
2019-03-05,122.81742095947266
2019-02-01,122.1739273071289
2018-12-31,124.2825927734375
2018-11-29,126.52985382080078
2019-08-12,126.00516510009766
2019-07-11,127.25253295898438
2019-09-13,127.50994873046875
2019-11-14,128.5197296142578
2020-04-20,129.24241638183594
2020-02-04,130.2027130126953
2020-04-23,129.22262573242188
2018-12-14,130.17300415039062
2019-08-27,130.05419921875
2018-08-08,133.75674438476562
2018-10-11,129.33151245117188
2018-11-12,131.12338256835938
2019-07-26,130.361083984375
2019-06-24,131.8856658935547
2019-05-23,128.5692138671875
2019-03-20,129.68789672851562
2019-01-15,130.52940368652344
2019-11-20,132.26187133789062
2020-02-07,131.9153594970703
2020-02-10,130.4997100830078
2020-04-29,130.9154815673828
2019-11-26,131.3015899658203
2020-02-13,131.9054718017578
2019-01-30,133.11325073242188
2018-08-23,134.50912475585938
2018-09-24,134.24183654785156
2018-11-27,135.55850219726562
2018-10-26,135.21202087402344
2019-07-09,133.54884338378906
2019-06-07,126.90605926513672
2019-05-06,119.6890640258789
2019-04-04,117.31310272216797
2019-09-11,111.68009185791016
2019-11-29,108.82894134521484
2020-05-05,112.72947692871094
2019-12-02,106.92817687988281
2020-02-19,114.54114532470703
2020-05-08,109.82882690429688
2019-05-21,107.1558609008789
2019-03-18,97.30552673339844
2018-09-07,102.26535034179688
2018-08-06,94.42467498779297
2018-10-09,82.693359375
2019-02-14,98.60240173339844
2018-12-12,85.00993347167969
2019-07-24,85.71282196044922
2019-09-26,73.01132202148438
2019-10-28,76.2980728149414
2019-12-05,73.37761688232422
2020-05-11,68.26929473876953
2019-07-03,83.2081527709961
2020-02-25,89.26685333251953
2020-05-14,92.35560607910156
2020-02-28,87.8412857055664
2019-08-08,89.36585235595703
2019-06-05,84.75253295898438
2018-07-20,77.06035614013672
2018-08-21,76.3137435913086
2018-10-24,73.26756286621094
2019-04-02,83.49118041992188
2019-03-01,87.1844253540039
2019-01-28,91.66409301757812
2018-12-27,94.39171600341797
2019-09-09,89.92200469970703
2020-03-02,87.99076080322266
2020-05-20,83.41153717041016
2019-12-17,80.98255920410156
2020-03-05,86.99527740478516
2019-02-12,83.63054656982422
2019-01-11,81.15178680419922
2018-12-10,82.16718292236328
2019-08-23,82.0875473022461
2018-11-08,82.7943344116211
2019-07-22,84.67579650878906
2019-06-20,87.79166412353516
2018-09-05,95.68585205078125
2019-04-17,90.83784484863281
2019-09-24,87.92107391357422
2019-12-20,85.98983764648438
2020-05-26,86.34821319580078
2019-04-30,83.62059020996094
2019-12-23,86.33826446533203
2020-03-11,89.09574890136719
2020-05-29,84.94458770751953
2019-12-26,82.76447296142578
2020-06-01,77.67755126953125
2019-05-02,83.43144989013672
2019-02-27,81.8486328125
2018-11-23,88.01067352294922
2019-08-06,86.8658676147461
2018-07-18,90.32019805908203
2018-09-20,89.42426300048828
2018-10-22,88.92652130126953
2019-07-05,93.89397430419922
2019-06-03,100.77276611328125
2019-10-09,97.61708068847656
2019-10-11,94.64058685302734
2020-03-17,96.31300354003906
2020-06-04,98.62252044677734
2019-10-14,104.92393493652344
2020-03-20,106.05878448486328
2018-11-06,109.234375
2019-06-18,113.15657806396484
2019-05-17,109.96107482910156
2019-04-15,105.68050384521484
2019-03-14,98.1546401977539
2019-01-09,101.22073364257812
2018-08-02,103.48047637939453
2018-10-05,105.14293670654297
2019-08-21,103.49043273925781
2019-10-17,101.69857025146484
2020-03-23,100.48407745361328
2020-06-10,98.99085235595703
2019-02-25,98.97093963623047
2020-01-07,95.04874420166016
2020-03-26,97.40803527832031
2019-10-23,92.99803924560547
