Dates,RJF
2018-06-20,97.7300033569336
2018-06-21,96.70999908447266
2018-06-25,97.63999938964844
2018-06-22,95.44000244140625
2018-06-26,94.12999725341797
2018-06-27,93.33999633789062
2018-06-28,91.26000213623047
2018-06-29,91.58000183105469
2018-07-02,90.33000183105469
2018-07-03,90.87000274658203
2018-07-05,89.52999877929688
2018-07-16,89.86000061035156
2018-09-18,92.68000030517578
2019-01-24,92.87000274658203
2019-09-05,92.05000305175781
2018-11-21,92.55000305175781
2020-01-13,93.2699966430664
2020-04-01,94.16999816894531
2020-06-19,95.5
2019-10-29,96.52999877929688
2020-01-16,95.88999938964844
2020-06-22,95.43000030517578
2018-10-03,96.91000366210938
2018-07-31,97.62000274658203
2019-03-12,97.38999938964844
2019-02-08,95.94999694824219
2019-01-07,95.08000183105469
2018-12-06,93.62999725341797
2019-08-19,92.02999877929688
2019-07-18,93.8499984741211
2019-05-15,91.23999786376953
2019-09-20,91.70999908447266
2019-11-01,91.88999938964844
2020-04-07,93.5999984741211
2020-06-25,91.9800033569336
2020-06-16,91.88999938964844
2019-11-04,90.4000015258789
2020-01-22,90.33999633789062
2019-11-07,90.7300033569336
2020-04-13,90.47000122070312
2019-07-01,91.76000213623047
2019-05-30,91.66999816894531
2018-08-15,91.9000015258789
2018-10-18,91.87000274658203
2019-03-27,91.94000244140625
2019-01-22,91.69000244140625
2018-12-21,91.69999694824219
2019-09-03,93.20999908447266
2018-11-19,93.94000244140625
2019-08-02,94.33999633789062
2020-01-28,94.12000274658203
2020-04-16,93.16999816894531
2019-11-13,93.86000061035156
2020-01-31,94.01000213623047
2018-12-04,93.4000015258789
2018-11-02,92.77999877929688
2019-07-16,93.08000183105469
2018-08-30,93.33999633789062
2018-10-01,93.06999969482422
2019-06-14,92.41999816894531
2019-05-13,92.80000305175781
2019-04-11,92.9800033569336
2019-02-06,92.12000274658203
2019-09-18,94.05999755859375
2020-02-03,96.76000213623047
2020-04-22,95.98999786376953
2019-11-19,95.16999816894531
2020-02-06,94.05000305175781
2019-11-22,94.1500015258789
2019-03-25,93.4800033569336
2019-02-21,93.38999938964844
2018-12-19,93.5
2018-07-12,92.54000091552734
2018-09-14,94.83000183105469
2018-08-13,96.0999984741211
2018-10-16,95.0
2019-07-31,94.36000061035156
2019-05-28,95.20999908447266
2019-04-26,94.68000030517578
2020-04-28,90.83000183105469
2019-11-25,89.83999633789062
2020-02-12,88.30000305175781
2020-05-01,89.16000366210938
2020-05-04,89.69999694824219
2019-06-12,89.20999908447266
2019-04-09,87.6500015258789
2019-03-08,87.08000183105469
2019-02-04,83.62000274658203
2018-07-27,82.91999816894531
2018-08-28,77.44999694824219
2019-01-03,74.55000305175781
2019-08-15,74.72000122070312
2018-10-31,74.2699966430664
2019-09-16,77.5199966430664
2020-02-18,79.5999984741211
2020-05-07,80.33000183105469
2018-08-17,80.08000183105469
2019-12-04,80.69999694824219
2020-02-21,81.70999908447266
2018-12-17,82.4000015258789
2019-08-30,80.9000015258789
2018-11-15,79.9800033569336
2019-07-29,79.83999633789062
2019-06-27,79.4800033569336
2019-04-24,78.91000366210938
2018-07-10,79.37999725341797
2018-09-12,78.98999786376953
2019-02-19,76.98999786376953
2019-01-18,77.45999908447266
2020-02-24,77.5999984741211
2020-05-13,79.18000030517578
2019-12-10,79.3499984741211
2020-02-27,77.75
2019-12-13,77.58999633789062
2020-05-19,80.05000305175781
2019-03-06,81.83000183105469
2018-11-30,79.55999755859375
2019-08-13,77.66999816894531
2019-07-12,78.5999984741211
2019-06-10,76.01000213623047
2019-05-09,77.2300033569336
2018-07-25,77.55999755859375
2018-09-27,76.93000030517578
2018-10-29,76.12000274658203
2019-10-16,75.33000183105469
2019-12-16,74.68000030517578
2020-03-04,73.95999908447266
2020-05-22,72.1500015258789
2019-10-01,73.05999755859375
