Dates,RJF
2018-06-20,93.03987884521484
2018-06-21,92.81865692138672
2018-06-25,92.3569564819336
2018-06-22,90.07738494873047
2018-06-26,89.48104095458984
2018-06-27,87.64391326904297
2018-06-28,87.076416015625
2018-06-29,86.22716522216797
2018-07-02,87.14398193359375
2018-07-03,85.84114074707031
2018-07-05,85.09806060791016
2018-07-16,86.54563903808594
2018-09-18,89.16092681884766
2019-01-24,89.06440734863281
2019-09-05,88.37921905517578
2018-11-21,89.01615142822266
2020-01-13,89.74960327148438
2020-04-01,90.71463775634766
2020-06-19,91.70864868164062
2019-10-29,92.86671447753906
2020-01-16,91.40949249267578
2020-06-22,91.74725341796875
2018-10-03,93.18517303466797
2018-07-31,93.07901763916016
2019-03-12,93.86071014404297
2019-02-08,89.94258880615234
2019-01-07,89.84610748291016
2018-12-06,87.81950378417969
2019-08-19,88.38888549804688
2019-07-18,88.3116683959961
2019-05-15,87.7905502319336
2019-09-20,88.14762115478516
2019-11-01,88.43714141845703
2020-04-07,89.00652313232422
2020-06-25,88.49502563476562
2020-06-16,87.62649536132812
2019-11-04,86.82550811767578
2020-01-22,86.00521087646484
2019-11-07,87.41417694091797
2020-04-13,86.97989654541016
2019-07-01,88.16691589355469
2019-05-30,88.23446655273438
2018-08-15,88.21517181396484
2018-10-18,88.19587707519531
2019-03-27,88.21517181396484
2019-01-22,87.5685806274414
2018-12-21,88.05111694335938
2019-09-03,89.66275024414062
2018-11-19,90.63744354248047
2019-08-02,90.78219604492188
2020-01-28,89.56623840332031
2020-04-16,89.78820037841797
2019-11-13,90.23213195800781
2020-01-31,90.01981353759766
2018-12-04,88.61084747314453
2018-11-02,88.95826721191406
2019-07-16,89.20916748046875
2018-08-30,89.73030090332031
2018-10-01,88.39852905273438
2019-06-14,87.95460510253906
2019-05-13,89.3249740600586
2019-04-11,88.11865997314453
2019-02-06,88.79420471191406
2019-09-18,90.49268341064453
2020-02-03,92.16222381591797
2020-04-22,91.80514526367188
2019-11-19,90.18387603759766
2020-02-06,90.57952880859375
2019-11-22,89.51799011230469
2019-03-25,89.50833892822266
2019-02-21,89.12106323242188
2018-12-19,89.4018325805664
2018-07-12,89.0920181274414
2018-09-14,90.96060943603516
2018-08-13,91.30914306640625
2018-10-16,90.75729370117188
2019-07-31,91.27043151855469
2019-05-28,91.80292510986328
2019-04-26,87.16532897949219
2020-04-28,84.9288558959961
2019-11-25,85.06438446044922
2020-02-12,84.35761260986328
2020-05-01,86.17779541015625
2020-05-04,86.3423843383789
2019-06-12,84.05747985839844
2019-04-09,83.61211395263672
2019-03-08,81.7144775390625
2019-02-04,80.28157043457031
2018-07-27,75.98285675048828
2018-08-28,73.15575408935547
2019-01-03,70.67720031738281
2019-08-15,70.53199005126953
2018-10-31,71.62603759765625
2019-09-16,74.24980163574219
2020-02-18,76.49598693847656
2020-05-07,76.57343292236328
2018-08-17,76.94135284423828
2019-12-04,77.92889404296875
2020-02-21,78.57756805419922
2018-12-17,78.36457824707031
2019-08-30,76.97039794921875
2018-11-15,75.51812744140625
2019-07-29,75.81825256347656
2019-06-27,74.63706970214844
2019-04-24,76.19584655761719
2018-07-10,76.23457336425781
2018-09-12,75.43097686767578
2019-02-19,72.2940673828125
2019-01-18,73.67858123779297
2020-02-24,74.2013931274414
2020-05-13,76.64122009277344
2019-12-10,74.47248077392578
2020-02-27,75.15989685058594
2019-12-13,73.8431625366211
2020-05-19,77.19306945800781
2019-03-06,77.2898941040039
2018-11-30,73.82379913330078
2019-08-13,75.01466369628906
2019-07-12,72.98149108886719
2019-06-10,73.17512512207031
2019-05-09,72.58454132080078
2018-07-25,74.03680419921875
2018-09-27,73.17512512207031
2018-10-29,71.97456359863281
2019-10-16,71.2484359741211
2019-12-16,70.86116790771484
2020-03-04,69.07971954345703
2020-05-22,68.91512298583984
2019-10-01,68.16962432861328
2019-12-19,67.49189758300781
2018-09-10,71.2774887084961
2019-05-24,72.0423583984375
2018-08-09,71.42271423339844
2019-04-22,72.0423583984375
2019-03-21,72.01317596435547
2019-01-16,69.58160400390625
2019-08-28,72.4022216796875
2018-11-13,72.74263763427734
2018-10-12,73.26786041259766
2019-06-25,74.61009216308594
2020-03-10,74.44473266601562
2020-05-28,75.13529968261719
2019-10-07,75.38818359375
2020-03-13,75.42709350585938
2019-10-10,77.78084564208984
2020-03-16,77.66412353515625
2020-06-03,79.0355224609375
2018-11-28,77.51821899414062
2018-09-25,77.76138305664062
2018-07-23,78.21852111816406
2018-08-24,78.84100341796875
2019-07-10,79.07443237304688
2019-05-07,78.72428894042969
2019-04-05,78.59783935546875
2019-03-04,78.29633331298828
2019-01-31,79.06470489501953
2019-09-12,79.5704574584961
2019-12-31,79.89144897460938
2020-03-19,79.42456817626953
2020-01-03,78.51030731201172
2020-06-09,78.2282485961914
2019-02-15,77.82947540283203
2019-01-14,79.76499938964844
2018-07-06,79.5704574584961
2018-08-07,78.947998046875
2018-10-10,80.07624053955078
2018-12-13,80.65980529785156
2019-08-26,80.513916015625
2019-07-25,80.64036560058594
2019-05-22,81.2725601196289
2019-03-19,81.2920150756836
2020-01-06,81.28228759765625
2020-03-25,81.52543640136719
2020-06-12,80.31940460205078
2019-10-22,82.1479263305664
2020-01-09,81.58380889892578
2020-06-15,81.40872955322266
2019-10-25,80.43610382080078
2020-03-31,78.2574234008789
2020-06-18,78.15044403076172
2019-04-03,78.78263854980469
2018-08-22,78.93826293945312
2018-10-25,79.66773986816406
2019-01-29,79.75526428222656
2018-12-28,79.64827728271484
2018-11-26,80.26103210449219
2019-08-09,79.29813385009766
2019-07-08,77.17781066894531
2019-06-06,77.23617553710938
2019-09-10,74.6587142944336
2020-01-15,74.9018783569336
2020-04-03,75.96202850341797
2019-10-31,76.35107421875
2020-04-06,77.75166320800781
2020-06-24,78.54286193847656
2018-11-09,81.15086364746094
2019-07-23,81.08248901367188
2019-06-21,81.8345947265625
2019-05-20,82.45974731445312
2019-04-18,83.22162628173828
2018-09-06,83.51466369628906
2018-10-08,82.71370697021484
2019-02-13,83.62210845947266
2018-12-11,84.51097869873047
2019-09-25,85.76126861572266
2020-01-21,85.42916107177734
2020-04-09,86.49385070800781
2019-11-06,86.73804473876953
2020-01-24,87.11898040771484
2020-01-27,86.51337432861328
2020-04-15,87.45108795166016
2018-12-26,86.42547607421875
2019-08-07,88.11529541015625
2019-06-04,87.66597747802734
2018-09-21,89.46324920654297
2018-07-19,89.44371032714844
2018-08-20,87.42178344726562
2018-10-23,87.84178924560547
2019-05-03,88.97486114501953
2019-04-01,88.71113586425781
2019-02-28,85.99568176269531
2019-11-12,85.8003158569336
2020-01-30,85.23379516601562
2019-11-15,85.47798919677734
2020-04-21,81.46343231201172
2019-04-16,82.72347259521484
2019-03-15,81.38528442382812
2019-02-11,82.1960220336914
2019-01-10,82.04949188232422
2019-08-22,82.57696533203125
2018-11-07,83.78816223144531
2018-08-03,83.12393951416016
2018-09-04,82.76254272460938
2019-06-19,84.82354736328125
2019-09-23,83.26070404052734
2019-11-18,83.20209503173828
2020-02-05,82.53787994384766
2020-04-24,80.66246795654297
2019-03-29,80.15453338623047
2019-11-21,83.16301727294922
2020-04-27,82.72347259521484
2020-02-11,82.8016128540039
2020-04-30,81.8052978515625
2019-05-01,82.69416809082031
2019-02-26,82.27415466308594
2019-01-25,81.34620666503906
2018-12-24,81.62948608398438
2019-09-06,80.6429214477539
2018-07-17,80.33036041259766
2018-09-19,81.18993377685547
2019-08-05,79.24613952636719
2019-10-08,78.81636047363281
2019-12-11,80.44757080078125
2019-11-27,78.42565155029297
2020-02-14,78.28889465332031
2020-05-06,78.9726333618164
2019-01-08,80.5843276977539
2018-12-07,82.9284896850586
2019-08-20,84.34086608886719
2018-11-05,82.93829345703125
2019-07-19,82.79117584228516
2018-10-04,83.96815490722656
2019-06-17,82.0555648803711
2019-05-16,83.39927673339844
2018-08-01,83.2325439453125
2019-03-13,83.74256134033203
2019-12-03,84.44876098632812
2020-02-20,83.91911315917969
2019-12-06,84.22317504882812
2020-05-12,82.07518005371094
2019-12-09,82.70289611816406
2020-02-26,83.19331359863281
2020-05-15,83.20311737060547
2019-03-28,84.23297882080078
2018-09-17,84.93917083740234
2018-08-16,81.42782592773438
2018-10-19,83.20311737060547
2019-04-29,80.29007720947266
2019-01-23,80.21160888671875
2019-09-04,79.1229019165039
2018-11-20,76.79835510253906
2019-07-02,76.25889587402344
2019-05-31,73.57144165039062
2019-12-12,75.13094329833984
2020-05-18,74.5228500366211
2019-09-27,75.6213607788086
2020-03-03,75.25846099853516
2020-05-21,73.13007354736328
2019-05-14,74.50323486328125
2018-08-31,71.904052734375
2018-07-30,72.33561706542969
2018-10-02,74.29725646972656
2019-04-12,75.45462799072266
2019-03-11,75.16036987304688
2019-02-07,76.17062377929688
2019-07-17,77.05335998535156
2019-09-19,74.7386245727539
2019-10-21,75.0819091796875
2019-12-18,74.20899200439453
2020-03-06,74.77786254882812
2019-10-03,76.77873992919922
2020-03-09,77.00432586669922
2020-05-27,75.44481658935547
2019-12-24,76.53353118896484
2020-03-12,78.41670227050781
2018-12-20,79.01499938964844
2019-08-01,80.69221496582031
2018-08-14,82.67346954345703
2018-07-13,84.13490295410156
2018-10-17,84.75282287597656
2019-05-29,85.43939971923828
2019-03-26,85.6747817993164
2019-02-22,84.69396209716797
2019-10-04,84.21336364746094
2019-11-05,83.52678680419922
2019-12-27,82.58518981933594
2020-06-02,82.67346954345703
2019-12-30,82.20267486572266
2020-03-18,83.16389465332031
2020-06-05,83.04618072509766
2019-07-15,82.26153564453125
2018-12-03,81.20777130126953
2019-06-13,78.19425201416016
2019-01-04,77.01246643066406
2018-08-29,76.45112609863281
2019-02-05,77.42609405517578
2018-11-01,76.94352722167969
2019-08-16,75.2791976928711
2019-04-10,76.39203643798828
2019-09-17,77.16019439697266
2019-10-15,79.3563232421875
2020-01-02,79.632080078125
2020-06-08,81.54261779785156
2019-10-18,80.45931243896484
2020-03-24,81.18807983398438
2020-06-11,81.43428802490234
2020-01-08,82.8524169921875
2019-04-25,81.83805084228516
2019-07-30,82.63575744628906
2019-02-20,82.65545654296875
2018-07-11,83.19709777832031
2018-09-13,83.51223754882812
2018-10-15,83.56147766113281
2019-06-28,83.93572235107422
2018-12-18,82.22213745117188
2018-11-16,83.886474609375
2019-10-02,85.77731323242188
2020-03-27,86.78182983398438
2020-01-10,86.98863983154297
2019-10-24,87.7075424194336
2020-03-30,87.9340591430664
2020-06-17,87.74694061279297
2020-01-14,88.25904846191406
2020-04-02,86.99847412109375
2019-01-02,87.57952117919922
2019-08-14,88.0423812866211
2018-10-30,88.08177947998047
2019-06-11,87.89466094970703
2019-05-10,87.6189193725586
2019-04-08,86.81137084960938
2018-08-27,87.06742095947266
2018-07-26,88.199951171875
2018-09-28,88.16056060791016
2019-03-07,89.10599517822266
2019-10-30,88.45600128173828
2020-01-17,86.91969299316406
2020-06-23,86.66364288330078
2020-04-08,87.441650390625
2020-06-26,88.54464721679688
2019-03-22,89.1749267578125
2019-01-17,88.111328125
2019-08-29,88.12117004394531
2018-11-14,87.97344970703125
2019-06-26,89.61809539794922
2018-09-11,89.49991607666016
2018-07-09,89.6673355102539
2018-08-10,89.93323516845703
2019-04-23,89.60823822021484
2019-09-30,89.6673355102539
2020-01-23,89.21431732177734
2019-11-08,89.06659698486328
2020-04-14,88.84008026123047
2019-11-11,89.33248901367188
2020-01-29,88.92871856689453
2020-04-17,88.70221710205078
2018-07-24,88.46488189697266
2018-09-26,89.77019500732422
2019-05-08,88.22754669189453
2019-03-05,87.8715591430664
2019-02-01,88.80110168457031
2018-12-31,90.5316390991211
2018-11-29,91.81716918945312
2019-08-12,91.84683227539062
2019-07-11,92.79615020751953
2019-09-13,92.90493774414062
2019-11-14,92.52916717529297
2020-04-20,94.31903076171875
2020-02-04,95.1991195678711
2020-04-23,95.56501007080078
2018-12-14,96.15833282470703
2019-08-27,90.2250747680664
2018-08-08,89.41419982910156
2018-10-11,88.55387878417969
2018-11-12,89.90863800048828
2019-07-26,89.4339828491211
2019-06-24,91.8072738647461
2019-05-23,90.4129638671875
2019-03-20,90.93707275390625
2019-01-15,93.09281921386719
2019-11-20,94.80358123779297
2020-02-07,93.35981750488281
2020-02-10,93.00382232666016
2020-04-29,93.18182373046875
2019-11-26,95.42656707763672
2020-02-13,96.17811584472656
2019-01-30,97.66143035888672
2018-08-23,97.84931182861328
2018-09-24,98.32398223876953
2018-11-27,100.13362884521484
2018-10-26,100.13362884521484
2019-07-09,96.52422332763672
2019-06-07,92.70716094970703
2019-05-06,89.92842102050781
2019-04-04,89.02853393554688
2019-09-11,85.22136688232422
2019-11-29,82.6997299194336
2020-05-05,86.17068481445312
2019-12-02,79.3375473022461
2020-02-19,78.90245056152344
2020-05-08,73.85917663574219
2019-05-21,72.78129577636719
2019-03-18,64.34618377685547
2018-09-07,71.25843048095703
2018-08-06,66.70960235595703
2018-10-09,60.13357162475586
2019-02-14,71.52543640136719
2018-12-12,65.85916900634766
2019-07-24,75.66881561279297
2019-09-26,71.11998748779297
2019-10-28,66.11627960205078
2019-12-05,60.736785888671875
2020-05-11,54.487083435058594
2019-07-03,58.759033203125
2020-02-25,60.103904724121094
2020-05-14,63.95063400268555
2020-02-28,60.964229583740234
2019-08-08,63.68363571166992
2019-06-05,62.85812759399414
2018-07-20,58.66095733642578
2018-08-21,59.65554428100586
2018-10-24,57.21879959106445
2019-04-02,63.86266326904297
2019-03-01,63.56428909301758
2019-01-28,66.23973846435547
2018-12-27,69.06437683105469
2019-09-09,67.06524658203125
2020-03-02,66.6375732421875
2020-05-20,62.3409423828125
2019-12-17,60.321922302246094
2020-03-05,63.325584411621094
2019-02-12,62.022674560546875
2019-01-11,60.94851303100586
2018-12-10,61.803863525390625
2019-08-23,61.01813507080078
2018-11-08,61.2170524597168
2019-07-22,65.45401000976562
2019-06-20,67.78135681152344
2018-09-05,71.0833969116211
2019-04-17,65.56341552734375
2019-09-24,62.83823776245117
2019-12-20,62.18180847167969
2020-05-26,62.43045425415039
2019-04-30,62.17185974121094
2019-12-23,64.08147430419922
2020-03-11,66.46849060058594
2020-05-29,66.24967956542969
2019-12-26,62.878021240234375
2020-06-01,59.04884338378906
2019-05-02,61.684513092041016
2019-02-27,60.70981216430664
2018-11-23,64.60860443115234
2019-08-06,62.51996994018555
2018-07-18,65.45401000976562
