Dates,RJF
2018-06-20,97.55000305175781
2018-06-21,96.5
2018-06-25,97.27999877929688
2018-06-22,95.3499984741211
2018-06-26,93.83000183105469
2018-06-27,93.01000213623047
2018-06-28,91.08999633789062
2018-06-29,91.16999816894531
2018-07-02,88.52999877929688
2018-07-03,90.6500015258789
2018-07-05,89.52999877929688
2018-07-16,87.98999786376953
2018-09-18,90.13999938964844
2019-01-24,92.41999816894531
2019-09-05,91.43000030517578
2018-11-21,92.5
2020-01-13,92.27999877929688
2020-04-01,93.31999969482422
2020-06-19,94.0
2019-10-29,95.54000091552734
2020-01-16,95.73999786376953
2020-06-22,94.29000091552734
2018-10-03,95.30000305175781
2018-07-31,96.9000015258789
2019-03-12,96.27999877929688
2019-02-08,95.94999694824219
2019-01-07,93.69999694824219
2018-12-06,93.05000305175781
2019-08-19,91.44999694824219
2019-07-18,92.06999969482422
2019-05-15,90.58999633789062
2019-09-20,91.0999984741211
2019-11-01,91.31999969482422
2020-04-07,92.13999938964844
2020-06-25,91.9800033569336
2020-06-16,91.69999694824219
2019-11-04,89.88999938964844
2020-01-22,90.05999755859375
2019-11-07,89.55000305175781
2020-04-13,89.69999694824219
2019-07-01,90.61000061035156
2019-05-30,91.25
2018-08-15,91.54000091552734
2018-10-18,91.12000274658203
2019-03-27,90.9000015258789
2019-01-22,91.47000122070312
2018-12-21,90.94000244140625
2019-09-03,91.93000030517578
2018-11-19,93.1500015258789
2019-08-02,94.0
2020-01-28,93.91999816894531
2020-04-16,92.41000366210938
2019-11-13,92.83000183105469
2020-01-31,93.44000244140625
2018-12-04,93.30000305175781
2018-11-02,92.08999633789062
2019-07-16,92.63999938964844
2018-08-30,92.29000091552734
2018-10-01,92.77999877929688
2019-06-14,91.91999816894531
2019-05-13,91.41000366210938
2019-04-11,92.7300033569336
2019-02-06,91.54000091552734
2019-09-18,92.05999755859375
2020-02-03,94.58999633789062
2020-04-22,95.98999786376953
2019-11-19,95.0199966430664
2020-02-06,93.86000061035156
2019-11-22,94.12000274658203
2019-03-25,93.13999938964844
2019-02-21,91.9000015258789
2018-12-19,92.94999694824219
2018-07-12,92.30999755859375
2018-09-14,92.7699966430664
2018-08-13,94.30999755859375
2018-10-16,94.56999969482422
2019-07-31,93.31999969482422
2019-05-28,94.11000061035156
2019-04-26,94.62000274658203
2020-04-28,89.66999816894531
2019-11-25,89.7300033569336
2020-02-12,87.66999816894531
2020-05-01,87.9000015258789
2020-05-04,88.81999969482422
2019-06-12,88.75
2019-04-09,86.77999877929688
2019-03-08,86.69999694824219
2019-02-04,82.16000366210938
2018-07-27,82.77999877929688
2018-08-28,77.44999694824219
2019-01-03,73.76000213623047
2019-08-15,73.75
2018-10-31,73.12999725341797
2019-09-16,75.51000213623047
2020-02-18,77.19999694824219
2020-05-07,79.80999755859375
2018-08-17,79.12000274658203
2019-12-04,79.38999938964844
2020-02-21,81.11000061035156
2018-12-17,80.91000366210938
2019-08-30,80.9000015258789
2018-11-15,79.30000305175781
2019-07-29,77.98999786376953
2019-06-27,79.29000091552734
2019-04-24,76.27999877929688
2018-07-10,78.16999816894531
2018-09-12,78.58999633789062
2019-02-19,76.73999786376953
2019-01-18,75.08000183105469
2020-02-24,75.47000122070312
2020-05-13,77.91000366210938
