Dates,FRC
2019-04-24,763800.0
2018-07-10,685300.0
2018-09-12,1484000.0
2019-02-19,1019500.0
2019-01-18,2809500.0
2020-02-24,430200.0
2020-05-13,2056200.0
2019-12-10,1563200.0
2020-02-27,1467100.0
2019-12-13,1573600.0
2020-05-19,1701100.0
2019-03-06,969600.0
2018-11-30,2043600.0
2019-08-13,1850400.0
2019-07-12,1613900.0
2019-06-10,921000.0
2019-05-09,1241700.0
2018-07-25,948800.0
2018-09-27,889700.0
2018-10-29,882800.0
2019-10-16,945200.0
2019-12-16,1210200.0
2020-03-04,1749300.0
2020-05-22,2155800.0
2019-10-01,1776400.0
2019-12-19,719000.0
2018-09-10,1083600.0
2019-05-24,720800.0
2018-08-09,6518400.0
2019-04-22,29983500.0
2019-03-21,3119500.0
2019-01-16,5090300.0
2019-08-28,5006600.0
2018-11-13,2888100.0
2018-10-12,2416800.0
2019-06-25,1506700.0
2020-03-10,1534900.0
2020-05-28,1806600.0
2019-10-07,2926700.0
2020-03-13,5032400.0
2019-10-10,2821400.0
2020-03-16,1477300.0
2020-06-03,1150200.0
2018-11-28,1050900.0
2018-09-25,718600.0
2018-07-23,1262800.0
2018-08-24,972100.0
2019-07-10,981100.0
2019-05-07,856600.0
2019-04-05,1051000.0
2019-03-04,1228400.0
2019-01-31,2330000.0
2019-09-12,2175700.0
2019-12-31,1176000.0
2020-03-19,865600.0
2020-01-03,1151000.0
2020-06-09,1303100.0
2019-02-15,1113000.0
2019-01-14,1227600.0
2018-07-06,1303100.0
2018-08-07,1159200.0
2018-10-10,1227800.0
2018-12-13,1024200.0
2019-08-26,824400.0
2019-07-25,1172200.0
2019-05-22,942500.0
2019-03-19,844200.0
2020-01-06,1251200.0
2020-03-25,821800.0
2020-06-12,1281300.0
2019-10-22,941200.0
2020-01-09,900000.0
2020-06-15,669500.0
2019-10-25,846900.0
2020-03-31,997100.0
2020-06-18,594400.0
2019-04-03,1029000.0
2018-08-22,974100.0
2018-10-25,1028200.0
2019-01-29,619400.0
2018-12-28,1444300.0
2018-11-26,1024900.0
2019-08-09,891100.0
2019-07-08,1010800.0
2019-06-06,1074900.0
2019-09-10,1636900.0
2020-01-15,894100.0
2020-04-03,842600.0
2019-10-31,693700.0
2020-04-06,976300.0
2020-06-24,848400.0
2018-11-09,1639100.0
2019-07-23,969800.0
2019-06-21,779800.0
2019-05-20,858500.0
2019-04-18,828400.0
2018-09-06,1105300.0
2018-10-08,1826600.0
2019-02-13,1888100.0
2018-12-11,1536600.0
2019-09-25,2953200.0
2020-01-21,1382400.0
2020-04-09,1355000.0
2019-11-06,1136000.0
2020-01-24,996800.0
2020-01-27,998000.0
2020-04-15,1246200.0
2018-12-26,951500.0
2019-08-07,805600.0
2019-06-04,641600.0
2018-09-21,1018900.0
2018-07-19,1430600.0
2018-08-20,2143700.0
2018-10-23,1638100.0
2019-05-03,1512300.0
2019-04-01,655100.0
2019-02-28,1317600.0
2019-11-12,1148800.0
2020-01-30,1172400.0
2019-11-15,824600.0
2020-04-21,1168000.0
2019-04-16,1146700.0
2019-03-15,1342800.0
2019-02-11,822900.0
2019-01-10,657400.0
2019-08-22,541800.0
2018-11-07,649000.0
2018-08-03,572300.0
2018-09-04,601300.0
2019-06-19,1246300.0
2019-09-23,860300.0
2019-11-18,618300.0
2020-02-05,1059300.0
2020-04-24,922400.0
2019-03-29,1110400.0
2019-11-21,716100.0
2020-04-27,809200.0
2020-02-11,454900.0
2020-04-30,660600.0
2019-05-01,895400.0
2019-02-26,1177000.0
2019-01-25,735400.0
2018-12-24,1168100.0
2019-09-06,1427800.0
2018-07-17,604100.0
2018-09-19,759200.0
2019-08-05,746100.0
2019-10-08,1015000.0
2019-12-11,1356800.0
2019-11-27,852700.0
2020-02-14,1233600.0
2020-05-06,870400.0
2019-01-08,1359900.0
2018-12-07,3056300.0
2019-08-20,944400.0
2018-11-05,675600.0
2019-07-19,377900.0
2018-10-04,478700.0
2019-06-17,708600.0
2019-05-16,1850100.0
2018-08-01,642100.0
2019-03-13,758100.0
2019-12-03,1282400.0
2020-02-20,1642900.0
2019-12-06,4672500.0
2020-05-12,2848400.0
2019-12-09,2060300.0
2020-02-26,1591000.0
2020-05-15,1446500.0
2019-03-28,1973000.0
2018-09-17,1068600.0
2018-08-16,1295200.0
2018-10-19,652000.0
2019-04-29,820900.0
2019-01-23,1087500.0
2019-09-04,918400.0
2018-11-20,952600.0
2019-07-02,1075500.0
2019-05-31,1045700.0
2019-12-12,744500.0
2020-05-18,1224600.0
2019-09-27,1009000.0
2020-03-03,672000.0
2020-05-21,580100.0
2019-05-14,1216600.0
2018-08-31,1604000.0
2018-07-30,734300.0
2018-10-02,2634400.0
2019-04-12,1278000.0
2019-03-11,1248800.0
2019-02-07,1160200.0
2019-07-17,962600.0
2019-09-19,998900.0
2019-10-21,1023400.0
2019-12-18,1013800.0
2020-03-06,1150000.0
2019-10-03,1064900.0
2020-03-09,825000.0
2020-05-27,1293100.0
2019-12-24,734600.0
2020-03-12,1222800.0
2018-12-20,880800.0
2019-08-01,1399100.0
2018-08-14,1578800.0
2018-07-13,1669500.0
2018-10-17,1585400.0
2019-05-29,1744600.0
2019-03-26,1488500.0
2019-02-22,841600.0
2019-10-04,799900.0
2019-11-05,814900.0
2019-12-27,2122000.0
2020-06-02,1091200.0
2019-12-30,1412600.0
2020-03-18,863600.0
2020-06-05,1001600.0
2019-07-15,1161600.0
2018-12-03,879100.0
2019-06-13,1278900.0
2019-01-04,866700.0
2018-08-29,715200.0
2019-02-05,706900.0
2018-11-01,701200.0
2019-08-16,1137800.0
2019-04-10,600500.0
2019-09-17,836100.0
2019-10-15,1577300.0
2020-01-02,1908000.0
2020-06-08,2251600.0
2019-10-18,1443600.0
2020-03-24,942700.0
2020-06-11,794500.0
2020-01-08,945400.0
2019-04-25,747200.0
2019-07-30,943000.0
2019-02-20,914900.0
2018-07-11,656900.0
2018-09-13,1273000.0
2018-10-15,800800.0
2019-06-28,616600.0
2018-12-18,991600.0
2018-11-16,1315200.0
2019-10-02,931800.0
2020-03-27,1988400.0
2020-01-10,1494000.0
2019-10-24,1988400.0
2020-03-30,932000.0
2020-06-17,807700.0
2020-01-14,716600.0
2020-04-02,738500.0
2019-01-02,681000.0
2019-08-14,637700.0
2018-10-30,1074000.0
2019-06-11,655800.0
2019-05-10,610300.0
2019-04-08,828700.0
2018-08-27,680600.0
2018-07-26,1559200.0
2018-09-28,1081000.0
2019-03-07,625000.0
2019-10-30,334300.0
2020-01-17,863800.0
2020-06-23,560700.0
2020-04-08,525300.0
2020-06-26,548000.0
2019-03-22,824900.0
2019-01-17,1043500.0
2019-08-29,979200.0
2018-11-14,1055400.0
2019-06-26,1168200.0
2018-09-11,679800.0
2018-07-09,825300.0
2018-08-10,820200.0
2019-04-23,1111400.0
2019-09-30,875400.0
2020-01-23,1586500.0
2019-11-08,596000.0
2020-04-14,414200.0
2019-11-11,783300.0
2020-01-29,385800.0
2020-04-17,791200.0
2018-07-24,505500.0
2018-09-26,1031400.0
2019-05-08,526800.0
2019-03-05,1297300.0
2019-02-01,686200.0
2018-12-31,979900.0
2018-11-29,1297400.0
2019-08-12,1623900.0
2019-07-11,1609100.0
2019-09-13,2439700.0
2019-11-14,2617600.0
2020-04-20,1901300.0
2020-02-04,1624500.0
2020-04-23,1407700.0
2018-12-14,1232600.0
2019-08-27,1186100.0
2018-08-08,1254000.0
2018-10-11,1525700.0
2018-11-12,1234700.0
2019-07-26,630800.0
2019-06-24,954700.0
2019-05-23,1242900.0
2019-03-20,892400.0
2019-01-15,1010000.0
2019-11-20,567900.0
2020-02-07,720300.0
2020-02-10,983500.0
2020-04-29,819200.0
2019-11-26,606900.0
2020-02-13,719300.0
2019-01-30,520200.0
2018-08-23,487200.0
2018-09-24,1125200.0
2018-11-27,667300.0
2018-10-26,649500.0
2019-07-09,914400.0
2019-06-07,865600.0
2019-05-06,1151100.0
2019-04-04,940400.0
2019-09-11,1096200.0
2019-11-29,2214000.0
2020-05-05,1655600.0
2019-12-02,1665300.0
2020-02-19,1348800.0
2020-05-08,1233700.0
2019-05-21,1890600.0
2019-03-18,2050000.0
2018-09-07,5448700.0
2018-08-06,1670600.0
2018-10-09,2606900.0
2019-02-14,2495900.0
2018-12-12,2368900.0
2019-07-24,2565100.0
2019-09-26,1943400.0
2019-10-28,1812200.0
2019-12-05,2644200.0
2020-05-11,2090500.0
2019-07-03,1606600.0
2020-02-25,1834500.0
2020-05-14,3816100.0
2020-02-28,2908700.0
2019-08-08,1796900.0
2019-06-05,1921200.0
2018-07-20,1769800.0
2018-08-21,2242400.0
2018-10-24,1435100.0
2019-04-02,1715500.0
2019-03-01,1300600.0
2019-01-28,1098000.0
2018-12-27,1708700.0
2019-09-09,1172400.0
2020-03-02,1589300.0
2020-05-20,1809100.0
2019-12-17,986100.0
2020-03-05,1163000.0
2019-02-12,1587500.0
2019-01-11,888000.0
2018-12-10,751300.0
2019-08-23,576700.0
2018-11-08,649000.0
2019-07-22,948200.0
2019-06-20,779600.0
2018-09-05,1033900.0
2019-04-17,1309600.0
2019-09-24,853700.0
2019-12-20,1047900.0
2020-05-26,668300.0
2019-04-30,667300.0
2019-12-23,901000.0
2020-03-11,784100.0
2020-05-29,727800.0
2019-12-26,1022100.0
2020-06-01,1456300.0
2019-05-02,1314200.0
2019-02-27,875100.0
2018-11-23,1824500.0
2019-08-06,701700.0
2018-07-18,1477100.0
2018-09-20,1215300.0
2018-10-22,749500.0
2019-07-05,1460400.0
2019-06-03,1707700.0
2019-10-09,1027300.0
2019-10-11,1548900.0
2020-03-17,885500.0
2020-06-04,711800.0
2019-10-14,1138800.0
2020-03-20,1065400.0
2018-11-06,1470100.0
2019-06-18,1280500.0
2019-05-17,1690700.0
2019-04-15,1131500.0
2019-03-14,1232700.0
2019-01-09,1506100.0
2018-08-02,1871800.0
2018-10-05,880800.0
2019-08-21,680700.0
2019-10-17,624600.0
2020-03-23,2580700.0
2020-06-10,593300.0
2019-02-25,613300.0
2020-01-07,784800.0
2020-03-26,605100.0
2019-10-23,1533200.0
