Dates,FRC
2018-06-20,100.83000183105469
2018-06-21,100.94000244140625
2018-06-25,100.27999877929688
2018-06-22,99.23999786376953
2018-06-26,98.13999938964844
2018-06-27,96.44999694824219
2018-06-28,97.62999725341797
2018-06-29,96.79000091552734
2018-07-02,98.12000274658203
2018-07-03,98.2300033569336
2018-07-05,98.72000122070312
2018-07-16,99.52999877929688
2018-09-18,101.37999725341797
2019-01-24,99.29000091552734
2019-09-05,99.06999969482422
2018-11-21,98.36000061035156
2020-01-13,97.73999786376953
2020-04-01,97.08999633789062
2020-06-19,97.41000366210938
2019-10-29,98.0
2020-01-16,98.55999755859375
2020-06-22,99.05999755859375
2018-10-03,100.19000244140625
2018-07-31,99.2300033569336
2019-03-12,99.08999633789062
2019-02-08,99.80000305175781
2019-01-07,99.5
2018-12-06,98.73999786376953
2019-08-19,98.86000061035156
2019-07-18,100.05000305175781
2019-05-15,101.94999694824219
2019-09-20,101.88999938964844
2019-11-01,101.4800033569336
2020-04-07,101.18000030517578
2020-06-25,101.25
2020-06-16,101.08000183105469
2019-11-04,100.66000366210938
2020-01-22,100.8499984741211
2019-11-07,102.83000183105469
2020-04-13,103.0
2019-07-01,103.9000015258789
2019-05-30,104.5
2018-08-15,105.05999755859375
2018-10-18,106.19999694824219
2019-03-27,105.88999938964844
2019-01-22,104.91999816894531
2018-12-21,104.19999694824219
2019-09-03,101.91999816894531
2018-11-19,101.41999816894531
2019-08-02,100.9000015258789
2020-01-28,100.5
2020-04-16,101.58999633789062
2019-11-13,102.55999755859375
2020-01-31,102.18000030517578
2018-12-04,102.80000305175781
2018-11-02,103.0
2019-07-16,103.38999938964844
2018-08-30,104.04000091552734
2018-10-01,101.55999755859375
2019-06-14,99.76000213623047
2019-05-13,100.27999877929688
2019-04-11,98.55000305175781
2019-02-06,98.31999969482422
2019-09-18,100.33000183105469
2020-02-03,100.79000091552734
2020-04-22,100.9800033569336
2019-11-19,99.98999786376953
2020-02-06,100.08000183105469
2019-11-22,97.36000061035156
2019-03-25,95.97000122070312
2019-02-21,96.0
2018-12-19,94.7699966430664
2018-07-12,93.5999984741211
2018-09-14,96.11000061035156
2018-08-13,95.4000015258789
2018-10-16,93.77999877929688
2019-07-31,94.08000183105469
2019-05-28,94.29000091552734
2019-04-26,92.87999725341797
2020-04-28,90.83999633789062
2019-11-25,93.12000274658203
2020-02-12,91.33000183105469
2020-05-01,90.75
2020-05-04,91.55999755859375
2019-06-12,89.9800033569336
2019-04-09,89.87999725341797
2019-03-08,87.41000366210938
2019-02-04,88.16999816894531
2018-07-27,85.0199966430664
2018-08-28,87.2699966430664
2019-01-03,86.62000274658203
2019-08-15,89.51000213623047
2018-10-31,91.4000015258789
2019-09-16,90.98999786376953
2020-02-18,92.83999633789062
2020-05-07,92.19999694824219
2018-08-17,93.0199966430664
2019-12-04,93.27999877929688
2020-02-21,92.91000366210938
2018-12-17,93.44999694824219
2019-08-30,92.9000015258789
2018-11-15,91.7699966430664
2019-07-29,93.44000244140625
2019-06-27,92.2300033569336
2019-04-24,94.45999908447266
2018-07-10,93.95999908447266
2018-09-12,93.6500015258789
2019-02-19,91.66999816894531
2019-01-18,93.7699966430664
2020-02-24,94.04000091552734
2020-05-13,95.80999755859375
2019-12-10,94.41000366210938
2020-02-27,94.66999816894531
2019-12-13,96.19000244140625
2020-05-19,99.1500015258789
2019-03-06,99.63999938964844
2018-11-30,96.87999725341797
2019-08-13,96.77999877929688
2019-07-12,94.47000122070312
2019-06-10,92.56999969482422
2019-05-09,90.83000183105469
2018-07-25,91.23999786376953
2018-09-27,89.66999816894531
2018-10-29,88.95999908447266
2019-10-16,87.33999633789062
2019-12-16,85.4000015258789
2020-03-04,83.19000244140625
2020-05-22,81.47000122070312
2019-10-01,80.45999908447266
2019-12-19,80.2300033569336
2018-09-10,84.12999725341797
2019-05-24,83.66999816894531
2018-08-09,87.94000244140625
2019-04-22,86.9000015258789
2019-03-21,87.5
2019-01-16,85.19000244140625
2019-08-28,87.4000015258789
2018-11-13,87.45999908447266
2018-10-12,86.56999969482422
2019-06-25,87.25
2020-03-10,86.05000305175781
2020-05-28,84.48999786376953
2019-10-07,84.33999633789062
2020-03-13,94.33000183105469
2019-10-10,95.5999984741211
2020-03-16,95.68000030517578
2020-06-03,96.0199966430664
2018-11-28,95.72000122070312
2018-09-25,95.48999786376953
2018-07-23,95.33999633789062
2018-08-24,97.12000274658203
2019-07-10,97.16999816894531
2019-05-07,96.05999755859375
2019-04-05,97.05000305175781
2019-03-04,96.62999725341797
2019-01-31,98.4000015258789
2019-09-12,99.2699966430664
2019-12-31,99.36000061035156
2020-03-19,99.80000305175781
2020-01-03,100.66000366210938
2020-06-09,100.52999877929688
2019-02-15,100.4000015258789
2019-01-14,100.9000015258789
2018-07-06,100.4000015258789
2018-08-07,99.54000091552734
2018-10-10,101.62999725341797
2018-12-13,102.0
2019-08-26,103.19000244140625
2019-07-25,103.29000091552734
2019-05-22,103.66999816894531
2019-03-19,103.66000366210938
2020-01-06,103.27999877929688
2020-03-25,104.94000244140625
2020-06-12,104.9800033569336
2019-10-22,105.44000244140625
2020-01-09,104.7699966430664
2020-06-15,104.95999908447266
2019-10-25,103.02999877929688
2020-03-31,101.52999877929688
2020-06-18,101.72000122070312
2019-04-03,102.63999938964844
2018-08-22,102.4800033569336
2018-10-25,102.81999969482422
2019-01-29,102.91999816894531
2018-12-28,103.55999755859375
2018-11-26,105.41999816894531
2019-08-09,104.0
2019-07-08,101.9000015258789
2019-06-06,101.54000091552734
2019-09-10,98.0999984741211
2020-01-15,99.11000061035156
2020-04-03,100.62999725341797
2019-10-31,100.44999694824219
2020-04-06,100.55000305175781
2020-06-24,100.45999908447266
2018-11-09,102.51000213623047
2019-07-23,103.69999694824219
2019-06-21,104.23999786376953
2019-05-20,104.5999984741211
2019-04-18,104.7699966430664
2018-09-06,104.2699966430664
