Dates,FRC
2018-08-23,118.16999816894531
2018-09-24,117.56999969482422
2018-11-27,118.26000213623047
2018-10-26,118.70999908447266
2019-07-09,117.33000183105469
2019-06-07,114.73999786376953
2019-05-06,114.83000183105469
2019-04-04,111.30000305175781
2019-09-11,110.66000366210938
2019-11-29,102.8499984741211
2020-05-05,105.73999786376953
2019-12-02,106.87000274658203
2020-02-19,104.80999755859375
2020-05-08,101.93000030517578
2019-05-21,97.93000030517578
2019-03-18,90.0
2018-09-07,92.29000091552734
2018-08-06,91.62000274658203
2018-10-09,93.30999755859375
2019-02-14,97.1500015258789
2018-12-12,91.02999877929688
2019-07-24,93.70999908447266
2019-09-26,91.88999938964844
2019-10-28,92.77999877929688
2019-12-05,91.7699966430664
2020-05-11,80.08999633789062
2019-07-03,83.54000091552734
2020-02-25,88.13999938964844
2020-05-14,87.7699966430664
2020-02-28,85.0
2019-08-08,87.19999694824219
2019-06-05,86.55000305175781
2018-07-20,82.77999877929688
2018-08-21,84.73999786376953
2018-10-24,85.33999633789062
2019-04-02,89.95999908447266
2019-03-01,93.55000305175781
2019-01-28,94.0999984741211
2018-12-27,100.13999938964844
2019-09-09,98.9800033569336
2020-03-02,100.5199966430664
2020-05-20,97.20999908447266
2019-12-17,95.31999969482422
2020-03-05,101.0999984741211
2019-02-12,101.66999816894531
2019-01-11,100.23999786376953
2018-12-10,100.08000183105469
2019-08-23,100.05999755859375
2018-11-08,100.62000274658203
2019-07-22,105.19000244140625
2019-06-20,108.81999969482422
2018-09-05,108.45999908447266
2019-04-17,104.7300033569336
2019-09-24,102.36000061035156
2019-12-20,99.6500015258789
2020-05-26,101.80000305175781
2019-04-30,100.54000091552734
2019-12-23,103.23999786376953
2020-03-11,104.62999725341797
2020-05-29,103.63999938964844
2019-12-26,103.43000030517578
2020-06-01,99.72000122070312
2019-05-02,97.44000244140625
2019-02-27,96.62000274658203
2018-11-23,101.7699966430664
2019-08-06,101.05999755859375
2018-07-18,100.33000183105469
2018-09-20,99.36000061035156
2018-10-22,99.4000015258789
2019-07-05,105.69999694824219
2019-06-03,111.9000015258789
2019-10-09,114.02999877929688
2019-10-11,109.7300033569336
2020-03-17,110.8499984741211
2020-06-04,111.27999877929688
2019-10-14,114.9000015258789
2020-03-20,118.01000213623047
2018-11-06,125.12000274658203
2019-06-18,123.33000183105469
2019-05-17,117.22000122070312
2019-04-15,115.70999908447266
2019-03-14,109.0
2019-01-09,108.8499984741211
2018-08-02,107.5199966430664
2018-10-05,112.91000366210938
2019-08-21,111.9000015258789
2019-10-17,111.29000091552734
2020-03-23,112.76000213623047
2020-06-10,111.93000030517578
2019-02-25,112.8499984741211
2020-01-07,107.86000061035156
2020-03-26,108.43000030517578
2019-10-23,106.38999938964844
