Dates,FRC
2019-04-03,101.7109375
2018-08-22,101.5523910522461
2018-10-25,101.8893051147461
2019-01-29,101.9884033203125
2018-12-28,102.62261199951172
2018-11-26,104.46576690673828
2019-08-09,103.05862426757812
2019-07-08,100.9776382446289
2019-06-06,100.62089538574219
2019-09-10,97.21202850341797
2020-01-15,98.212890625
2020-04-03,99.71913146972656
2019-10-31,99.54076385498047
2020-04-06,99.63985443115234
2020-06-24,99.55067443847656
2018-11-09,101.58211517333984
2019-07-23,102.76134490966797
2019-06-21,103.29645538330078
2019-05-20,103.65319061279297
2019-04-18,103.8216552734375
2018-09-06,103.32618713378906
2018-10-08,101.76049041748047
2019-02-13,102.42442321777344
2018-12-11,101.63166046142578
2019-09-25,100.8785400390625
2020-01-21,100.71007537841797
2020-04-09,102.06767272949219
2019-11-06,102.2757797241211
2020-01-24,102.68206787109375
2020-01-27,102.89017486572266
2020-04-15,105.29817199707031
2018-12-26,105.49671173095703
2019-08-07,105.3478012084961
2019-06-04,105.58606719970703
2018-09-21,105.50665283203125
2018-07-19,104.85145568847656
2018-08-20,102.40935516357422
2018-10-23,103.26307678222656
2019-05-03,104.75218200683594
2019-04-01,104.39480590820312
2019-02-28,102.84614562988281
2019-11-12,101.81371307373047
2020-01-30,102.24058532714844
2019-11-15,102.5582504272461
2020-04-21,98.12077331542969
2019-04-16,99.5403823852539
2019-03-15,98.70648956298828
2019-02-11,99.96724700927734
2019-01-10,99.23262786865234
2019-08-22,99.43118286132812
2018-11-07,100.20550537109375
2018-08-03,99.19291687011719
2018-09-04,98.35903930664062
2019-06-19,99.78855895996094
2019-09-23,98.6866455078125
2019-11-18,98.61713409423828
2020-02-05,97.27696228027344
2020-04-24,96.31402587890625
2019-03-29,95.06319427490234
2019-11-21,97.98179626464844
2020-04-27,97.79317474365234
2020-02-11,98.03144073486328
2020-04-30,97.22733306884766
2019-05-01,98.16048431396484
2019-02-26,97.12805938720703
2019-01-25,95.91693878173828
2018-12-24,95.63896942138672
2019-09-06,95.64889526367188
2018-07-17,94.5767593383789
2018-09-19,95.2220230102539
2019-08-05,95.21210479736328
2019-10-08,95.26173400878906
2019-12-11,94.73558807373047
2019-11-27,94.58668518066406
2020-02-14,95.15253448486328
2020-05-06,95.0334243774414
2019-01-08,95.16246032714844
2018-12-07,96.93943786621094
2019-08-20,98.2001953125
2018-11-05,97.50529479980469
2019-07-19,98.7859115600586
2018-10-04,99.43118286132812
2019-06-17,98.83553314208984
2019-05-16,100.26505279541016
2018-08-01,99.76870727539062
2019-03-13,100.404052734375
2019-12-03,99.89775848388672
2020-02-20,97.94209289550781
2019-12-06,93.5443344116211
2020-05-12,94.07047271728516
2019-12-09,95.16246032714844
2020-02-26,96.3338851928711
2020-05-15,95.88715362548828
2019-03-28,96.26438903808594
2018-09-17,97.82601928710938
2018-08-16,98.14431762695312
2018-10-19,99.58659362792969
2019-04-29,99.0892562866211
2019-01-23,99.66616821289062
2019-09-04,98.83064270019531
2018-11-20,95.22992706298828
2019-07-02,95.7770004272461
2019-05-31,92.57415771484375
2019-12-12,93.449462890625
2020-05-18,91.33081817626953
2019-09-27,92.94219207763672
2020-03-03,93.8771743774414
2020-05-21,92.94219207763672
2019-05-14,93.3002700805664
2018-08-31,90.95284271240234
2018-07-30,90.08747863769531
2018-10-02,91.56953430175781
2019-04-12,91.67894744873047
2019-03-11,89.52051544189453
2019-02-07,90.15709686279297
2019-07-17,91.22139739990234
2019-09-19,88.59546661376953
2019-10-21,89.31163024902344
2019-12-18,88.0782470703125
2020-03-06,87.90914154052734
2019-10-03,89.44093322753906
2020-03-09,89.24200439453125
2020-05-27,87.59085083007812
2019-12-24,88.12796783447266
2020-03-12,89.19226837158203
2018-12-20,88.71482849121094
2019-08-01,90.61465454101562
2018-08-14,91.9873046875
2018-07-13,93.48925018310547
2018-10-17,93.21074676513672
2019-05-29,95.19013977050781
2019-03-26,95.69741821289062
2019-02-22,95.00115966796875
2019-10-04,95.82672882080078
2019-11-05,94.84201049804688
2019-12-27,94.72264862060547
2020-06-02,94.44414520263672
2019-12-30,94.44414520263672
2020-03-18,95.7471694946289
2020-06-05,95.99583435058594
2019-07-15,97.05017852783203
2018-12-03,96.18480682373047
2019-06-13,94.13579559326172
2019-01-04,91.22139739990234
2018-08-29,92.20612335205078
2019-02-05,94.38446044921875
2018-11-01,93.97664642333984
2019-08-16,92.10665893554688
2019-04-10,92.71340942382812
2019-09-17,93.68819427490234
2019-10-15,96.78162384033203
2020-01-02,96.66226196289062
2020-06-08,103.06795501708984
2019-10-18,102.53083038330078
2020-03-24,102.89884948730469
2020-06-11,103.62496185302734
2020-01-08,104.33118438720703
2019-04-25,105.66404724121094
2019-07-30,106.14148712158203
2019-02-20,105.7535629272461
2018-07-11,107.07648468017578
2018-09-13,106.84770202636719
2018-10-15,107.09636688232422
2019-06-28,106.7575912475586
2018-12-18,105.98037719726562
2018-11-16,107.97322845458984
2019-10-02,109.10916137695312
2020-03-27,109.41805267333984
2020-01-10,109.20880126953125
2019-10-24,109.61734008789062
2020-03-30,109.82659149169922
2020-06-17,109.26859283447266
2020-01-14,109.53762817382812
2020-04-02,108.59101867675781
2019-01-02,108.61094665527344
2019-08-14,108.40170288085938
2018-10-30,107.98320007324219
2019-06-11,108.5810546875
2019-05-10,108.23230743408203
2019-04-08,107.4251937866211
2018-08-27,107.96326446533203
2018-07-26,108.54119873046875
2018-09-28,108.56112670898438
2019-03-07,109.99598693847656
2019-10-30,109.50774383544922
2020-01-17,109.6771240234375
2020-06-23,108.68070220947266
2020-04-08,109.866455078125
2020-06-26,110.57391357421875
2019-03-22,112.12834930419922
2019-01-17,112.37744903564453
2019-08-29,112.77603149414062
2018-11-14,112.01873779296875
2019-06-26,115.20732116699219
2018-09-11,114.46995544433594
2018-07-09,115.5162124633789
2018-08-10,117.01085662841797
2019-04-23,116.1738510131836
2019-09-30,117.01085662841797
2020-01-23,116.61228942871094
2019-11-08,116.61228942871094
2020-04-14,116.83149719238281
2019-11-11,117.47917938232422
2020-01-29,117.24004364013672
2020-04-17,116.9510726928711
2018-07-24,117.0307846069336
2018-09-26,117.55889892578125
2019-05-08,117.25
2019-03-05,115.80517578125
2019-02-01,115.20732116699219
2018-12-31,115.67564392089844
2018-11-29,115.33685302734375
2019-08-12,113.89203643798828
2019-07-11,115.03792572021484
2019-09-13,120.31900787353516
2019-11-14,116.9610366821289
2020-04-20,118.64500427246094
2020-02-04,117.75818634033203
2020-04-23,116.70196533203125
2018-12-14,116.92118072509766
2019-08-27,115.49628448486328
2018-08-08,113.343994140625
2018-10-11,111.59027099609375
2018-11-12,113.2044906616211
2019-07-26,111.8570556640625
2019-06-24,112.76533508300781
2019-05-23,110.66931915283203
2019-03-20,112.06665802001953
2019-01-15,114.17265319824219
2019-11-20,116.40839385986328
2020-02-07,115.99917602539062
2020-02-10,114.79147338867188
2020-04-29,115.6697998046875
2019-11-26,116.9473648071289
2020-02-13,117.70592498779297
2019-01-30,117.88558197021484
2018-08-23,117.50630950927734
2018-09-24,116.58805084228516
2018-11-27,117.04717254638672
2018-10-26,117.46638488769531
2019-07-09,116.3984146118164
2019-06-07,114.12274169921875
2019-05-06,109.76104736328125
2019-04-04,107.6151351928711
2019-09-11,104.39126586914062
2019-11-29,100.37890625
2020-05-05,105.47920227050781
2019-12-02,101.566650390625
2020-02-19,104.51103973388672
2020-05-08,99.68024444580078
2019-05-21,94.72966766357422
2019-03-18,86.18592834472656
2018-09-07,91.95494079589844
2018-08-06,89.05047607421875
2018-10-09,87.26387786865234
2019-02-14,96.62605285644531
2018-12-12,82.76244354248047
2019-07-24,93.42214965820312
2019-09-26,85.18782806396484
2019-10-28,89.88887786865234
2019-12-05,79.41880798339844
2020-05-11,75.45635223388672
2019-07-03,82.6326904296875
2020-02-25,84.28953552246094
2020-05-14,81.2353515625
2020-02-28,82.18354034423828
2019-08-08,86.23583221435547
2019-06-05,82.1236572265625
2018-07-20,81.50484466552734
2018-08-21,83.80046844482422
2018-10-24,81.6246109008789
2019-04-02,88.4017105102539
2019-03-01,90.01863098144531
2019-01-28,93.2225341796875
2018-12-27,99.31094360351562
2019-09-09,93.2325210571289
2020-03-02,99.40076446533203
2020-05-20,94.35038757324219
2019-12-17,95.0091323852539
2020-03-05,99.82994842529297
2019-02-12,100.22919464111328
2019-01-11,97.5443115234375
2018-12-10,97.9335708618164
2019-08-23,98.89173889160156
2018-11-08,99.85990142822266
2019-07-22,104.51103973388672
2019-06-20,105.05999755859375
2018-09-05,106.83000183105469
2019-04-17,104.29000091552734
2019-09-24,100.58999633789062
2019-12-20,99.0
2020-05-26,99.76000213623047
2019-04-30,99.55999755859375
2019-12-23,101.87999725341797
2020-03-11,103.91000366210938
2020-05-29,102.68000030517578
2019-12-26,98.94999694824219
2020-06-01,95.70999908447266
2019-05-02,96.18000030517578
2019-02-27,95.91000366210938
2018-11-23,101.08000183105469
2019-08-06,97.61000061035156
2018-07-18,98.77999877929688
2018-09-20,98.55000305175781
2018-10-22,97.30000305175781
2019-07-05,104.55999755859375
2019-06-03,111.7699966430664
2019-10-09,108.87999725341797
2019-10-11,108.16999816894531
2020-03-17,108.80000305175781
2020-06-04,109.33999633789062
2019-10-14,114.29000091552734
2020-03-20,117.94999694824219
2018-11-06,120.11000061035156
2019-06-18,118.33000183105469
2019-05-17,115.63999938964844
2019-04-15,112.16999816894531
2019-03-14,105.13999938964844
2019-01-09,106.69999694824219
2018-08-02,107.44000244140625
2018-10-05,111.08000183105469
2019-08-21,110.33000183105469
2019-10-17,110.77999877929688
2020-03-23,110.86000061035156
2020-06-10,110.66999816894531
2019-02-25,108.44999694824219
2020-01-07,105.56999969482422
2020-03-26,108.18000030517578
2019-10-23,103.81999969482422
