Dates,NKE
2020-06-23,92.55000305175781
2020-04-08,93.79000091552734
2020-06-26,95.94999694824219
2019-03-22,97.30999755859375
2019-01-17,97.62999725341797
2019-08-29,97.58999633789062
2018-11-14,97.31999969482422
2019-06-26,98.18000030517578
2018-09-11,98.29000091552734
2018-07-09,99.33999633789062
2018-08-10,100.16999816894531
2019-04-23,100.79000091552734
2019-09-30,101.2699966430664
2020-01-23,101.4000015258789
2019-11-08,100.69000244140625
2020-04-14,100.66000366210938
2019-11-11,100.75
2020-01-29,101.79000091552734
2020-04-17,101.61000061035156
2018-07-24,101.38999938964844
2018-09-26,102.20999908447266
2019-05-08,102.0
2019-03-05,101.83999633789062
2019-02-01,102.73999786376953
2018-12-31,102.13999938964844
2018-11-29,102.41000366210938
2019-08-12,101.93000030517578
2019-07-11,102.33999633789062
2019-09-13,103.88999938964844
2019-11-14,103.69999694824219
2020-04-20,103.56999969482422
2020-02-04,104.55000305175781
2020-04-23,104.69000244140625
2018-12-14,105.62000274658203
2019-08-27,104.37000274658203
2018-08-08,103.88999938964844
2018-10-11,100.70999908447266
2018-11-12,101.05000305175781
2019-07-26,101.30000305175781
2019-06-24,99.75
2019-05-23,98.44999694824219
2019-03-20,100.91999816894531
2019-01-15,102.77999877929688
2019-11-20,101.97000122070312
2020-02-07,101.52999877929688
2020-02-10,100.4000015258789
2020-04-29,100.51000213623047
2019-11-26,100.3499984741211
2020-02-13,103.08000183105469
2019-01-30,103.73999786376953
2018-08-23,103.88999938964844
2018-09-24,103.37999725341797
2018-11-27,103.38999938964844
2018-10-26,102.62999725341797
2019-07-09,102.08000183105469
2019-06-07,97.06999969482422
2019-05-06,96.76000213623047
2019-04-04,94.6500015258789
2019-09-11,93.05999755859375
2019-11-29,89.47000122070312
2020-05-05,93.13999938964844
2019-12-02,94.9800033569336
2020-02-19,93.81999969482422
2020-05-08,91.68000030517578
2019-05-21,89.38999938964844
2019-03-18,86.73999786376953
2018-09-07,88.4000015258789
2018-08-06,84.62999725341797
2018-10-09,78.48999786376953
2019-02-14,78.19999694824219
2018-12-12,72.97000122070312
2019-07-24,73.33000183105469
2019-09-26,68.33000183105469
2019-10-28,72.70999908447266
2019-12-05,74.05999755859375
2020-05-11,66.87999725341797
2019-07-03,72.66000366210938
2020-02-25,83.48999786376953
2020-05-14,86.86000061035156
2020-02-28,85.73999786376953
2019-08-08,85.95999908447266
2019-06-05,85.7300033569336
2018-07-20,81.18000030517578
2018-08-21,81.5999984741211
2018-10-24,79.79000091552734
2019-04-02,85.04000091552734
2019-03-01,88.87000274658203
2019-01-28,85.7699966430664
2018-12-27,87.38999938964844
2019-09-09,85.98999786376953
2020-03-02,87.7699966430664
2020-05-20,85.87999725341797
2019-12-17,86.52999877929688
2020-03-05,90.25
2019-02-12,89.44000244140625
2019-01-11,86.9000015258789
2018-12-10,89.44000244140625
2019-08-23,89.52999877929688
2018-11-08,89.12000274658203
2019-07-22,89.87000274658203
2019-06-20,90.70999908447266
2018-09-05,91.38999938964844
2019-04-17,88.0
2019-09-24,86.11000061035156
2019-12-20,85.80000305175781
2020-05-26,88.52999877929688
2019-04-30,88.69000244140625
2019-12-23,90.23999786376953
2020-03-11,90.63999938964844
2020-05-29,91.41999816894531
2019-12-26,91.66999816894531
2020-06-01,87.73999786376953
2019-05-02,86.58000183105469
2019-02-27,87.2300033569336
2018-11-23,91.5999984741211
2019-08-06,93.81999969482422
2018-07-18,93.86000061035156
2018-09-20,94.37999725341797
2018-10-22,94.6500015258789
2019-07-05,97.43000030517578
2019-06-03,99.98999786376953
2019-10-09,100.69000244140625
2019-10-11,99.25
2020-03-17,99.77999877929688
2020-06-04,100.87999725341797
2019-10-14,104.55000305175781
2020-03-20,103.9000015258789
2018-11-06,104.69000244140625
2019-06-18,104.30000305175781
2019-05-17,103.7699966430664
2019-04-15,103.1500015258789
2019-03-14,98.98999786376953
2019-01-09,97.80000305175781
2018-08-02,98.08000183105469
2018-10-05,101.33999633789062
2019-08-21,100.23999786376953
2019-10-17,99.41999816894531
2020-03-23,99.9800033569336
2020-06-10,99.54000091552734
2019-02-25,102.22000122070312
2020-01-07,101.8499984741211
2020-03-26,101.68000030517578
2019-10-23,98.77999877929688
