Dates,NKE
2019-08-15,70.84827423095703
2018-10-31,73.12516784667969
2019-09-16,73.64531707763672
2020-02-18,75.36278533935547
2020-05-07,75.15669250488281
2018-08-17,76.08904266357422
2019-12-04,75.1468734741211
2020-02-21,76.52085876464844
2018-12-17,76.33438110351562
2019-08-30,74.94078063964844
2018-11-15,73.70419311523438
2019-07-29,73.80233764648438
2019-06-27,73.80233764648438
2019-04-24,72.94850158691406
2018-07-10,73.35088348388672
2018-09-12,71.17215728759766
2019-02-19,69.79817199707031
2019-01-18,71.02494812011719
2020-02-24,70.16128540039062
2020-05-13,71.35861206054688
2019-12-10,70.75013732910156
2020-02-27,73.27237701416016
2019-12-13,72.95832824707031
2020-05-19,73.94265747070312
2019-03-06,76.71846008300781
2018-11-30,74.60215759277344
2019-08-13,74.3560791015625
2019-07-12,72.19053649902344
2019-06-10,71.3735580444336
2019-05-09,72.41694641113281
2018-07-25,73.15518951416016
2018-09-27,71.78697204589844
2018-10-29,71.39324951171875
2019-10-16,68.8044662475586
2019-12-16,70.0348892211914
2020-03-04,67.8890380859375
2020-05-22,66.47160339355469
2019-10-01,71.23574829101562
2019-12-19,67.03267669677734
2018-09-10,71.86571502685547
2019-05-24,72.51537322998047
2018-08-09,72.19053649902344
2019-04-22,72.9780044555664
2019-03-21,72.89925384521484
2019-01-16,71.60978698730469
2019-08-28,73.48001098632812
2018-11-13,74.53324890136719
2018-10-12,75.52742004394531
2019-06-25,75.38960266113281
2020-03-10,75.2222671508789
2020-05-28,74.84822845458984
2019-10-07,74.89744567871094
2020-03-13,76.65939331054688
2019-10-10,76.46253204345703
2020-03-16,77.88980102539062
2020-06-03,79.18911743164062
2018-11-28,79.48441314697266
2018-09-25,79.23833465576172
2018-07-23,79.17926788330078
2018-08-24,79.34661102294922
2019-07-10,79.06114959716797
2019-05-07,78.96272277832031
2019-04-05,80.006103515625
2019-03-04,80.59668731689453
2019-01-31,80.23250579833984
2019-09-12,80.70497131347656
2019-12-31,81.56134796142578
2020-03-19,81.4136962890625
2020-01-03,81.09870910644531
2020-06-09,81.06918334960938
2019-02-15,82.36849212646484
2019-01-14,83.3823471069336
2018-07-06,84.06153869628906
2018-08-07,83.35282897949219
2018-10-10,84.04183959960938
2018-12-13,83.24453735351562
2019-08-26,83.51030731201172
2019-07-25,82.6342544555664
2019-05-22,83.43157196044922
2019-03-19,83.83514404296875
2020-01-06,84.45526885986328
2020-03-25,84.81947326660156
2020-06-12,84.38636779785156
2019-10-22,86.01469421386719
2020-01-09,84.51465606689453
2020-06-15,84.3172836303711
2019-10-25,84.01136016845703
2020-03-31,84.13965606689453
2020-06-18,83.68569946289062
2019-04-03,84.69229125976562
2018-08-22,84.30741119384766
2018-10-25,84.80084991455078
2019-01-29,85.7284927368164
2018-12-28,85.65941619873047
2018-11-26,86.666015625
2019-08-09,86.53771209716797
2019-07-08,85.55085754394531
2019-06-06,86.85350799560547
2019-09-10,81.10999298095703
2020-01-15,81.24815368652344
2020-04-03,82.28434753417969
2019-10-31,81.99815368652344
2020-04-06,82.93567657470703
2020-06-24,83.10343933105469
2018-11-09,84.11003875732422
2019-07-23,83.26134490966797
2019-06-21,83.36002349853516
2019-05-20,84.15938568115234
2019-04-18,84.27780151367188
2018-09-06,83.61662292480469
2018-10-08,83.17252349853516
2019-02-13,83.76464080810547
2018-12-11,83.88306427001953
2019-09-25,85.10676574707031
2020-01-21,85.68901824951172
2020-04-09,86.6462631225586
2019-11-06,87.56404876708984
2020-01-24,88.02787017822266
2020-01-27,86.2120590209961
2020-04-15,86.28113555908203
2018-12-26,87.22852325439453
2019-08-07,86.409423828125
2019-06-04,87.14957427978516
2018-09-21,87.10022735595703
2018-07-19,86.6758804321289
2018-08-20,84.771240234375
2018-10-23,84.1495132446289
2019-05-03,84.57386016845703
2019-04-01,82.47185516357422
2019-02-28,81.45539855957031
2019-11-12,81.68236541748047
2020-01-30,81.88960266113281
2019-11-15,82.84686279296875
2020-04-21,81.44551849365234
2019-04-16,82.57054138183594
2019-03-15,82.90608215332031
2019-02-11,83.17252349853516
2019-01-10,83.45872497558594
2019-08-22,81.76131439208984
2018-11-07,82.54092407226562
2018-08-03,82.10672760009766
2018-09-04,81.5540771484375
2019-06-19,81.08039093017578
2019-09-23,80.13299560546875
2019-11-18,77.8336181640625
2020-02-05,78.21849822998047
2020-04-24,76.33824157714844
2019-03-29,77.14971160888672
2019-11-21,80.77167510986328
2020-04-27,81.86024475097656
2020-02-11,81.59304809570312
2020-04-30,82.5430679321289
2019-05-01,81.72169494628906
2019-02-26,82.3946304321289
2019-01-25,81.77117156982422
2018-12-24,82.7409896850586
2019-09-06,82.57276153564453
2018-07-17,81.25658416748047
2018-09-19,83.42382049560547
2019-08-05,82.6816177368164
2019-10-08,84.35404968261719
2019-12-11,84.85874938964844
2019-11-27,83.62174224853516
2020-02-14,81.76128387451172
2020-05-06,81.69200897216797
2019-01-08,82.79047393798828
2018-12-07,83.07746124267578
2019-08-20,84.52228546142578
2018-11-05,84.07695770263672
2019-07-19,85.30406951904297
2018-10-04,85.91763305664062
2019-06-17,87.56037902832031
2019-05-16,87.12494659423828
2018-08-01,86.53118133544922
2019-03-13,87.37235260009766
2019-12-03,88.1937255859375
2020-02-20,88.54998016357422
2019-12-06,87.67912292480469
2020-05-12,86.5905532836914
2019-12-09,86.53118133544922
2020-02-26,85.65043640136719
2020-05-15,85.07646179199219
2019-03-28,85.79886627197266
2018-09-17,85.79886627197266
2018-08-16,86.37284851074219
2018-10-19,86.6301498413086
2019-04-29,86.70932006835938
2019-01-23,86.2936782836914
2019-09-04,85.13583374023438
2018-11-20,82.25609588623047
2019-07-02,80.29666900634766
2019-05-31,78.14921569824219
2019-12-12,80.45500183105469
2020-05-18,80.43521118164062
2019-09-27,82.1373291015625
2020-03-03,81.12793731689453
2020-05-21,80.8013687133789
2019-05-14,82.4540023803711
2018-08-31,80.18780517578125
2018-07-30,78.6836166381836
2018-10-02,79.44560241699219
2019-04-12,80.28675842285156
2019-03-11,79.69300079345703
2019-02-07,81.8800277709961
2019-07-17,82.4441146850586
2019-09-19,79.60394287109375
2019-10-21,81.39512634277344
2019-12-18,81.17741394042969
2020-03-06,82.61234283447266
2019-10-03,84.49259185791016
2020-03-09,83.8377685546875
2020-05-27,84.00643157958984
2019-12-24,85.67326354980469
2020-03-12,87.72705078125
2018-12-20,87.99493408203125
2019-08-01,87.97508239746094
2018-08-14,86.14950561523438
2018-07-13,86.07012939453125
2018-10-17,86.98292541503906
2019-05-29,86.63567352294922
2019-03-26,86.5860595703125
2019-02-22,86.90354919433594
2019-10-04,87.38970947265625
2019-11-05,87.01268768310547
2019-12-27,86.00068664550781
2020-06-02,87.00276184082031
2019-12-30,86.49675750732422
2020-03-18,90.09831237792969
2020-06-05,91.4476547241211
2019-07-15,91.58656311035156
2018-12-03,93.1839370727539
2019-06-13,91.55679321289062
2019-01-04,90.77297973632812
2018-08-29,91.49726867675781
2019-02-05,92.3405990600586
2018-11-01,92.4398193359375
2019-08-16,91.03095245361328
2019-04-10,91.79490661621094
2019-09-17,92.27115631103516
2019-10-15,93.14425659179688
2020-01-02,94.13642120361328
2020-06-08,94.04712677001953
2019-10-18,94.13642120361328
2020-03-24,94.81108093261719
2020-06-11,95.34685516357422
2020-01-08,95.4659194946289
2019-04-25,94.85076904296875
2019-07-30,91.59647369384766
2019-02-20,90.78291320800781
2018-07-11,90.20745086669922
2018-09-13,90.13799285888672
2018-10-15,88.58030700683594
2019-06-28,89.4831771850586
2018-12-18,88.84819030761719
2018-11-16,88.48109436035156
2019-10-02,89.15575408935547
2020-03-27,89.17559814453125
2020-01-10,88.77873992919922
2019-10-24,89.69153594970703
2020-03-30,89.10615539550781
2020-06-17,89.34428405761719
2020-01-14,88.79857635498047
2020-04-02,90.57455444335938
2019-01-02,90.5547103881836
2019-08-14,92.31083679199219
2018-10-30,93.44190216064453
2019-06-11,92.87637329101562
2019-05-10,92.32077026367188
2019-04-08,91.43773651123047
2018-08-27,92.60848236083984
2018-07-26,92.17194366455078
2018-09-28,92.59857177734375
2019-03-07,93.40221405029297
2019-10-30,92.99934387207031
2020-01-17,93.06897735595703
2020-06-23,91.9747543334961
2020-04-08,93.22814178466797
2020-06-26,95.28727722167969
2019-03-22,96.49092102050781
2019-01-17,96.12285614013672
2019-08-29,96.50086975097656
2018-11-14,96.66998291015625
2019-06-26,97.20714569091797
2018-09-11,97.25688171386719
2018-07-09,98.29141998291016
2018-08-10,99.12701416015625
2019-04-23,100.04218292236328
2019-09-30,100.619140625
2020-01-23,99.43538665771484
2019-11-08,99.51496887207031
2020-04-14,99.61444091796875
2019-11-11,100.18144989013672
2020-01-29,101.03694152832031
2020-04-17,100.27098083496094
2018-07-24,100.7782974243164
2018-09-26,101.66362762451172
2019-05-08,101.38510131835938
2019-03-05,101.29557800292969
2019-02-01,101.24583435058594
2018-12-31,101.01704406738281
2018-11-29,100.9474105834961
2019-08-12,100.3704605102539
2019-07-11,101.62384796142578
2019-09-13,102.37985229492188
2019-11-14,102.25053405761719
2020-04-20,102.8274917602539
2020-02-04,103.98139953613281
2020-04-23,104.03114318847656
2018-12-14,103.94161224365234
2019-08-27,102.47932434082031
2018-08-08,101.49452209472656
2018-10-11,99.71391296386719
2018-11-12,99.88302612304688
2019-07-26,99.31600952148438
2019-06-24,97.6746826171875
2019-05-23,95.79460144042969
2019-03-20,98.74900817871094
2019-01-15,100.84793853759766
2019-11-20,100.01234436035156
2020-02-07,99.74375915527344
2020-02-10,98.91812133789062
2020-04-29,99.49507141113281
2019-11-26,99.49507141113281
2020-02-13,102.45943450927734
2019-01-30,102.8274917602539
2018-08-23,102.99659729003906
2018-09-24,101.46468353271484
2018-11-27,101.9222640991211
2018-10-26,101.99190521240234
2019-07-09,99.72386169433594
2019-06-07,95.40664672851562
2019-05-06,92.41244506835938
2019-04-04,91.51715850830078
2019-09-11,88.08526611328125
2019-11-29,89.1575927734375
2020-05-05,92.44938659667969
2019-12-02,90.7037353515625
2020-02-19,93.55662536621094
2020-05-08,90.35460662841797
2019-05-21,88.14013671875
2019-03-18,83.90071105957031
2018-09-07,88.08028411865234
2018-08-06,83.79098510742188
2018-10-09,74.01536560058594
2019-02-14,75.39193725585938
2018-12-12,66.62380981445312
2019-07-24,69.66621398925781
2019-09-26,67.87069702148438
2019-10-28,70.16497039794922
2019-12-05,67.28215789794922
2020-05-11,62.643733978271484
2019-07-03,72.1500244140625
2020-02-25,78.81340026855469
2020-05-14,84.09024047851562
2020-02-28,83.02290344238281
2019-08-08,85.16754150390625
2019-06-05,82.53411102294922
2018-07-20,79.03285217285156
2018-08-21,79.94058227539062
2018-10-24,78.66377258300781
2019-04-02,84.4194107055664
2019-03-01,83.9505844116211
2019-01-28,85.08775329589844
2018-12-27,86.57404327392578
2019-09-09,84.24983978271484
2020-03-02,87.25234985351562
2020-05-20,84.8283920288086
2019-12-17,86.08525848388672
2020-03-05,89.686279296875
2019-02-12,87.68128204345703
2019-01-11,84.98799133300781
2018-12-10,88.54911041259766
2019-08-23,87.13264465332031
2018-11-08,88.15010833740234
2019-07-22,89.14762115478516
2019-06-20,88.57904052734375
2018-09-05,87.8508529663086
2019-04-17,86.96306610107422
2019-09-24,85.3271484375
2019-12-20,85.53662872314453
2020-05-26,86.98301696777344
2019-04-30,88.21993255615234
2019-12-23,88.33963012695312
2020-03-11,90.23490905761719
2020-05-29,90.7037353515625
2019-12-26,88.0403823852539
2020-06-01,85.80595397949219
2019-05-02,86.33464050292969
2019-02-27,86.7735366821289
2018-11-23,90.81346130371094
2019-08-06,91.28229522705078
2018-07-18,92.71871185302734
2018-09-20,94.02545166015625
2018-10-22,93.5167236328125
2019-07-05,96.37958526611328
2019-06-03,99.62149810791016
2019-10-09,98.21499633789062
2019-10-11,98.58000183105469
2020-03-17,99.54000091552734
2020-06-04,100.73999786376953
2019-10-14,104.11000061035156
2020-03-20,101.27999877929688
2018-11-06,102.70999908447266
2019-06-18,104.29000091552734
2019-05-17,102.62999725341797
2019-04-15,102.12000274658203
2019-03-14,95.16999816894531
2019-01-09,96.43000030517578
2018-08-02,97.83999633789062
2018-10-05,99.04000091552734
2019-08-21,99.20999908447266
2019-10-17,98.44999694824219
2020-03-23,95.77999877929688
2020-06-10,99.51000213623047
2019-02-25,101.91999816894531
2020-01-07,100.08000183105469
2020-03-26,101.4000015258789
2019-10-23,93.66999816894531
