Dates,NKE
2020-02-27,72.30000305175781
2019-12-13,74.63999938964844
2020-05-19,74.18000030517578
2019-03-06,77.0999984741211
2018-11-30,77.41999816894531
2019-08-13,74.37000274658203
2019-07-12,75.04000091552734
2019-06-10,73.0999984741211
2019-05-09,73.87000274658203
2018-07-25,74.5199966430664
2018-09-27,74.5
2018-10-29,71.97000122070312
2019-10-16,71.37000274658203
2019-12-16,70.9000015258789
2020-03-04,71.44999694824219
2020-05-22,68.7300033569336
2019-10-01,73.29000091552734
2019-12-19,71.4000015258789
2018-09-10,68.69999694824219
2019-05-24,72.18000030517578
2018-08-09,73.97000122070312
2019-04-22,73.9800033569336
2019-03-21,72.79000091552734
2019-01-16,73.25
2019-08-28,73.44999694824219
2018-11-13,74.73999786376953
2018-10-12,76.83000183105469
2019-06-25,76.97000122070312
2020-03-10,75.63999938964844
2020-05-28,76.33999633789062
2019-10-07,75.45999908447266
2020-03-13,76.19000244140625
2019-10-10,78.0
2020-03-16,77.54000091552734
2020-06-03,79.94999694824219
2018-11-28,80.33000183105469
2018-09-25,81.19000244140625
2018-07-23,80.5999984741211
2018-08-24,81.25
2019-07-10,79.80000305175781
2019-05-07,80.36000061035156
2019-04-05,80.4000015258789
2019-03-04,81.18000030517578
2019-01-31,81.83000183105469
2019-09-12,81.22000122070312
2019-12-31,81.9800033569336
2020-03-19,82.51000213623047
2020-01-03,82.1500015258789
2020-06-09,82.25
2019-02-15,82.94999694824219
2019-01-14,83.97000122070312
2018-07-06,84.76000213623047
2018-08-07,84.61000061035156
2018-10-10,85.48999786376953
2018-12-13,84.58000183105469
2019-08-26,84.62999725341797
2019-07-25,83.56999969482422
2019-05-22,84.19999694824219
2019-03-19,85.38999938964844
2020-01-06,85.30999755859375
2020-03-25,85.52999877929688
2020-06-12,86.08000183105469
2019-10-22,86.93000030517578
2020-01-09,87.31999969482422
2020-06-15,85.87999725341797
2019-10-25,85.5999984741211
2020-03-31,84.97000122070312
2020-06-18,84.58000183105469
2019-04-03,85.38999938964844
2018-08-22,85.77999877929688
2018-10-25,85.69999694824219
2019-01-29,86.1500015258789
2018-12-28,87.22000122070312
2018-11-26,87.30000305175781
2019-08-09,88.22000122070312
2019-07-08,87.5
2019-06-06,87.23999786376953
2019-09-10,85.19999694824219
2020-01-15,81.4800033569336
2020-04-03,83.62999725341797
2019-10-31,83.69000244140625
2020-04-06,83.93000030517578
2020-06-24,84.5999984741211
2018-11-09,85.04000091552734
2019-07-23,85.0
2019-06-21,84.9000015258789
2019-05-20,84.48999786376953
2019-04-18,86.0
2018-09-06,85.01000213623047
2018-10-08,84.22000122070312
2019-02-13,84.63999938964844
2018-12-11,84.9000015258789
2019-09-25,85.30000305175781
2020-01-21,86.88999938964844
2020-04-09,87.0
2019-11-06,87.94999694824219
2020-01-24,88.76000213623047
2020-01-27,88.3499984741211
2020-04-15,87.56999969482422
2018-12-26,87.66999816894531
2019-08-07,88.4000015258789
2019-06-04,87.94999694824219
2018-09-21,88.18000030517578
2018-07-19,88.29000091552734
2018-08-20,87.7300033569336
2018-10-23,86.20999908447266
2019-05-03,85.9000015258789
2019-04-01,83.7699966430664
2019-02-28,83.0199966430664
2019-11-12,82.43000030517578
2020-01-30,82.20999908447266
2019-11-15,82.77999877929688
2020-04-21,81.6500015258789
2019-04-16,82.77999877929688
2019-03-15,83.16999816894531
2019-02-11,84.51000213623047
2019-01-10,83.51000213623047
2019-08-22,83.80000305175781
2018-11-07,83.36000061035156
2018-08-03,82.98999786376953
2018-09-04,82.5
2019-06-19,82.19999694824219
2019-09-23,82.8499984741211
2019-11-18,80.70999908447266
2020-02-05,78.91999816894531
2020-04-24,78.0
2019-03-29,77.23999786376953
2019-11-21,79.30000305175781
2020-04-27,82.29000091552734
2020-02-11,82.72000122070312
2020-04-30,83.08999633789062
2019-05-01,83.75
2019-02-26,83.6500015258789
2019-01-25,83.4800033569336
2018-12-24,83.1500015258789
2019-09-06,83.51000213623047
2018-07-17,83.33999633789062
2018-09-19,82.69999694824219
2019-08-05,83.7300033569336
2019-10-08,84.9000015258789
2019-12-11,85.16000366210938
2019-11-27,86.0
2020-02-14,84.5999984741211
2020-05-06,83.1500015258789
2019-01-08,82.93000030517578
2018-12-07,83.98999786376953
2019-08-20,84.93000030517578
2018-11-05,85.36000061035156
2019-07-19,85.33000183105469
2018-10-04,85.80000305175781
2019-06-17,86.05999755859375
2019-05-16,88.0999984741211
2018-08-01,88.4800033569336
2019-03-13,87.70999908447266
2019-12-03,88.18000030517578
2020-02-20,89.05999755859375
2019-12-06,89.5
2020-05-12,88.41999816894531
2019-12-09,87.62999725341797
2020-02-26,87.7300033569336
2020-05-15,86.55999755859375
2019-03-28,86.63999938964844
2018-09-17,86.6500015258789
2018-08-16,86.81999969482422
2018-10-19,87.44000244140625
2019-04-29,87.6500015258789
2019-01-23,86.81999969482422
2019-09-04,87.08999633789062
2018-11-20,85.26000213623047
2019-07-02,82.52999877929688
2019-05-31,79.66000366210938
2019-12-12,79.8499984741211
2020-05-18,80.5
2019-09-27,81.80999755859375
2020-03-03,83.13999938964844
2020-05-21,81.41000366210938
2019-05-14,81.16999816894531
2018-08-31,81.23999786376953
2018-07-30,80.93000030517578
2018-10-02,80.08999633789062
2019-04-12,82.0
2019-03-11,80.72000122070312
2019-02-07,81.94000244140625
2019-07-17,83.0
2019-09-19,82.0199966430664
2019-10-21,81.44000244140625
2019-12-18,82.62999725341797
2020-03-06,81.9000015258789
2019-10-03,84.22000122070312
2020-03-09,85.69999694824219
2020-05-27,84.0
2019-12-24,85.58000183105469
2020-03-12,87.27999877929688
2018-12-20,88.4000015258789
2019-08-01,88.94000244140625
2018-08-14,88.26000213623047
2018-07-13,86.95999908447266
2018-10-17,87.0999984741211
2019-05-29,88.25
2019-03-26,87.08999633789062
2019-02-22,86.7699966430664
2019-10-04,87.6500015258789
2019-11-05,88.4000015258789
2019-12-27,88.0
2020-06-02,86.9800033569336
2019-12-30,88.44999694824219
2020-03-18,91.77999877929688
2020-06-05,91.62000274658203
2019-07-15,91.8499984741211
2018-12-03,92.52999877929688
2019-06-13,94.12999725341797
2019-01-04,91.47000122070312
2018-08-29,91.30999755859375
2019-02-05,92.22000122070312
2018-11-01,92.5
2019-08-16,90.44999694824219
2019-04-10,92.41000366210938
2019-09-17,93.5
2019-10-15,94.0
2020-01-02,94.19999694824219
2020-06-08,95.0
2019-10-18,94.08999633789062
2020-03-24,95.56999969482422
2020-06-11,94.80999755859375
2020-01-08,96.61000061035156
2019-04-25,96.05999755859375
2019-07-30,95.02999877929688
2019-02-20,92.68000030517578
2018-07-11,91.44000244140625
2018-09-13,91.05999755859375
2018-10-15,90.8499984741211
2019-06-28,89.44999694824219
2018-12-18,90.0
2018-11-16,90.18000030517578
2019-10-02,90.12999725341797
2020-03-27,90.1500015258789
2020-01-10,90.63999938964844
2019-10-24,90.47000122070312
2020-03-30,90.27999877929688
2020-06-17,89.37000274658203
2020-01-14,90.30999755859375
2020-04-02,89.7300033569336
2019-01-02,91.48999786376953
2019-08-14,92.13999938964844
2018-10-30,93.5
2019-06-11,94.61000061035156
2019-05-10,94.11000061035156
2019-04-08,92.62000274658203
2018-08-27,92.20999908447266
2018-07-26,93.77999877929688
2018-09-28,93.37999725341797
2019-03-07,93.5
2019-10-30,94.37000274658203
2020-01-17,94.08999633789062
2020-06-23,92.4800033569336
2020-04-08,92.80999755859375
2020-06-26,95.87999725341797
2019-03-22,96.55999755859375
2019-01-17,97.0199966430664
2019-08-29,96.76000213623047
2018-11-14,96.9000015258789
2019-06-26,97.31999969482422
2018-09-11,97.43000030517578
2018-07-09,98.13999938964844
2018-08-10,99.37999725341797
2019-04-23,100.19999694824219
2019-09-30,100.5
2020-01-23,101.0
2019-11-08,100.2300033569336
2020-04-14,99.83000183105469
2019-11-11,100.33999633789062
2020-01-29,101.0
2020-04-17,101.54000091552734
2018-07-24,100.58000183105469
2018-09-26,101.36000061035156
2019-05-08,100.58999633789062
2019-03-05,100.94999694824219
2019-02-01,101.80999755859375
2018-12-31,101.30999755859375
2018-11-29,101.94000244140625
2019-08-12,101.88999938964844
2019-07-11,101.0
2019-09-13,102.44999694824219
2019-11-14,103.25
2020-04-20,102.87999725341797
2020-02-04,103.43000030517578
2020-04-23,104.25
2018-12-14,105.0
2019-08-27,104.02999877929688
2018-08-08,103.58999633789062
2018-10-11,98.20999908447266
2018-11-12,100.33999633789062
2019-07-26,101.06999969482422
2019-06-24,99.0199966430664
2019-05-23,98.11000061035156
2019-03-20,99.0
2019-01-15,101.91000366210938
2019-11-20,101.76000213623047
2020-02-07,100.9000015258789
2020-02-10,99.80999755859375
2020-04-29,99.22000122070312
2019-11-26,100.06999969482422
2020-02-13,100.73999786376953
2019-01-30,102.51000213623047
2018-08-23,103.52999877929688
2018-09-24,103.0
2018-11-27,102.66000366210938
2018-10-26,102.45999908447266
2019-07-09,102.0
2019-06-07,95.54000091552734
2019-05-06,96.3499984741211
2019-04-04,93.08000183105469
2019-09-11,90.0
2019-11-29,86.02999877929688
2020-05-05,89.5999984741211
2019-12-02,92.73999786376953
2020-02-19,92.08000183105469
2020-05-08,91.26000213623047
2019-05-21,88.36000061035156
2019-03-18,81.88999938964844
2018-09-07,86.69000244140625
2018-08-06,84.0
2018-10-09,78.2300033569336
2019-02-14,78.19999694824219
2018-12-12,65.27999877929688
2019-07-24,67.51000213623047
2019-09-26,64.79000091552734
2019-10-28,67.04000091552734
2019-12-05,71.51000213623047
2020-05-11,65.0
2019-07-03,65.69999694824219
2020-02-25,80.11000061035156
2020-05-14,80.16999816894531
2020-02-28,81.69999694824219
2019-08-08,84.0
2019-06-05,85.12999725341797
2018-07-20,79.48999786376953
2018-08-21,79.0
2018-10-24,79.36000061035156
2019-04-02,81.91000366210938
2019-03-01,88.69999694824219
2019-01-28,84.69999694824219
2018-12-27,86.69000244140625
2019-09-09,85.80000305175781
2020-03-02,85.94999694824219
2020-05-20,84.87000274658203
2019-12-17,85.43000030517578
2020-03-05,89.0
2019-02-12,88.43000030517578
2019-01-11,85.98999786376953
2018-12-10,86.9800033569336
2019-08-23,88.94000244140625
2018-11-08,88.88999938964844
2019-07-22,88.37999725341797
2019-06-20,90.55000305175781
2018-09-05,90.0
2019-04-17,87.0
2019-09-24,85.66999816894531
2019-12-20,84.68000030517578
2020-05-26,86.54000091552734
2019-04-30,88.05000305175781
2019-12-23,89.4000015258789
2020-03-11,90.11000061035156
2020-05-29,89.44999694824219
2019-12-26,91.52999877929688
2020-06-01,87.37999725341797
2019-05-02,85.0
2019-02-27,85.25
2018-11-23,90.48999786376953
2019-08-06,90.8499984741211
2018-07-18,93.19999694824219
2018-09-20,92.87999725341797
2018-10-22,94.41999816894531
2019-07-05,95.9800033569336
2019-06-03,98.12000274658203
2019-10-09,100.08999633789062
2019-10-11,98.19000244140625
2020-03-17,98.4000015258789
2020-06-04,99.41999816894531
2019-10-14,101.26000213623047
2020-03-20,103.66000366210938
2018-11-06,104.0
2019-06-18,103.05000305175781
2019-05-17,102.81999969482422
2019-04-15,103.0
2019-03-14,98.37999725341797
2019-01-09,97.80000305175781
2018-08-02,93.9000015258789
2018-10-05,101.25
2019-08-21,99.0
2019-10-17,98.69000244140625
2020-03-23,99.97000122070312
2020-06-10,96.8499984741211
2019-02-25,101.1500015258789
2020-01-07,100.94000244140625
2020-03-26,99.2300033569336
2019-10-23,98.5
