Dates,JNPR
2018-06-20,25.35993194580078
2018-06-21,25.341102600097656
2018-06-25,25.143417358398438
2018-06-22,24.77629280090332
2018-06-26,25.01163101196289
2018-06-27,25.17165756225586
2018-06-28,25.661157608032227
2018-06-29,25.81177520751953
2018-07-02,26.122419357299805
2018-07-03,25.632919311523438
2018-07-05,26.17890167236328
2018-07-16,26.32010269165039
2018-09-18,26.771949768066406
2019-01-24,26.640161514282227
2019-09-05,26.48012924194336
2018-11-21,26.837846755981445
2020-01-13,26.225971221923828
2020-04-01,26.225971221923828
2020-06-19,26.291866302490234
2019-10-29,26.611923217773438
2020-01-16,26.41423988342285
2020-06-22,26.329519271850586
2018-10-03,26.433067321777344
2018-07-31,26.310691833496094
2019-03-12,26.54602813720703
2019-02-08,26.593093872070312
2019-01-07,24.64450454711914
2018-12-06,24.757465362548828
2019-08-19,24.795120239257812
2019-07-18,24.40916633605957
2019-05-15,24.64450454711914
2019-09-20,24.795120239257812
2019-11-01,24.729225158691406
2020-04-07,25.086938858032227
2020-06-25,25.181072235107422
2020-06-16,25.35993194580078
2019-11-04,25.3128604888916
2020-01-22,25.35993194580078
2019-11-07,25.322277069091797
2020-04-13,25.26579475402832
2019-07-01,25.698810577392578
2019-05-30,26.113008499145508
2018-08-15,26.52720069885254
2018-10-18,26.649574279785156
2019-03-27,26.602508544921875
2019-01-22,26.67781639099121
2018-12-21,26.90373992919922
2019-09-03,26.875499725341797
2018-11-19,27.233213424682617
2019-08-02,27.14849281311035
2020-01-28,26.997873306274414
2020-04-16,26.931562423706055
2019-11-13,26.8936710357666
2020-01-31,26.514753341674805
2018-12-04,26.240039825439453
2018-11-02,26.0600528717041
2019-07-16,26.173725128173828
2018-08-30,26.050580978393555
2018-10-01,26.097942352294922
2019-06-14,26.353715896606445
2019-05-13,26.401081085205078
2019-04-11,26.524227142333984
2019-02-06,27.083133697509766
2019-09-18,27.660978317260742
2020-02-03,28.002004623413086
2020-04-22,28.20094108581543
2019-11-19,28.10620880126953
2020-02-06,28.219886779785156
2019-11-22,28.030424118041992
2019-03-25,28.134628295898438
2019-02-21,28.39039421081543
2018-12-19,28.34303092956543
2018-07-12,28.257776260375977
2018-09-14,28.18199348449707
2018-08-13,27.822021484375
2018-10-16,27.604141235351562
2019-07-31,27.291534423828125
2019-05-28,27.244171142578125
2019-04-26,26.15478515625
2020-04-28,25.3685302734375
2019-11-25,25.880067825317383
2020-02-12,26.306350708007812
2020-05-01,27.054712295532227
2020-05-04,27.348373413085938
2019-06-12,27.11155128479004
2019-04-09,26.912616729736328
2019-03-08,26.97892951965332
2019-02-04,26.12636375427246
2018-07-27,27.149442672729492
2018-08-28,27.121023178100586
2019-01-03,26.656848907470703
2019-08-15,26.571592330932617
2018-10-31,27.26311683654785
2019-09-16,27.727291107177734
2020-02-18,28.077787399291992
2020-05-07,28.20094108581543
2018-08-17,28.248300552368164
2019-12-04,28.560909271240234
2020-02-21,28.835622787475586
2018-12-17,29.053504943847656
2019-08-30,27.585195541381836
2018-11-15,26.8936710357666
2019-07-29,26.80841636657715
2019-06-27,26.656848907470703
2019-04-24,26.827360153198242
2018-07-10,27.083133697509766
2018-09-12,26.581064224243164
2019-02-19,25.83270263671875
2019-01-18,26.107418060302734
2020-02-24,26.06952667236328
2020-05-13,26.221094131469727
2019-12-10,26.514753341674805
2020-02-27,27.88833236694336
2019-12-13,27.083133697509766
2020-05-19,27.196805953979492
2019-03-06,27.774654388427734
2018-11-30,27.050262451171875
2019-08-13,27.078859329223633
2019-07-12,26.36400032043457
2019-06-10,26.31634521484375
2019-05-09,26.52603530883789
2018-07-25,27.126516342163086
2018-09-27,26.78338623046875
2018-10-29,26.468847274780273
2019-10-16,26.097116470336914
2019-12-16,26.468847274780273
2020-03-04,25.69679832458496
2020-05-22,25.677738189697266
2019-10-01,25.001001358032227
2019-12-19,24.36239242553711
2018-09-10,25.353666305541992
2019-05-24,25.544296264648438
2018-08-09,25.49663734436035
2019-04-22,25.649139404296875
2019-03-21,25.630077362060547
2019-01-16,24.781780242919922
2019-08-28,25.734926223754883
2018-11-13,26.230560302734375
2018-10-12,26.564165115356445
2019-06-25,26.831039428710938
2020-03-10,26.93588638305664
2020-05-28,26.811975479125977
2019-10-07,26.592756271362305
2020-03-13,26.811975479125977
2019-10-10,26.754791259765625
2020-03-16,26.640413284301758
2020-06-03,26.993074417114258
2018-11-28,26.535566329956055
2018-09-25,26.678539276123047
2018-07-23,26.859636306762695
2018-08-24,27.050262451171875
2019-07-10,26.831039428710938
2019-05-07,26.640413284301758
2019-04-05,24.61974334716797
2019-03-04,24.724590301513672
2019-01-31,24.600679397583008
2019-09-12,24.791311264038086
2019-12-31,24.83896827697754
2020-03-19,24.89615821838379
2020-01-03,24.753183364868164
2020-06-09,24.867563247680664
2019-02-15,24.943815231323242
2019-01-14,25.372730255126953
2018-07-06,25.47757339477539
2018-08-07,25.69679832458496
2018-10-10,25.84930419921875
2018-12-13,25.877897262573242
2019-08-26,25.9160213470459
2019-07-25,25.963680267333984
2019-05-22,26.31634521484375
2019-03-19,26.306812286376953
2020-01-06,26.278217315673828
2020-03-25,26.173372268676758
2020-06-12,25.991012573242188
2019-10-22,25.943021774291992
2020-01-09,25.914230346679688
2020-06-15,25.482322692871094
2019-10-25,25.511117935180664
2020-03-31,24.90645408630371
2020-06-18,24.65690803527832
2019-04-03,25.11760902404785
2018-08-22,25.22318458557129
2018-10-25,25.39594268798828
2019-01-29,25.626293182373047
2018-12-28,25.760662078857422
2018-11-26,25.29996681213379
2019-08-09,25.146400451660156
2019-07-08,25.16559600830078
2019-06-06,25.70307731628418
2019-09-10,25.26157569885254
2020-01-15,24.90645408630371
2020-04-03,25.040822982788086
2019-10-31,24.8968563079834
2020-04-06,24.93524742126465
2020-06-24,25.405540466308594
2018-11-09,26.10618782043457
2019-07-23,26.038999557495117
2019-06-21,26.144577026367188
2019-05-20,25.837444305419922
2019-04-18,25.943021774291992
2018-09-06,26.240554809570312
2018-10-08,26.096588134765625
2019-02-13,26.384521484375
2018-12-11,26.403718948364258
2019-09-25,26.682058334350586
2020-01-21,26.490100860595703
2020-04-09,26.80682945251465
2019-11-06,26.768436431884766
2020-01-24,26.883615493774414
2020-01-27,26.787635803222656
2020-04-15,27.21953773498535
2018-12-26,27.565059661865234
2019-08-07,26.979591369628906
2019-06-04,26.144577026367188
2018-09-21,26.816429138183594
2018-07-19,26.653263092041016
2018-08-20,26.672462463378906
2018-10-23,26.749244689941406
2019-05-03,26.5380916595459
2019-04-01,26.134981155395508
2019-02-28,25.607097625732422
2019-11-12,25.59749984741211
2020-01-30,25.367151260375977
2019-11-15,25.34795379638672
2020-04-21,24.42656135559082
2019-04-16,24.46495246887207
2019-03-15,24.676103591918945
2019-02-11,24.8200740814209
2019-01-10,24.167417526245117
2019-08-22,24.378570556640625
2018-11-07,25.02162742614746
2018-08-03,24.8200740814209
2018-09-04,24.138622283935547
2019-06-19,24.17701530456543
2019-09-23,23.975461959838867
2019-11-18,24.00425148010254
2020-02-05,24.244199752807617
2020-04-24,23.799354553222656
2019-03-29,24.060457229614258
2019-11-21,25.027517318725586
2020-04-27,25.60775375366211
2020-02-11,25.72380256652832
2020-04-30,25.859189987182617
2019-05-01,25.975238800048828
2019-02-26,26.042932510375977
2019-01-25,26.062274932861328
2018-12-24,26.023590087890625
2019-09-06,25.762483596801758
2018-07-17,25.72380256652832
2018-09-19,25.975238800048828
2019-08-05,25.96556854248047
2019-10-08,26.05260467529297
2019-12-11,25.9268856048584
2019-11-27,25.74314308166504
2020-02-14,25.453025817871094
2020-05-06,25.87853240966797
2019-01-08,25.96556854248047
2018-12-07,25.7528133392334
2019-08-20,26.042932510375977
2018-11-05,26.062274932861328
2019-07-19,26.178321838378906
2018-10-04,26.458768844604492
2019-06-17,25.53038787841797
2019-05-16,25.443355560302734
2018-08-01,25.424015045166016
2019-03-13,25.59808349609375
2019-12-03,26.091285705566406
2020-02-20,26.187992095947266
2019-12-06,26.39107322692871
2020-05-12,26.100955963134766
2019-12-09,26.255685806274414
2020-02-26,26.129968643188477
2020-05-15,25.955896377563477
2019-03-28,26.013919830322266
2018-09-17,26.255685806274414
2018-08-16,25.59808349609375
2018-10-19,25.801166534423828
2019-04-29,25.96556854248047
2019-01-23,26.158977508544922
2019-09-04,26.129968643188477
2018-11-20,25.70446014404297
2019-07-02,25.09521484375
2019-05-31,24.331235885620117
2019-12-12,24.408599853515625
2020-05-18,24.456954956054688
2019-09-27,24.76641273498535
2020-03-03,24.505308151245117
2020-05-21,24.282882690429688
2019-05-14,24.62135124206543
2018-08-31,23.422197341918945
2018-07-30,22.677562713623047
2018-10-02,23.132078170776367
2019-04-12,23.32549476623535
2019-03-11,22.638879776000977
2019-02-07,23.07405662536621
2019-07-17,23.00636100769043
2019-09-19,22.31974983215332
2019-10-21,22.377771377563477
2019-12-18,22.097328186035156
2020-03-06,22.029634475708008
2019-10-03,22.40678596496582
2020-03-09,22.39711570739746
2020-05-27,22.07534408569336
2019-12-24,22.514122009277344
2020-03-12,23.274669647216797
2018-12-20,23.56718635559082
2019-08-01,23.420928955078125
2018-08-14,23.898706436157227
2018-07-13,23.87920379638672
2018-10-17,23.830453872680664
2019-05-29,23.664691925048828
2019-03-26,23.77194595336914
2019-02-22,23.489181518554688
2019-10-04,23.372173309326172
2019-11-05,23.274669647216797
2019-12-27,23.25516700744629
2020-06-02,23.71344566345215
2019-12-30,23.61594009399414
2020-03-18,24.16197395324707
2020-06-05,24.132720947265625
2019-07-15,24.249727249145508
2018-12-03,24.132720947265625
2019-06-13,23.1186580657959
2019-01-04,22.67988395690918
2018-08-29,23.02115249633789
2019-02-05,23.235666275024414
2018-11-01,23.128408432006836
2019-08-16,22.5726261138916
2019-04-10,22.767637252807617
2019-09-17,22.982149124145508
2019-10-15,23.099159240722656
2020-01-02,22.972400665283203
2020-06-08,23.001651763916016
2019-10-18,22.94314956665039
2020-03-24,23.39167594909668
2020-06-11,23.30392074584961
2020-01-08,23.645191192626953
2019-04-25,24.142473220825195
2019-07-30,24.337480545043945
2019-02-20,23.898706436157227
2018-07-11,24.600749969482422
2018-09-13,24.522743225097656
2018-10-15,23.986461639404297
2019-06-28,24.3082332611084
2018-12-18,24.20097541809082
2018-11-16,23.87920379638672
2019-10-02,24.317981719970703
2020-03-27,24.7080078125
2020-01-10,25.312543869018555
2019-10-24,25.107778549194336
2020-03-30,25.517305374145508
2020-06-17,25.64406394958496
2020-01-14,25.068777084350586
2020-04-02,24.717756271362305
2019-01-02,24.444738388061523
2019-08-14,24.87376594543457
2018-10-30,25.429548263549805
2019-06-11,25.468551635742188
2019-05-10,24.922517776489258
2019-04-08,24.688505172729492
2018-08-27,24.82501220703125
2018-07-26,25.215036392211914
2018-09-28,25.00052261352539
2019-03-07,24.639753341674805
2019-10-30,24.620101928710938
2020-01-17,24.34501838684082
2020-06-23,24.06993293762207
2020-04-08,23.863618850708008
2020-06-26,23.627830505371094
2019-03-22,23.549236297607422
2019-01-17,23.50011444091797
2019-08-29,23.323274612426758
2018-11-14,23.588533401489258
2019-06-26,23.922565460205078
2018-09-11,23.7064266204834
2018-07-09,23.686779022216797
2018-08-10,23.785022735595703
2019-04-23,23.79484748840332
2019-09-30,24.001161575317383
2020-01-23,24.06993293762207
2019-11-08,24.04045867919922
2020-04-14,23.863618850708008
2019-11-11,24.060108184814453
2020-01-29,23.98151206970215
2020-04-17,24.06993293762207
2018-07-24,24.197649002075195
2018-09-26,24.2762451171875
2019-05-08,23.91274070739746
2019-03-05,23.863618850708008
2019-02-01,23.76537322998047
2018-12-31,23.686779022216797
2018-11-29,23.942214965820312
2019-08-12,23.73590087890625
2019-07-11,24.109230041503906
2019-09-13,24.0306339263916
2019-11-14,24.050281524658203
2020-04-20,24.46291160583496
2020-02-04,24.266422271728516
2020-04-23,24.089582443237305
2018-12-14,23.991336822509766
2019-08-27,24.060108184814453
2018-08-08,24.148527145385742
2018-10-11,24.04045867919922
2018-11-12,22.851699829101562
2019-07-26,22.360475540161133
2019-06-24,22.517667770385742
2019-05-23,22.537317276000977
2019-03-20,22.743629455566406
2019-01-15,22.930295944213867
2019-11-20,22.940120697021484
2020-02-07,22.714157104492188
2020-02-10,23.34292221069336
2020-04-29,23.755550384521484
2019-11-26,24.04045867919922
2020-02-13,24.001161575317383
2019-01-30,24.502208709716797
2018-08-23,23.814495086669922
2018-09-24,23.647480010986328
2018-11-27,23.57870864868164
2018-10-26,23.89309310913086
2019-07-09,23.716249465942383
2019-06-07,22.881174087524414
2019-05-06,22.25240707397461
2019-04-04,21.987146377563477
2019-09-11,21.358381271362305
2019-11-29,21.041078567504883
2020-05-05,21.695512771606445
2019-12-02,21.606273651123047
2020-02-19,22.379695892333984
2020-05-08,21.407958984375
2019-05-21,21.19972801208496
2019-03-18,19.77187156677246
2018-09-07,21.16998291015625
2018-08-06,20.118921279907227
2018-10-09,19.038110733032227
2019-02-14,20.128835678100586
2018-12-12,18.334096908569336
2019-07-24,18.36384391784668
2019-09-26,18.2051944732666
2019-10-28,18.016796112060547
2019-12-05,17.49126434326172
2020-05-11,17.134300231933594
2019-07-03,19.28600311279297
2020-02-25,19.256256103515625
2020-05-14,20.23790740966797
2020-02-28,19.77187156677246
2019-08-08,20.07925796508789
2019-06-05,18.97861671447754
2018-07-20,19.057941436767578
2018-08-21,19.494232177734375
2018-10-24,19.940439224243164
2019-04-02,21.160066604614258
2019-03-01,21.64593505859375
2019-01-28,22.062393188476562
2018-12-27,21.48728370666504
2019-09-09,21.655851364135742
2020-03-02,22.290454864501953
2020-05-20,21.705429077148438
2019-12-17,21.755008697509766
2020-03-05,22.379695892333984
2019-02-12,22.905227661132812
2019-01-11,22.41935920715332
2018-12-10,23.004384994506836
2019-08-23,22.934972763061523
2018-11-08,23.093626022338867
2019-07-22,23.539831161499023
2019-06-20,23.738143920898438
2018-09-05,22.875478744506836
2019-04-17,21.417875289916992
2019-09-24,21.636018753051758
2019-12-20,21.378211975097656
2020-05-26,21.95332145690918
2019-04-30,22.399526596069336
2019-12-23,22.925058364868164
2020-03-11,23.480337142944336
2020-05-29,23.599323272705078
2019-12-26,23.192781448364258
2020-06-01,22.627588272094727
2019-05-02,22.72674560546875
2019-02-27,22.756492614746094
2018-11-23,23.242361068725586
2019-08-06,23.063879013061523
2018-07-18,23.440673828125
2018-09-20,23.11345672607422
2018-10-22,22.9647216796875
2019-07-05,23.05396270751953
2019-06-03,23.688566207885742
2019-10-09,23.51999855041504
2019-10-11,24.260000228881836
2020-03-17,24.280000686645508
2020-06-04,24.229999542236328
2019-10-14,24.469999313354492
2020-03-20,24.639999389648438
2018-11-06,24.850000381469727
2019-06-18,25.450000762939453
2019-05-17,24.93000030517578
2019-04-15,25.059999465942383
2019-03-14,23.260000228881836
2019-01-09,23.889999389648438
2018-08-02,23.690000534057617
2018-10-05,24.3700008392334
2019-08-21,23.989999771118164
2019-10-17,23.790000915527344
2020-03-23,23.270000457763672
2020-06-10,23.139999389648438
2019-02-25,22.739999771118164
