Dates,JNPR
2019-06-06,26.780000686645508
2019-09-10,26.31999969482422
2020-01-15,25.950000762939453
2020-04-03,26.09000015258789
2019-10-31,25.940000534057617
2020-04-06,25.979999542236328
2020-06-24,26.469999313354492
2018-11-09,27.200000762939453
2019-07-23,27.1299991607666
2019-06-21,27.239999771118164
2019-05-20,26.920000076293945
2019-04-18,27.030000686645508
2018-09-06,27.34000015258789
2018-10-08,27.190000534057617
2019-02-13,27.489999771118164
2018-12-11,27.510000228881836
2019-09-25,27.799999237060547
2020-01-21,27.600000381469727
2020-04-09,27.93000030517578
2019-11-06,27.889999389648438
2020-01-24,28.010000228881836
2020-01-27,27.90999984741211
2020-04-15,28.360000610351562
2018-12-26,28.719999313354492
2019-08-07,28.110000610351562
2019-06-04,27.239999771118164
2018-09-21,27.940000534057617
2018-07-19,27.770000457763672
2018-08-20,27.790000915527344
2018-10-23,27.8700008392334
2019-05-03,27.649999618530273
2019-04-01,27.229999542236328
2019-02-28,26.68000030517578
2019-11-12,26.670000076293945
2020-01-30,26.43000030517578
2019-11-15,26.40999984741211
2020-04-21,25.450000762939453
2019-04-16,25.489999771118164
2019-03-15,25.709999084472656
2019-02-11,25.860000610351562
2019-01-10,25.18000030517578
2019-08-22,25.399999618530273
2018-11-07,26.06999969482422
2018-08-03,25.860000610351562
2018-09-04,25.149999618530273
2019-06-19,25.190000534057617
2019-09-23,24.979999542236328
2019-11-18,25.010000228881836
2020-02-05,25.260000228881836
2020-04-24,24.610000610351562
2019-03-29,24.8799991607666
2019-11-21,25.8799991607666
2020-04-27,26.479999542236328
2020-02-11,26.600000381469727
2020-04-30,26.739999771118164
2019-05-01,26.860000610351562
2019-02-26,26.93000030517578
2019-01-25,26.950000762939453
2018-12-24,26.90999984741211
2019-09-06,26.639999389648438
2018-07-17,26.600000381469727
2018-09-19,26.860000610351562
2019-08-05,26.850000381469727
2019-10-08,26.940000534057617
2019-12-11,26.809999465942383
2019-11-27,26.6200008392334
2020-02-14,26.31999969482422
2020-05-06,26.760000228881836
2019-01-08,26.850000381469727
2018-12-07,26.6299991607666
2019-08-20,26.93000030517578
2018-11-05,26.950000762939453
2019-07-19,27.06999969482422
2018-10-04,27.360000610351562
2019-06-17,26.399999618530273
2019-05-16,26.309999465942383
2018-08-01,26.290000915527344
2019-03-13,26.469999313354492
2019-12-03,26.979999542236328
2020-02-20,27.079999923706055
2019-12-06,27.290000915527344
2020-05-12,26.989999771118164
2019-12-09,27.149999618530273
2020-02-26,27.020000457763672
2020-05-15,26.84000015258789
2019-03-28,26.899999618530273
2018-09-17,27.149999618530273
2018-08-16,26.469999313354492
2018-10-19,26.68000030517578
2019-04-29,26.850000381469727
2019-01-23,27.049999237060547
2019-09-04,27.020000457763672
2018-11-20,26.579999923706055
2019-07-02,25.950000762939453
2019-05-31,25.15999984741211
2019-12-12,25.239999771118164
2020-05-18,25.290000915527344
2019-09-27,25.610000610351562
2020-03-03,25.34000015258789
2020-05-21,25.110000610351562
2019-05-14,25.459999084472656
2018-08-31,24.219999313354492
2018-07-30,23.450000762939453
2018-10-02,23.920000076293945
2019-04-12,24.1200008392334
2019-03-11,23.40999984741211
2019-02-07,23.860000610351562
2019-07-17,23.790000915527344
2019-09-19,23.079999923706055
2019-10-21,23.139999389648438
2019-12-18,22.850000381469727
2020-03-06,22.780000686645508
2019-10-03,23.170000076293945
2020-03-09,23.15999984741211
2020-05-27,22.639999389648438
2019-12-24,23.09000015258789
2020-03-12,23.8700008392334
2018-12-20,24.170000076293945
2019-08-01,24.020000457763672
2018-08-14,24.510000228881836
2018-07-13,24.489999771118164
2018-10-17,24.440000534057617
2019-05-29,24.270000457763672
2019-03-26,24.3799991607666
2019-02-22,24.09000015258789
2019-10-04,23.969999313354492
2019-11-05,23.8700008392334
2019-12-27,23.850000381469727
2020-06-02,24.31999969482422
2019-12-30,24.219999313354492
2020-03-18,24.780000686645508
2020-06-05,24.75
2019-07-15,24.8700008392334
2018-12-03,24.75
2019-06-13,23.709999084472656
2019-01-04,23.260000228881836
2018-08-29,23.610000610351562
2019-02-05,23.829999923706055
2018-11-01,23.719999313354492
2019-08-16,23.149999618530273
2019-04-10,23.350000381469727
2019-09-17,23.56999969482422
2019-10-15,23.690000534057617
2020-01-02,23.559999465942383
2020-06-08,23.59000015258789
2019-10-18,23.530000686645508
2020-03-24,23.989999771118164
2020-06-11,23.899999618530273
2020-01-08,24.25
2019-04-25,24.760000228881836
2019-07-30,24.959999084472656
2019-02-20,24.510000228881836
2018-07-11,25.229999542236328
2018-09-13,25.149999618530273
2018-10-15,24.600000381469727
2019-06-28,24.93000030517578
2018-12-18,24.81999969482422
2018-11-16,24.489999771118164
2019-10-02,24.940000534057617
2020-03-27,25.34000015258789
2020-01-10,25.959999084472656
2019-10-24,25.75
2020-03-30,26.170000076293945
2020-06-17,26.299999237060547
2020-01-14,25.709999084472656
2020-04-02,25.350000381469727
2019-01-02,25.06999969482422
2019-08-14,25.510000228881836
2018-10-30,26.079999923706055
2019-06-11,26.1200008392334
2019-05-10,25.559999465942383
2019-04-08,25.31999969482422
2018-08-27,25.459999084472656
2018-07-26,25.860000610351562
2018-09-28,25.639999389648438
2019-03-07,25.270000457763672
2019-10-30,25.059999465942383
2020-01-17,24.780000686645508
2020-06-23,24.5
2020-04-08,24.290000915527344
2020-06-26,24.049999237060547
2019-03-22,23.969999313354492
2019-01-17,23.920000076293945
2019-08-29,23.739999771118164
2018-11-14,24.010000228881836
2019-06-26,24.350000381469727
2018-09-11,24.1299991607666
2018-07-09,24.110000610351562
2018-08-10,24.209999084472656
2019-04-23,24.219999313354492
2019-09-30,24.43000030517578
2020-01-23,24.5
2019-11-08,24.469999313354492
2020-04-14,24.290000915527344
2019-11-11,24.489999771118164
2020-01-29,24.40999984741211
2020-04-17,24.5
2018-07-24,24.6299991607666
2018-09-26,24.709999084472656
2019-05-08,24.34000015258789
2019-03-05,24.290000915527344
2019-02-01,24.190000534057617
2018-12-31,24.110000610351562
2018-11-29,24.3700008392334
2019-08-12,24.15999984741211
2019-07-11,24.540000915527344
2019-09-13,24.459999084472656
2019-11-14,24.479999542236328
2020-04-20,24.899999618530273
2020-02-04,24.700000762939453
2020-04-23,24.520000457763672
2018-12-14,24.420000076293945
2019-08-27,24.489999771118164
2018-08-08,24.579999923706055
2018-10-11,24.469999313354492
2018-11-12,23.260000228881836
2019-07-26,22.760000228881836
2019-06-24,22.920000076293945
2019-05-23,22.940000534057617
2019-03-20,23.149999618530273
2019-01-15,23.34000015258789
2019-11-20,23.350000381469727
2020-02-07,23.1200008392334
2020-02-10,23.760000228881836
2020-04-29,24.18000030517578
2019-11-26,24.469999313354492
2020-02-13,24.43000030517578
2019-01-30,24.940000534057617
2018-08-23,24.239999771118164
2018-09-24,24.06999969482422
2018-11-27,24.0
2018-10-26,24.31999969482422
2019-07-09,24.139999389648438
2019-06-07,23.290000915527344
2019-05-06,22.649999618530273
2019-04-04,22.3799991607666
2019-09-11,21.739999771118164
2019-11-29,21.219999313354492
2020-05-05,21.8799991607666
2019-12-02,21.790000915527344
2020-02-19,22.56999969482422
2020-05-08,21.59000015258789
2019-05-21,21.3799991607666
2019-03-18,19.940000534057617
2018-09-07,21.350000381469727
2018-08-06,20.290000915527344
2018-10-09,19.200000762939453
2019-02-14,20.299999237060547
2018-12-12,18.489999771118164
2019-07-24,18.520000457763672
2019-09-26,18.360000610351562
2019-10-28,18.170000076293945
2019-12-05,17.639999389648438
2020-05-11,17.280000686645508
2019-07-03,19.450000762939453
2020-02-25,19.420000076293945
2020-05-14,20.40999984741211
2020-02-28,19.940000534057617
2019-08-08,20.25
2019-06-05,19.139999389648438
2018-07-20,19.219999313354492
2018-08-21,19.65999984741211
2018-10-24,20.110000610351562
2019-04-02,21.34000015258789
2019-03-01,21.829999923706055
2019-01-28,22.25
2018-12-27,21.670000076293945
2019-09-09,21.84000015258789
2020-03-02,22.479999542236328
2020-05-20,21.889999389648438
2019-12-17,21.940000534057617
2020-03-05,22.56999969482422
2019-02-12,23.100000381469727
2019-01-11,22.610000610351562
2018-12-10,23.200000762939453
2019-08-23,23.1299991607666
2018-11-08,23.290000915527344
2019-07-22,23.739999771118164
2019-06-20,23.940000534057617
2018-09-05,23.06999969482422
2019-04-17,21.600000381469727
2019-09-24,21.81999969482422
2019-12-20,21.559999465942383
2020-05-26,22.139999389648438
2019-04-30,22.59000015258789
2019-12-23,23.1200008392334
2020-03-11,23.68000030517578
2020-05-29,23.799999237060547
2019-12-26,23.389999389648438
2020-06-01,22.81999969482422
2019-05-02,22.920000076293945
2019-02-27,22.950000762939453
2018-11-23,23.440000534057617
2019-08-06,23.260000228881836
2018-07-18,23.639999389648438
2018-09-20,23.309999465942383
2018-10-22,23.15999984741211
2019-07-05,23.25
2019-06-03,23.889999389648438
2019-10-09,23.719999313354492
2019-10-11,24.260000228881836
2020-03-17,24.280000686645508
2020-06-04,24.229999542236328
2019-10-14,24.469999313354492
2020-03-20,24.639999389648438
2018-11-06,24.850000381469727
2019-06-18,25.450000762939453
2019-05-17,24.93000030517578
2019-04-15,25.059999465942383
2019-03-14,23.260000228881836
2019-01-09,23.889999389648438
2018-08-02,23.690000534057617
2018-10-05,24.3700008392334
2019-08-21,23.989999771118164
2019-10-17,23.790000915527344
2020-03-23,23.270000457763672
2020-06-10,23.139999389648438
2019-02-25,22.739999771118164
2020-01-07,22.3799991607666
2020-03-26,22.260000228881836
2019-10-23,22.170000076293945
