Dates,JNPR
2018-06-20,26.84000015258789
2018-06-21,26.729999542236328
2018-06-25,26.510000228881836
2018-06-22,26.110000610351562
2018-06-26,26.420000076293945
2018-06-27,26.600000381469727
2018-06-28,26.649999618530273
2018-06-29,27.299999237060547
2018-07-02,27.190000534057617
2018-07-03,26.920000076293945
2018-07-05,27.229999542236328
2018-07-16,27.639999389648438
2018-09-18,28.110000610351562
2019-01-24,28.1200008392334
2019-09-05,27.899999618530273
2018-11-21,28.270000457763672
2020-01-13,27.399999618530273
2020-04-01,27.760000228881836
2020-06-19,27.709999084472656
2019-10-29,27.969999313354492
2020-01-16,28.010000228881836
2020-06-22,27.920000076293945
2018-10-03,27.739999771118164
2018-07-31,27.860000610351562
2019-03-12,27.899999618530273
2019-02-08,28.139999389648438
2019-01-07,25.0
2018-12-06,26.190000534057617
2019-08-19,26.18000030517578
2019-07-18,25.780000686645508
2019-05-15,25.520000457763672
2019-09-20,26.100000381469727
2019-11-01,26.219999313354492
2020-04-07,26.110000610351562
2020-06-25,26.40999984741211
2020-06-16,26.690000534057617
2019-11-04,26.780000686645508
2020-01-22,26.850000381469727
2019-11-07,26.8700008392334
2020-04-13,26.59000015258789
2019-07-01,26.899999618530273
2019-05-30,27.059999465942383
2018-08-15,27.790000915527344
2018-10-18,27.81999969482422
2019-03-27,28.09000015258789
2019-01-22,28.239999771118164
2018-12-21,28.399999618530273
2019-09-03,28.540000915527344
2018-11-19,28.549999237060547
2019-08-02,28.81999969482422
2020-01-28,28.68000030517578
2020-04-16,28.1299991607666
2019-11-13,28.079999923706055
2020-01-31,27.959999084472656
2018-12-04,27.540000915527344
2018-11-02,27.40999984741211
2019-07-16,27.420000076293945
2018-08-30,27.360000610351562
2018-10-01,27.420000076293945
2019-06-14,27.510000228881836
2019-05-13,27.670000076293945
2019-04-11,27.860000610351562
2019-02-06,27.959999084472656
2019-09-18,28.93000030517578
2020-02-03,29.34000015258789
2020-04-22,29.510000228881836
2019-11-19,29.459999084472656
2020-02-06,29.600000381469727
2019-11-22,29.56999969482422
2019-03-25,29.489999771118164
2019-02-21,29.579999923706055
2018-12-19,29.81999969482422
2018-07-12,29.670000076293945
2018-09-14,29.690000534057617
2018-08-13,29.239999771118164
2018-10-16,28.950000762939453
2019-07-31,28.719999313354492
2019-05-28,28.6200008392334
2019-04-26,27.579999923706055
2020-04-28,26.760000228881836
2019-11-25,26.780000686645508
2020-02-12,27.270000457763672
2020-05-01,27.799999237060547
2020-05-04,28.389999389648438
2019-06-12,28.389999389648438
2019-04-09,28.3700008392334
2019-03-08,28.1299991607666
2019-02-04,27.100000381469727
2018-07-27,27.59000015258789
2018-08-28,28.520000457763672
2019-01-03,27.790000915527344
2019-08-15,27.729999542236328
2018-10-31,28.06999969482422
2019-09-16,28.969999313354492
2020-02-18,29.15999984741211
2020-05-07,29.510000228881836
2018-08-17,29.700000762939453
2019-12-04,29.84000015258789
2020-02-21,30.040000915527344
2018-12-17,30.270000457763672
2019-08-30,29.100000381469727
2018-11-15,28.3700008392334
2019-07-29,28.170000076293945
2019-06-27,28.06999969482422
2019-04-24,27.950000762939453
2018-07-10,28.100000381469727
2018-09-12,27.979999542236328
2019-02-19,27.110000610351562
2019-01-18,27.190000534057617
2020-02-24,27.309999465942383
2020-05-13,27.489999771118164
2019-12-10,27.360000610351562
2020-02-27,28.0
2019-12-13,28.559999465942383
2020-05-19,28.40999984741211
2019-03-06,29.020000457763672
2018-11-30,28.299999237060547
2019-08-13,27.670000076293945
2019-07-12,27.399999618530273
2019-06-10,27.209999084472656
2019-05-09,27.59000015258789
2018-07-25,28.270000457763672
2018-09-27,27.510000228881836
2018-10-29,27.459999084472656
2019-10-16,27.309999465942383
2019-12-16,27.360000610351562
2020-03-04,26.799999237060547
2020-05-22,26.459999084472656
2019-10-01,26.1299991607666
2019-12-19,25.559999465942383
2018-09-10,25.299999237060547
2019-05-24,25.84000015258789
2018-08-09,26.56999969482422
2019-04-22,26.6200008392334
2019-03-21,26.479999542236328
2019-01-16,25.8799991607666
2019-08-28,26.360000610351562
2018-11-13,26.989999771118164
2018-10-12,27.350000381469727
2019-06-25,27.809999465942383
2020-03-10,27.790000915527344
2020-05-28,27.940000534057617
2019-10-07,27.84000015258789
2020-03-13,27.729999542236328
2019-10-10,28.010000228881836
2020-03-16,27.579999923706055
2020-06-03,28.079999923706055
2018-11-28,27.6299991607666
2018-09-25,27.739999771118164
2018-07-23,27.8700008392334
2018-08-24,28.290000915527344
2019-07-10,27.829999923706055
2019-05-07,27.780000686645508
2019-04-05,24.81999969482422
2019-03-04,25.770000457763672
2019-01-31,25.719999313354492
2019-09-12,25.709999084472656
2019-12-31,25.969999313354492
2020-03-19,25.8799991607666
2020-01-03,25.639999389648438
2020-06-09,25.799999237060547
2019-02-15,26.06999969482422
2019-01-14,26.31999969482422
2018-07-06,26.479999542236328
