Dates,JNPR
2019-12-30,24.3700008392334
2020-03-18,24.260000228881836
2020-06-05,24.600000381469727
2019-07-15,24.84000015258789
2018-12-03,24.90999984741211
2019-06-13,24.75
2019-01-04,23.43000030517578
2018-08-29,23.1299991607666
2019-02-05,23.729999542236328
2018-11-01,23.809999465942383
2019-08-16,23.559999465942383
2019-04-10,23.43000030517578
2019-09-17,23.190000534057617
2019-10-15,23.780000686645508
2020-01-02,23.579999923706055
2020-06-08,23.670000076293945
2019-10-18,23.520000457763672
2020-03-24,23.780000686645508
2020-06-11,23.8799991607666
2020-01-08,24.1299991607666
2019-04-25,24.760000228881836
2019-07-30,24.549999237060547
2019-02-20,24.969999313354492
2018-07-11,25.6299991607666
2018-09-13,25.420000076293945
2018-10-15,25.020000457763672
2019-06-28,24.549999237060547
2018-12-18,24.799999237060547
2018-11-16,24.530000686645508
2019-10-02,24.700000762939453
2020-03-27,25.149999618530273
2020-01-10,25.389999389648438
2019-10-24,26.100000381469727
2020-03-30,25.75
2020-06-17,25.850000381469727
2020-01-14,26.110000610351562
2020-04-02,25.5
2019-01-02,24.989999771118164
2019-08-14,25.280000686645508
2018-10-30,25.510000228881836
2019-06-11,26.200000762939453
2019-05-10,25.950000762939453
2019-04-08,25.559999465942383
2018-08-27,25.450000762939453
2018-07-26,25.520000457763672
2018-09-28,25.780000686645508
2019-03-07,25.690000534057617
2019-10-30,25.100000381469727
2020-01-17,25.06999969482422
2020-06-23,24.469999313354492
2020-04-08,24.6299991607666
2020-06-26,24.3700008392334
2019-03-22,24.0
2019-01-17,24.059999465942383
2019-08-29,23.809999465942383
2018-11-14,23.850000381469727
2019-06-26,23.979999542236328
2018-09-11,24.329999923706055
2018-07-09,24.270000457763672
2018-08-10,24.15999984741211
2019-04-23,24.290000915527344
2019-09-30,24.170000076293945
2020-01-23,24.489999771118164
2019-11-08,24.389999389648438
2020-04-14,24.510000228881836
2019-11-11,24.290000915527344
2020-01-29,24.56999969482422
2020-04-17,24.420000076293945
2018-07-24,24.440000534057617
2018-09-26,24.809999465942383
2019-05-08,24.260000228881836
2019-03-05,24.15999984741211
2019-02-01,24.399999618530273
2018-12-31,24.1299991607666
2018-11-29,24.229999542236328
2019-08-12,24.3700008392334
2019-07-11,24.290000915527344
2019-09-13,24.479999542236328
2019-11-14,24.469999313354492
2020-04-20,24.65999984741211
2020-02-04,24.989999771118164
2020-04-23,24.6299991607666
2018-12-14,24.59000015258789
2019-08-27,24.389999389648438
2018-08-08,24.56999969482422
2018-10-11,24.209999084472656
2018-11-12,22.729999542236328
2019-07-26,23.360000610351562
2019-06-24,22.510000228881836
2019-05-23,22.75
2019-03-20,22.889999389648438
2019-01-15,23.510000228881836
2019-11-20,23.559999465942383
2020-02-07,23.3700008392334
2020-02-10,23.1299991607666
2020-04-29,23.670000076293945
2019-11-26,24.440000534057617
2020-02-13,24.59000015258789
2019-01-30,24.15999984741211
2018-08-23,24.920000076293945
2018-09-24,24.1200008392334
2018-11-27,24.1299991607666
2018-10-26,23.969999313354492
2019-07-09,24.260000228881836
2019-06-07,23.670000076293945
2019-05-06,23.3700008392334
2019-04-04,22.809999465942383
2019-09-11,22.020000457763672
2019-11-29,20.950000762939453
2020-05-05,21.239999771118164
2019-12-02,21.84000015258789
2020-02-19,22.0
2020-05-08,22.0
2019-05-21,20.920000076293945
2019-03-18,20.3700008392334
2018-09-07,20.389999389648438
2018-08-06,20.829999923706055
2018-10-09,19.110000610351562
2019-02-14,20.1299991607666
2018-12-12,16.790000915527344
2019-07-24,18.440000534057617
2019-09-26,16.959999084472656
2019-10-28,18.190000534057617
2019-12-05,18.290000915527344
2020-05-11,17.579999923706055
2019-07-03,18.020000457763672
2020-02-25,19.600000381469727
2020-05-14,19.459999084472656
2020-02-28,19.8799991607666
2019-08-08,20.040000915527344
2019-06-05,20.1299991607666
2018-07-20,18.610000610351562
2018-08-21,18.520000457763672
2018-10-24,19.59000015258789
2019-04-02,20.68000030517578
2019-03-01,21.829999923706055
2019-01-28,22.110000610351562
2018-12-27,22.360000610351562
2019-09-09,21.65999984741211
2020-03-02,22.139999389648438
2020-05-20,22.15999984741211
2019-12-17,21.940000534057617
2020-03-05,22.31999969482422
2019-02-12,22.969999313354492
2019-01-11,22.940000534057617
2018-12-10,23.010000228881836
2019-08-23,23.25
2018-11-08,23.260000228881836
2019-07-22,23.469999313354492
2019-06-20,24.0
2018-09-05,24.790000915527344
2019-04-17,22.860000610351562
2019-09-24,21.399999618530273
2019-12-20,21.93000030517578
2020-05-26,21.649999618530273
2019-04-30,22.309999465942383
2019-12-23,22.84000015258789
2020-03-11,23.280000686645508
2020-05-29,23.510000228881836
2019-12-26,24.0
2020-06-01,23.309999465942383
2019-05-02,22.6200008392334
2019-02-27,22.799999237060547
2018-11-23,23.329999923706055
2019-08-06,23.440000534057617
2018-07-18,23.440000534057617
2018-09-20,23.600000381469727
2018-10-22,23.40999984741211
2019-07-05,23.579999923706055
2019-06-03,23.440000534057617
2019-10-09,24.0
2019-10-11,23.610000610351562
2020-03-17,24.200000762939453
2020-06-04,24.280000686645508
2019-10-14,24.299999237060547
2020-03-20,24.350000381469727
2018-11-06,25.0
2019-06-18,24.799999237060547
2019-05-17,25.360000610351562
2019-04-15,24.940000534057617
2019-03-14,24.56999969482422
2019-01-09,23.790000915527344
2018-08-02,23.440000534057617
2018-10-05,24.399999618530273
2019-08-21,24.510000228881836
2019-10-17,23.829999923706055
2020-03-23,24.110000610351562
2020-06-10,23.239999771118164
2019-02-25,23.3799991607666
2020-01-07,22.68000030517578
2020-03-26,22.309999465942383
2019-10-23,22.260000228881836
