Dates,GRMN
2020-02-06,69.98999786376953
2019-11-22,70.41999816894531
2019-03-25,69.97000122070312
2019-02-21,70.12000274658203
2018-12-19,70.7699966430664
2018-07-12,69.7699966430664
2018-09-14,69.95999908447266
2018-08-13,69.47000122070312
2018-10-16,69.97000122070312
2019-07-31,68.95999908447266
2019-05-28,68.22000122070312
2019-04-26,68.41000366210938
2020-04-28,64.75
2019-11-25,63.900001525878906
2020-02-12,62.86000061035156
2020-05-01,63.209999084472656
2020-05-04,63.08000183105469
2019-06-12,63.150001525878906
2019-04-09,62.689998626708984
2019-03-08,62.88999938964844
2019-02-04,62.84000015258789
2018-07-27,63.150001525878906
2018-08-28,62.63999938964844
2019-01-03,61.939998626708984
2019-08-15,62.689998626708984
2018-10-31,63.18000030517578
2019-09-16,66.66000366210938
2020-02-18,67.94999694824219
2020-05-07,67.94000244140625
2018-08-17,66.25
2019-12-04,65.2300033569336
2020-02-21,65.79000091552734
2018-12-17,66.73999786376953
2019-08-30,66.70999908447266
2018-11-15,66.12999725341797
2019-07-29,66.05999755859375
2019-06-27,66.0
2019-04-24,65.4000015258789
2018-07-10,65.9000015258789
2018-09-12,65.70999908447266
2019-02-19,64.81999969482422
2019-01-18,65.4000015258789
2020-02-24,65.56999969482422
2020-05-13,65.91000366210938
2019-12-10,65.73999786376953
2020-02-27,66.45999908447266
2019-12-13,66.62000274658203
2020-05-19,66.72000122070312
2019-03-06,68.5999984741211
2018-11-30,68.70999908447266
2019-08-13,66.0999984741211
2019-07-12,65.4000015258789
2019-06-10,65.08000183105469
2019-05-09,66.2699966430664
2018-07-25,66.73999786376953
2018-09-27,66.56999969482422
2018-10-29,66.02999877929688
2019-10-16,64.9000015258789
2019-12-16,64.20999908447266
2020-03-04,64.26000213623047
2020-05-22,62.619998931884766
2019-10-01,63.400001525878906
2019-12-19,61.560001373291016
2018-09-10,62.25
2019-05-24,62.970001220703125
2018-08-09,63.4900016784668
2019-04-22,63.650001525878906
2019-03-21,63.06999969482422
2019-01-16,62.400001525878906
2019-08-28,64.04000091552734
2018-11-13,64.58000183105469
2018-10-12,64.98999786376953
2019-06-25,66.04000091552734
2020-03-10,66.05999755859375
2020-05-28,66.5999984741211
2019-10-07,66.62999725341797
2020-03-13,66.3499984741211
2019-10-10,66.94999694824219
2020-03-16,67.3499984741211
2020-06-03,68.45999908447266
2018-11-28,68.18000030517578
2018-09-25,67.80999755859375
2018-07-23,68.16000366210938
2018-08-24,68.80999755859375
2019-07-10,68.08999633789062
2019-05-07,68.87000274658203
2019-04-05,69.3499984741211
2019-03-04,69.55000305175781
2019-01-31,69.58000183105469
2019-09-12,69.56999969482422
2019-12-31,70.0
2020-03-19,70.16000366210938
2020-01-03,69.58999633789062
2020-06-09,70.45999908447266
2019-02-15,70.7699966430664
2019-01-14,71.76000213623047
2018-07-06,71.80000305175781
2018-08-07,71.68000030517578
2018-10-10,71.88999938964844
2018-12-13,71.83000183105469
2019-08-26,83.30000305175781
2019-07-25,83.25
2019-05-22,83.69000244140625
2019-03-19,84.83000183105469
2020-01-06,84.19999694824219
2020-03-25,84.37999725341797
2020-06-12,84.80999755859375
2019-10-22,85.5
2020-01-09,84.9000015258789
2020-06-15,84.83000183105469
2019-10-25,84.29000091552734
2020-03-31,83.66000366210938
2020-06-18,83.44999694824219
2019-04-03,83.87999725341797
2018-08-22,84.55000305175781
2018-10-25,84.86000061035156
2019-01-29,84.16999816894531
2018-12-28,83.87000274658203
2018-11-26,84.08999633789062
2019-08-09,84.48999786376953
2019-07-08,84.95999908447266
2019-06-06,84.7300033569336
2019-09-10,84.56999969482422
2020-01-15,84.30000305175781
2020-04-03,85.30000305175781
2019-10-31,86.69999694824219
2020-04-06,86.43000030517578
2020-06-24,86.44999694824219
2018-11-09,88.02999877929688
2019-07-23,88.38999938964844
2019-06-21,89.0999984741211
2019-05-20,88.44999694824219
2019-04-18,88.5199966430664
2018-09-06,89.19000244140625
2018-10-08,89.33000183105469
2019-02-13,89.08000183105469
2018-12-11,89.16000366210938
2019-09-25,89.72000122070312
2020-01-21,89.08999633789062
2020-04-09,88.9800033569336
2019-11-06,88.37999725341797
2020-01-24,87.04000091552734
2020-01-27,86.61000061035156
2020-04-15,87.05000305175781
2018-12-26,87.54000091552734
2019-08-07,86.5
2019-06-04,86.05000305175781
2018-09-21,86.06999969482422
2018-07-19,86.47000122070312
2018-08-20,83.19999694824219
2018-10-23,80.23999786376953
2019-05-03,79.62999725341797
2019-04-01,79.51000213623047
2019-02-28,79.19999694824219
2019-11-12,79.16000366210938
2020-01-30,78.94000244140625
2019-11-15,79.55999755859375
2020-04-21,78.48999786376953
2019-04-16,78.44999694824219
2019-03-15,79.29000091552734
2019-02-11,80.08000183105469
2019-01-10,79.19999694824219
2019-08-22,78.1500015258789
2018-11-07,78.25
2018-08-03,78.0999984741211
2018-09-04,77.31999969482422
2019-06-19,78.25
2019-09-23,77.87000274658203
2019-11-18,77.26000213623047
2020-02-05,77.44000244140625
2020-04-24,76.91000366210938
2019-03-29,77.5199966430664
2019-11-21,78.31999969482422
2020-04-27,79.30999755859375
2020-02-11,78.94999694824219
2020-04-30,79.30000305175781
2019-05-01,80.80000305175781
2019-02-26,81.23999786376953
2019-01-25,80.94000244140625
2018-12-24,81.16999816894531
2019-09-06,80.7300033569336
2018-07-17,80.4000015258789
2018-09-19,81.33999633789062
2019-08-05,81.7300033569336
2019-10-08,82.73999786376953
2019-12-11,81.95999908447266
2019-11-27,81.7300033569336
2020-02-14,81.54000091552734
2020-05-06,80.94999694824219
2019-01-08,80.7699966430664
2018-12-07,80.12000274658203
2019-08-20,80.83000183105469
2018-11-05,80.12000274658203
2019-07-19,80.55999755859375
2018-10-04,80.4800033569336
2019-06-17,79.88999938964844
2019-05-16,79.56999969482422
2018-08-01,79.54000091552734
2019-03-13,79.18000030517578
2019-12-03,79.97000122070312
2020-02-20,80.0
2019-12-06,81.31999969482422
2020-05-12,81.81999969482422
2019-12-09,82.5
2020-02-26,81.7300033569336
2020-05-15,81.27999877929688
2019-03-28,81.1500015258789
2018-09-17,80.20999908447266
2018-08-16,79.77999877929688
2018-10-19,79.16000366210938
2019-04-29,78.94999694824219
2019-01-23,78.58000183105469
2019-09-04,83.94999694824219
2018-11-20,78.81999969482422
2019-07-02,77.51000213623047
2019-05-31,75.56999969482422
2019-12-12,76.70999908447266
2020-05-18,77.43000030517578
2019-09-27,78.72000122070312
2020-03-03,79.43000030517578
2020-05-21,78.79000091552734
2019-05-14,79.63999938964844
2018-08-31,78.52999877929688
2018-07-30,77.0
2018-10-02,77.98999786376953
2019-04-12,78.83999633789062
2019-03-11,78.83000183105469
2019-02-07,80.27999877929688
2019-07-17,80.91999816894531
2019-09-19,80.33000183105469
2019-10-21,79.61000061035156
2019-12-18,80.04000091552734
2020-03-06,80.37999725341797
2019-10-03,81.2699966430664
2020-03-09,81.86000061035156
2020-05-27,81.45999908447266
2019-12-24,82.72000122070312
2020-03-12,83.87999725341797
2018-12-20,83.97000122070312
2019-08-01,85.97000122070312
2018-08-14,85.30999755859375
2018-07-13,84.45999908447266
2018-10-17,86.25
2019-05-29,85.75
2019-03-26,85.72000122070312
2019-02-22,85.5199966430664
2019-10-04,85.97000122070312
2019-11-05,86.29000091552734
2019-12-27,85.91000366210938
2020-06-02,85.2699966430664
2019-12-30,85.0
2020-03-18,84.37999725341797
2020-06-05,84.63999938964844
2019-07-15,85.5
2018-12-03,85.08999633789062
2019-06-13,85.31999969482422
2019-01-04,84.19999694824219
2018-08-29,83.62999725341797
2019-02-05,85.0199966430664
2018-11-01,84.98999786376953
2019-08-16,84.36000061035156
2019-04-10,84.81999969482422
2019-09-17,85.66999816894531
2019-10-15,87.91000366210938
2020-01-02,86.97000122070312
2020-06-08,87.2699966430664
2019-10-18,87.4000015258789
2020-03-24,87.69000244140625
2020-06-11,87.61000061035156
2020-01-08,87.77999877929688
2019-04-25,87.8499984741211
2019-07-30,87.48999786376953
2019-02-20,86.83000183105469
2018-07-11,87.68000030517578
2018-09-13,88.1500015258789
2018-10-15,88.33999633789062
2019-06-28,96.44000244140625
2018-12-18,95.80000305175781
2018-11-16,95.69000244140625
2019-10-02,95.9000015258789
2020-03-27,94.58000183105469
2020-01-10,93.9000015258789
2019-10-24,95.0
2020-03-30,96.0
2020-06-17,97.5999984741211
2020-01-14,97.29000091552734
2020-04-02,96.66999816894531
2019-01-02,97.04000091552734
2019-08-14,96.7300033569336
2018-10-30,96.18000030517578
2019-06-11,97.18000030517578
2019-05-10,97.08000183105469
2019-04-08,98.76000213623047
2018-08-27,98.43000030517578
2018-07-26,98.31999969482422
2018-09-28,98.31999969482422
2019-03-07,98.66999816894531
2019-10-30,98.30999755859375
2020-01-17,98.44000244140625
2020-06-23,96.91999816894531
2020-04-08,97.08000183105469
2020-06-26,96.58000183105469
2019-03-22,96.68000030517578
2019-01-17,97.48999786376953
2019-08-29,98.01000213623047
2018-11-14,97.87999725341797
2019-06-26,98.75
2018-09-11,97.69000244140625
2018-07-09,98.16999816894531
2018-08-10,98.0
2019-04-23,98.20999908447266
2019-09-30,98.16999816894531
2020-01-23,98.83999633789062
2019-11-08,99.26000213623047
2020-04-14,98.69000244140625
2019-11-11,98.5999984741211
2020-01-29,98.58000183105469
2020-04-17,98.62999725341797
2018-07-24,97.97000122070312
2018-09-26,98.47000122070312
2019-05-08,98.16999816894531
2019-03-05,98.05999755859375
2019-02-01,98.05000305175781
2018-12-31,98.02999877929688
2018-11-29,97.79000091552734
2019-08-12,97.58000183105469
2019-07-11,97.5999984741211
2019-09-13,97.62000274658203
2019-11-14,97.87000274658203
2020-04-20,98.7300033569336
2020-02-04,99.23999786376953
2020-04-23,101.1500015258789
2018-12-14,101.30999755859375
2019-08-27,100.80999755859375
2018-08-08,100.97000122070312
2018-10-11,99.12000274658203
2018-11-12,102.41999816894531
2019-07-26,102.3499984741211
2019-06-24,100.16999816894531
2019-05-23,99.19999694824219
2019-03-20,98.91000366210938
2019-01-15,99.75
2019-11-20,99.9800033569336
2020-02-07,98.7300033569336
2020-02-10,97.9800033569336
2020-04-29,98.0999984741211
2019-11-26,98.26000213623047
2020-02-13,99.0
2019-01-30,98.5
2018-08-23,98.44999694824219
2018-09-24,98.72000122070312
2018-11-27,105.58000183105469
2018-10-26,103.94999694824219
2019-07-09,99.62000274658203
2019-06-07,95.69999694824219
2019-05-06,96.54000091552734
2019-04-04,93.54000091552734
2019-09-11,91.26000213623047
2019-11-29,88.86000061035156
2020-05-05,93.55000305175781
2019-12-02,94.94000244140625
2020-02-19,93.5199966430664
2020-05-08,91.44000244140625
2019-05-21,87.9800033569336
2019-03-18,83.66000366210938
2018-09-07,84.77999877929688
2018-08-06,83.04000091552734
2018-10-09,77.86000061035156
2019-02-14,77.72000122070312
2018-12-12,73.5
2019-07-24,75.7300033569336
2019-09-26,71.95999908447266
2019-10-28,73.52999877929688
2019-12-05,70.8499984741211
2020-05-11,65.91000366210938
2019-07-03,70.80999755859375
2020-02-25,73.79000091552734
2020-05-14,74.94999694824219
2020-02-28,76.18000030517578
2019-08-08,77.2300033569336
2019-06-05,76.9800033569336
2018-07-20,74.4800033569336
2018-08-21,73.66000366210938
2018-10-24,74.0999984741211
2019-04-02,76.18000030517578
2019-03-01,78.4800033569336
2019-01-28,77.7300033569336
2018-12-27,79.73999786376953
2019-09-09,78.56999969482422
2020-03-02,82.41000366210938
2020-05-20,80.41000366210938
2019-12-17,79.08000183105469
2020-03-05,83.25
2019-02-12,81.73999786376953
2019-01-11,79.45999908447266
2018-12-10,79.94999694824219
2019-08-23,80.52999877929688
2018-11-08,80.3499984741211
2019-07-22,81.25
2019-06-20,83.97000122070312
2018-09-05,87.5
2019-04-17,82.36000061035156
2019-09-24,81.16000366210938
2019-12-20,80.05999755859375
2020-05-26,81.79000091552734
2019-04-30,81.75
2019-12-23,80.18000030517578
2020-03-11,81.4800033569336
2020-05-29,81.72000122070312
2019-12-26,81.68000030517578
2020-06-01,79.26000213623047
2019-05-02,77.6500015258789
2019-02-27,79.30000305175781
2018-11-23,82.33000183105469
2019-08-06,83.20999908447266
2018-07-18,84.05999755859375
2018-09-20,84.9000015258789
2018-10-22,84.48999786376953
2019-07-05,87.48999786376953
2019-06-03,88.62999725341797
2019-10-09,91.43000030517578
2019-10-11,91.12999725341797
2020-03-17,91.91999816894531
2020-06-04,92.55000305175781
2019-10-14,96.51000213623047
2020-03-20,95.43000030517578
2018-11-06,97.27999877929688
2019-06-18,99.33999633789062
2019-05-17,98.91000366210938
2019-04-15,98.54000091552734
2019-03-14,94.87000274658203
2019-01-09,93.5
2018-08-02,94.01000213623047
2018-10-05,95.95999908447266
2019-08-21,96.5199966430664
2019-10-17,95.9800033569336
2020-03-23,98.33999633789062
2020-06-10,98.69999694824219
2019-02-25,98.94999694824219
2020-01-07,97.2300033569336
2020-03-26,96.31999969482422
2019-10-23,96.36000061035156
