Dates,GRMN
2020-05-27,81.20999908447266
2019-12-24,82.55000305175781
2020-03-12,83.05000305175781
2018-12-20,83.45999908447266
2019-08-01,85.13999938964844
2018-08-14,83.91000366210938
2018-07-13,84.16000366210938
2018-10-17,85.5199966430664
2019-05-29,85.33999633789062
2019-03-26,85.06999969482422
2019-02-22,85.20999908447266
2019-10-04,85.93000030517578
2019-11-05,85.48999786376953
2019-12-27,85.02999877929688
2020-06-02,84.4800033569336
2019-12-30,83.80000305175781
2020-03-18,84.20999908447266
2020-06-05,84.36000061035156
2019-07-15,84.80999755859375
2018-12-03,84.69000244140625
2019-06-13,84.48999786376953
2019-01-04,82.9000015258789
2018-08-29,83.62000274658203
2019-02-05,84.97000122070312
2018-11-01,84.63999938964844
2019-08-16,83.29000091552734
2019-04-10,84.61000061035156
2019-09-17,85.61000061035156
2019-10-15,87.08000183105469
2020-01-02,86.62000274658203
2020-06-08,86.30000305175781
2019-10-18,87.20999908447266
2020-03-24,87.48999786376953
2020-06-11,87.45999908447266
2020-01-08,87.05999755859375
2019-04-25,87.41999816894531
2019-07-30,86.56999969482422
2019-02-20,86.38999938964844
2018-07-11,87.2300033569336
2018-09-13,87.6500015258789
2018-10-15,87.91000366210938
2019-06-28,96.3499984741211
2018-12-18,93.75
2018-11-16,94.45999908447266
2019-10-02,94.2300033569336
2020-03-27,93.29000091552734
2020-01-10,93.22000122070312
2019-10-24,94.95999908447266
2020-03-30,95.88999938964844
2020-06-17,96.80000305175781
2020-01-14,96.11000061035156
2020-04-02,95.88999938964844
2019-01-02,96.75
2019-08-14,95.6500015258789
2018-10-30,96.0999984741211
2019-06-11,96.91999816894531
2019-05-10,96.87999725341797
2019-04-08,98.08000183105469
2018-08-27,97.19999694824219
2018-07-26,97.66000366210938
2018-09-28,98.29000091552734
2019-03-07,98.13999938964844
2019-10-30,97.69000244140625
2020-01-17,96.91999816894531
2020-06-23,96.48999786376953
2020-04-08,96.25
2020-06-26,95.5999984741211
2019-03-22,96.5199966430664
2019-01-17,97.0
2019-08-29,96.70999908447266
2018-11-14,97.58999633789062
2019-06-26,97.77999877929688
2018-09-11,97.43000030517578
2018-07-09,97.79000091552734
2018-08-10,97.87999725341797
2019-04-23,97.47000122070312
2019-09-30,97.63999938964844
2020-01-23,98.68000030517578
2019-11-08,98.58999633789062
2020-04-14,98.44000244140625
2019-11-11,98.06999969482422
2020-01-29,98.5199966430664
2020-04-17,97.94999694824219
2018-07-24,97.55999755859375
2018-09-26,98.33999633789062
2019-05-08,97.70999908447266
2019-03-05,97.69000244140625
2019-02-01,97.54000091552734
2018-12-31,97.0
2018-11-29,97.4000015258789
2019-08-12,96.5
2019-07-11,97.58999633789062
2019-09-13,97.29000091552734
2019-11-14,97.19000244140625
2020-04-20,98.47000122070312
2020-02-04,99.04000091552734
2020-04-23,100.58999633789062
2018-12-14,100.22000122070312
2019-08-27,100.55999755859375
2018-08-08,99.58999633789062
2018-10-11,98.43000030517578
2018-11-12,101.91999816894531
2019-07-26,100.52999877929688
2019-06-24,99.31999969482422
2019-05-23,96.94999694824219
2019-03-20,98.12000274658203
2019-01-15,98.8499984741211
2019-11-20,98.04000091552734
2020-02-07,97.8499984741211
2020-02-10,96.19999694824219
2020-04-29,97.70999908447266
2019-11-26,98.04000091552734
2020-02-13,97.80999755859375
2019-01-30,98.30000305175781
2018-08-23,98.18000030517578
2018-09-24,97.12000274658203
2018-11-27,103.66999816894531
2018-10-26,99.80999755859375
2019-07-09,96.58000183105469
2019-06-07,95.36000061035156
2019-05-06,92.0
2019-04-04,90.37999725341797
2019-09-11,89.27999877929688
2019-11-29,88.38999938964844
2020-05-05,93.47000122070312
2019-12-02,90.06999969482422
2020-02-19,93.41000366210938
2020-05-08,89.37999725341797
2019-05-21,87.5199966430664
2019-03-18,81.16000366210938
2018-09-07,84.41999816894531
2018-08-06,80.51000213623047
2018-10-09,72.87999725341797
2019-02-14,77.33999633789062
2018-12-12,70.8499984741211
2019-07-24,73.93000030517578
2019-09-26,71.70999908447266
2019-10-28,70.11000061035156
2019-12-05,66.02999877929688
2020-05-11,63.630001068115234
2019-07-03,70.37000274658203
2020-02-25,71.70999908447266
2020-05-14,74.2300033569336
2020-02-28,73.52999877929688
2019-08-08,76.69000244140625
2019-06-05,74.95999908447266
2018-07-20,71.41000366210938
2018-08-21,73.45999908447266
2018-10-24,71.55999755859375
2019-04-02,75.44000244140625
2019-03-01,74.2300033569336
2019-01-28,77.36000061035156
2018-12-27,78.6500015258789
2019-09-09,77.81999969482422
2020-03-02,81.98999786376953
2020-05-20,77.93000030517578
2019-12-17,78.66000366210938
2020-03-05,82.11000061035156
2019-02-12,80.05000305175781
2019-01-11,78.04000091552734
2018-12-10,78.95999908447266
2019-08-23,79.30000305175781
2018-11-08,78.91999816894531
2019-07-22,80.73999786376953
2019-06-20,83.4000015258789
2018-09-05,82.91000366210938
2019-04-17,81.16000366210938
2019-09-24,79.80999755859375
2019-12-20,79.72000122070312
2020-05-26,80.76000213623047
2019-04-30,78.7300033569336
2019-12-23,78.04000091552734
2020-03-11,81.33999633789062
2020-05-29,80.83000183105469
2019-12-26,79.41999816894531
2020-06-01,78.16999816894531
2019-05-02,77.30000305175781
2019-02-27,78.02999877929688
2018-11-23,81.88999938964844
2019-08-06,82.05000305175781
2018-07-18,83.87000274658203
2018-09-20,84.19999694824219
2018-10-22,83.88999938964844
2019-07-05,86.62999725341797
2019-06-03,88.12999725341797
2019-10-09,90.91000366210938
2019-10-11,90.16999816894531
2020-03-17,90.54000091552734
2020-06-04,92.44000244140625
2019-10-14,95.72000122070312
2020-03-20,93.2699966430664
2018-11-06,96.52999877929688
2019-06-18,99.30000305175781
2019-05-17,98.12999725341797
2019-04-15,96.94000244140625
2019-03-14,91.41999816894531
2019-01-09,91.66999816894531
2018-08-02,93.56999969482422
2018-10-05,95.06999969482422
2019-08-21,95.97000122070312
2019-10-17,95.18000030517578
2020-03-23,98.33999633789062
2020-06-10,97.52999877929688
2019-02-25,97.7300033569336
2020-01-07,95.29000091552734
2020-03-26,96.2300033569336
2019-10-23,94.86000061035156
