Dates,UNP
2020-03-06,5841100.0
2019-10-03,4395000.0
2020-03-09,2987200.0
2020-05-27,2682400.0
2019-12-24,3890400.0
2020-03-12,3802900.0
2018-12-20,2055600.0
2019-08-01,3297600.0
2018-08-14,3006700.0
2018-07-13,2617900.0
2018-10-17,2357500.0
2019-05-29,3160000.0
2019-03-26,2652500.0
2019-02-22,3135800.0
2019-10-04,1610000.0
2019-11-05,2463500.0
2019-12-27,3620400.0
2020-06-02,2116800.0
2019-12-30,3738800.0
2020-03-18,4675000.0
2020-06-05,4211400.0
2019-07-15,3212600.0
2018-12-03,3296600.0
2019-06-13,6011600.0
2019-01-04,5432000.0
2018-08-29,3277800.0
2019-02-05,3538000.0
2018-11-01,3249600.0
2019-08-16,4147700.0
2019-04-10,3682600.0
2019-09-17,3383500.0
2019-10-15,4844700.0
2020-01-02,2339200.0
2020-06-08,3840200.0
2019-10-18,3743700.0
2020-03-24,6315900.0
2020-06-11,5176700.0
2020-01-08,3144300.0
2019-04-25,4146500.0
2019-07-30,3150700.0
2019-02-20,1909100.0
2018-07-11,1868400.0
2018-09-13,2185200.0
2018-10-15,2112300.0
2019-06-28,2891600.0
2018-12-18,3909500.0
2018-11-16,3548300.0
2019-10-02,3683200.0
2020-03-27,5011400.0
2020-01-10,2855900.0
2019-10-24,2628100.0
2020-03-30,1441800.0
2020-06-17,1252100.0
2020-01-14,1775500.0
2020-04-02,2273200.0
2019-01-02,2152000.0
2019-08-14,2160300.0
2018-10-30,2930100.0
2019-06-11,3594000.0
2019-05-10,2915100.0
2019-04-08,1704200.0
2018-08-27,1935000.0
2018-07-26,2655900.0
2018-09-28,2946700.0
2019-03-07,2113500.0
2019-10-30,975600.0
2020-01-17,2099700.0
2020-06-23,3921600.0
2020-04-08,3623000.0
2020-06-26,2647600.0
2019-03-22,2123900.0
2019-01-17,2078900.0
2019-08-29,1811600.0
2018-11-14,2015800.0
2019-06-26,3377700.0
2018-09-11,2842400.0
2018-07-09,3625600.0
2018-08-10,3516500.0
2019-04-23,3786000.0
2019-09-30,2479200.0
2020-01-23,6140100.0
2019-11-08,1888100.0
2020-04-14,666000.0
2019-11-11,1171700.0
2020-01-29,1363000.0
2020-04-17,1493000.0
2018-07-24,1588800.0
2018-09-26,2444800.0
2019-05-08,2344200.0
2019-03-05,3142500.0
2019-02-01,4096400.0
2018-12-31,2817500.0
2018-11-29,3311100.0
2019-08-12,2944300.0
2019-07-11,2035200.0
2019-09-13,2805900.0
2019-11-14,3450700.0
2020-04-20,3227400.0
2020-02-04,4008600.0
2020-04-23,3440900.0
2018-12-14,2993900.0
2019-08-27,4950500.0
2018-08-08,2734000.0
2018-10-11,4183900.0
2018-11-12,3264500.0
2019-07-26,2270800.0
2019-06-24,2994400.0
2019-05-23,3653700.0
2019-03-20,2493100.0
2019-01-15,1857900.0
2019-11-20,2133500.0
2020-02-07,2932400.0
2020-02-10,2221400.0
2020-04-29,1782800.0
2019-11-26,1521700.0
2020-02-13,2612200.0
2019-01-30,1861500.0
2018-08-23,2134800.0
2018-09-24,3164400.0
2018-11-27,2807200.0
2018-10-26,2190900.0
2019-07-09,2890700.0
2019-06-07,6785100.0
2019-05-06,7631700.0
2019-04-04,4921400.0
2019-09-11,7914700.0
2019-11-29,7060300.0
2020-05-05,7064800.0
2019-12-02,5654000.0
2020-02-19,4415000.0
2020-05-08,4901900.0
2019-05-21,4643300.0
2019-03-18,9400200.0
2018-09-07,8090300.0
2018-08-06,7074800.0
2018-10-09,8805200.0
2019-02-14,7886400.0
2018-12-12,7102700.0
2019-07-24,8021700.0
2019-09-26,10869900.0
2019-10-28,8514300.0
2019-12-05,6668100.0
2020-05-11,6011000.0
2019-07-03,7018900.0
2020-02-25,6923200.0
2020-05-14,6068600.0
2020-02-28,4962400.0
2019-08-08,3309200.0
2019-06-05,4247100.0
2018-07-20,5125600.0
2018-08-21,6009000.0
2018-10-24,4088000.0
2019-04-02,4865900.0
2019-03-01,4729000.0
2019-01-28,3625600.0
2018-12-27,4535900.0
2019-09-09,2525000.0
2020-03-02,2235900.0
2020-05-20,3457000.0
2019-12-17,5015300.0
2020-03-05,5081400.0
2019-02-12,4289200.0
2019-01-11,4049200.0
2018-12-10,3970600.0
2019-08-23,6233300.0
2018-11-08,4800200.0
2019-07-22,4633800.0
2019-06-20,3173000.0
2018-09-05,2778600.0
2019-04-17,3757000.0
2019-09-24,3089000.0
2019-12-20,2416100.0
2020-05-26,2269500.0
2019-04-30,2095200.0
2019-12-23,2411500.0
2020-03-11,2309300.0
2020-05-29,2857400.0
2019-12-26,2683500.0
2020-06-01,3499700.0
2019-05-02,3930400.0
2019-02-27,5127700.0
2018-11-23,5423000.0
2019-08-06,3136400.0
2018-07-18,4294300.0
2018-09-20,2277100.0
2018-10-22,1773900.0
2019-07-05,4150500.0
2019-06-03,3174400.0
2019-10-09,4065700.0
2019-10-11,3677000.0
2020-03-17,2929800.0
2020-06-04,3000000.0
2019-10-14,3897900.0
2020-03-20,2933300.0
2018-11-06,5608600.0
2019-06-18,3436600.0
2019-05-17,3569700.0
2019-04-15,3321200.0
2019-03-14,6234700.0
2019-01-09,3373000.0
2018-08-02,2948600.0
2018-10-05,3554000.0
2019-08-21,3449800.0
2019-10-17,2714800.0
2020-03-23,7119600.0
2020-06-10,2647600.0
2019-02-25,2881400.0
2020-01-07,3206300.0
2020-03-26,3441100.0
2019-10-23,8491200.0
