Dates,UNP
2018-09-12,150.63999938964844
2019-02-19,141.55999755859375
2019-01-18,144.10000610351562
2020-02-24,143.5399932861328
2020-05-13,142.75999450683594
2019-12-10,147.3800048828125
2020-02-27,151.97999572753906
2019-12-13,150.47999572753906
2020-05-19,153.77999877929688
2019-03-06,157.1300048828125
2018-11-30,153.02999877929688
2019-08-13,151.67999267578125
2019-07-12,147.4499969482422
2019-06-10,148.0399932861328
2019-05-09,147.83999633789062
2018-07-25,147.33999633789062
2018-09-27,145.83999633789062
2018-10-29,142.57000732421875
2019-10-16,139.60000610351562
2019-12-16,139.77999877929688
2020-03-04,136.88999938964844
2020-05-22,134.67999267578125
2019-10-01,132.5399932861328
2019-12-19,128.2100067138672
2018-09-10,136.02000427246094
2019-05-24,137.13999938964844
2018-08-09,136.77999877929688
2019-04-22,138.22999572753906
2019-03-21,137.77999877929688
2019-01-16,132.67999267578125
2019-08-28,137.7899932861328
2018-11-13,138.64999389648438
2018-10-12,150.75
2019-06-25,150.36000061035156
2020-03-10,154.66000366210938
2020-05-28,153.2100067138672
2019-10-07,153.88999938964844
2020-03-13,152.47999572753906
2019-10-10,151.97000122070312
2020-03-16,154.63999938964844
2020-06-03,158.33999633789062
2018-11-28,155.02000427246094
2018-09-25,154.3300018310547
2018-07-23,160.33999633789062
2018-08-24,160.9499969482422
2019-07-10,159.89999389648438
2019-05-07,160.1699981689453
2019-04-05,160.82000732421875
2019-03-04,159.07000732421875
2019-01-31,159.6699981689453
2019-09-12,161.1300048828125
2019-12-31,161.3000030517578
2020-03-19,160.74000549316406
2020-01-03,161.57000732421875
2020-06-09,161.72000122070312
2019-02-15,164.35000610351562
2019-01-14,167.0500030517578
2018-07-06,168.8800048828125
2018-08-07,169.6300048828125
2018-10-10,170.24000549316406
2018-12-13,171.3300018310547
2019-08-26,170.99000549316406
2019-07-25,170.1699981689453
2019-05-22,170.05999755859375
2019-03-19,169.5500030517578
2020-01-06,170.14999389648438
2020-03-25,169.05999755859375
2020-06-12,167.6999969482422
2019-10-22,167.44000244140625
2020-01-09,167.3699951171875
2020-06-15,166.77999877929688
2019-10-25,165.91000366210938
2020-03-31,164.94000244140625
2020-06-18,164.3000030517578
2019-04-03,165.60000610351562
2018-08-22,164.8300018310547
2018-10-25,166.8300018310547
2019-01-29,165.1699981689453
2018-12-28,165.0
2018-11-26,166.24000549316406
2019-08-09,160.75
2019-07-08,161.0
2019-06-06,162.61000061035156
2019-09-10,160.6199951171875
2020-01-15,161.5
2020-04-03,161.80999755859375
2019-10-31,163.00999450683594
2020-04-06,165.1999969482422
2020-06-24,167.1999969482422
2018-11-09,170.9199981689453
2019-07-23,169.77999877929688
2019-06-21,169.61000061035156
2019-05-20,168.7899932861328
2019-04-18,168.72000122070312
2018-09-06,168.69000244140625
2018-10-08,166.08999633789062
2019-02-13,166.35000610351562
2018-12-11,166.6699981689453
2019-09-25,169.5
2020-01-21,167.6300048828125
2020-04-09,167.97999572753906
2019-11-06,169.27999877929688
2020-01-24,176.66000366210938
2020-01-27,177.72000122070312
2020-04-15,176.72999572753906
2018-12-26,176.83999633789062
2019-08-07,175.49000549316406
2019-06-04,177.22000122070312
2018-09-21,176.41000366210938
2018-07-19,177.0399932861328
2018-08-20,175.36000061035156
2018-10-23,175.88999938964844
2019-05-03,179.1999969482422
2019-04-01,177.16000366210938
2019-02-28,174.75
2019-11-12,175.5800018310547
2020-01-30,175.6300048828125
2019-11-15,175.9199981689453
2020-04-21,171.7899932861328
2019-04-16,174.49000549316406
2019-03-15,173.77000427246094
2019-02-11,175.6300048828125
2019-01-10,174.6199951171875
2019-08-22,174.74000549316406
2018-11-07,175.0399932861328
2018-08-03,174.4600067138672
2018-09-04,172.64999389648438
2019-06-19,172.1699981689453
2019-09-23,169.80999755859375
2019-11-18,169.0
2020-02-05,169.47999572753906
2020-04-24,166.77999877929688
2019-03-29,166.33999633789062
2019-11-21,170.41000366210938
2020-04-27,172.47999572753906
2020-02-11,170.6699981689453
2020-04-30,171.97000122070312
2019-05-01,172.38999938964844
2019-02-26,171.00999450683594
2019-01-25,171.22999572753906
2018-12-24,167.14999389648438
2019-09-06,166.99000549316406
2018-07-17,164.74000549316406
2018-09-19,165.5399932861328
2019-08-05,165.92999267578125
2019-10-08,167.42999267578125
2019-12-11,168.8699951171875
2019-11-27,167.25
2020-02-14,166.36000061035156
2020-05-06,165.8300018310547
2019-01-08,166.00999450683594
2018-12-07,169.11000061035156
2019-08-20,171.5
2018-11-05,171.22999572753906
2019-07-19,171.8000030517578
2018-10-04,170.02999877929688
2019-06-17,169.58999633789062
2019-05-16,169.60000610351562
2018-08-01,169.57000732421875
2019-03-13,171.75
2019-12-03,174.0500030517578
2020-02-20,172.69000244140625
2019-12-06,175.14999389648438
2020-05-12,164.5500030517578
2019-12-09,174.25
2020-02-26,175.3000030517578
2020-05-15,173.5800018310547
2019-03-28,173.22000122070312
2018-09-17,174.3699951171875
2018-08-16,173.2100067138672
2018-10-19,174.22999572753906
2019-04-29,177.5
2019-01-23,179.3000030517578
2019-09-04,179.9499969482422
2018-11-20,175.00999450683594
2019-07-02,173.52000427246094
2019-05-31,166.83999633789062
2019-12-12,168.3300018310547
2020-05-18,166.9199981689453
2019-09-27,169.6999969482422
2020-03-03,168.00999450683594
2020-05-21,165.6699981689453
2019-05-14,168.77999877929688
2018-08-31,163.6999969482422
2018-07-30,162.4499969482422
2018-10-02,166.25
2019-04-12,168.75999450683594
2019-03-11,167.55999755859375
2019-02-07,168.52999877929688
2019-07-17,166.07000732421875
2019-09-19,159.97999572753906
2019-10-21,159.11000061035156
2019-12-18,157.47000122070312
2020-03-06,158.39999389648438
2019-10-03,161.72999572753906
2020-03-09,161.9600067138672
2020-05-27,159.3300018310547
2019-12-24,160.0800018310547
2020-03-12,166.1300048828125
2018-12-20,164.60000610351562
2019-08-01,166.1199951171875
2018-08-14,167.57000732421875
2018-07-13,167.3000030517578
2018-10-17,167.7100067138672
2019-05-29,171.4499969482422
2019-03-26,168.9499969482422
2019-02-22,166.89999389648438
2019-10-04,167.8699951171875
2019-11-05,167.11000061035156
2019-12-27,166.3800048828125
2020-06-02,166.0500030517578
2019-12-30,165.0800018310547
2020-03-18,163.60000610351562
2020-06-05,163.72999572753906
2019-07-15,162.69000244140625
2018-12-03,161.97999572753906
2019-06-13,155.9499969482422
2019-01-04,152.02000427246094
2018-08-29,153.6699981689453
2019-02-05,156.32000732421875
2018-11-01,155.91000366210938
2019-08-16,151.47000122070312
2019-04-10,153.22999572753906
2019-09-17,155.77000427246094
2019-10-15,161.38999938964844
2020-01-02,159.5500030517578
2020-06-08,163.13999938964844
2019-10-18,163.30999755859375
2020-03-24,163.67999267578125
2020-06-11,161.5
2020-01-08,167.07000732421875
2019-04-25,170.77000427246094
2019-07-30,170.02999877929688
2019-02-20,170.38999938964844
2018-07-11,172.3300018310547
2018-09-13,170.75
2018-10-15,170.19000244140625
2019-06-28,167.9499969482422
2018-12-18,165.4600067138672
2018-11-16,172.52999877929688
2019-10-02,176.6300048828125
2020-03-27,177.77000427246094
2020-01-10,176.33999633789062
2019-10-24,177.00999450683594
2020-03-30,176.10000610351562
2020-06-17,176.8000030517578
2020-01-14,175.47000122070312
2020-04-02,175.5399932861328
2019-01-02,174.77000427246094
2019-08-14,176.27000427246094
2018-10-30,176.25
2019-06-11,177.1699981689453
2019-05-10,174.08999633789062
2019-04-08,174.1699981689453
2018-08-27,175.94000244140625
2018-07-26,179.89999389648438
2018-09-28,178.08999633789062
2019-03-07,177.19000244140625
2019-10-30,175.99000549316406
2020-01-17,173.0
2020-06-23,168.0
2020-04-08,171.4600067138672
2020-06-26,170.49000549316406
2019-03-22,172.0
2019-01-17,171.36000061035156
2019-08-29,171.85000610351562
2018-11-14,174.4499969482422
2019-06-26,175.22000122070312
2018-09-11,177.02999877929688
2018-07-09,180.08999633789062
2018-08-10,177.38999938964844
2019-04-23,178.22000122070312
2019-09-30,177.47000122070312
2020-01-23,180.39999389648438
2019-11-08,179.4199981689453
2020-04-14,179.88999938964844
2019-11-11,180.80999755859375
2020-01-29,181.41000366210938
2020-04-17,180.14999389648438
2018-07-24,180.7899932861328
2018-09-26,182.27000427246094
2019-05-08,180.97999572753906
2019-03-05,179.42999267578125
2019-02-01,178.07000732421875
2018-12-31,180.02000427246094
2018-11-29,179.10000610351562
2019-08-12,177.94000244140625
2019-07-11,179.89999389648438
2019-09-13,180.8000030517578
2019-11-14,180.8000030517578
2020-04-20,183.89999389648438
2020-02-04,185.32000732421875
2020-04-23,182.4600067138672
2018-12-14,180.92999267578125
2019-08-27,187.19000244140625
2018-08-08,185.67999267578125
2018-10-11,178.47000122070312
2018-11-12,179.63999938964844
2019-07-26,181.77999877929688
2019-06-24,183.07000732421875
2019-05-23,179.4199981689453
2019-03-20,180.2899932861328
2019-01-15,183.24000549316406
2019-11-20,185.08999633789062
2020-02-07,186.11000061035156
2020-02-10,183.8300018310547
2020-04-29,184.6699981689453
2019-11-26,183.3000030517578
2020-02-13,184.86000061035156
2019-01-30,184.63999938964844
2018-08-23,184.0
2018-09-24,182.10000610351562
2018-11-27,183.5
2018-10-26,183.39999389648438
2019-07-09,181.72000122070312
2019-06-07,176.8000030517578
2019-05-06,170.88999938964844
2019-04-04,165.75
2019-09-11,159.6199951171875
2019-11-29,159.80999755859375
2020-05-05,160.33999633789062
2019-12-02,157.33999633789062
2020-02-19,162.1699981689453
2020-05-08,154.9600067138672
2019-05-21,156.08999633789062
2019-03-18,135.83999633789062
2018-09-07,146.82000732421875
2018-08-06,141.55999755859375
2018-10-09,132.0500030517578
2019-02-14,143.85000610351562
2018-12-12,125.0999984741211
2019-07-24,128.6300048828125
2019-09-26,115.08000183105469
2019-10-28,121.6500015258789
2019-12-05,117.83999633789062
2020-05-11,114.04000091552734
2019-07-03,128.8699951171875
2020-02-25,132.91000366210938
2020-05-14,142.49000549316406
2020-02-28,139.0500030517578
2019-08-08,140.1999969482422
2019-06-05,141.0399932861328
2018-07-20,136.49000549316406
2018-08-21,141.8000030517578
2018-10-24,138.57000732421875
2019-04-02,147.85000610351562
2019-03-01,145.75999450683594
2019-01-28,149.6199951171875
2018-12-27,148.72999572753906
2019-09-09,146.89999389648438
2020-03-02,148.97000122070312
2020-05-20,146.66000366210938
2019-12-17,143.99000549316406
2020-03-05,149.88999938964844
2019-02-12,146.61000061035156
2019-01-11,144.41000366210938
2018-12-10,147.10000610351562
2019-08-23,152.2899932861328
2018-11-08,156.08999633789062
2019-07-22,158.9600067138672
2019-06-20,161.36000061035156
2018-09-05,163.0500030517578
2019-04-17,159.7899932861328
2019-09-24,156.63999938964844
2019-12-20,154.82000732421875
2020-05-26,156.3800048828125
2019-04-30,154.3000030517578
2019-12-23,156.22000122070312
2020-03-11,158.25999450683594
2020-05-29,156.85000610351562
2019-12-26,153.99000549316406
2020-06-01,152.74000549316406
2019-05-02,152.44000244140625
2019-02-27,151.24000549316406
2018-11-23,159.1199951171875
2019-08-06,159.25999450683594
2018-07-18,166.02999877929688
2018-09-20,163.58999633789062
2018-10-22,165.16000366210938
2019-07-05,169.89999389648438
2019-06-03,173.83999633789062
2019-10-09,170.50999450683594
2019-10-11,169.86000061035156
2020-03-17,169.5
2020-06-04,170.94000244140625
2019-10-14,178.0500030517578
2020-03-20,176.42999267578125
2018-11-06,184.8300018310547
2019-06-18,181.66000366210938
2019-05-17,178.16000366210938
2019-04-15,175.42999267578125
2019-03-14,163.2899932861328
2019-01-09,166.17999267578125
2018-08-02,167.92999267578125
2018-10-05,170.97000122070312
2019-08-21,171.1699981689453
2019-10-17,170.85000610351562
2020-03-23,167.85000610351562
2020-06-10,168.1999969482422
2019-02-25,169.36000061035156
2020-01-07,165.5500030517578
2020-03-26,167.02000427246094
2019-10-23,162.63999938964844
