Dates,CXO
2019-08-30,132.38999938964844
2018-11-15,129.6199951171875
2019-07-29,126.91000366210938
2019-06-27,127.58000183105469
2019-04-24,127.13999938964844
2018-07-10,135.0500030517578
2018-09-12,135.0
2019-02-19,133.5399932861328
2019-01-18,134.38999938964844
2020-02-24,125.66000366210938
2020-05-13,127.5999984741211
2019-12-10,126.56999969482422
2020-02-27,125.45999908447266
2019-12-13,128.3000030517578
2020-05-19,128.38999938964844
2019-03-06,133.4600067138672
2018-11-30,127.98999786376953
2019-08-13,117.73999786376953
2019-07-12,122.0
2019-06-10,118.33999633789062
2019-05-09,120.13999938964844
2018-07-25,122.08999633789062
2018-09-27,118.83000183105469
2018-10-29,114.4000015258789
2019-10-16,109.18000030517578
2019-12-16,104.36000061035156
2020-03-04,103.05999755859375
2020-05-22,101.18000030517578
2019-10-01,98.3499984741211
2019-12-19,94.9000015258789
2018-09-10,93.30999755859375
2019-05-24,98.05999755859375
2018-08-09,100.23999786376953
2019-04-22,101.51000213623047
2019-03-21,100.13999938964844
2019-01-16,105.26000213623047
2019-08-28,107.37000274658203
2018-11-13,111.62999725341797
2018-10-12,116.68000030517578
2019-06-25,120.44000244140625
2020-03-10,120.38999938964844
2020-05-28,119.3499984741211
2019-10-07,118.51000213623047
2020-03-13,121.86000061035156
2019-10-10,122.25
2020-03-16,121.83999633789062
2020-06-03,123.0
2018-11-28,117.9800033569336
2018-09-25,113.48999786376953
2018-07-23,114.2699966430664
2018-08-24,116.45999908447266
2019-07-10,115.0999984741211
2019-05-07,116.97000122070312
2019-04-05,117.66000366210938
2019-03-04,119.08999633789062
2019-01-31,119.55999755859375
2019-09-12,117.37000274658203
2019-12-31,117.43000030517578
2020-03-19,116.30999755859375
2020-01-03,111.12999725341797
2020-06-09,109.76000213623047
2019-02-15,111.41000366210938
2019-01-14,116.0
2018-07-06,117.0
2018-08-07,118.01000213623047
2018-10-10,120.88999938964844
2018-12-13,119.4800033569336
2019-08-26,112.1500015258789
2019-07-25,103.31999969482422
2019-05-22,104.52999877929688
2019-03-19,105.36000061035156
2020-01-06,107.30000305175781
2020-03-25,108.63999938964844
2020-06-12,108.20999908447266
2019-10-22,109.66000366210938
2020-01-09,108.81999969482422
2020-06-15,108.68000030517578
2019-10-25,104.69999694824219
2020-03-31,102.36000061035156
2020-06-18,98.11000061035156
2019-04-03,99.04000091552734
2018-08-22,100.19000244140625
2018-10-25,100.97000122070312
2019-01-29,102.13999938964844
2018-12-28,102.80000305175781
2018-11-26,103.54000091552734
2019-08-09,106.0199966430664
2019-07-08,105.91999816894531
2019-06-06,107.66000366210938
2019-09-10,103.9000015258789
2020-01-15,103.0
2020-04-03,106.5
2019-10-31,106.94000244140625
2020-04-06,106.3499984741211
2020-06-24,110.56999969482422
2018-11-09,110.80000305175781
2019-07-23,111.12000274658203
2019-06-21,107.4000015258789
2019-05-20,106.31999969482422
2019-04-18,108.26000213623047
2018-09-06,110.5199966430664
2018-10-08,107.51000213623047
2019-02-13,107.4000015258789
2018-12-11,101.5999984741211
2019-09-25,112.69000244140625
2020-01-21,112.95999908447266
2020-04-09,114.36000061035156
2019-11-06,113.83999633789062
2020-01-24,113.7300033569336
2020-01-27,116.81999969482422
2020-04-15,119.08999633789062
2018-12-26,120.83000183105469
2019-08-07,120.05000305175781
2019-06-04,116.04000091552734
2018-09-21,115.68000030517578
2018-07-19,114.16000366210938
2018-08-20,108.73999786376953
2018-10-23,103.91000366210938
2019-05-03,105.73999786376953
2019-04-01,106.12000274658203
2019-02-28,103.5
2019-11-12,105.5999984741211
2020-01-30,107.41000366210938
2019-11-15,108.4000015258789
2020-04-21,109.87000274658203
2019-04-16,111.5999984741211
2019-03-15,110.20999908447266
2019-02-11,113.7699966430664
2019-01-10,112.20999908447266
2019-08-22,111.66000366210938
2018-11-07,112.75
2018-08-03,109.5999984741211
2018-09-04,101.1500015258789
2019-06-19,98.68000030517578
2019-09-23,99.51000213623047
2019-11-18,96.63999938964844
2020-02-05,96.7699966430664
2020-04-24,95.87999725341797
2019-03-29,98.08999633789062
2019-11-21,98.7300033569336
2020-04-27,96.94999694824219
2020-02-11,98.16999816894531
2020-04-30,98.98999786376953
2019-05-01,98.33999633789062
2019-02-26,100.4800033569336
2019-01-25,97.36000061035156
2018-12-24,98.83000183105469
2019-09-06,98.16999816894531
2018-07-17,97.43000030517578
2018-09-19,102.0
2019-08-05,101.97000122070312
2019-10-08,103.3499984741211
2019-12-11,104.97000122070312
2019-11-27,102.79000091552734
2020-02-14,101.31999969482422
2020-05-06,102.5199966430664
2019-01-08,101.80000305175781
2018-12-07,102.12000274658203
2019-08-20,101.54000091552734
2018-11-05,98.51000213623047
2019-07-19,98.55000305175781
2018-10-04,98.69000244140625
2019-06-17,99.68000030517578
2019-05-16,98.81999969482422
2018-08-01,101.11000061035156
2019-03-13,101.86000061035156
2019-12-03,101.6500015258789
2020-02-20,98.68000030517578
2019-12-06,97.33999633789062
2020-05-12,98.04000091552734
2019-12-09,97.4000015258789
2020-02-26,97.97000122070312
2020-05-15,99.63999938964844
2019-03-28,99.9000015258789
2018-09-17,101.72000122070312
2018-08-16,98.06999969482422
2018-10-19,96.4000015258789
2019-04-29,94.44000244140625
2019-01-23,94.41999816894531
2019-09-04,96.93000030517578
2018-11-20,72.9800033569336
2019-07-02,72.76000213623047
2019-05-31,69.6500015258789
2019-12-12,66.19999694824219
2020-05-18,63.91999816894531
2019-09-27,69.30000305175781
2020-03-03,71.83999633789062
2020-05-21,69.76000213623047
2019-05-14,69.70999908447266
2018-08-31,67.30000305175781
2018-07-30,68.41000366210938
2018-10-02,69.33999633789062
2019-04-12,72.2699966430664
2019-03-11,71.0999984741211
2019-02-07,71.5199966430664
2019-07-17,72.5999984741211
2019-09-19,69.58999633789062
2019-10-21,68.72000122070312
2019-12-18,68.25
2020-03-06,69.19000244140625
2019-10-03,70.77999877929688
2020-03-09,71.62999725341797
2020-05-27,69.27999877929688
2019-12-24,70.3499984741211
2020-03-12,70.12000274658203
2018-12-20,68.48999786376953
2019-08-01,70.4800033569336
2018-08-14,74.44999694824219
2018-07-13,74.12999725341797
2018-10-17,71.44000244140625
2019-05-29,71.44000244140625
2019-03-26,73.94999694824219
2019-02-22,71.13999938964844
2019-10-04,72.26000213623047
2019-11-05,72.11000061035156
2019-12-27,72.58999633789062
2020-06-02,71.52999877929688
2019-12-30,70.91000366210938
2020-03-18,69.16000366210938
2020-06-05,68.0
2019-07-15,67.02999877929688
2018-12-03,67.72000122070312
2019-06-13,64.5
2019-01-04,62.970001220703125
2018-08-29,62.560001373291016
2019-02-05,63.63999938964844
2018-11-01,63.189998626708984
2019-08-16,61.369998931884766
2019-04-10,62.040000915527344
2019-09-17,62.7599983215332
2019-10-15,63.9900016784668
2020-01-02,64.2699966430664
2020-06-08,64.97000122070312
2019-10-18,64.66999816894531
2020-03-24,62.790000915527344
2020-06-11,62.2400016784668
2020-01-08,62.209999084472656
2019-04-25,63.29999923706055
2019-07-30,63.790000915527344
2019-02-20,64.37000274658203
2018-07-11,65.19999694824219
2018-09-13,64.66000366210938
2018-10-15,63.91999816894531
2019-06-28,66.61000061035156
2018-12-18,65.02999877929688
2018-11-16,67.16000366210938
2019-10-02,70.62999725341797
2020-03-27,71.36000061035156
2020-01-10,70.16999816894531
2019-10-24,71.9800033569336
2020-03-30,70.87000274658203
2020-06-17,71.19999694824219
2020-01-14,71.55000305175781
2020-04-02,71.0199966430664
2019-01-02,71.0
2019-08-14,71.93000030517578
2018-10-30,71.41999816894531
2019-06-11,69.80000305175781
2019-05-10,70.38999938964844
2019-04-08,71.4000015258789
2018-08-27,72.51000213623047
2018-07-26,72.6500015258789
2018-09-28,72.62999725341797
2019-03-07,72.2300033569336
2019-10-30,72.0
2020-01-17,72.3499984741211
2020-06-23,71.01000213623047
2020-04-08,71.55999755859375
2020-06-26,72.94000244140625
2019-03-22,73.02999877929688
2019-01-17,75.33999633789062
2019-08-29,76.12999725341797
2018-11-14,76.0999984741211
2019-06-26,77.72000122070312
2018-09-11,78.63999938964844
2018-07-09,79.38999938964844
2018-08-10,80.16999816894531
2019-04-23,80.33999633789062
2019-09-30,80.72000122070312
2020-01-23,82.16000366210938
2019-11-08,83.55000305175781
2020-04-14,84.94000244140625
2019-11-11,85.66999816894531
2020-01-29,85.26000213623047
2020-04-17,85.25
2018-07-24,84.62999725341797
2018-09-26,85.94000244140625
2019-05-08,87.97000122070312
2019-03-05,89.61000061035156
2019-02-01,90.9800033569336
2018-12-31,90.52999877929688
2018-11-29,88.81999969482422
2019-08-12,88.95999908447266
2019-07-11,87.62000274658203
2019-09-13,88.58999633789062
2019-11-14,87.94999694824219
2020-04-20,89.0199966430664
2020-02-04,89.44999694824219
2020-04-23,88.06999969482422
2018-12-14,85.94999694824219
2019-08-27,83.9000015258789
2018-08-08,80.58999633789062
2018-10-11,78.16000366210938
2018-11-12,78.80000305175781
2019-07-26,78.02999877929688
2019-06-24,76.73999786376953
2019-05-23,75.2699966430664
2019-03-20,74.79000091552734
2019-01-15,75.88999938964844
2019-11-20,78.19999694824219
2020-02-07,80.45999908447266
2020-02-10,78.29000091552734
2020-04-29,76.75
2019-11-26,77.56999969482422
2020-02-13,78.6500015258789
2019-01-30,77.55000305175781
2018-08-23,76.80000305175781
2018-09-24,76.13999938964844
2018-11-27,78.08999633789062
2018-10-26,80.37000274658203
2019-07-09,78.08000183105469
2019-06-07,73.33999633789062
2019-05-06,70.43000030517578
2019-04-04,68.25
2019-09-11,63.529998779296875
2019-11-29,61.41999816894531
2020-05-05,66.37000274658203
2019-12-02,66.27999877929688
2020-02-19,66.47000122070312
2020-05-08,63.90999984741211
2019-05-21,57.0
2019-03-18,34.20000076293945
2018-09-07,45.58000183105469
2018-08-06,44.540000915527344
2018-10-09,37.52000045776367
2019-02-14,38.84000015258789
2018-12-12,36.349998474121094
2019-07-24,35.709999084472656
2019-09-26,33.130001068115234
2019-10-28,35.66999816894531
2019-12-05,39.54999923706055
2020-05-11,36.939998626708984
2019-07-03,37.970001220703125
2020-02-25,41.47999954223633
2020-05-14,42.810001373291016
2020-02-28,41.349998474121094
2019-08-08,38.95000076293945
2019-06-05,42.06999969482422
2018-07-20,40.380001068115234
2018-08-21,43.29999923706055
2018-10-24,45.65999984741211
2019-04-02,45.11000061035156
2019-03-01,48.59000015258789
2019-01-28,49.20000076293945
2018-12-27,49.220001220703125
2019-09-09,50.68000030517578
2020-03-02,50.279998779296875
2020-05-20,46.279998779296875
2019-12-17,44.77000045776367
2020-03-05,46.630001068115234
2019-02-12,48.63999938964844
2019-01-11,47.56999969482422
2018-12-10,52.279998779296875
2019-08-23,53.810001373291016
2018-11-08,52.220001220703125
2019-07-22,50.369998931884766
2019-06-20,53.36000061035156
2018-09-05,55.33000183105469
2019-04-17,56.0
2019-09-24,54.72999954223633
2019-12-20,54.79999923706055
2020-05-26,57.77000045776367
2019-04-30,57.63999938964844
2019-12-23,56.29999923706055
2020-03-11,56.97999954223633
2020-05-29,56.310001373291016
2019-12-26,54.810001373291016
2020-06-01,53.20000076293945
2019-05-02,51.65999984741211
2019-02-27,54.06999969482422
2018-11-23,56.68000030517578
2019-08-06,57.29999923706055
2018-07-18,57.689998626708984
2018-09-20,56.529998779296875
2018-10-22,55.040000915527344
2019-07-05,55.779998779296875
2019-06-03,53.79999923706055
2019-10-09,53.95000076293945
2019-10-11,53.0
2020-03-17,53.40999984741211
2020-06-04,56.709999084472656
2019-10-14,60.43000030517578
2020-03-20,62.900001525878906
2018-11-06,67.52999877929688
2019-06-18,69.12000274658203
2019-05-17,64.33000183105469
2019-04-15,61.29999923706055
2019-03-14,55.68000030517578
2019-01-09,56.459999084472656
2018-08-02,54.279998779296875
2018-10-05,56.0099983215332
2019-08-21,56.779998779296875
2019-10-17,55.70000076293945
2020-03-23,55.38999938964844
2020-06-10,54.650001525878906
2019-02-25,54.560001373291016
2020-01-07,51.56999969482422
2020-03-26,50.41999816894531
2019-10-23,49.90999984741211
