Dates,MKTX
2019-09-10,237.17999267578125
2020-01-15,237.11000061035156
2020-04-03,239.17999267578125
2019-10-31,242.89999389648438
2020-04-06,244.25999450683594
2020-06-24,245.7100067138672
2018-11-09,244.5800018310547
2019-07-23,245.82000732421875
2019-06-21,245.3800048828125
2019-05-20,241.1199951171875
2019-04-18,248.27999877929688
2018-09-06,251.69000244140625
2018-10-08,256.9200134277344
2019-02-13,257.79998779296875
2018-12-11,256.67999267578125
2019-09-25,257.5
2020-01-21,259.7900085449219
2020-04-09,260.8500061035156
2019-11-06,261.239990234375
2020-01-24,261.510009765625
2020-01-27,261.5
2020-04-15,260.6400146484375
2018-12-26,256.6099853515625
2019-08-07,260.82000732421875
2019-06-04,263.69000244140625
2018-09-21,270.989990234375
2018-07-19,274.55999755859375
2018-08-20,277.5899963378906
2018-10-23,280.3399963378906
2019-05-03,283.19000244140625
2019-04-01,282.9200134277344
2019-02-28,279.7699890136719
2019-11-12,278.82000732421875
2020-01-30,275.1199951171875
2019-11-15,275.7699890136719
2020-04-21,275.9200134277344
2019-04-16,282.19000244140625
2019-03-15,285.3900146484375
2019-02-11,287.94000244140625
2019-01-10,287.30999755859375
2019-08-22,290.57000732421875
2018-11-07,290.2699890136719
2018-08-03,290.5299987792969
2018-09-04,288.5
2019-06-19,287.79998779296875
2019-09-23,280.3800048828125
2019-11-18,279.010009765625
2020-02-05,280.92999267578125
2020-04-24,282.9700012207031
2019-03-29,291.5199890136719
2019-11-21,287.739990234375
2020-04-27,296.1400146484375
2020-02-11,314.79998779296875
2020-04-30,327.1499938964844
2019-05-01,333.2099914550781
2019-02-26,330.9100036621094
2019-01-25,322.1300048828125
2018-12-24,314.6499938964844
2019-09-06,316.67999267578125
2018-07-17,318.1000061035156
2018-09-19,317.92999267578125
2019-08-05,318.2900085449219
2019-10-08,328.1700134277344
2019-12-11,329.42999267578125
2019-11-27,331.4800109863281
2020-02-14,317.4100036621094
2020-05-06,312.5199890136719
2019-01-08,311.42999267578125
2018-12-07,315.44000244140625
2019-08-20,318.0299987792969
2018-11-05,320.4200134277344
2019-07-19,331.17999267578125
2018-10-04,335.0199890136719
2019-06-17,338.3500061035156
2019-05-16,336.5899963378906
2018-08-01,343.95001220703125
2019-03-13,348.7699890136719
2019-12-03,354.0799865722656
2020-02-20,356.8900146484375
2019-12-06,360.6499938964844
2020-05-12,362.2799987792969
2019-12-09,366.44000244140625
2020-02-26,366.3500061035156
2020-05-15,366.5
2019-03-28,365.4700012207031
2018-09-17,331.0
2018-08-16,333.04998779296875
2018-10-19,344.0199890136719
2019-04-29,336.6300048828125
2019-01-23,334.3800048828125
2019-09-04,336.0
2018-11-20,335.95001220703125
2019-07-02,338.4599914550781
2019-05-31,333.8699951171875
2019-12-12,341.80999755859375
2020-05-18,338.29998779296875
2019-09-27,344.3500061035156
2020-03-03,352.54998779296875
2020-05-21,357.739990234375
2019-05-14,360.4700012207031
2018-08-31,356.260009765625
2018-07-30,357.760009765625
2018-10-02,361.5799865722656
2019-04-12,362.0
2019-03-11,365.1199951171875
2019-02-07,374.7699890136719
2019-07-17,386.3800048828125
2019-09-19,386.44000244140625
2019-10-21,389.0
2019-12-18,397.510009765625
2020-03-06,401.0
2019-10-03,384.5899963378906
2020-03-09,392.1400146484375
2020-05-27,398.2099914550781
2019-12-24,401.1499938964844
2020-03-12,408.0
2018-12-20,409.95001220703125
2019-08-01,368.4800109863281
2018-08-14,337.6000061035156
2018-07-13,336.8500061035156
2018-10-17,336.4700012207031
2019-05-29,329.25
2019-03-26,325.8599853515625
2019-02-22,336.5
2019-10-04,339.4800109863281
2019-11-05,340.8699951171875
2019-12-27,336.05999755859375
2020-06-02,333.7099914550781
2019-12-30,332.6600036621094
2020-03-18,327.5199890136719
2020-06-05,330.3299865722656
2019-07-15,321.3699951171875
2018-12-03,323.8699951171875
2019-06-13,319.2300109863281
2019-01-04,317.94000244140625
2018-08-29,319.760009765625
2019-02-05,336.1000061035156
2018-11-01,341.6199951171875
2019-08-16,340.7200012207031
2019-04-10,347.3599853515625
2019-09-17,353.0400085449219
2019-10-15,347.94000244140625
2020-01-02,347.9100036621094
2020-06-08,346.0
2019-10-18,337.3900146484375
2020-03-24,341.260009765625
2020-06-11,349.20001220703125
2020-01-08,345.739990234375
2019-04-25,340.0899963378906
2019-07-30,337.5199890136719
2019-02-20,340.2099914550781
2018-07-11,340.0799865722656
2018-09-13,341.4800109863281
2018-10-15,349.3800048828125
2019-06-28,350.05999755859375
2018-12-18,358.04998779296875
2018-11-16,362.5400085449219
2019-10-02,357.510009765625
2020-03-27,337.7099914550781
2020-01-10,343.5199890136719
2019-10-24,340.07000732421875
2020-03-30,345.57000732421875
2020-06-17,346.6400146484375
2020-01-14,358.3800048828125
2020-04-02,365.4700012207031
2019-01-02,372.42999267578125
2019-08-14,376.6099853515625
2018-10-30,377.2300109863281
2019-06-11,387.2900085449219
2019-05-10,401.9800109863281
2019-04-08,393.7799987792969
2018-08-27,388.989990234375
2018-07-26,393.0
2018-09-28,399.0299987792969
2019-03-07,398.30999755859375
2019-10-30,402.4599914550781
2020-01-17,397.04998779296875
2020-06-23,394.45001220703125
2020-04-08,392.4200134277344
2020-06-26,380.6099853515625
2019-03-22,373.3999938964844
2019-01-17,366.05999755859375
2019-08-29,366.6499938964844
2018-11-14,368.2099914550781
2019-06-26,365.69000244140625
2018-09-11,366.1300048828125
2018-07-09,372.19000244140625
2018-08-10,371.0899963378906
2019-04-23,369.6099853515625
2019-09-30,372.5
2020-01-23,375.3800048828125
2019-11-08,371.1099853515625
2020-04-14,367.20001220703125
2019-11-11,373.80999755859375
2020-01-29,374.29998779296875
2020-04-17,371.80999755859375
2018-07-24,371.9700012207031
2018-09-26,376.9599914550781
2019-05-08,377.4599914550781
2019-03-05,366.8599853515625
2019-02-01,370.489990234375
2018-12-31,363.67999267578125
2018-11-29,366.42999267578125
2019-08-12,362.45001220703125
2019-07-11,361.42999267578125
2019-09-13,364.6099853515625
2019-11-14,363.7699890136719
2020-04-20,368.2300109863281
2020-02-04,368.25
2020-04-23,368.2799987792969
2018-12-14,369.510009765625
2019-08-27,364.8800048828125
2018-08-08,357.1600036621094
2018-10-11,350.6499938964844
2018-11-12,356.3500061035156
2019-07-26,346.6099853515625
2019-06-24,350.0
2019-05-23,353.2300109863281
2019-03-20,352.92999267578125
2019-01-15,354.2799987792969
2019-11-20,335.9100036621094
2020-02-07,339.6300048828125
2020-02-10,342.75
2020-04-29,334.5799865722656
2019-11-26,340.0
2020-02-13,333.1300048828125
2019-01-30,332.4599914550781
2018-08-23,338.739990234375
2018-09-24,343.19000244140625
2018-11-27,341.42999267578125
2018-10-26,336.1099853515625
2019-07-09,337.3999938964844
2019-06-07,332.2200012207031
2019-05-06,328.6300048828125
2019-04-04,330.6600036621094
2019-09-11,332.19000244140625
2019-11-29,314.010009765625
2020-05-05,321.29998779296875
2019-12-02,337.9700012207031
2020-02-19,351.1600036621094
2020-05-08,366.6199951171875
2019-05-21,348.5199890136719
2019-03-18,342.8500061035156
2018-09-07,345.69000244140625
2018-08-06,329.3399963378906
2018-10-09,307.32000732421875
2019-02-14,318.0
2018-12-12,286.9700012207031
2019-07-24,317.9100036621094
2019-09-26,290.1300048828125
2019-10-28,288.010009765625
2019-12-05,298.7300109863281
2020-05-11,275.5
2019-07-03,283.010009765625
2020-02-25,323.57000732421875
2020-05-14,331.5899963378906
2020-02-28,332.2699890136719
2019-08-08,335.57000732421875
2019-06-05,328.0299987792969
2018-07-20,316.1499938964844
2018-08-21,324.0899963378906
2018-10-24,343.3500061035156
2019-04-02,382.19000244140625
2019-03-01,376.7799987792969
2019-01-28,378.0199890136719
2018-12-27,397.489990234375
2019-09-09,380.2799987792969
2020-03-02,391.739990234375
2020-05-20,393.989990234375
2019-12-17,417.0400085449219
2020-03-05,427.6199951171875
2019-02-12,425.0199890136719
2019-01-11,407.9700012207031
2018-12-10,410.760009765625
2019-08-23,415.55999755859375
2018-11-08,416.0400085449219
2019-07-22,425.0199890136719
2019-06-20,433.0
2018-09-05,436.8699951171875
2019-04-17,450.3900146484375
2019-09-24,446.45001220703125
2019-12-20,447.010009765625
2020-05-26,450.0
2019-04-30,470.6600036621094
2019-12-23,477.70001220703125
2020-03-11,475.8399963378906
2020-05-29,486.45001220703125
2019-12-26,497.3699951171875
2020-06-01,493.1600036621094
2019-05-02,483.57000732421875
2019-02-27,486.6099853515625
2018-11-23,490.32000732421875
2019-08-06,475.0199890136719
2018-07-18,473.5899963378906
2018-09-20,469.1199951171875
2018-10-22,466.8599853515625
2019-07-05,467.54998779296875
2019-06-03,453.05999755859375
2019-10-09,474.4800109863281
2019-10-11,485.5
2020-03-17,504.0899963378906
2020-06-04,510.2200012207031
2019-10-14,509.8500061035156
2020-03-20,490.1099853515625
2018-11-06,487.8500061035156
2019-06-18,478.0299987792969
2019-05-17,488.2300109863281
2019-04-15,494.45001220703125
2019-03-14,481.5
2019-01-09,482.5799865722656
2018-08-02,485.8999938964844
2018-10-05,490.55999755859375
2019-08-21,501.8399963378906
2019-10-17,497.5
2020-03-23,501.3900146484375
2020-06-10,512.8499755859375
2019-02-25,517.1799926757812
2020-01-07,503.4200134277344
2020-03-26,497.1499938964844
2019-10-23,485.0400085449219
