Dates,MKTX
2019-01-29,232.4600067138672
2018-12-28,234.6199951171875
2018-11-26,237.89999389648438
2019-08-09,238.47000122070312
2019-07-08,239.57000732421875
2019-06-06,241.3300018310547
2019-09-10,240.89999389648438
2020-01-15,239.99000549316406
2020-04-03,244.50999450683594
2019-10-31,246.11000061035156
2020-04-06,249.94000244140625
2020-06-24,248.30999755859375
2018-11-09,249.4499969482422
2019-07-23,249.57000732421875
2019-06-21,258.239990234375
2019-05-20,248.9499969482422
2019-04-18,254.1199951171875
2018-09-06,258.4100036621094
2018-10-08,260.57000732421875
2019-02-13,259.9599914550781
2018-12-11,260.19000244140625
2019-09-25,260.20001220703125
2020-01-21,262.17999267578125
2020-04-09,264.6499938964844
2019-11-06,264.9100036621094
2020-01-24,264.3299865722656
2020-01-27,264.3900146484375
2020-04-15,263.5199890136719
2018-12-26,266.8999938964844
2019-08-07,266.8299865722656
2019-06-04,270.7699890136719
2018-09-21,278.0899963378906
2018-07-19,279.8999938964844
2018-08-20,283.7099914550781
2018-10-23,284.489990234375
2019-05-03,288.4599914550781
2019-04-01,293.9100036621094
2019-02-28,291.80999755859375
2019-11-12,282.7099914550781
2020-01-30,280.3599853515625
2019-11-15,281.8399963378906
2020-04-21,281.9800109863281
2019-04-16,289.5299987792969
2019-03-15,290.7900085449219
2019-02-11,290.7200012207031
2019-01-10,293.0799865722656
2019-08-22,294.5400085449219
2018-11-07,299.0
2018-08-03,294.8900146484375
2018-09-04,294.239990234375
2019-06-19,294.92999267578125
2019-09-23,291.2200012207031
2019-11-18,282.2799987792969
2020-02-05,288.8699951171875
2020-04-24,298.4800109863281
2019-03-29,298.5899963378906
2019-11-21,299.4599914550781
2020-04-27,316.9599914550781
2020-02-11,327.3999938964844
2020-04-30,341.5899963378906
2019-05-01,341.3699951171875
2019-02-26,342.9800109863281
2019-01-25,332.0
2018-12-24,326.6400146484375
2019-09-06,322.8900146484375
2018-07-17,323.05999755859375
2018-09-19,322.4700012207031
2019-08-05,331.7200012207031
2019-10-08,336.9800109863281
2019-12-11,337.3999938964844
2019-11-27,335.55999755859375
2020-02-14,329.0
2020-05-06,322.1199951171875
2019-01-08,320.760009765625
2018-12-07,324.3299865722656
2019-08-20,324.8599853515625
2018-11-05,332.0299987792969
2019-07-19,339.8500061035156
2018-10-04,344.25
2019-06-17,344.6099853515625
2019-05-16,344.2200012207031
2018-08-01,352.07000732421875
2019-03-13,356.2799987792969
2019-12-03,359.32000732421875
2020-02-20,361.7799987792969
2019-12-06,364.32000732421875
2020-05-12,368.95001220703125
2019-12-09,373.3800048828125
2020-02-26,373.9800109863281
2020-05-15,372.42999267578125
2019-03-28,372.95001220703125
2018-09-17,356.8800048828125
2018-08-16,345.1600036621094
2018-10-19,348.6600036621094
2019-04-29,346.7200012207031
2019-01-23,340.7200012207031
2019-09-04,343.5199890136719
2018-11-20,342.6499938964844
2019-07-02,343.1600036621094
2019-05-31,348.0
2019-12-12,346.7699890136719
2020-05-18,351.9200134277344
2019-09-27,352.5199890136719
2020-03-03,363.3999938964844
2020-05-21,368.239990234375
2019-05-14,367.8399963378906
2018-08-31,368.6300048828125
2018-07-30,366.5
2018-10-02,368.8900146484375
2019-04-12,370.04998779296875
2019-03-11,376.5400085449219
2019-02-07,389.510009765625
2019-07-17,394.9200134277344
2019-09-19,397.5
2019-10-21,397.0899963378906
2019-12-18,406.45001220703125
2020-03-06,408.3699951171875
2019-10-03,408.1700134277344
2020-03-09,399.1600036621094
2020-05-27,407.92999267578125
2019-12-24,408.9800109863281
2020-03-12,415.0
2018-12-20,421.45001220703125
2019-08-01,419.69000244140625
2018-08-14,367.8999938964844
2018-07-13,353.9200134277344
2018-10-17,351.82000732421875
2019-05-29,348.4700012207031
2019-03-26,337.69000244140625
2019-02-22,348.1499938964844
2019-10-04,348.30999755859375
2019-11-05,347.57000732421875
2019-12-27,347.69000244140625
2020-06-02,341.2300109863281
2019-12-30,339.4100036621094
2020-03-18,338.1700134277344
2020-06-05,336.80999755859375
2019-07-15,337.010009765625
2018-12-03,329.6600036621094
2019-06-13,327.7699890136719
2019-01-04,325.8599853515625
2018-08-29,337.760009765625
2019-02-05,347.8800048828125
2018-11-01,349.6600036621094
2019-08-16,349.05999755859375
2019-04-10,356.05999755859375
2019-09-17,360.42999267578125
2019-10-15,363.3699951171875
2020-01-02,352.9100036621094
2020-06-08,354.2200012207031
2019-10-18,346.75
2020-03-24,350.44000244140625
2020-06-11,355.55999755859375
2020-01-08,353.95001220703125
2019-04-25,364.5299987792969
2019-07-30,356.19000244140625
2019-02-20,350.94000244140625
2018-07-11,351.44000244140625
2018-09-13,349.29998779296875
2018-10-15,355.69000244140625
2019-06-28,359.989990234375
2018-12-18,368.9599914550781
2018-11-16,372.8900146484375
2019-10-02,368.5799865722656
2020-03-27,357.6700134277344
2020-01-10,349.42999267578125
2019-10-24,350.2099914550781
2020-03-30,350.25
2020-06-17,363.7799987792969
2020-01-14,367.92999267578125
2020-04-02,376.0199890136719
2019-01-02,380.55999755859375
2019-08-14,381.07000732421875
2018-10-30,389.989990234375
2019-06-11,401.4599914550781
2019-05-10,411.8699951171875
2019-04-08,406.1700134277344
2018-08-27,397.8900146484375
2018-07-26,399.5199890136719
2018-09-28,406.6099853515625
2019-03-07,407.1099853515625
2019-10-30,407.29998779296875
2020-01-17,406.3500061035156
2020-06-23,401.0
2020-04-08,398.92999267578125
2020-06-26,394.80999755859375
2019-03-22,382.92999267578125
2019-01-17,382.7300109863281
2019-08-29,371.0
2018-11-14,376.8599853515625
2019-06-26,378.2200012207031
2018-09-11,375.0199890136719
2018-07-09,381.2900085449219
2018-08-10,375.0899963378906
2019-04-23,374.8999938964844
2019-09-30,379.6400146484375
2020-01-23,379.42999267578125
2019-11-08,378.3900146484375
2020-04-14,375.5
2019-11-11,377.5299987792969
2020-01-29,379.1000061035156
2020-04-17,376.239990234375
2018-07-24,379.94000244140625
2018-09-26,381.0400085449219
2019-05-08,381.260009765625
2019-03-05,379.70001220703125
2019-02-01,378.82000732421875
2018-12-31,376.3800048828125
2018-11-29,377.239990234375
2019-08-12,372.4200134277344
2019-07-11,370.54998779296875
2019-09-13,370.6499938964844
2019-11-14,371.4800109863281
2020-04-20,374.6499938964844
2020-02-04,376.7799987792969
2020-04-23,373.6099853515625
2018-12-14,374.7900085449219
2019-08-27,370.42999267578125
2018-08-08,369.44000244140625
2018-10-11,363.0899963378906
2018-11-12,362.69000244140625
2019-07-26,364.0199890136719
2019-06-24,360.5299987792969
2019-05-23,359.8299865722656
2019-03-20,359.8500061035156
2019-01-15,366.1000061035156
2019-11-20,362.0
2020-02-07,345.8699951171875
2020-02-10,349.0899963378906
2020-04-29,342.5
2019-11-26,346.2699890136719
2020-02-13,344.2300109863281
2019-01-30,340.69000244140625
2018-08-23,346.260009765625
2018-09-24,350.9100036621094
2018-11-27,349.0799865722656
2018-10-26,347.8699951171875
2019-07-09,346.489990234375
2019-06-07,346.0199890136719
2019-05-06,345.8599853515625
2019-04-04,342.1199951171875
2019-09-11,341.5199890136719
2019-11-29,336.6700134277344
2020-05-05,349.92999267578125
2019-12-02,365.82000732421875
2020-02-19,375.42999267578125
2020-05-08,388.7300109863281
2019-05-21,372.8900146484375
2019-03-18,366.1499938964844
2018-09-07,367.29998779296875
2018-08-06,357.8699951171875
2018-10-09,334.1499938964844
2019-02-14,346.6099853515625
2018-12-12,333.0199890136719
2019-07-24,352.7099914550781
2019-09-26,321.8699951171875
2019-10-28,323.2900085449219
2019-12-05,326.1099853515625
2020-05-11,310.0
2019-07-03,334.5199890136719
2020-02-25,349.95001220703125
2020-05-14,354.9599914550781
2020-02-28,354.55999755859375
2019-08-08,354.55999755859375
2019-06-05,349.6000061035156
2018-07-20,338.6600036621094
2018-08-21,348.05999755859375
2018-10-24,389.1400146484375
2019-04-02,402.9700012207031
2019-03-01,404.2699890136719
2019-01-28,397.29998779296875
2018-12-27,405.2900085449219
2019-09-09,402.010009765625
2020-03-02,404.42999267578125
2020-05-20,417.2900085449219
2019-12-17,439.2200012207031
2020-03-05,449.94000244140625
2019-02-12,435.2900085449219
2019-01-11,431.8999938964844
2018-12-10,431.260009765625
2019-08-23,426.30999755859375
2018-11-08,424.69000244140625
2019-07-22,443.510009765625
2019-06-20,452.7799987792969
2018-09-05,463.57000732421875
2019-04-17,465.8999938964844
2019-09-24,460.0
2019-12-20,459.8800048828125
2020-05-26,488.2200012207031
2019-04-30,491.9200134277344
2019-12-23,491.25
2020-03-11,490.80999755859375
2020-05-29,517.9299926757812
2019-12-26,516.9600219726562
2020-06-01,512.4299926757812
2019-05-02,505.7300109863281
2019-02-27,503.1600036621094
2018-11-23,500.989990234375
2019-08-06,497.75
2018-07-18,486.8999938964844
2018-09-20,476.510009765625
2018-10-22,484.989990234375
2019-07-05,487.6700134277344
2019-06-03,478.05999755859375
2019-10-09,494.5199890136719
2019-10-11,511.95001220703125
2020-03-17,526.97998046875
2020-06-04,525.260009765625
2019-10-14,521.1099853515625
2020-03-20,520.8800048828125
2018-11-06,503.92999267578125
2019-06-18,491.3800048828125
2019-05-17,506.8599853515625
2019-04-15,510.7300109863281
2019-03-14,509.07000732421875
2019-01-09,496.7200012207031
2018-08-02,502.2799987792969
2018-10-05,506.57000732421875
2019-08-21,515.8400268554688
2019-10-17,506.82000732421875
2020-03-23,523.0900268554688
2020-06-10,524.97998046875
2019-02-25,527.1300048828125
2020-01-07,522.469970703125
2020-03-26,513.52001953125
2019-10-23,510.0
