Dates,MKTX
2020-01-17,397.7953796386719
2020-06-23,396.4992370605469
2020-04-08,392.8300476074219
2020-06-26,380.0577697753906
2019-03-22,374.7933044433594
2019-01-17,365.939453125
2019-08-29,368.9106750488281
2018-11-14,375.70062255859375
2019-06-26,368.37225341796875
2018-09-11,372.78924560546875
2018-07-09,373.5868835449219
2018-08-10,372.4402770996094
2019-04-23,368.81097412109375
2019-09-30,376.4584045410156
2020-01-23,375.2120666503906
2019-11-08,370.26666259765625
2020-04-14,372.9786682128906
2019-11-11,374.99273681640625
2020-01-29,373.8959655761719
2020-04-17,373.3974304199219
2018-07-24,377.99383544921875
2018-09-26,379.1305236816406
2019-05-08,378.93109130859375
2019-03-05,372.9786682128906
2019-02-01,374.1452331542969
2018-12-31,363.2274475097656
2018-11-29,370.6056823730469
2019-08-12,362.0010681152344
2019-07-11,367.5148010253906
2019-09-13,365.5306396484375
2019-11-14,367.01629638671875
2020-04-20,368.9206848144531
2020-02-04,367.97344970703125
2020-04-23,369.5986328125
2018-12-14,369.3294677734375
2019-08-27,366.1986999511719
2018-08-08,358.2122497558594
2018-10-11,356.8064270019531
2018-11-12,358.8105163574219
2019-07-26,351.0035705566406
2019-06-24,357.10552978515625
2019-05-23,353.13726806640625
2019-03-20,354.453369140625
2019-01-15,353.954833984375
2019-11-20,340.84356689453125
2020-02-07,344.65234375
2020-02-10,343.2763671875
2020-04-29,340.24530029296875
2019-11-26,341.8733825683594
2020-02-13,335.1014404296875
2019-01-30,337.748291015625
2018-08-23,345.2793273925781
2018-09-24,346.7675476074219
2018-11-27,341.2740783691406
2018-10-26,344.1906433105469
2019-07-09,339.68597412109375
2019-06-07,341.5038146972656
2019-05-06,330.8065490722656
2019-04-04,337.8781433105469
2019-09-11,332.9440002441406
2019-11-29,323.9447021484375
2020-05-05,348.2058410644531
2019-12-02,351.1623229980469
2020-02-19,373.1162109375
2020-05-08,377.0815124511719
2019-05-21,361.92950439453125
2019-03-18,351.8914489746094
2018-09-07,356.7357177734375
2018-08-06,333.2536315917969
2018-10-09,314.3561096191406
2019-02-14,342.6624450683594
2018-12-12,310.9201965332031
2019-07-24,332.6044006347656
2019-09-26,304.9972229003906
2019-10-28,315.75445556640625
2019-12-05,310.260986328125
2020-05-11,280.9757995605469
2019-07-03,326.3318786621094
2020-02-25,329.9176025390625
2020-05-14,352.37091064453125
2020-02-28,342.3727722167969
2019-08-08,350.90264892578125
2019-06-05,332.1749267578125
2018-07-20,333.5932312011719
2018-08-21,346.87744140625
2018-10-24,386.8099060058594
2019-04-02,398.55596923828125
2019-03-01,381.0467834472656
2019-01-28,395.1499938964844
2018-12-27,402.8708190917969
2019-09-09,385.3316955566406
2020-03-02,397.2375183105469
2020-05-20,412.7091369628906
2019-12-17,435.9814453125
2020-03-05,429.2694396972656
2019-02-12,430.0585021972656
2019-01-11,410.0023498535156
2018-12-10,423.7359924316406
2019-08-23,417.28369140625
2018-11-08,420.51983642578125
2019-07-22,441.0653991699219
2019-06-20,440.90557861328125
2018-09-05,456.16741943359375
2019-04-17,454.4694519042969
2019-09-24,449.25567626953125
2019-12-20,456.5270080566406
2020-05-26,482.6859130859375
2019-04-30,470.7900390625
2019-12-23,480.1788635253906
2020-03-11,483.7446594238281
2020-05-29,504.45001220703125
2019-12-26,497.7300109863281
2020-06-01,504.739990234375
2019-05-02,493.6000061035156
2019-02-27,488.04998779296875
2018-11-23,492.6600036621094
2019-08-06,478.55999755859375
2018-07-18,477.92999267578125
2018-09-20,472.92999267578125
2018-10-22,482.32000732421875
2019-07-05,470.510009765625
2019-06-03,468.260009765625
2019-10-09,483.510009765625
2019-10-11,508.5899963378906
2020-03-17,519.780029296875
2020-06-04,515.9600219726562
2019-10-14,521.1099853515625
2020-03-20,499.0400085449219
2018-11-06,493.8999938964844
2019-06-18,488.3699951171875
2019-05-17,499.92999267578125
2019-04-15,506.989990234375
2019-03-14,482.05999755859375
2019-01-09,492.7900085449219
2018-08-02,501.1300048828125
2018-10-05,498.989990234375
2019-08-21,508.989990234375
2019-10-17,500.8599853515625
2020-03-23,520.280029296875
2020-06-10,519.0700073242188
2019-02-25,519.52001953125
2020-01-07,505.19000244140625
2020-03-26,507.3599853515625
2019-10-23,489.8299865722656
