Dates,FB
2020-04-15,184.22000122070312
2018-12-26,185.13999938964844
2019-08-07,198.47999572753906
2019-06-04,192.89999389648438
2018-09-21,195.41000366210938
2018-07-19,197.38999938964844
2018-08-20,196.17999267578125
2018-10-23,194.0
2019-05-03,196.16000366210938
2019-04-01,194.27999877929688
2019-02-28,192.89999389648438
2019-11-12,190.72000122070312
2020-01-30,189.77000427246094
2019-11-15,190.0
2020-04-21,185.42999267578125
2019-04-16,183.49000549316406
2019-03-15,187.27999877929688
2019-02-11,188.5800018310547
2019-01-10,187.5800018310547
2019-08-22,184.22999572753906
2018-11-07,185.6999969482422
2018-08-03,186.74000549316406
2018-09-04,183.89999389648438
2019-06-19,183.6300048828125
2019-09-23,184.7100067138672
2019-11-18,184.55999755859375
2020-02-05,183.47999572753906
2020-04-24,180.5399932861328
2019-03-29,175.0500030517578
2019-11-21,168.27999877929688
2020-04-27,168.72000122070312
2020-02-11,169.6999969482422
2020-04-30,173.8699951171875
2019-05-01,177.86000061035156
2019-02-26,179.97999572753906
2019-01-25,179.27000427246094
2018-12-24,178.02999877929688
2019-09-06,181.83999633789062
2018-07-17,189.5
2018-09-19,194.52999877929688
2019-08-05,188.10000610351562
2019-10-08,191.16000366210938
2019-12-11,192.0
2019-11-27,193.97999572753906
2020-02-14,193.13999938964844
2020-05-06,190.75999450683594
2019-01-08,198.8800048828125
2018-12-07,193.1999969482422
2019-08-20,195.27999877929688
2018-11-05,195.0
2019-07-19,197.39999389648438
2018-10-04,197.07000732421875
2019-06-17,196.67999267578125
2019-05-16,199.4600067138672
2018-08-01,202.9600067138672
2019-03-13,203.8000030517578
2019-12-03,205.3000030517578
2020-02-20,205.3300018310547
2019-12-06,205.47000122070312
2020-05-12,204.36000061035156
2019-12-09,202.47000122070312
2020-02-26,202.3300018310547
2020-05-15,202.57000732421875
2019-03-28,204.24000549316406
2018-09-17,204.80999755859375
2018-08-16,208.66000366210938
2018-10-19,202.8800048828125
2019-04-29,199.6300048828125
2019-01-23,198.7100067138672
2019-09-04,198.75999450683594
2018-11-20,198.47000122070312
2019-07-02,192.6199951171875
2019-05-31,185.6699981689453
2019-12-12,185.7899932861328
2020-05-18,186.3699951171875
2019-09-27,190.33999633789062
2020-03-03,190.97999572753906
2020-05-21,187.58999633789062
2019-05-14,191.3800048828125
2018-08-31,185.99000549316406
2018-07-30,183.1999969482422
2018-10-02,185.10000610351562
2019-04-12,187.5
2019-03-11,186.0
2019-02-07,185.89999389648438
2019-07-17,184.11000061035156
2019-09-19,183.1300048828125
2019-10-21,180.5
2019-12-18,184.0399932861328
2020-03-06,181.9499969482422
2019-10-03,186.0800018310547
2020-03-09,186.8000030517578
2020-05-27,185.6699981689453
2019-12-24,187.75
2020-03-12,191.36000061035156
2018-12-20,190.2100067138672
2019-08-01,188.97999572753906
2018-08-14,188.10000610351562
2018-07-13,189.44000244140625
2018-10-17,190.92999267578125
2019-05-29,187.97000122070312
2019-03-26,187.7899932861328
2019-02-22,188.32000732421875
2019-10-04,189.0800018310547
2019-11-05,191.10000610351562
2019-12-27,193.10000610351562
2020-06-02,190.10000610351562
2019-12-30,188.0399932861328
2020-03-18,183.4199981689453
2020-06-05,181.39999389648438
2019-07-15,180.75999450683594
2018-12-03,178.6699981689453
2019-06-13,179.83999633789062
2019-01-04,176.52999877929688
2018-08-29,179.83999633789062
2019-02-05,180.97999572753906
2018-11-01,181.17999267578125
2019-08-16,180.3699951171875
2019-04-10,180.72000122070312
2019-09-17,181.61000061035156
2019-10-15,186.49000549316406
2020-01-02,184.6199951171875
2020-06-08,190.3800048828125
2019-10-18,189.6999969482422
2020-03-24,190.83999633789062
2020-06-11,191.49000549316406
2020-01-08,189.91000366210938
2019-04-25,190.64999389648438
2019-07-30,186.3800048828125
2019-02-20,186.72999572753906
2018-07-11,189.0
2018-09-13,189.52999877929688
2018-10-15,192.52999877929688
2019-06-28,190.4499969482422
2018-12-18,198.08999633789062
2018-11-16,194.11000061035156
2019-10-02,197.3699951171875
2020-03-27,195.75
2020-01-10,194.3699951171875
2019-10-24,193.44000244140625
2020-03-30,192.33999633789062
2020-06-17,190.0800018310547
2020-01-14,195.05999755859375
2020-04-02,195.6999969482422
2019-01-02,194.02999877929688
2019-08-14,195.3000030517578
2018-10-30,198.6300048828125
2019-06-11,200.0
2019-05-10,199.58999633789062
2019-04-08,199.08999633789062
2018-08-27,199.3000030517578
2018-07-26,200.97000122070312
2018-09-28,200.14999389648438
2019-03-07,203.13999938964844
2019-10-30,203.8000030517578
2020-01-17,202.17999267578125
2020-06-23,198.92999267578125
2020-04-08,200.02999877929688
2020-06-26,201.2899932861328
2019-03-22,201.57000732421875
2019-01-17,203.13999938964844
2019-08-29,202.0500030517578
2018-11-14,202.6300048828125
2019-06-26,203.66000366210938
2018-09-11,196.8000030517578
2018-07-09,199.1199951171875
2018-08-10,199.0
2019-04-23,204.3000030517578
2019-09-30,206.3000030517578
2020-01-23,207.7100067138672
2019-11-08,208.58999633789062
2020-04-14,206.7899932861328
2019-11-11,207.82000732421875
2020-01-29,208.92999267578125
2020-04-17,207.89999389648438
2018-07-24,205.55999755859375
2018-09-26,209.7899932861328
2019-05-08,210.39999389648438
2019-03-05,212.77999877929688
2019-02-01,214.5800018310547
2018-12-31,216.24000549316406
2018-11-29,218.3800048828125
2019-08-12,219.8800048828125
2019-07-11,221.97000122070312
2019-09-13,222.3800048828125
2019-11-14,221.67999267578125
2020-04-20,222.6300048828125
2020-02-04,222.2899932861328
2020-04-23,222.3699951171875
2018-12-14,222.75
2019-08-27,221.49000549316406
2018-08-08,221.77999877929688
2018-10-11,216.05999755859375
2018-11-12,218.74000549316406
2019-07-26,224.1999969482422
2019-06-24,211.42999267578125
2019-05-23,208.69000244140625
2019-03-20,205.13999938964844
2019-01-15,210.60000610351562
2019-11-20,212.72999572753906
2020-02-07,211.19000244140625
2020-02-10,212.82000732421875
2020-04-29,213.8000030517578
2019-11-26,210.86000061035156
2020-02-13,211.22000122070312
2019-01-30,214.3300018310547
2018-08-23,214.92999267578125
2018-09-24,217.97999572753906
2018-11-27,218.32000732421875
2018-10-26,218.77000427246094
2019-07-09,214.24000549316406
2019-06-07,203.64999389648438
2019-05-06,203.5
2019-04-04,201.2100067138672
2019-09-11,195.8800048828125
2019-11-29,192.74000549316406
2020-05-05,196.57000732421875
2019-12-02,197.24000549316406
2020-02-19,191.8300018310547
2020-05-08,188.99000549316406
2019-05-21,183.77999877929688
2019-03-18,175.0
2018-09-07,178.2899932861328
2018-08-06,175.8800048828125
2018-10-09,166.60000610351562
2019-02-14,170.7899932861328
2018-12-12,159.1300048828125
2019-07-24,153.94000244140625
2019-09-26,148.17999267578125
2019-10-28,159.92999267578125
2019-12-05,159.27000427246094
2020-05-11,152.30999755859375
2019-07-03,161.30999755859375
2020-02-25,162.99000549316406
2020-05-14,164.0
2020-02-28,160.08999633789062
2019-08-08,166.75
2019-06-05,170.92999267578125
2018-07-20,164.14999389648438
2018-08-21,161.35000610351562
2018-10-24,157.91000366210938
2019-04-02,166.1999969482422
2019-03-01,173.38999938964844
2019-01-28,175.0
2018-12-27,177.0800018310547
2019-09-09,175.0
2020-03-02,181.22999572753906
2020-05-20,178.19000244140625
2019-12-17,178.0500030517578
2020-03-05,180.27999877929688
2019-02-12,180.5
2019-01-11,175.3800048828125
2018-12-10,184.77999877929688
2019-08-23,187.0500030517578
2018-11-08,190.41000366210938
2019-07-22,193.75
2019-06-20,189.1999969482422
2018-09-05,196.91000366210938
2019-04-17,209.69000244140625
2019-09-24,207.27999877929688
2019-12-20,205.91000366210938
2020-05-26,210.3800048828125
2019-04-30,211.60000610351562
2019-12-23,211.60000610351562
2020-03-11,213.2100067138672
2020-05-29,215.0
2019-12-26,215.27999877929688
2020-06-01,210.77999877929688
2019-05-02,206.92999267578125
2019-02-27,211.33999633789062
2018-11-23,214.63999938964844
2019-08-06,220.49000549316406
2018-07-18,231.33999633789062
2018-09-20,237.1999969482422
2018-10-22,235.99000549316406
2019-07-05,240.89999389648438
2019-06-03,230.55999755859375
2019-10-09,231.6300048828125
2019-10-11,227.49000549316406
2020-03-17,232.44000244140625
2020-06-04,233.0
2019-10-14,232.64999389648438
2020-03-20,231.6300048828125
2018-11-06,231.35000610351562
2019-06-18,231.5500030517578
2019-05-17,239.77000427246094
2019-04-15,241.2100067138672
2019-03-14,232.88999938964844
2019-01-09,231.66000366210938
2018-08-02,233.77000427246094
2018-10-05,238.4600067138672
2019-08-21,237.58999633789062
2019-10-17,236.13999938964844
2020-03-23,240.8300018310547
2020-06-10,240.6999969482422
2019-02-25,245.19000244140625
2020-01-07,243.22000122070312
2020-03-26,237.3000030517578
2019-10-23,233.08999633789062
