Dates,CNP
2019-03-13,27.882596969604492
2019-12-03,27.70029640197754
2020-02-20,27.815431594848633
2019-12-06,27.729076385498047
2020-05-12,27.83462142944336
2019-12-09,28.064897537231445
2020-02-26,27.479610443115234
2020-05-15,27.51799201965332
2019-03-28,27.527585983276367
2018-09-17,27.27812385559082
2018-08-16,27.393259048461914
2018-10-19,27.63313102722168
2019-04-29,27.594751358032227
2019-01-23,27.671510696411133
2019-09-04,27.83462142944336
2018-11-20,27.911380767822266
2019-07-02,28.14165687561035
2019-05-31,27.393259048461914
2019-12-12,27.690698623657227
2020-05-18,26.92310905456543
2019-09-27,26.702430725097656
2020-03-03,26.500938415527344
2020-05-21,26.63526725769043
2019-05-14,26.865541458129883
2018-08-31,26.659536361694336
2018-07-30,26.727397918701172
2018-10-02,27.018232345581055
2019-04-12,27.250896453857422
2019-03-11,26.97945213317871
2019-02-07,27.066701889038086
2019-07-17,27.163644790649414
2019-09-19,26.581981658935547
2019-10-21,26.737092971801758
2019-12-18,26.44626235961914
2020-03-06,26.475345611572266
2019-10-03,26.775869369506836
2020-03-09,26.843730926513672
2020-05-27,27.42539405822754
2019-12-24,27.289670944213867
2020-03-12,27.13456153869629
2018-12-20,27.62897491455078
2019-08-01,27.900419235229492
2018-08-14,28.41421890258789
2018-07-13,29.480600357055664
2018-10-17,28.966800689697266
2019-05-29,28.937715530395508
2019-03-26,29.412742614746094
2019-02-22,28.99588394165039
2019-10-04,29.054046630859375
2019-11-05,29.121910095214844
2019-12-27,29.403045654296875
2020-06-02,29.47090721130371
2019-12-30,29.519380569458008
2020-03-18,29.674489974975586
2020-06-05,29.199464797973633
2019-07-15,29.083131790161133
2018-12-03,29.257631301879883
2019-06-13,28.97649383544922
2019-01-04,28.230026245117188
2018-08-29,28.01675033569336
2019-02-05,28.356054306030273
2018-11-01,27.948888778686523
2019-08-16,27.318754196166992
2019-04-10,27.279977798461914
2019-09-17,27.299367904663086
2019-10-15,27.406005859375
2020-01-02,27.037614822387695
2020-06-08,27.318754196166992
2019-10-18,27.745309829711914
2020-03-24,27.832555770874023
2020-06-11,27.764694213867188
2020-01-08,27.86164093017578
2019-04-25,28.394832611083984
2019-07-30,28.695356369018555
2019-02-20,29.23824119567871
2018-07-11,28.637191772460938
2018-09-13,28.249414443969727
2018-10-15,28.1524715423584
2019-06-28,28.19124984741211
2018-12-18,28.18155288696289
2018-11-16,28.13308334350586
2019-10-02,28.026445388793945
2020-03-27,27.86164093017578
2020-01-10,27.890724182128906
2019-10-24,28.113693237304688
2020-03-30,27.900419235229492
2020-06-17,26.853425979614258
2020-01-14,27.086090087890625
2020-04-02,27.23150634765625
2019-01-02,25.87429428100586
2019-08-14,24.70127296447754
2018-10-30,24.391054153442383
2019-06-11,24.5655517578125
2019-05-10,23.975242614746094
2019-04-08,24.063495635986328
2018-08-27,24.2694149017334
2018-07-26,24.318445205688477
2018-09-28,24.014463424682617
2019-03-07,24.190969467163086
2019-10-30,24.08310317993164
2020-01-17,23.916406631469727
2020-06-23,23.926212310791016
2020-04-08,24.23999786376953
2020-06-26,24.308639526367188
2019-03-22,24.53417205810547
2019-01-17,24.55378532409668
2019-08-29,24.4753360748291
2018-11-14,24.622426986694336
2019-06-26,24.338054656982422
2018-09-11,25.436309814453125
2018-07-09,25.838348388671875
2018-08-10,25.89718246459961
2019-04-23,26.328638076782227
2019-09-30,26.259998321533203
2020-01-23,26.210968017578125
2019-11-08,26.210968017578125
2020-04-14,26.240386962890625
2019-11-11,26.38747215270996
2020-01-29,26.38747215270996
2020-04-17,26.38747215270996
2018-07-24,26.7404842376709
2018-09-26,26.426698684692383
2019-05-08,26.269804000854492
2019-03-05,26.230581283569336
2019-02-01,26.348251342773438
2018-12-31,26.122716903686523
2018-11-29,25.936405181884766
2019-08-12,25.789318084716797
2019-07-11,25.76970672607422
2019-09-13,26.1423282623291
2019-11-14,26.475725173950195
2020-04-20,26.52475357055664
2020-02-04,26.52475357055664
2020-04-23,26.485532760620117
2018-12-14,25.671649932861328
2019-08-27,26.407085418701172
2018-08-08,25.946210861206055
2018-10-11,25.701065063476562
2018-11-12,25.799123764038086
2019-07-26,26.063880920410156
2019-06-24,26.15213394165039
2019-05-23,25.965822219848633
2019-03-20,25.828540802001953
2019-01-15,26.005046844482422
2019-11-20,26.230581283569336
2020-02-07,26.33844566345215
2020-02-10,26.201162338256836
2020-04-29,26.33844566345215
2019-11-26,26.505144119262695
2020-02-13,26.59339714050293
2019-01-30,26.652231216430664
2018-08-23,26.652231216430664
2018-09-24,26.55417251586914
2018-11-27,26.197341918945312
2018-10-26,25.49359130859375
2019-07-09,25.04755210876465
2019-06-07,24.99799156188965
2019-05-06,24.274417877197266
2019-04-04,23.86802864074707
2019-09-11,23.947322845458984
2019-11-29,22.817359924316406
2020-05-05,23.54093360900879
2019-12-02,22.89665412902832
2020-02-19,23.610315322875977
2020-05-08,22.470439910888672
2019-05-21,21.36029815673828
2019-03-18,17.871286392211914
2018-09-07,18.545297622680664
2018-08-06,17.504541397094727
2018-10-09,14.73910140991211
2019-02-14,15.413116455078125
2018-12-12,12.370140075683594
2019-07-24,14.521038055419922
2019-09-26,12.360228538513184
2019-10-28,12.12234115600586
2019-12-05,12.370140075683594
2020-05-11,11.993486404418945
2019-07-03,13.510017395019531
2020-02-25,14.99681282043457
2020-05-14,15.750123023986816
2020-02-28,16.156513214111328
2019-08-08,16.087129592895508
2019-06-05,15.313996315002441
2018-07-20,13.99570369720459
2018-08-21,14.005616188049316
2018-10-24,13.32168960571289
2019-04-02,15.165316581726074
2019-03-01,15.333820343017578
2019-01-28,16.67193603515625
2018-12-27,17.653221130371094
2019-09-09,16.74131965637207
2020-03-02,16.850351333618164
2020-05-20,15.73029899597168
2019-12-17,15.651002883911133
2020-03-05,16.384489059448242
2019-02-12,15.611355781555176
2019-01-11,15.373468399047852
2018-12-10,16.047483444213867
2019-08-23,16.27545738220215
2018-11-08,16.53316879272461
2019-07-22,17.16753387451172
2019-06-20,17.256742477416992
2018-09-05,17.534278869628906
2019-04-17,16.880088806152344
2019-09-24,16.315105438232422
2019-12-20,16.215986251831055
2020-05-26,16.2457218170166
2019-04-30,15.839330673217773
2019-12-23,17.653221130371094
2020-03-11,18.426355361938477
2020-05-29,18.01996421813965
2019-12-26,17.633398056030273
2020-06-01,16.751232147216797
2019-05-02,17.127887725830078
2019-02-27,16.652111053466797
2018-11-23,17.33603858947754
2019-08-06,16.89000129699707
2018-07-18,16.920000076293945
2018-09-20,16.760000228881836
2018-10-22,16.920000076293945
2019-07-05,17.489999771118164
2019-06-03,17.5
2019-10-09,18.020000457763672
2019-10-11,17.780000686645508
2020-03-17,18.049999237060547
2020-06-04,18.100000381469727
2019-10-14,18.459999084472656
2020-03-20,18.049999237060547
2018-11-06,18.25
2019-06-18,19.09000015258789
2019-05-17,18.6299991607666
2019-04-15,18.389999389648438
2019-03-14,17.770000457763672
2019-01-09,18.0
2018-08-02,18.270000457763672
2018-10-05,18.389999389648438
2019-08-21,18.459999084472656
2019-10-17,18.350000381469727
2020-03-23,17.790000915527344
2020-06-10,18.049999237060547
2019-02-25,18.18000030517578
2020-01-07,18.329999923706055
2020-03-26,18.149999618530273
2019-10-23,17.700000762939453
