Dates,CNP
2018-07-12,27.420000076293945
2018-09-14,27.170000076293945
2018-08-13,26.969999313354492
2018-10-16,27.25
2019-07-31,27.799999237060547
2019-05-28,27.950000762939453
2019-04-26,27.850000381469727
2020-04-28,27.1200008392334
2019-11-25,27.040000915527344
2020-02-12,27.309999465942383
2020-05-01,27.350000381469727
2020-05-04,27.389999389648438
2019-06-12,27.520000457763672
2019-04-09,27.729999542236328
2019-03-08,27.760000228881836
2019-02-04,27.479999542236328
2018-07-27,27.729999542236328
2018-08-28,27.469999313354492
2019-01-03,26.93000030517578
2019-08-15,27.059999465942383
2018-10-31,27.059999465942383
2019-09-16,26.739999771118164
2020-02-18,26.950000762939453
2020-05-07,26.8700008392334
2018-08-17,26.989999771118164
2019-12-04,27.489999771118164
2020-02-21,27.84000015258789
2018-12-17,27.719999313354492
2019-08-30,27.940000534057617
2018-11-15,28.040000915527344
2019-07-29,27.889999389648438
2019-06-27,27.3700008392334
2019-04-24,26.8700008392334
2018-07-10,27.459999084472656
2018-09-12,27.56999969482422
2019-02-19,27.770000457763672
2019-01-18,27.700000762939453
2020-02-24,27.540000915527344
2020-05-13,27.559999465942383
2019-12-10,27.709999084472656
2020-02-27,27.739999771118164
2019-12-13,27.489999771118164
2020-05-19,27.700000762939453
2019-03-06,27.93000030517578
2018-11-30,27.979999542236328
2019-08-13,27.649999618530273
2019-07-12,28.1299991607666
2019-06-10,27.90999984741211
2019-05-09,28.489999771118164
2018-07-25,28.829999923706055
2018-09-27,28.8799991607666
2018-10-29,29.209999084472656
2019-10-16,28.729999542236328
2019-12-16,28.229999542236328
2020-03-04,28.139999389648438
2020-05-22,28.040000915527344
2019-10-01,28.229999542236328
2019-12-19,27.15999984741211
2018-09-10,26.809999465942383
2019-05-24,27.15999984741211
2018-08-09,27.889999389648438
2019-04-22,27.770000457763672
2019-03-21,27.739999771118164
2019-01-16,27.959999084472656
2019-08-28,28.139999389648438
2018-11-13,28.6299991607666
2018-10-12,28.81999969482422
2019-06-25,28.920000076293945
2020-03-10,28.979999542236328
2020-05-28,29.219999313354492
2019-10-07,28.950000762939453
2020-03-13,29.200000762939453
2019-10-10,29.209999084472656
2020-03-16,29.399999618530273
2020-06-03,29.440000534057617
2018-11-28,29.079999923706055
2018-09-25,29.6200008392334
2018-07-23,29.6200008392334
2018-08-24,29.729999542236328
2019-07-10,29.610000610351562
2019-05-07,29.860000610351562
2019-04-05,29.899999618530273
2019-03-04,30.040000915527344
2019-01-31,30.549999237060547
2019-09-12,30.399999618530273
2019-12-31,30.739999771118164
2020-03-19,30.510000228881836
2020-01-03,30.469999313354492
2020-06-09,30.469999313354492
2019-02-15,30.489999771118164
2019-01-14,30.649999618530273
2018-07-06,30.6299991607666
2018-08-07,30.670000076293945
2018-10-10,30.739999771118164
2018-12-13,30.8799991607666
2019-08-26,30.770000457763672
2019-07-25,30.68000030517578
2019-05-22,31.079999923706055
2019-03-19,30.8799991607666
2020-01-06,30.90999984741211
2020-03-25,30.719999313354492
2020-06-12,29.200000762939453
2019-10-22,29.829999923706055
2020-01-09,29.889999389648438
2020-06-15,30.059999465942383
2019-10-25,29.940000534057617
2020-03-31,29.920000076293945
2020-06-18,29.760000228881836
2019-04-03,30.0
2018-08-22,30.329999923706055
2018-10-25,30.399999618530273
2019-01-29,30.260000228881836
2018-12-28,30.350000381469727
2018-11-26,30.3799991607666
2019-08-09,30.209999084472656
2019-07-08,30.219999313354492
2019-06-06,30.18000030517578
2019-09-10,30.649999618530273
2020-01-15,30.56999969482422
2020-04-03,30.770000457763672
2019-10-31,30.489999771118164
2020-04-06,30.139999389648438
2020-06-24,30.239999771118164
2018-11-09,30.440000534057617
2019-07-23,30.56999969482422
2019-06-21,30.459999084472656
2019-05-20,30.420000076293945
2019-04-18,30.510000228881836
2018-09-06,30.389999389648438
2018-10-08,30.18000030517578
2019-02-13,30.079999923706055
2018-12-11,30.100000381469727
2019-09-25,30.020000457763672
2020-01-21,30.399999618530273
2020-04-09,29.979999542236328
2019-11-06,29.959999084472656
2020-01-24,30.110000610351562
2020-01-27,30.209999084472656
2020-04-15,30.399999618530273
2018-12-26,30.280000686645508
2019-08-07,30.020000457763672
2019-06-04,30.459999084472656
2018-09-21,30.299999237060547
2018-07-19,30.389999389648438
2018-08-20,30.75
2018-10-23,30.700000762939453
2019-05-03,30.809999465942383
2019-04-01,30.940000534057617
2019-02-28,30.700000762939453
2019-11-12,30.40999984741211
2020-01-30,29.139999389648438
2019-11-15,28.760000228881836
2020-04-21,29.479999542236328
2019-04-16,29.6299991607666
2019-03-15,29.3799991607666
2019-02-11,29.31999969482422
2019-01-10,29.459999084472656
2019-08-22,29.549999237060547
2018-11-07,29.5
2018-08-03,29.360000610351562
2018-09-04,29.170000076293945
2019-06-19,29.3700008392334
2019-09-23,28.81999969482422
2019-11-18,28.40999984741211
2020-02-05,28.200000762939453
2020-04-24,28.200000762939453
2019-03-29,28.280000686645508
2019-11-21,28.149999618530273
2020-04-27,28.799999237060547
2020-02-11,29.059999465942383
2020-04-30,28.790000915527344
2019-05-01,28.579999923706055
2019-02-26,28.530000686645508
2019-01-25,28.670000076293945
2018-12-24,29.170000076293945
2019-09-06,29.299999237060547
2018-07-17,29.450000762939453
2018-09-19,29.34000015258789
2019-08-05,29.360000610351562
2019-10-08,29.670000076293945
2019-12-11,29.579999923706055
2019-11-27,29.670000076293945
2020-02-14,29.479999542236328
2020-05-06,28.600000381469727
2019-01-08,28.459999084472656
2018-12-07,28.450000762939453
2019-08-20,28.260000228881836
2018-11-05,28.770000457763672
2019-07-19,29.030000686645508
2018-10-04,28.860000610351562
2019-06-17,28.979999542236328
2019-05-16,28.989999771118164
2018-08-01,28.93000030517578
2019-03-13,28.68000030517578
2019-12-03,28.81999969482422
2020-02-20,28.770000457763672
2019-12-06,28.6200008392334
2020-05-12,28.959999084472656
2019-12-09,28.780000686645508
2020-02-26,28.6200008392334
2020-05-15,28.530000686645508
2019-03-28,28.600000381469727
2018-09-17,28.34000015258789
2018-08-16,28.280000686645508
2018-10-19,28.6299991607666
2019-04-29,28.520000457763672
2019-01-23,28.649999618530273
2019-09-04,28.729999542236328
2018-11-20,28.81999969482422
2019-07-02,28.889999389648438
2019-05-31,28.40999984741211
2019-12-12,28.239999771118164
2020-05-18,27.440000534057617
2019-09-27,27.600000381469727
2020-03-03,27.59000015258789
2020-05-21,27.350000381469727
2019-05-14,27.670000076293945
2018-08-31,27.479999542236328
2018-07-30,27.43000030517578
2018-10-02,27.59000015258789
2019-04-12,27.8700008392334
2019-03-11,27.75
2019-02-07,27.709999084472656
2019-07-17,27.850000381469727
2019-09-19,27.31999969482422
2019-10-21,27.329999923706055
2019-12-18,27.270000457763672
2020-03-06,27.15999984741211
2019-10-03,27.350000381469727
2020-03-09,27.68000030517578
2020-05-27,27.6200008392334
2019-12-24,27.979999542236328
2020-03-12,27.920000076293945
2018-12-20,28.200000762939453
2019-08-01,28.260000228881836
2018-08-14,28.700000762939453
2018-07-13,29.190000534057617
2018-10-17,29.790000915527344
2019-05-29,29.709999084472656
2019-03-26,29.84000015258789
2019-02-22,29.690000534057617
2019-10-04,29.6200008392334
2019-11-05,29.860000610351562
2019-12-27,30.170000076293945
2020-06-02,30.270000457763672
2019-12-30,30.3799991607666
2020-03-18,30.350000381469727
2020-06-05,30.09000015258789
2019-07-15,29.889999389648438
2018-12-03,29.989999771118164
2019-06-13,29.860000610351562
2019-01-04,29.100000381469727
2018-08-29,28.610000610351562
2019-02-05,28.6299991607666
2018-11-01,28.81999969482422
2019-08-16,28.18000030517578
2019-04-10,27.8799991607666
2019-09-17,28.040000915527344
2019-10-15,28.079999923706055
2020-01-02,27.8799991607666
2020-06-08,27.889999389648438
2019-10-18,28.100000381469727
2020-03-24,28.43000030517578
2020-06-11,28.43000030517578
2020-01-08,28.540000915527344
2019-04-25,28.799999237060547
2019-07-30,29.219999313354492
2019-02-20,29.559999465942383
2018-07-11,29.489999771118164
2018-09-13,29.1299991607666
2018-10-15,28.8799991607666
2019-06-28,28.850000381469727
2018-12-18,28.920000076293945
2018-11-16,28.940000534057617
2019-10-02,28.799999237060547
2020-03-27,28.690000534057617
2020-01-10,28.760000228881836
2019-10-24,28.170000076293945
2020-03-30,28.6200008392334
2020-06-17,27.530000686645508
2020-01-14,27.56999969482422
2020-04-02,27.829999923706055
2019-01-02,26.59000015258789
2019-08-14,25.09000015258789
2018-10-30,25.09000015258789
2019-06-11,24.799999237060547
2019-05-10,24.3700008392334
2019-04-08,24.25
2018-08-27,24.31999969482422
2018-07-26,24.6299991607666
2018-09-28,24.350000381469727
2019-03-07,24.299999237060547
2019-10-30,24.520000457763672
2020-01-17,24.360000610351562
2020-06-23,24.270000457763672
2020-04-08,24.280000686645508
2020-06-26,24.6200008392334
2019-03-22,24.700000762939453
2019-01-17,24.81999969482422
2019-08-29,24.860000610351562
2018-11-14,24.889999389648438
2019-06-26,24.670000076293945
2018-09-11,24.770000457763672
2018-07-09,25.920000076293945
2018-08-10,26.260000228881836
2019-04-23,26.450000762939453
2019-09-30,26.59000015258789
2020-01-23,26.610000610351562
2019-11-08,26.459999084472656
2020-04-14,26.739999771118164
2019-11-11,26.809999465942383
2020-01-29,26.799999237060547
2020-04-17,26.6200008392334
2018-07-24,26.8799991607666
2018-09-26,26.690000534057617
2019-05-08,26.729999542236328
2019-03-05,26.68000030517578
2019-02-01,26.3700008392334
2018-12-31,26.6200008392334
2018-11-29,26.309999465942383
2019-08-12,25.899999618530273
2019-07-11,26.200000762939453
2019-09-13,26.450000762939453
2019-11-14,26.65999984741211
2020-04-20,26.780000686645508
2020-02-04,26.899999618530273
2020-04-23,26.809999465942383
2018-12-14,26.170000076293945
2019-08-27,26.110000610351562
2018-08-08,26.260000228881836
2018-10-11,26.139999389648438
2018-11-12,26.059999465942383
2019-07-26,26.309999465942383
2019-06-24,26.43000030517578
2019-05-23,26.200000762939453
2019-03-20,26.329999923706055
2019-01-15,26.229999542236328
2019-11-20,26.420000076293945
2020-02-07,26.56999969482422
2020-02-10,26.65999984741211
2020-04-29,26.56999969482422
2019-11-26,26.90999984741211
2020-02-13,26.940000534057617
2019-01-30,27.0
2018-08-23,27.110000610351562
2018-09-24,26.959999084472656
2018-11-27,26.239999771118164
2018-10-26,25.530000686645508
2019-07-09,25.229999542236328
2019-06-07,24.739999771118164
2019-05-06,24.450000762939453
2019-04-04,24.040000915527344
2019-09-11,23.600000381469727
2019-11-29,22.479999542236328
2020-05-05,22.790000915527344
2019-12-02,22.799999237060547
2020-02-19,22.959999084472656
2020-05-08,22.489999771118164
2019-05-21,20.93000030517578
2019-03-18,17.15999984741211
2018-09-07,17.420000076293945
2018-08-06,16.969999313354492
2018-10-09,14.630000114440918
2019-02-14,14.0
2018-12-12,12.350000381469727
2019-07-24,12.210000038146973
2019-09-26,11.670000076293945
2019-10-28,11.579999923706055
2019-12-05,11.680000305175781
2020-05-11,11.930000305175781
2019-07-03,12.899999618530273
2020-02-25,13.069999694824219
2020-05-14,15.020000457763672
2020-02-28,15.079999923706055
2019-08-08,15.520000457763672
2019-06-05,15.34000015258789
2018-07-20,13.649999618530273
2018-08-21,13.579999923706055
2018-10-24,13.0600004196167
2019-04-02,13.850000381469727
2019-03-01,15.390000343322754
2019-01-28,15.430000305175781
2018-12-27,17.200000762939453
2019-09-09,16.75
2020-03-02,16.799999237060547
2020-05-20,15.729999542236328
2019-12-17,15.460000038146973
2020-03-05,16.25
2019-02-12,15.619999885559082
2019-01-11,15.180000305175781
2018-12-10,15.3100004196167
2019-08-23,16.209999084472656
2018-11-08,16.15999984741211
2019-07-22,16.709999084472656
2019-06-20,17.270000457763672
2018-09-05,17.579999923706055
2019-04-17,16.770000457763672
2019-09-24,16.170000076293945
2019-12-20,15.75
2020-05-26,16.329999923706055
2019-04-30,15.930000305175781
2019-12-23,17.530000686645508
2020-03-11,18.09000015258789
2020-05-29,17.829999923706055
2019-12-26,17.790000915527344
2020-06-01,16.6299991607666
2019-05-02,16.399999618530273
2019-02-27,16.559999465942383
2018-11-23,17.399999618530273
2019-08-06,16.889999389648438
2018-07-18,16.850000381469727
2018-09-20,16.700000762939453
2018-10-22,16.719999313354492
2019-07-05,17.40999984741211
2019-06-03,17.43000030517578
2019-10-09,17.540000915527344
2019-10-11,17.360000610351562
2020-03-17,17.709999084472656
2020-06-04,17.93000030517578
2019-10-14,18.329999923706055
2020-03-20,17.829999923706055
2018-11-06,18.209999084472656
2019-06-18,18.3799991607666
2019-05-17,18.25
2019-04-15,18.200000762939453
2019-03-14,17.3799991607666
2019-01-09,17.729999542236328
2018-08-02,17.34000015258789
2018-10-05,18.329999923706055
2019-08-21,18.15999984741211
2019-10-17,18.229999542236328
2020-03-23,17.780000686645508
2020-06-10,17.59000015258789
2019-02-25,17.93000030517578
2020-01-07,17.8799991607666
2020-03-26,17.889999389648438
2019-10-23,17.530000686645508
