Dates,WBA
2018-06-20,68.0
2018-06-21,67.79000091552734
2018-06-25,67.61000061035156
2018-06-22,67.23999786376953
2018-06-26,66.56999969482422
2018-06-27,66.26000213623047
2018-06-28,59.70000076293945
2018-06-29,60.02000045776367
2018-07-02,61.130001068115234
2018-07-03,60.7599983215332
2018-07-05,62.380001068115234
2018-07-16,63.29999923706055
2018-09-18,63.72999954223633
2019-01-24,63.20000076293945
2019-09-05,63.65999984741211
2018-11-21,63.880001068115234
2020-01-13,65.16999816894531
2020-04-01,65.16000366210938
2020-06-19,65.62999725341797
2019-10-29,66.16000366210938
2020-01-16,64.93000030517578
2020-06-22,64.9800033569336
2018-10-03,65.33999633789062
2018-07-31,65.51000213623047
2019-03-12,66.69999694824219
2019-02-08,67.54000091552734
2019-01-07,68.63999938964844
2018-12-06,69.16000366210938
2019-08-19,67.62000274658203
2019-07-18,66.44000244140625
2019-05-15,66.9800033569336
2019-09-20,67.22000122070312
2019-11-01,67.41999816894531
2020-04-07,67.05000305175781
2020-06-25,66.48999786376953
2020-06-16,66.16999816894531
2019-11-04,66.48999786376953
2020-01-22,66.4800033569336
2019-11-07,68.66000366210938
2020-04-13,68.7300033569336
2019-07-01,69.62000274658203
2019-05-30,69.98999786376953
2018-08-15,69.98999786376953
2018-10-18,70.25
2019-03-27,69.63999938964844
2019-01-22,69.27999877929688
2018-12-21,69.20999908447266
2019-09-03,69.44000244140625
2018-11-19,69.27999877929688
2019-08-02,68.66000366210938
2020-01-28,67.80000305175781
2020-04-16,68.55999755859375
2019-11-13,67.62000274658203
2020-01-31,68.23999786376953
2018-12-04,68.02999877929688
2018-11-02,68.19000244140625
2019-07-16,68.80000305175781
2018-08-30,68.73999786376953
2018-10-01,70.37999725341797
2019-06-14,70.4800033569336
2019-05-13,70.27999877929688
2019-04-11,70.44999694824219
2019-02-06,70.87999725341797
2019-09-18,71.27999877929688
2020-02-03,72.88999938964844
2020-04-22,73.0
2019-11-19,72.19999694824219
2020-02-06,72.20999908447266
2019-11-22,72.95999908447266
2019-03-25,73.80999755859375
2019-02-21,72.9000015258789
2018-12-19,72.45999908447266
2018-07-12,73.48999786376953
2018-09-14,73.80000305175781
2018-08-13,73.33999633789062
2018-10-16,72.51000213623047
2019-07-31,74.1500015258789
2019-05-28,73.55999755859375
2019-04-26,72.30999755859375
2020-04-28,70.9000015258789
2019-11-25,73.5
2020-02-12,74.72000122070312
2020-05-01,76.27999877929688
2020-05-04,76.9800033569336
2019-06-12,76.58000183105469
2019-04-09,77.3499984741211
2019-03-08,77.6500015258789
2019-02-04,77.26000213623047
2018-07-27,74.19999694824219
2018-08-28,75.73999786376953
2019-01-03,76.2300033569336
2019-08-15,76.81999969482422
2018-10-31,78.80000305175781
2019-09-16,79.7699966430664
2020-02-18,79.9000015258789
2020-05-07,79.30000305175781
2018-08-17,79.97000122070312
2019-12-04,80.5999984741211
2020-02-21,81.91000366210938
2018-12-17,82.44000244140625
2019-08-30,82.38999938964844
2018-11-15,81.80999755859375
2019-07-29,81.91999816894531
2019-06-27,81.5199966430664
2019-04-24,82.29000091552734
2018-07-10,82.5199966430664
2018-09-12,81.91999816894531
2019-02-19,79.79000091552734
2019-01-18,79.76000213623047
2020-02-24,80.80999755859375
2020-05-13,81.69999694824219
2019-12-10,83.5199966430664
2020-02-27,84.63999938964844
2019-12-13,84.8499984741211
2020-05-19,84.66999816894531
2019-03-06,85.69000244140625
2018-11-30,82.81999969482422
2019-08-13,82.94000244140625
2019-07-12,81.19000244140625
2019-06-10,81.16000366210938
2019-05-09,81.80999755859375
2018-07-25,82.44000244140625
2018-09-27,82.31999969482422
2018-10-29,78.73999786376953
2019-10-16,76.22000122070312
2019-12-16,75.4800033569336
2020-03-04,73.29000091552734
2020-05-22,69.61000061035156
2019-10-01,67.26000213623047
2019-12-19,65.26000213623047
2018-09-10,67.72000122070312
2019-05-24,68.36000061035156
2018-08-09,68.05000305175781
2019-04-22,68.33000183105469
2019-03-21,68.04000091552734
2019-01-16,67.33000183105469
2019-08-28,69.56999969482422
2018-11-13,69.97000122070312
2018-10-12,71.37000274658203
2019-06-25,72.2300033569336
2020-03-10,72.4800033569336
2020-05-28,71.70999908447266
2019-10-07,70.6500015258789
2020-03-13,71.79000091552734
2019-10-10,72.0
2020-03-16,71.98999786376953
2020-06-03,72.43000030517578
2018-11-28,71.58999633789062
2018-09-25,71.70999908447266
2018-07-23,71.31999969482422
2018-08-24,71.88999938964844
2019-07-10,71.58000183105469
2019-05-07,71.5
2019-04-05,71.61000061035156
2019-03-04,72.26000213623047
2019-01-31,71.87999725341797
2019-09-12,71.45999908447266
2019-12-31,71.30999755859375
2020-03-19,71.47000122070312
2020-01-03,71.19999694824219
2020-06-09,70.12000274658203
2019-02-15,70.47000122070312
2019-01-14,71.55999755859375
2018-07-06,72.43000030517578
2018-08-07,72.11000061035156
2018-10-10,73.43000030517578
2018-12-13,74.43000030517578
2019-08-26,71.80000305175781
2019-07-25,70.47000122070312
2019-05-22,70.43000030517578
2019-03-19,71.30999755859375
2020-01-06,71.4800033569336
2020-03-25,71.37000274658203
2020-06-12,71.19000244140625
2019-10-22,66.61000061035156
2020-01-09,64.73999786376953
2020-06-15,63.400001525878906
2019-10-25,61.099998474121094
2020-03-31,59.790000915527344
2020-06-18,59.900001525878906
2019-04-03,60.68000030517578
2018-08-22,61.0
2018-10-25,61.900001525878906
2019-01-29,61.81999969482422
2018-12-28,62.630001068115234
2018-11-26,63.08000183105469
2019-08-09,63.77000045776367
2019-07-08,62.790000915527344
2019-06-06,63.599998474121094
2019-09-10,62.40999984741211
2020-01-15,61.689998626708984
2020-04-03,61.91999816894531
2019-10-31,62.22999954223633
2020-04-06,62.5099983215332
2020-06-24,63.27000045776367
2018-11-09,63.4900016784668
2019-07-23,55.36000061035156
2019-06-21,54.84000015258789
2019-05-20,54.150001525878906
2019-04-18,54.689998626708984
2018-09-06,55.060001373291016
2018-10-08,54.5
2019-02-13,54.5099983215332
2018-12-11,53.439998626708984
2019-09-25,53.45000076293945
2020-01-21,54.2400016784668
2020-04-09,54.84000015258789
2019-11-06,55.13999938964844
2020-01-24,54.630001068115234
2020-01-27,54.099998474121094
2020-04-15,53.220001220703125
2018-12-26,53.470001220703125
2019-08-07,52.68000030517578
2019-06-04,52.849998474121094
2018-09-21,53.560001373291016
2018-07-19,53.56999969482422
2018-08-20,53.68000030517578
2018-10-23,53.790000915527344
2019-05-03,54.08000183105469
2019-04-01,53.91999816894531
2019-02-28,52.939998626708984
2019-11-12,53.5
2020-01-30,53.560001373291016
2019-11-15,53.41999816894531
2020-04-21,52.119998931884766
2019-04-16,52.58000183105469
2019-03-15,52.7400016784668
2019-02-11,52.5
2019-01-10,52.27000045776367
2019-08-22,52.2599983215332
2018-11-07,52.7599983215332
2018-08-03,52.939998626708984
2018-09-04,51.61000061035156
2019-06-19,51.77000045776367
2019-09-23,51.720001220703125
2019-11-18,51.130001068115234
2020-02-05,50.54999923706055
2020-04-24,49.34000015258789
2019-03-29,49.90999984741211
2019-11-21,51.5
2020-04-27,50.79999923706055
2020-02-11,50.97999954223633
2020-04-30,51.970001220703125
2019-05-01,52.290000915527344
2019-02-26,52.880001068115234
2019-01-25,52.119998931884766
2018-12-24,52.88999938964844
2019-09-06,52.56999969482422
2018-07-17,52.810001373291016
2018-09-19,52.79999923706055
2019-08-05,52.900001525878906
2019-10-08,52.880001068115234
2019-12-11,52.45000076293945
2019-11-27,51.95000076293945
2020-02-14,52.95000076293945
2020-05-06,52.380001068115234
2019-01-08,54.52000045776367
2018-12-07,54.66999816894531
2019-08-20,54.650001525878906
2018-11-05,54.959999084472656
2019-07-19,55.189998626708984
2018-10-04,55.189998626708984
2019-06-17,55.43000030517578
2019-05-16,55.5
2018-08-01,55.56999969482422
2019-03-13,55.619998931884766
2019-12-03,55.7400016784668
2020-02-20,55.88999938964844
2019-12-06,55.810001373291016
2020-05-12,54.52000045776367
2019-12-09,54.81999969482422
2020-02-26,54.439998626708984
2020-05-15,53.939998626708984
2019-03-28,54.650001525878906
2018-09-17,55.20000076293945
2018-08-16,54.7599983215332
2018-10-19,55.04999923706055
2019-04-29,55.119998931884766
2019-01-23,55.400001525878906
2019-09-04,54.4900016784668
2018-11-20,54.06999969482422
2019-07-02,53.68000030517578
2019-05-31,51.869998931884766
2019-12-12,51.45000076293945
2020-05-18,52.47999954223633
2019-09-27,53.02000045776367
2020-03-03,52.790000915527344
2020-05-21,52.0
2019-05-14,53.06999969482422
2018-08-31,50.40999984741211
2018-07-30,49.290000915527344
2018-10-02,50.47999954223633
2019-04-12,51.15999984741211
2019-03-11,50.66999816894531
2019-02-07,50.900001525878906
2019-07-17,50.95000076293945
2019-09-19,49.31999969482422
2019-10-21,50.040000915527344
2019-12-18,49.45000076293945
2020-03-06,49.95000076293945
2019-10-03,50.400001525878906
2020-03-09,51.189998626708984
2020-05-27,50.43000030517578
2019-12-24,51.43000030517578
2020-03-12,52.33000183105469
2018-12-20,52.560001373291016
2019-08-01,55.59000015258789
2018-08-14,56.880001068115234
2018-07-13,58.060001373291016
2018-10-17,55.560001373291016
2019-05-29,55.9900016784668
2019-03-26,55.34000015258789
2019-02-22,54.84000015258789
2019-10-04,54.40999984741211
2019-11-05,54.56999969482422
2019-12-27,55.0
2020-06-02,54.31999969482422
2019-12-30,53.630001068115234
2020-03-18,54.36000061035156
2020-06-05,54.08000183105469
2019-07-15,54.40999984741211
2018-12-03,55.310001373291016
2019-06-13,54.70000076293945
2019-01-04,52.83000183105469
2018-08-29,52.599998474121094
2019-02-05,52.970001220703125
2018-11-01,52.7599983215332
2019-08-16,52.09000015258789
2019-04-10,52.08000183105469
2019-09-17,52.93000030517578
2019-10-15,53.9900016784668
2020-01-02,53.66999816894531
2020-06-08,54.52000045776367
2019-10-18,54.65999984741211
2020-03-24,55.939998626708984
2020-06-11,55.29999923706055
2020-01-08,54.59000015258789
2019-04-25,55.31999969482422
2019-07-30,54.560001373291016
2019-02-20,54.45000076293945
2018-07-11,55.41999816894531
2018-09-13,55.79999923706055
2018-10-15,56.27000045776367
2019-06-28,55.86000061035156
2018-12-18,54.779998779296875
2018-11-16,57.380001068115234
2019-10-02,59.650001525878906
2020-03-27,61.209999084472656
2020-01-10,59.4900016784668
2019-10-24,58.66999816894531
2020-03-30,59.2400016784668
2020-06-17,62.25
2020-01-14,62.720001220703125
2020-04-02,62.25
2019-01-02,61.939998626708984
2019-08-14,62.13999938964844
2018-10-30,61.939998626708984
2019-06-11,61.45000076293945
2019-05-10,61.34000015258789
2019-04-08,60.619998931884766
2018-08-27,60.599998474121094
2018-07-26,60.66999816894531
2018-09-28,59.630001068115234
2019-03-07,60.11000061035156
2019-10-30,59.599998474121094
2020-01-17,59.27000045776367
2020-06-23,58.9900016784668
2020-04-08,58.90999984741211
2020-06-26,59.099998474121094
2019-03-22,58.630001068115234
2019-01-17,58.709999084472656
2019-08-29,58.40999984741211
2018-11-14,58.0099983215332
2019-06-26,58.58000183105469
2018-09-11,57.880001068115234
2018-07-09,57.79999923706055
2018-08-10,57.09000015258789
2019-04-23,57.20000076293945
2019-09-30,57.75
2020-01-23,58.38999938964844
2019-11-08,58.56999969482422
2020-04-14,58.349998474121094
2019-11-11,58.900001525878906
2020-01-29,59.02000045776367
2020-04-17,58.90999984741211
2018-07-24,58.959999084472656
2018-09-26,59.08000183105469
2019-05-08,59.08000183105469
2019-03-05,59.59000015258789
2019-02-01,59.290000915527344
2018-12-31,55.83000183105469
2018-11-29,54.68000030517578
2019-08-12,54.220001220703125
2019-07-11,54.060001373291016
2019-09-13,54.619998931884766
2019-11-14,54.43000030517578
2020-04-20,54.41999816894531
2020-02-04,54.40999984741211
2020-04-23,53.869998931884766
2018-12-14,53.41999816894531
2019-08-27,53.29999923706055
2018-08-08,52.040000915527344
2018-10-11,52.22999954223633
2018-11-12,52.779998779296875
2019-07-26,52.279998779296875
2019-06-24,51.95000076293945
2019-05-23,50.849998474121094
2019-03-20,50.95000076293945
2019-01-15,52.34000015258789
2019-11-20,52.97999954223633
2020-02-07,53.4900016784668
2020-02-10,53.2400016784668
2020-04-29,53.41999816894531
2019-11-26,52.9900016784668
2020-02-13,54.470001220703125
2019-01-30,53.56999969482422
2018-08-23,52.849998474121094
2018-09-24,51.86000061035156
2018-11-27,52.06999969482422
2018-10-26,51.869998931884766
2019-07-09,51.45000076293945
2019-06-07,49.029998779296875
2019-05-06,47.5099983215332
2019-04-04,47.66999816894531
2019-09-11,46.2400016784668
2019-11-29,45.7599983215332
2020-05-05,48.11000061035156
2019-12-02,46.119998931884766
2020-02-19,48.689998626708984
2020-05-08,48.779998779296875
2019-05-21,50.5099983215332
2019-03-18,48.439998626708984
2018-09-07,49.15999984741211
2018-08-06,46.06999969482422
2018-10-09,41.02000045776367
2019-02-14,46.189998626708984
2018-12-12,45.08000183105469
2019-07-24,49.599998474121094
2019-09-26,52.810001373291016
2019-10-28,48.54999923706055
2019-12-05,46.41999816894531
2020-05-11,43.61000061035156
2019-07-03,45.25
2020-02-25,41.439998626708984
2020-05-14,45.66999816894531
2020-02-28,44.0
2019-08-08,45.15999984741211
2019-06-05,45.75
2018-07-20,43.029998779296875
2018-08-21,40.31999969482422
2018-10-24,40.720001220703125
2019-04-02,42.630001068115234
2019-03-01,42.810001373291016
2019-01-28,43.09000015258789
2018-12-27,43.97999954223633
2019-09-09,44.11000061035156
2020-03-02,46.380001068115234
2020-05-20,43.439998626708984
2019-12-17,43.22999954223633
2020-03-05,44.5
2019-02-12,42.849998474121094
2019-01-11,42.54999923706055
2018-12-10,43.310001373291016
2019-08-23,43.5
2018-11-08,43.7400016784668
2019-07-22,44.43000030517578
2019-06-20,44.650001525878906
2018-09-05,45.36000061035156
2019-04-17,43.290000915527344
2019-09-24,41.65999984741211
2019-12-20,42.45000076293945
2020-05-26,42.02000045776367
2019-04-30,41.20000076293945
2019-12-23,40.65999984741211
2020-03-11,41.66999816894531
2020-05-29,41.709999084472656
2019-12-26,40.529998779296875
2020-06-01,38.349998474121094
2019-05-02,38.849998474121094
2019-02-27,38.400001525878906
2018-11-23,40.86000061035156
2019-08-06,39.77000045776367
2018-07-18,40.13999938964844
2018-09-20,39.75
2018-10-22,39.599998474121094
2019-07-05,42.15999984741211
2019-06-03,42.970001220703125
2019-10-09,41.83000183105469
2019-10-11,42.939998626708984
2020-03-17,43.29999923706055
2020-06-04,43.54999923706055
2019-10-14,43.61000061035156
2020-03-20,44.20000076293945
2018-11-06,45.349998474121094
2019-06-18,47.02000045776367
2019-05-17,45.279998779296875
2019-04-15,44.279998779296875
2019-03-14,40.75
2019-01-09,41.400001525878906
2018-08-02,41.4900016784668
2018-10-05,42.150001525878906
2019-08-21,42.150001525878906
2019-10-17,41.97999954223633
2020-03-23,44.130001068115234
2020-06-10,43.2400016784668
2019-02-25,42.810001373291016
2020-01-07,41.16999816894531
2020-03-26,42.040000915527344
2019-10-23,41.16999816894531
