Dates,WBA
2018-06-20,68.26000213623047
2018-06-21,68.87000274658203
2018-06-25,68.2699966430664
2018-06-22,68.04000091552734
2018-06-26,67.44000244140625
2018-06-27,67.44000244140625
2018-06-28,61.0
2018-06-29,60.279998779296875
2018-07-02,61.27000045776367
2018-07-03,61.77000045776367
2018-07-05,62.54999923706055
2018-07-16,64.0999984741211
2018-09-18,64.30000305175781
2019-01-24,63.70000076293945
2019-09-05,63.869998931884766
2018-11-21,65.43000030517578
2020-01-13,65.5199966430664
2020-04-01,65.44000244140625
2020-06-19,65.66999816894531
2019-10-29,66.72000122070312
2020-01-16,66.19999694824219
2020-06-22,65.2300033569336
2018-10-03,65.5199966430664
2018-07-31,66.1500015258789
2019-03-12,66.7699966430664
2019-02-08,67.98999786376953
2019-01-07,68.94000244140625
2018-12-06,69.52999877929688
2019-08-19,69.4000015258789
2019-07-18,67.6500015258789
2019-05-15,67.18000030517578
2019-09-20,67.69999694824219
2019-11-01,67.5
2020-04-07,67.9800033569336
2020-06-25,67.55999755859375
2020-06-16,66.87999725341797
2019-11-04,66.51000213623047
2020-01-22,66.95999908447266
2019-11-07,68.86000061035156
2020-04-13,68.9800033569336
2019-07-01,69.93000030517578
2019-05-30,70.19000244140625
2018-08-15,70.7300033569336
2018-10-18,70.94999694824219
2019-03-27,70.47000122070312
2019-01-22,69.91000366210938
2018-12-21,69.75
2019-09-03,69.66999816894531
2018-11-19,69.87000274658203
2019-08-02,69.20999908447266
2020-01-28,68.9800033569336
2020-04-16,68.62000274658203
2019-11-13,68.58999633789062
2020-01-31,68.4000015258789
2018-12-04,68.5199966430664
2018-11-02,68.29000091552734
2019-07-16,69.16000366210938
2018-08-30,69.2300033569336
2018-10-01,70.5
2019-06-14,70.97000122070312
2019-05-13,70.69999694824219
2019-04-11,70.63999938964844
2019-02-06,71.44000244140625
2019-09-18,72.04000091552734
2020-02-03,72.9800033569336
2020-04-22,73.19999694824219
2019-11-19,72.66999816894531
2020-02-06,72.94999694824219
2019-11-22,73.69999694824219
2019-03-25,74.56999969482422
2019-02-21,74.0
2018-12-19,73.5999984741211
2018-07-12,73.7699966430664
2018-09-14,74.2699966430664
2018-08-13,74.12999725341797
2018-10-16,73.47000122070312
2019-07-31,74.55000305175781
2019-05-28,73.81999969482422
2019-04-26,74.22000122070312
2020-04-28,74.37999725341797
2019-11-25,73.76000213623047
2020-02-12,75.3499984741211
2020-05-01,76.44999694824219
2020-05-04,77.48999786376953
2019-06-12,77.63999938964844
2019-04-09,78.0
2019-03-08,78.0999984741211
2019-02-04,77.80000305175781
2018-07-27,77.80999755859375
2018-08-28,75.8499984741211
2019-01-03,76.75
2019-08-15,77.68000030517578
2018-10-31,78.94000244140625
2019-09-16,80.25
2020-02-18,80.2699966430664
2020-05-07,80.41999816894531
2018-08-17,80.19999694824219
2019-12-04,80.6500015258789
2020-02-21,81.95999908447266
2018-12-17,83.0
2019-08-30,82.9800033569336
2018-11-15,82.58999633789062
2019-07-29,82.68000030517578
2019-06-27,83.18000030517578
2019-04-24,82.41999816894531
2018-07-10,83.06999969482422
2018-09-12,82.98999786376953
2019-02-19,81.7300033569336
2019-01-18,81.47000122070312
2020-02-24,81.5
2020-05-13,82.18000030517578
2019-12-10,83.52999877929688
2020-02-27,84.66000366210938
2019-12-13,85.12999725341797
2020-05-19,85.30999755859375
2019-03-06,85.83000183105469
2018-11-30,86.30999755859375
2019-08-13,83.56999969482422
2019-07-12,83.20999908447266
2019-06-10,81.91999816894531
2019-05-09,82.3499984741211
2018-07-25,83.33000183105469
2018-09-27,83.13999938964844
2018-10-29,80.0999984741211
2019-10-16,78.37000274658203
2019-12-16,77.69000244140625
2020-03-04,75.94000244140625
2020-05-22,72.31999969482422
2019-10-01,71.30000305175781
2019-12-19,67.19999694824219
2018-09-10,67.79000091552734
2019-05-24,68.38999938964844
2018-08-09,69.08000183105469
2019-04-22,68.72000122070312
2019-03-21,68.45999908447266
2019-01-16,68.08999633789062
2019-08-28,70.13999938964844
2018-11-13,70.54000091552734
2018-10-12,71.66999816894531
2019-06-25,72.6500015258789
2020-03-10,72.75
2020-05-28,72.62000274658203
2019-10-07,71.5
2020-03-13,71.9800033569336
2019-10-10,72.58999633789062
2020-03-16,72.2699966430664
2020-06-03,72.87999725341797
2018-11-28,72.31999969482422
2018-09-25,72.4000015258789
2018-07-23,71.80000305175781
2018-08-24,72.41999816894531
2019-07-10,71.66999816894531
2019-05-07,71.80000305175781
2019-04-05,72.02999877929688
2019-03-04,72.58999633789062
2019-01-31,72.55000305175781
2019-09-12,71.87999725341797
2019-12-31,71.7300033569336
2020-03-19,71.70999908447266
2020-01-03,71.37000274658203
2020-06-09,70.9000015258789
2019-02-15,70.54000091552734
2019-01-14,71.9800033569336
2018-07-06,72.70999908447266
2018-08-07,72.44999694824219
2018-10-10,73.83000183105469
2018-12-13,74.94000244140625
2019-08-26,73.26000213623047
2019-07-25,71.69999694824219
2019-05-22,70.5999984741211
2019-03-19,71.66000366210938
2020-01-06,71.72000122070312
2020-03-25,71.58999633789062
2020-06-12,71.87999725341797
2019-10-22,71.18000030517578
2020-01-09,67.0
2020-06-15,65.05000305175781
2019-10-25,63.75
2020-03-31,61.15999984741211
2020-06-18,60.81999969482422
2019-04-03,61.09000015258789
2018-08-22,61.22999954223633
2018-10-25,61.970001220703125
2019-01-29,62.369998931884766
2018-12-28,62.689998626708984
2018-11-26,63.09000015258789
2019-08-09,64.18000030517578
2019-07-08,63.790000915527344
2019-06-06,63.810001373291016
2019-09-10,63.939998626708984
2020-01-15,62.400001525878906
2020-04-03,62.77000045776367
2019-10-31,62.310001373291016
2020-04-06,63.45000076293945
2020-06-24,63.7599983215332
2018-11-09,64.11000061035156
2019-07-23,56.439998626708984
2019-06-21,55.70000076293945
2019-05-20,55.0
2019-04-18,55.220001220703125
2018-09-06,55.400001525878906
2018-10-08,55.029998779296875
2019-02-13,54.72999954223633
2018-12-11,54.79999923706055
2019-09-25,54.0
2020-01-21,54.459999084472656
2020-04-09,54.959999084472656
2019-11-06,55.25
2020-01-24,55.380001068115234
2020-01-27,54.91999816894531
2020-04-15,54.349998474121094
2018-12-26,53.9900016784668
2019-08-07,53.41999816894531
2019-06-04,52.959999084472656
2018-09-21,53.709999084472656
2018-07-19,53.869998931884766
2018-08-20,54.099998474121094
2018-10-23,53.900001525878906
2019-05-03,54.33000183105469
2019-04-01,54.099998474121094
2019-02-28,53.869998931884766
2019-11-12,53.849998474121094
2020-01-30,53.810001373291016
2019-11-15,53.599998474121094
2020-04-21,53.09000015258789
2019-04-16,53.09000015258789
2019-03-15,52.959999084472656
2019-02-11,53.439998626708984
2019-01-10,52.84000015258789
2019-08-22,52.720001220703125
2018-11-07,52.849998474121094
2018-08-03,53.0099983215332
2018-09-04,52.5
2019-06-19,51.84000015258789
2019-09-23,52.279998779296875
2019-11-18,51.599998474121094
2020-02-05,51.290000915527344
2020-04-24,50.310001373291016
2019-03-29,50.650001525878906
2019-11-21,51.630001068115234
2020-04-27,51.869998931884766
2020-02-11,51.15999984741211
2020-04-30,52.099998474121094
2019-05-01,52.689998626708984
2019-02-26,53.2599983215332
2019-01-25,52.95000076293945
2018-12-24,53.02000045776367
2019-09-06,53.04999923706055
2018-07-17,53.15999984741211
2018-09-19,53.93000030517578
2019-08-05,53.2599983215332
2019-10-08,53.5099983215332
2019-12-11,53.349998474121094
2019-11-27,52.59000015258789
2020-02-14,53.47999954223633
2020-05-06,53.119998931884766
2019-01-08,55.189998626708984
2018-12-07,54.790000915527344
2019-08-20,55.68000030517578
2018-11-05,55.150001525878906
2019-07-19,55.5
2018-10-04,55.56999969482422
2019-06-17,55.52000045776367
2019-05-16,55.779998779296875
2018-08-01,56.150001525878906
2019-03-13,56.95000076293945
2019-12-03,56.2599983215332
2020-02-20,56.15999984741211
2019-12-06,56.150001525878906
2020-05-12,55.79999923706055
2019-12-09,54.959999084472656
2020-02-26,55.11000061035156
2020-05-15,54.65999984741211
2019-03-28,54.880001068115234
2018-09-17,55.209999084472656
2018-08-16,55.25
2018-10-19,55.13999938964844
2019-04-29,55.540000915527344
2019-01-23,55.650001525878906
2019-09-04,55.45000076293945
2018-11-20,55.77000045776367
2019-07-02,54.349998474121094
2019-05-31,53.59000015258789
2019-12-12,52.25
2020-05-18,52.61000061035156
2019-09-27,53.029998779296875
2020-03-03,53.04999923706055
2020-05-21,52.88999938964844
2019-05-14,53.900001525878906
2018-08-31,52.439998626708984
2018-07-30,50.810001373291016
2018-10-02,50.7400016784668
2019-04-12,51.439998626708984
2019-03-11,51.529998779296875
2019-02-07,51.66999816894531
2019-07-17,51.400001525878906
2019-09-19,51.02000045776367
2019-10-21,50.130001068115234
2019-12-18,50.52000045776367
2020-03-06,49.9900016784668
2019-10-03,50.81999969482422
2020-03-09,51.189998626708984
2020-05-27,51.31999969482422
2019-12-24,51.619998931884766
2020-03-12,52.77000045776367
2018-12-20,52.79999923706055
2019-08-01,55.70000076293945
2018-08-14,57.0
2018-07-13,58.099998474121094
2018-10-17,58.0
2019-05-29,56.439998626708984
2019-03-26,55.70000076293945
2019-02-22,55.34000015258789
2019-10-04,54.72999954223633
2019-11-05,55.040000915527344
2019-12-27,55.939998626708984
2020-06-02,55.09000015258789
2019-12-30,54.7599983215332
2020-03-18,54.560001373291016
2020-06-05,54.81999969482422
2019-07-15,54.959999084472656
2018-12-03,55.5099983215332
2019-06-13,55.869998931884766
2019-01-04,54.619998931884766
2018-08-29,53.04999923706055
2019-02-05,53.060001373291016
2018-11-01,53.119998931884766
2019-08-16,52.75
2019-04-10,52.72999954223633
2019-09-17,53.27000045776367
2019-10-15,54.599998474121094
2020-01-02,53.959999084472656
2020-06-08,54.849998474121094
2019-10-18,55.20000076293945
2020-03-24,56.099998474121094
2020-06-11,56.16999816894531
2020-01-08,55.5
2019-04-25,55.5099983215332
2019-07-30,54.689998626708984
2019-02-20,55.2599983215332
2018-07-11,55.56999969482422
2018-09-13,56.45000076293945
2018-10-15,56.810001373291016
2019-06-28,56.58000183105469
2018-12-18,55.880001068115234
2018-11-16,57.709999084472656
2019-10-02,60.0
2020-03-27,64.5
2020-01-10,61.70000076293945
2019-10-24,60.79999923706055
2020-03-30,59.47999954223633
2020-06-17,63.2400016784668
2020-01-14,62.849998474121094
2020-04-02,62.81999969482422
2019-01-02,62.65999984741211
2019-08-14,62.880001068115234
2018-10-30,62.380001068115234
2019-06-11,62.15999984741211
2019-05-10,61.529998779296875
2019-04-08,61.40999984741211
2018-08-27,61.27000045776367
2018-07-26,61.04999923706055
2018-09-28,60.540000915527344
2019-03-07,60.16999816894531
2019-10-30,59.9900016784668
2020-01-17,59.5
2020-06-23,59.08000183105469
2020-04-08,59.81999969482422
2020-06-26,59.310001373291016
2019-03-22,59.91999816894531
2019-01-17,59.06999969482422
2019-08-29,58.900001525878906
2018-11-14,58.439998626708984
2019-06-26,59.279998779296875
2018-09-11,58.810001373291016
2018-07-09,58.77000045776367
2018-08-10,58.0
2019-04-23,57.5099983215332
2019-09-30,58.81999969482422
2020-01-23,58.97999954223633
2019-11-08,59.0
2020-04-14,58.91999816894531
2019-11-11,59.02000045776367
2020-01-29,59.029998779296875
2020-04-17,59.599998474121094
2018-07-24,59.470001220703125
2018-09-26,59.59000015258789
2019-05-08,59.349998474121094
2019-03-05,59.779998779296875
2019-02-01,59.47999954223633
2018-12-31,56.79999923706055
2018-11-29,56.09000015258789
2019-08-12,54.880001068115234
2019-07-11,54.65999984741211
2019-09-13,54.709999084472656
2019-11-14,54.70000076293945
2020-04-20,54.630001068115234
2020-02-04,54.790000915527344
2020-04-23,54.38999938964844
2018-12-14,54.040000915527344
2019-08-27,53.599998474121094
2018-08-08,53.369998931884766
2018-10-11,52.59000015258789
2018-11-12,52.97999954223633
2019-07-26,52.9900016784668
2019-06-24,52.130001068115234
2019-05-23,51.91999816894531
2019-03-20,51.4900016784668
2019-01-15,52.43000030517578
2019-11-20,53.650001525878906
2020-02-07,54.25
2020-02-10,53.689998626708984
2020-04-29,54.060001373291016
2019-11-26,53.560001373291016
2020-02-13,54.529998779296875
2019-01-30,54.470001220703125
2018-08-23,53.790000915527344
2018-09-24,52.70000076293945
2018-11-27,52.09000015258789
2018-10-26,52.34000015258789
2019-07-09,52.02000045776367
2019-06-07,51.33000183105469
2019-05-06,49.38999938964844
2019-04-04,49.0
2019-09-11,47.81999969482422
2019-11-29,45.88999938964844
2020-05-05,48.18000030517578
2019-12-02,49.22999954223633
2020-02-19,48.7400016784668
2020-05-08,48.970001220703125
2019-05-21,50.84000015258789
2019-03-18,50.779998779296875
2018-09-07,50.4900016784668
2018-08-06,48.65999984741211
2018-10-09,43.93000030517578
2019-02-14,46.310001373291016
2018-12-12,48.029998779296875
2019-07-24,49.599998474121094
2019-09-26,53.0
2019-10-28,54.22999954223633
2019-12-05,48.61000061035156
2020-05-11,47.709999084472656
2019-07-03,45.939998626708984
2020-02-25,45.45000076293945
2020-05-14,45.849998474121094
2020-02-28,45.529998779296875
2019-08-08,45.650001525878906
2019-06-05,47.470001220703125
2018-07-20,46.400001525878906
2018-08-21,41.38999938964844
2018-10-24,41.099998474121094
2019-04-02,42.650001525878906
2019-03-01,44.279998779296875
2019-01-28,43.58000183105469
2018-12-27,44.41999816894531
2019-09-09,44.83000183105469
2020-03-02,46.45000076293945
2020-05-20,45.79999923706055
2019-12-17,44.08000183105469
2020-03-05,44.66999816894531
2019-02-12,44.540000915527344
2019-01-11,42.72999954223633
2018-12-10,43.45000076293945
2019-08-23,44.41999816894531
2018-11-08,44.029998779296875
2019-07-22,44.540000915527344
