Dates,AAPL
2007-02-12,12.061429023742676
2007-02-13,12.165714263916016
2007-02-15,12.09000015258789
2007-02-14,12.205714225769043
2007-02-16,12.178571701049805
2007-02-20,12.092857360839844
2007-02-21,12.282856941223145
2007-02-22,12.971428871154785
2007-02-23,12.737142562866211
2007-02-26,12.834285736083984
2007-02-27,12.328571319580078
2007-03-28,11.857142448425293
2007-11-07,12.00428581237793
2007-09-04,12.39571475982666
2007-08-03,12.270000457763672
2008-04-15,12.54285717010498
2008-05-21,12.578571319580078
2008-08-08,12.65571403503418
2008-08-11,12.685714721679688
2008-01-25,12.581428527832031
2007-05-14,12.772856712341309
2007-04-12,12.657142639160156
2007-12-24,12.851428985595703
2007-09-19,12.791428565979004
2008-04-30,12.89142894744873
2007-07-17,13.050000190734863
2007-06-15,13.14142894744873
2008-02-26,13.390000343322754
2008-05-27,13.335714340209961
2008-08-14,13.427143096923828
2008-05-30,13.672857284545898
2008-08-20,13.554286003112793
2007-08-01,13.455714225769043
2008-03-12,13.468571662902832
2007-03-26,13.44857120513916
2007-05-29,13.44857120513916
2007-04-27,13.562856674194336
2008-01-08,13.445713996887207
2007-12-07,13.601428985595703
2007-11-05,13.381428718566895
2007-10-04,13.414285659790039
2008-05-15,13.148571014404297
2008-06-05,12.985713958740234
2008-08-26,12.938570976257324
2007-10-19,13.142857551574707
2007-09-17,12.880000114440918
2007-08-16,12.884285926818848
2008-04-28,12.984285354614258
2007-04-10,13.084285736083984
2007-03-09,13.422857284545898
2007-06-13,13.46142864227295
2008-03-27,14.511428833007812
2008-01-23,14.025713920593262
2007-11-20,14.298571586608887
2008-06-11,14.227143287658691
2008-08-29,14.235713958740234
2007-12-05,14.390000343322754
2007-10-02,14.399999618530273
2007-04-25,14.4399995803833
2007-08-31,14.781428337097168
2007-07-30,14.987142562866211
2008-04-11,15.232856750488281
2007-06-28,15.39142894744873
2008-03-10,15.65999984741211
2008-02-07,15.652856826782227
2008-05-13,15.50428581237793
2008-06-23,15.307143211364746
2007-07-13,15.747142791748047
2008-03-25,15.75857162475586
2008-02-22,16.06999969482422
2007-12-20,16.288572311401367
2007-05-10,16.11571502685547
2007-03-07,16.0
2007-06-11,16.350000381469727
2007-10-17,16.328571319580078
2007-08-14,17.152856826782227
2008-05-28,17.299999237060547
2008-06-26,16.9471435546875
2007-05-31,17.34428596496582
2008-07-02,17.47142791748047
2007-08-29,17.855714797973633
2008-04-09,17.974285125732422
2007-06-26,18.0
2008-02-05,17.049999237060547
2008-01-04,17.30714225769043
2007-03-22,16.742856979370117
2007-05-25,17.231428146362305
2007-04-23,17.61142921447754
2007-12-03,17.812856674194336
2007-11-01,17.695714950561523
2008-07-08,17.385713577270508
2007-12-18,17.69285774230957
2007-11-16,17.74142837524414
2007-10-15,17.711427688598633
2007-09-13,17.229999542236328
2008-04-24,17.479999542236328
2007-07-11,17.424285888671875
2008-02-20,17.292856216430664
2007-03-05,17.428571701049805
2007-05-08,18.399999618530273
2008-06-27,19.018571853637695
2008-07-11,18.911428451538086
2008-07-14,18.411428451538086
2008-03-06,18.867143630981445
2007-05-23,19.121429443359375
2008-01-02,19.290000915527344
2007-03-20,19.770000457763672
2007-10-30,19.757143020629883
2007-09-28,19.74142837524414
2007-08-27,20.042856216430664
2007-07-26,20.235713958740234
2008-04-07,20.472856521606445
2008-05-09,19.84000015258789
2008-07-23,19.621429443359375
2007-09-11,20.84428596496582
2007-04-04,20.88428497314453
2007-06-07,20.618572235107422
2007-08-10,20.424285888671875
2008-04-22,19.091428756713867
2007-07-09,19.52142906188965
2008-01-17,19.322856903076172
2007-11-14,18.985713958740234
2008-06-25,19.277143478393555
2008-08-28,19.53714370727539
2008-07-29,18.729999542236328
