Dates,AAPL
2007-02-12,10.497200012207031
2007-02-13,10.47493839263916
2007-02-15,10.549141883850098
2007-02-14,10.538009643554688
2007-02-16,10.49101734161377
2007-02-20,10.623343467712402
2007-02-21,11.03145694732666
2007-02-22,11.069795608520508
2007-02-23,11.015379905700684
2007-02-26,10.946124076843262
2007-02-27,10.379711151123047
2007-03-28,10.46380615234375
2007-11-07,10.766804695129395
2007-09-04,10.562744140625
2007-08-03,10.675284385681152
2008-04-15,10.9065523147583
2008-05-21,10.848424911499023
2008-08-08,10.88305377960205
2008-08-11,10.879340171813965
2008-01-25,11.1143217086792
2007-05-14,10.932520866394043
2007-04-12,11.130395889282227
2007-12-24,11.077216148376465
2007-09-19,11.079691886901855
2008-04-30,11.2701416015625
2007-07-17,11.313427925109863
2007-06-15,11.609003067016602
2008-02-26,11.620132446289062
2008-05-27,11.565718650817871
2008-08-14,11.85387134552002
2008-05-30,11.805639266967773
2008-08-20,11.531087875366211
2007-08-01,11.59416389465332
2008-03-12,11.490277290344238
2007-03-26,11.581793785095215
2007-05-29,11.686915397644043
2007-04-27,11.65847110748291
2008-01-08,11.709176063537598
2007-12-07,11.581793785095215
2007-11-05,11.655998229980469
2007-10-04,11.450702667236328
2008-05-15,11.401233673095703
2008-06-05,11.160077095031738
2008-08-26,11.307242393493652
2007-10-19,11.17367935180664
2007-09-17,11.179862976074219
2007-08-16,11.163786888122559
2008-04-28,11.250357627868652
2007-04-10,11.564478874206543
2007-03-09,11.531087875366211
2007-06-13,11.792037010192871
2008-03-27,12.223647117614746
2008-01-23,12.357213020324707
2007-11-20,12.34237003326416
2008-06-11,12.301557540893555
2008-08-29,12.415338516235352
2007-12-05,12.416572570800781
2007-10-02,12.467281341552734
2007-04-25,12.851895332336426
2007-08-31,12.99288272857666
2007-07-30,13.217961311340332
2008-04-11,13.274850845336914
2007-06-28,13.447992324829102
2008-03-10,13.52466869354248
2008-02-07,13.297113418579102
2008-05-13,13.274850845336914
2008-06-23,13.534562110900879
2007-07-13,13.606291770935059
2008-03-25,13.848684310913086
2008-02-22,14.041610717773438
2007-12-20,13.961222648620605
2007-05-10,13.689148902893066
2007-03-07,14.051504135131836
2007-06-11,14.14178466796875
2007-10-17,14.688410758972168
2007-08-14,14.987695693969727
2008-05-28,14.642651557922363
2008-06-26,15.005009651184082
2007-05-31,15.170730590820312
2008-07-02,15.290687561035156
2007-08-29,15.343866348266602
2008-04-09,15.395813941955566
2007-06-26,14.86402702331543
2008-02-05,14.887519836425781
2008-01-04,14.531350135803223
2007-03-22,14.685935020446777
2007-05-25,14.902362823486328
2007-04-23,15.470016479492188
2007-12-03,15.293161392211914
2007-11-01,15.032217979431152
2008-07-08,15.322845458984375
2007-12-18,15.211541175842285
2007-11-16,15.12991714477539
2007-10-15,14.797243118286133
2007-09-13,15.074262619018555
2008-04-24,14.909783363342285
2007-07-11,15.092814445495605
2008-02-20,14.996350288391113
2007-03-05,15.727248191833496
2007-05-08,16.417333602905273
2008-06-27,16.361682891845703
2008-07-11,16.1180477142334
2008-07-14,16.367862701416016
2008-03-06,16.372806549072266
2007-05-23,16.58057975769043
2008-01-02,17.0332088470459
2007-03-20,17.078968048095703
2007-10-30,17.179149627685547
2007-09-28,17.08144760131836
2007-08-27,17.313947677612305
2007-07-26,17.777713775634766
2008-04-07,17.77153205871582
2008-05-09,16.681983947753906
2008-07-23,16.9750919342041
2007-09-11,18.05597496032715
2007-04-04,17.79007911682129
2007-06-07,17.490798950195312
2007-08-10,16.29490089416504
2008-04-22,16.695592880249023
2007-07-09,16.87986183166504
2008-01-17,16.306028366088867
2007-11-14,16.726512908935547
2008-06-25,16.699302673339844
2008-08-28,16.57316017150879
2008-07-29,15.63078498840332
2007-11-29,15.458884239196777
2007-05-21,15.803924560546875
2007-04-19,15.338918685913086
2007-09-26,14.82815933227539
2007-07-24,14.47569465637207
2007-06-22,15.09528636932373
2008-03-04,15.115072250366211
2008-02-01,15.776716232299805
2007-12-31,16.387651443481445
2008-05-07,16.209562301635742
2008-08-01,16.73269271850586
2008-08-04,16.355499267578125
2008-08-07,15.683965682983398
2008-01-15,16.581815719604492
2007-12-14,16.850187301635742
2007-04-02,17.125967025756836
2007-03-01,17.82841682434082
2007-05-04,16.91325569152832
2007-06-05,16.696828842163086
2007-11-12,16.296138763427734
2007-10-11,16.90707015991211
2007-08-08,16.75619125366211
2008-03-19,16.92438316345215
2008-05-23,16.96767234802246
2008-08-13,17.16678237915039
2007-08-23,17.117311477661133
2008-04-03,17.4277286529541
2007-06-20,17.409177780151367
2008-01-30,17.3522891998291
2007-04-17,17.827177047729492
2007-03-16,18.337940216064453
2007-11-27,18.943931579589844
2007-10-26,18.89322853088379
2007-09-24,19.107177734375
2008-05-05,18.979799270629883
2008-05-29,19.334732055664062
2008-03-14,19.595680236816406
2008-08-19,19.530134201049805
2008-06-04,19.32236671447754
2008-08-22,19.966690063476562
2007-10-09,20.765609741210938
2007-09-07,20.759422302246094
2007-08-06,20.62709617614746
2008-04-18,20.063156127929688
2007-07-05,20.683982849121094
2008-03-17,20.650596618652344
2007-05-02,20.972137451171875
2008-02-14,21.36417579650879
2007-12-12,21.456932067871094
2008-05-20,21.076019287109375
2008-08-25,21.563291549682617
2008-06-10,23.022605895996094
2008-01-28,22.994157791137695
2007-12-27,22.604597091674805
2007-10-24,22.8420467376709
2007-08-21,22.890277862548828
2007-03-14,23.126489639282227
2007-05-17,23.49131965637207
2007-06-18,23.180906295776367
2007-07-20,23.234079360961914
2008-04-01,23.025074005126953
2008-02-29,23.718870162963867
2008-06-13,23.039913177490234
2008-01-10,21.7005615234375
2008-06-16,20.451478958129883
2008-06-19,19.015661239624023
2008-04-16,21.019136428833008
2007-07-03,20.542997360229492
2008-02-12,20.319154739379883
2008-01-11,20.57762908935547
2007-12-10,20.275867462158203
2007-11-08,20.881855010986328
2007-03-29,20.83362579345703
2007-06-01,21.21453285217285
2007-04-30,21.33820343017578
2007-09-05,21.618934631347656
2007-03-12,22.288002014160156
2007-04-13,22.79134178161621
2007-10-22,22.535343170166016
2007-09-20,22.119802474975586
2007-07-18,22.23729705810547
2008-02-27,22.940982818603516
2007-05-15,23.49131965637207
2007-11-23,24.029287338256836
2008-05-01,24.018152236938477
2008-06-02,23.31694221496582
2008-07-01,23.603858947753906
