Dates,CTSH
2018-07-12,75.54915618896484
2018-09-14,74.84528350830078
2018-08-13,74.39558410644531
2018-10-16,73.5255126953125
2019-07-31,72.45014953613281
2019-05-28,72.31329345703125
2019-04-26,69.8399429321289
2020-04-28,68.71571350097656
2019-11-25,70.55360412597656
2020-02-12,70.39718627929688
2020-05-01,71.85381317138672
2020-05-04,72.33284759521484
2019-06-12,71.94180297851562
2019-04-09,72.03955841064453
2019-03-08,71.94180297851562
2019-02-04,71.76583862304688
2018-07-27,68.57884216308594
2018-08-28,69.87906646728516
2019-01-03,68.9503402709961
2019-08-15,67.669677734375
2018-10-31,65.03013610839844
2019-09-16,67.48392486572266
2020-02-18,67.23953247070312
2020-05-07,67.94340515136719
2018-08-17,67.90428924560547
2019-12-04,68.09004974365234
2020-02-21,69.77152252197266
2018-12-17,69.64442443847656
2019-08-30,68.76457977294922
2018-11-15,67.99229431152344
2019-07-29,68.05093383789062
2019-06-27,66.0566177368164
2019-04-24,67.13198852539062
2018-07-10,68.75480651855469
2018-09-12,67.85285949707031
2019-02-19,66.28422546386719
2019-01-18,67.32343292236328
2020-02-24,66.64696502685547
2020-05-13,67.40186309814453
2019-12-10,68.5293197631836
2020-02-27,69.37245178222656
2019-12-13,68.92147827148438
2020-05-19,69.833251953125
2019-03-06,70.51951599121094
2018-11-30,68.64696502685547
2019-08-13,68.03913116455078
2019-07-12,66.66658020019531
2019-06-10,65.77442169189453
2019-05-09,65.94109344482422
2018-07-25,66.69599151611328
2018-09-27,67.72540283203125
2018-10-29,66.44108581542969
2019-10-16,63.401878356933594
2019-12-16,63.35286331176758
2020-03-04,62.970516204833984
2020-05-22,61.5489387512207
2019-10-01,58.91168975830078
2019-12-19,58.843055725097656
2018-09-10,61.13717269897461
2019-05-24,61.843055725097656
2018-08-09,61.69599533081055
2019-04-22,62.23521423339844
2019-03-21,61.85286331176758
2019-01-16,59.901878356933594
2019-08-28,62.45090103149414
2018-11-13,62.35286331176758
2018-10-12,63.058738708496094
2019-06-25,62.99991989135742
2020-03-10,63.539127349853516
2020-05-28,63.6469612121582
2019-10-07,63.3626594543457
2020-03-13,64.69599151611328
2019-10-10,64.49992370605469
2020-03-16,65.2450180053711
2020-06-03,66.4901123046875
2018-11-28,65.49011993408203
2018-09-25,65.74501037597656
2018-07-23,66.78422546386719
2018-08-24,68.64696502685547
2019-07-10,67.59794616699219
2019-05-07,67.31364440917969
2019-04-05,68.43128204345703
2019-03-04,68.31363677978516
2019-01-31,68.76461029052734
2019-09-12,69.8920669555664
2019-12-31,69.81362915039062
2020-03-19,73.03912353515625
2020-01-03,71.55872344970703
2020-06-09,71.72540283203125
2019-02-15,71.53913116455078
2019-01-14,72.00970458984375
2018-07-06,72.13716125488281
2018-08-07,71.6861801147461
2018-10-10,72.11754608154297
2018-12-13,71.74501037597656
2019-08-26,71.0273666381836
2019-07-25,70.13275909423828
2019-05-22,71.15515899658203
2019-03-19,71.0273666381836
2020-01-06,70.82090759277344
2020-03-25,70.10326385498047
2020-06-12,69.77884674072266
2019-10-22,70.90938568115234
2020-01-09,70.545654296875
2020-06-15,70.18191528320312
2019-10-25,70.25072479248047
2020-03-31,71.10599517822266
2020-06-18,69.94598388671875
2019-04-03,71.12566375732422
2018-08-22,70.56531524658203
2018-10-25,70.00495147705078
2019-01-29,69.72969818115234
2018-12-28,70.90938568115234
2018-11-26,70.66361999511719
2019-08-09,70.8012466430664
2019-07-08,70.49649810791016
2019-06-06,70.97820281982422
2019-09-10,69.69036102294922
2020-01-15,69.55274200439453
2020-04-03,69.88697814941406
2019-10-31,69.8280029296875
2020-04-06,70.36870574951172
2020-06-24,71.22396850585938
2018-11-09,72.60027313232422
2019-07-23,72.32502746582031
2019-06-21,72.9247055053711
2019-05-20,72.54130554199219
2019-04-18,72.9443588256836
2018-09-06,73.15081024169922
2018-10-08,73.11148834228516
2019-02-13,73.33758544921875
2018-12-11,72.93453979492188
2019-09-25,73.03284454345703
2020-01-21,73.06232452392578
2020-04-09,70.68328857421875
2019-11-06,70.9290542602539
2020-01-24,70.13275909423828
2020-01-27,70.27039337158203
2020-04-15,71.61720275878906
2018-12-26,71.44025421142578
2019-08-07,71.69585418701172
2019-06-04,72.12841033935547
2018-09-21,71.17481994628906
2018-07-19,71.72534942626953
2018-08-20,70.95854187011719
2018-10-23,65.48280334472656
2019-05-03,58.24734878540039
2019-04-01,58.59142303466797
2019-02-28,57.519866943359375
2019-11-12,57.98191452026367
2020-01-30,58.09988784790039
2019-11-15,58.1293830871582
2020-04-21,55.917457580566406
2019-04-16,56.77273178100586
2019-03-15,57.60834884643555
2019-02-11,57.64767074584961
2019-01-10,58.43412780761719
2019-08-22,58.974822998046875
2018-11-07,60.16832733154297
2018-08-03,60.6615104675293
2018-09-04,60.24723815917969
2019-06-19,61.02646255493164
2019-09-23,61.22373580932617
2019-11-18,61.03633117675781
2020-02-05,61.509788513183594
2020-04-24,61.08564758300781
2019-03-29,59.714599609375
2019-11-21,60.2669677734375
2020-04-27,61.33224105834961
2020-02-11,61.056060791015625
2020-04-30,61.92405700683594
2019-05-01,62.170650482177734
2019-02-26,62.50601577758789
2019-01-25,61.302650451660156
2018-12-24,61.490055084228516
2019-09-06,60.79960250854492
2018-07-17,61.707061767578125
2018-09-19,62.85124206542969
2019-08-05,61.756378173828125
2019-10-08,63.295108795166016
2019-12-11,63.58115768432617
2019-11-27,63.17674255371094
2020-02-14,62.29887771606445
2020-05-06,62.20024108886719
2019-01-08,62.20024108886719
2018-12-07,62.52573776245117
2019-08-20,63.40361022949219
2018-11-05,63.48251724243164
2019-07-19,63.30497741699219
2018-10-04,63.8277473449707
2019-06-17,63.3246955871582
2019-05-16,63.50224685668945
2018-08-01,63.186607360839844
2019-03-13,64.39984130859375
2019-12-03,64.96207427978516
2020-02-20,64.92261505126953
2019-12-06,65.05083465576172
2020-05-12,64.35051727294922
2019-12-09,65.03111267089844
2020-02-26,64.25187683105469
2020-05-15,64.65629577636719
2019-03-28,64.971923828125
2018-09-17,64.86343383789062
2018-08-16,64.8831558227539
2018-10-19,65.49471282958984
2019-04-29,65.13961029052734
2019-01-23,64.43928527832031
2019-09-04,64.25187683105469
2018-11-20,65.50457763671875
2019-07-02,62.6243782043457
2019-05-31,61.19415283203125
2019-12-12,61.72678756713867
2020-05-18,61.36183166503906
2019-09-27,63.08797073364258
2020-03-03,61.608421325683594
2020-05-21,60.33600616455078
2019-05-14,60.89823913574219
2018-08-31,59.823097229003906
2018-07-30,59.754058837890625
2018-10-02,60.38533020019531
2019-04-12,61.016605377197266
2019-03-11,60.740421295166016
2019-02-07,61.29458236694336
2019-07-17,60.56229782104492
2019-09-19,59.37479782104492
2019-10-21,59.246150970458984
2019-12-18,59.07792663574219
2020-03-06,59.6123046875
2019-10-03,60.740421295166016
2020-03-09,60.75031661987305
2020-05-27,60.839378356933594
2019-12-24,61.75968933105469
2020-03-12,63.59041213989258
2018-12-20,63.77842712402344
2019-08-01,63.51124572753906
2018-08-14,64.0654067993164
2018-07-13,64.67894744873047
2018-10-17,64.16436767578125
2019-05-29,63.65968322753906
2019-03-26,63.32322311401367
2019-02-22,63.3331184387207
2019-10-04,62.84822463989258
2019-11-05,62.80864334106445
2019-12-27,61.15604782104492
2020-06-02,60.19615173339844
2019-12-30,59.295631408691406
2020-03-18,59.56282043457031
2020-06-05,59.0383415222168
2019-07-15,58.13782501220703
2018-12-03,59.64198684692383
2019-06-13,59.988338470458984
2019-01-04,59.31542205810547
2018-08-29,59.55292510986328
2019-02-05,59.879486083984375
2018-11-01,59.65188217163086
2019-08-16,58.2862663269043
2019-04-10,58.82063674926758
2019-09-17,59.176883697509766
2019-10-15,59.97844314575195
2020-01-02,59.75083923339844
2020-06-08,60.700836181640625
2019-10-18,60.75031661987305
2020-03-24,60.740421295166016
2020-06-11,60.00813293457031
2020-01-08,60.146671295166016
2019-04-25,59.27584457397461
2019-07-30,59.72114944458008
2019-02-20,59.879486083984375
2018-07-11,59.83000564575195
2018-09-13,60.03781509399414
2018-10-15,59.82011413574219
2019-06-28,59.26594543457031
2018-12-18,60.30500411987305
2018-11-16,60.59197998046875
2019-10-02,61.42323303222656
2020-03-27,61.2747917175293
2020-01-10,61.61124801635742
2019-10-24,62.373226165771484
2020-03-30,62.20499801635742
2020-06-17,61.9872932434082
2020-01-14,62.18520736694336
2020-04-02,61.858646392822266
2019-01-02,62.452392578125
2019-08-14,62.719581604003906
2018-10-30,63.16630554199219
2019-06-11,63.45418930053711
2019-05-10,63.047176361083984
2019-04-08,62.93798065185547
2018-08-27,62.72950744628906
2018-07-26,62.89827346801758
2018-09-28,63.26557159423828
2019-03-07,63.68251419067383
2019-10-30,63.64280700683594
2020-01-17,63.07695770263672
2020-06-23,62.29271697998047
2020-04-08,61.94526672363281
2020-06-26,61.756649017333984
2019-03-22,62.203369140625
2019-01-17,61.42905807495117
2019-08-29,60.65473556518555
2018-11-14,60.23780059814453
2019-06-26,61.319854736328125
2018-09-11,61.19080352783203
2018-07-09,61.21065902709961
2018-08-10,61.30992889404297
2019-04-23,61.865848541259766
2019-09-30,62.25300598144531
2020-01-23,62.75929260253906
2019-11-08,62.17359161376953
2020-04-14,61.94526672363281
2019-11-11,61.66730499267578
2020-01-29,61.70701599121094
2020-04-17,61.20072937011719
2018-07-24,61.56803512573242
2018-09-26,61.4687614440918
2019-05-08,60.912845611572266
2019-03-05,60.307289123535156
2019-02-01,59.88042449951172
2018-12-31,60.28743362426758
2018-11-29,60.66466522216797
2019-08-12,60.19809341430664
2019-07-11,60.71430206298828
2019-09-13,60.922767639160156
2019-11-14,61.399269104003906
2020-04-20,61.99489974975586
2020-02-04,62.31256866455078
2020-04-23,61.83606719970703
2018-12-14,61.736793518066406
2019-08-27,62.094173431396484
2018-08-08,61.965118408203125
2018-10-11,61.319854736328125
2018-11-12,62.14380645751953
2019-07-26,62.46147537231445
2019-06-24,62.01475524902344
2019-05-23,60.93269729614258
2019-03-20,62.15373611450195
2019-01-15,62.9677619934082
2019-11-20,64.49654388427734
2020-02-07,70.8995361328125
2020-02-10,69.08287048339844
2020-04-29,68.87439727783203
2019-11-26,68.69570922851562
2020-02-13,68.92403411865234
2019-01-30,69.10272216796875
2018-08-23,68.1367416381836
2018-09-24,68.5450439453125
2018-11-27,68.59483337402344
2018-10-26,69.27201843261719
2019-07-09,69.79981994628906
2019-06-07,67.14087677001953
2019-05-06,64.21305847167969
2019-04-04,63.01801681518555
2019-09-11,62.06199264526367
2019-11-29,60.67774963378906
2020-05-05,61.07609558105469
2019-12-02,59.36321258544922
2020-02-19,61.91261291503906
2020-05-08,59.681888580322266
2019-05-21,57.99888610839844
2019-03-18,53.736602783203125
2018-09-07,55.549068450927734
2018-08-06,52.91999816894531
2018-10-09,48.7772216796875
2019-02-14,52.40215301513672
2018-12-12,43.39957809448242
2019-07-24,49.892581939697266
2019-09-26,47.273475646972656
2019-10-28,46.29753112792969
2019-12-05,43.917423248291016
2020-05-11,41.4377326965332
2019-07-03,46.21786117553711
2020-02-25,47.49256134033203
2020-05-14,49.61374282836914
2020-02-28,46.466827392578125
2019-08-08,47.18384552001953
2019-06-05,46.27761459350586
2018-07-20,42.334007263183594
2018-08-21,44.10663986206055
2018-10-24,43.2203254699707
2019-04-02,48.24941635131836
2019-03-01,47.602108001708984
2019-01-28,51.177242279052734
2018-12-27,54.05527877807617
2019-09-09,52.4818229675293
2020-03-02,53.84614944458008
2020-05-20,51.7249641418457
2019-12-17,51.25691604614258
2020-03-05,53.58722686767578
2019-02-12,52.312522888183594
2019-01-11,50.77890396118164
2018-12-10,52.04364013671875
2019-08-23,52.432029724121094
2018-11-08,53.58722686767578
2019-07-22,55.8079948425293
2019-06-20,56.295963287353516
2018-09-05,58.98478698730469
2019-04-17,57.7797966003418
2019-09-24,56.266090393066406
2019-12-20,56.15654373168945
2020-05-26,56.903438568115234
2019-04-30,57.35157775878906
2019-12-23,58.51673126220703
2020-03-11,56.92335510253906
2020-05-29,55.32002258300781
2019-12-26,52.989707946777344
2020-06-01,49.275150299072266
2019-05-02,50.529937744140625
2019-02-27,49.97225570678711
2018-11-23,52.91999816894531
2019-08-06,51.47999954223633
2018-07-18,52.560001373291016
2018-09-20,51.7400016784668
2018-10-22,51.45000076293945
2019-07-05,53.2599983215332
2019-06-03,55.349998474121094
2019-10-09,53.70000076293945
2019-10-11,53.0
2020-03-17,52.849998474121094
2020-06-04,53.29999923706055
2019-10-14,55.349998474121094
2020-03-20,55.599998474121094
2018-11-06,57.81999969482422
2019-06-18,58.58000183105469
2019-05-17,57.189998626708984
2019-04-15,57.529998779296875
2019-03-14,53.65999984741211
2019-01-09,54.79999923706055
2018-08-02,54.66999816894531
2018-10-05,55.369998931884766
2019-08-21,55.4900016784668
2019-10-17,54.88999938964844
2020-03-23,54.15999984741211
2020-06-10,53.849998474121094
2019-02-25,55.20000076293945
2020-01-07,53.79999923706055
2020-03-26,55.59000015258789
2019-10-23,55.209999084472656
