Dates,CTSH
2018-11-15,70.2699966430664
2019-07-29,70.45999908447266
2019-06-27,70.0
2019-04-24,68.73999786376953
2018-07-10,71.12999725341797
2018-09-12,71.16000366210938
2019-02-19,68.77999877929688
2019-01-18,69.58999633789062
2020-02-24,68.95999908447266
2020-05-13,69.06999969482422
2019-12-10,70.0
2020-02-27,70.87999725341797
2019-12-13,70.94999694824219
2020-05-19,71.29000091552734
2019-03-06,72.2300033569336
2018-11-30,71.98999786376953
2019-08-13,69.4800033569336
2019-07-12,69.76000213623047
2019-06-10,68.66000366210938
2019-05-09,68.44000244140625
2018-07-25,69.2300033569336
2018-09-27,69.29000091552734
2018-10-29,68.87000274658203
2019-10-16,67.76000213623047
2019-12-16,65.48999786376953
2020-03-04,66.04000091552734
2020-05-22,64.47000122070312
2019-10-01,63.650001525878906
2019-12-19,60.959999084472656
2018-09-10,62.36000061035156
2019-05-24,63.11000061035156
2018-08-09,63.900001525878906
2019-04-22,63.65999984741211
2019-03-21,63.810001373291016
2019-01-16,62.970001220703125
2019-08-28,63.79999923706055
2018-11-13,63.970001220703125
2018-10-12,64.43000030517578
2019-06-25,64.80000305175781
2020-03-10,64.8499984741211
2020-05-28,65.19000244140625
2019-10-07,65.0199966430664
2020-03-13,66.25
2019-10-10,66.08000183105469
2020-03-16,66.73999786376953
2020-06-03,68.02999877929688
2018-11-28,67.69000244140625
2018-09-25,67.44999694824219
2018-07-23,68.1500015258789
2018-08-24,70.31999969482422
2019-07-10,69.37999725341797
2019-05-07,69.2300033569336
2019-04-05,70.0999984741211
2019-03-04,70.30999755859375
2019-01-31,70.94000244140625
2019-09-12,71.51000213623047
2019-12-31,71.87000274658203
2020-03-19,74.69000244140625
2020-01-03,74.44999694824219
2020-06-09,73.54000091552734
2019-02-15,73.87000274658203
2019-01-14,73.62000274658203
2018-07-06,74.3499984741211
2018-08-07,73.63999938964844
2018-10-10,74.05000305175781
2018-12-13,73.56999969482422
2019-08-26,73.41000366210938
2019-07-25,72.41999816894531
2019-05-22,72.41999816894531
2019-03-19,73.0
2020-01-06,72.54000091552734
2020-03-25,71.72000122070312
2020-06-12,71.76000213623047
2019-10-22,72.22000122070312
2020-01-09,72.87999725341797
2020-06-15,71.98999786376953
2019-10-25,72.02999877929688
2020-03-31,72.72000122070312
2020-06-18,72.0
2019-04-03,72.38999938964844
2018-08-22,72.61000061035156
2018-10-25,72.33000183105469
2019-01-29,71.47000122070312
2018-12-28,72.36000061035156
2018-11-26,72.31999969482422
2019-08-09,72.44000244140625
2019-07-08,72.43000030517578
2019-06-06,72.63999938964844
2019-09-10,72.05999755859375
2020-01-15,70.88999938964844
2020-04-03,71.7300033569336
2019-10-31,71.47000122070312
2020-04-06,71.88999938964844
2020-06-24,72.8499984741211
2018-11-09,73.9800033569336
2019-07-23,74.18000030517578
2019-06-21,74.8499984741211
2019-05-20,74.4000015258789
2019-04-18,74.41999816894531
2018-09-06,74.44999694824219
2018-10-08,74.5199966430664
2019-02-13,74.7699966430664
2018-12-11,74.77999877929688
2019-09-25,74.5
2020-01-21,74.58000183105469
2020-04-09,73.16999816894531
2019-11-06,72.43000030517578
2020-01-24,72.2699966430664
2020-01-27,71.54000091552734
2020-04-15,73.05000305175781
2018-12-26,73.5
2019-08-07,73.11000061035156
2019-06-04,73.43000030517578
2018-09-21,72.86000061035156
2018-07-19,73.05000305175781
2018-08-20,73.37999725341797
2018-10-23,72.97000122070312
2019-05-03,61.5
2019-04-01,60.189998626708984
2019-02-28,59.099998474121094
2019-11-12,59.11000061035156
2020-01-30,59.279998779296875
2019-11-15,59.31999969482422
2020-04-21,58.16999816894531
2019-04-16,58.29999923706055
2019-03-15,58.77000045776367
2019-02-11,58.9900016784668
2019-01-10,59.5
2019-08-22,60.119998931884766
2018-11-07,61.150001525878906
2018-08-03,62.189998626708984
2018-09-04,61.709999084472656
2019-06-19,62.189998626708984
2019-09-23,62.65999984741211
2019-11-18,62.16999816894531
2020-02-05,62.900001525878906
2020-04-24,62.33000183105469
2019-03-29,62.099998474121094
2019-11-21,61.540000915527344
2020-04-27,62.2400016784668
2020-02-11,62.150001525878906
2020-04-30,62.97999954223633
2019-05-01,63.43000030517578
2019-02-26,63.93000030517578
2019-01-25,63.38999938964844
2018-12-24,62.560001373291016
2019-09-06,62.220001220703125
2018-07-17,62.9900016784668
2018-09-19,64.0
2019-08-05,64.0
2019-10-08,64.29000091552734
2019-12-11,64.72000122070312
2019-11-27,64.4800033569336
2020-02-14,64.1500015258789
2020-05-06,64.22000122070312
2019-01-08,63.45000076293945
2018-12-07,63.790000915527344
2019-08-20,65.19999694824219
2018-11-05,64.55000305175781
2019-07-19,64.44999694824219
2018-10-04,64.87000274658203
2019-06-17,64.8499984741211
2019-05-16,64.45999908447266
2018-08-01,64.95999908447266
2019-03-13,65.41999816894531
2019-12-03,65.91000366210938
2020-02-20,66.08999633789062
2019-12-06,66.30999755859375
2020-05-12,66.25
2019-12-09,66.0199966430664
2020-02-26,66.2699966430664
2020-05-15,65.91000366210938
2019-03-28,65.87000274658203
2018-09-17,65.83999633789062
2018-08-16,66.01000213623047
2018-10-19,66.5
2019-04-29,66.47000122070312
2019-01-23,65.66000366210938
2019-09-04,66.08000183105469
2018-11-20,67.87999725341797
2019-07-02,65.4800033569336
2019-05-31,63.2400016784668
2019-12-12,62.75
2020-05-18,62.45000076293945
2019-09-27,63.97999954223633
2020-03-03,63.470001220703125
2020-05-21,62.279998779296875
2019-05-14,62.0099983215332
2018-08-31,60.9900016784668
2018-07-30,61.130001068115234
2018-10-02,61.459999084472656
2019-04-12,62.52000045776367
2019-03-11,62.08000183105469
2019-02-07,62.209999084472656
2019-07-17,62.27000045776367
2019-09-19,61.93000030517578
2019-10-21,60.630001068115234
2019-12-18,60.27000045776367
2020-03-06,60.310001373291016
2019-10-03,61.459999084472656
2020-03-09,61.83000183105469
2020-05-27,61.619998931884766
2019-12-24,62.54999923706055
2020-03-12,64.30999755859375
2018-12-20,65.0
2019-08-01,64.63999938964844
2018-08-14,64.7699966430664
2018-07-13,65.44000244140625
2018-10-17,65.62000274658203
2019-05-29,65.19999694824219
2019-03-26,64.54000091552734
2019-02-22,64.05999755859375
2019-10-04,63.83000183105469
2019-11-05,64.08000183105469
2019-12-27,63.33000183105469
2020-06-02,61.720001220703125
2019-12-30,61.4900016784668
2020-03-18,60.47999954223633
2020-06-05,60.189998626708984
2019-07-15,60.119998931884766
2018-12-03,60.40999984741211
2019-06-13,61.790000915527344
2019-01-04,60.61000061035156
2018-08-29,60.31999969482422
2019-02-05,60.849998474121094
2018-11-01,60.599998474121094
2019-08-16,59.880001068115234
2019-04-10,59.75
2019-09-17,60.310001373291016
2019-10-15,61.43000030517578
2020-01-02,60.70000076293945
2020-06-08,61.68000030517578
2019-10-18,61.97999954223633
2020-03-24,61.77000045776367
2020-06-11,61.43000030517578
2020-01-08,61.59000015258789
2019-04-25,61.22999954223633
2019-07-30,60.369998931884766
2019-02-20,61.0
2018-07-11,60.900001525878906
2018-09-13,60.88999938964844
2018-10-15,61.11000061035156
2019-06-28,60.869998931884766
2018-12-18,62.20000076293945
2018-11-16,61.66999816894531
2019-10-02,62.150001525878906
2020-03-27,62.20000076293945
2020-01-10,62.43000030517578
2019-10-24,63.56999969482422
2020-03-30,62.97999954223633
2020-06-17,62.900001525878906
2020-01-14,62.959999084472656
2020-04-02,62.95000076293945
2019-01-02,63.13999938964844
2019-08-14,63.400001525878906
2018-10-30,63.65999984741211
2019-06-11,63.959999084472656
2019-05-10,63.79999923706055
2019-04-08,63.58000183105469
2018-08-27,63.22999954223633
2018-07-26,63.59000015258789
2018-09-28,63.84000015258789
2019-03-07,64.18000030517578
2019-10-30,64.37000274658203
2020-01-17,64.16000366210938
2020-06-23,63.13999938964844
2020-04-08,63.02000045776367
2020-06-26,62.59000015258789
2019-03-22,62.849998474121094
2019-01-17,62.709999084472656
2019-08-29,61.900001525878906
2018-11-14,61.209999084472656
2019-06-26,61.93000030517578
2018-09-11,62.099998474121094
2018-07-09,62.52000045776367
2018-08-10,62.09000015258789
2019-04-23,62.47999954223633
2019-09-30,63.08000183105469
2020-01-23,63.27000045776367
2019-11-08,63.34000015258789
2020-04-14,62.65999984741211
2019-11-11,62.5
2020-01-29,62.84000015258789
2020-04-17,62.22999954223633
2018-07-24,62.06999969482422
2018-09-26,62.459999084472656
2019-05-08,61.540000915527344
2019-03-05,61.29999923706055
2019-02-01,60.689998626708984
2018-12-31,60.86000061035156
2018-11-29,61.9900016784668
2019-08-12,61.380001068115234
2019-07-11,61.27000045776367
2019-09-13,61.709999084472656
2019-11-14,62.0
2020-04-20,62.560001373291016
2020-02-04,62.93000030517578
2020-04-23,62.72999954223633
2018-12-14,62.91999816894531
2019-08-27,62.58000183105469
2018-08-08,63.150001525878906
2018-10-11,62.09000015258789
2018-11-12,62.880001068115234
2019-07-26,63.380001068115234
2019-06-24,62.52000045776367
2019-05-23,62.34000015258789
2019-03-20,62.90999984741211
2019-01-15,63.900001525878906
2019-11-20,65.16999816894531
2020-02-07,71.4800033569336
2020-02-10,70.98999786376953
2020-04-29,69.47000122070312
2019-11-26,69.45999908447266
2020-02-13,69.66999816894531
2019-01-30,69.69999694824219
2018-08-23,69.41000366210938
2018-09-24,69.22000122070312
2018-11-27,69.23999786376953
2018-10-26,69.73999786376953
2019-07-09,70.29000091552734
2019-06-07,69.87999725341797
2019-05-06,68.0
2019-04-04,65.88999938964844
2019-09-11,63.849998474121094
2019-11-29,61.650001525878906
2020-05-05,61.349998474121094
2019-12-02,62.880001068115234
2020-02-19,62.189998626708984
2020-05-08,61.2599983215332
2019-05-21,58.849998474121094
2019-03-18,55.970001220703125
2018-09-07,56.220001220703125
2018-08-06,55.369998931884766
2018-10-09,52.22999954223633
2019-02-14,52.70000076293945
2018-12-12,47.720001220703125
2019-07-24,50.650001525878906
2019-09-26,49.93000030517578
2019-10-28,47.77000045776367
2019-12-05,48.459999084472656
2020-05-11,44.7400016784668
2019-07-03,46.5
2020-02-25,49.36000061035156
2020-05-14,50.45000076293945
2020-02-28,48.4900016784668
2019-08-08,47.93000030517578
2019-06-05,48.459999084472656
2018-07-20,45.08000183105469
2018-08-21,45.0
2018-10-24,44.720001220703125
2019-04-02,48.70000076293945
2019-03-01,50.400001525878906
2019-01-28,51.790000915527344
2018-12-27,55.25
2019-09-09,53.720001220703125
2020-03-02,54.150001525878906
2020-05-20,52.790000915527344
2019-12-17,52.88999938964844
2020-03-05,53.90999984741211
2019-02-12,53.41999816894531
2019-01-11,52.5099983215332
2018-12-10,52.59000015258789
2019-08-23,53.720001220703125
2018-11-08,54.119998931884766
2019-07-22,56.16999816894531
2019-06-20,58.02000045776367
2018-09-05,59.70000076293945
2019-04-17,58.77000045776367
2019-09-24,57.04999923706055
2019-12-20,56.58000183105469
2020-05-26,57.459999084472656
2019-04-30,58.2599983215332
2019-12-23,59.22999954223633
2020-03-11,57.560001373291016
2020-05-29,56.36000061035156
2019-12-26,55.7400016784668
2020-06-01,52.66999816894531
2019-05-02,50.779998779296875
2019-02-27,50.279998779296875
2018-11-23,53.459999084472656
2019-08-06,52.900001525878906
2018-07-18,53.59000015258789
2018-09-20,52.790000915527344
2018-10-22,52.040000915527344
2019-07-05,53.900001525878906
2019-06-03,55.40999984741211
2019-10-09,55.88999938964844
2019-10-11,53.599998474121094
2020-03-17,53.33000183105469
2020-06-04,53.56999969482422
2019-10-14,55.439998626708984
2020-03-20,55.7400016784668
2018-11-06,59.220001220703125
2019-06-18,58.91999816894531
2019-05-17,58.0
2019-04-15,58.38999938964844
2019-03-14,56.22999954223633
2019-01-09,55.470001220703125
2018-08-02,55.099998474121094
2018-10-05,57.04999923706055
2019-08-21,56.04999923706055
2019-10-17,55.20000076293945
2020-03-23,56.0099983215332
2020-06-10,54.529998779296875
2019-02-25,55.439998626708984
2020-01-07,54.88999938964844
2020-03-26,55.66999816894531
2019-10-23,55.59000015258789
