Dates,DISH
2018-06-20,33.970001220703125
2018-06-21,33.630001068115234
2018-06-25,33.75
2018-06-22,33.83000183105469
2018-06-26,33.220001220703125
2018-06-27,33.599998474121094
2018-06-28,32.7400016784668
2018-06-29,33.599998474121094
2018-07-02,32.599998474121094
2018-07-03,32.959999084472656
2018-07-05,32.95000076293945
2018-07-16,33.540000915527344
2018-09-18,34.88999938964844
2019-01-24,34.529998779296875
2019-09-05,33.34000015258789
2018-11-21,32.849998474121094
2020-01-13,33.2400016784668
2020-04-01,32.65999984741211
2020-06-19,31.43000030517578
2019-10-29,31.149999618530273
2020-01-16,30.729999542236328
2020-06-22,30.3799991607666
2018-10-03,30.520000457763672
2018-07-31,30.149999618530273
2019-03-12,29.200000762939453
2019-02-08,29.770000457763672
2019-01-07,29.950000762939453
2018-12-06,30.260000228881836
2019-08-19,30.65999984741211
2019-07-18,30.290000915527344
2019-05-15,29.799999237060547
2019-09-20,30.989999771118164
2019-11-01,34.279998779296875
2020-04-07,35.70000076293945
2020-06-25,35.20000076293945
2020-06-16,35.93000030517578
2019-11-04,34.880001068115234
2020-01-22,33.880001068115234
2019-11-07,35.029998779296875
2020-04-13,34.720001220703125
2019-07-01,35.130001068115234
2019-05-30,34.52000045776367
2018-08-15,34.4900016784668
2018-10-18,34.959999084472656
2019-03-27,34.68000030517578
2019-01-22,34.7400016784668
2018-12-21,35.150001525878906
2019-09-03,35.459999084472656
2018-11-19,35.84000015258789
2019-08-02,35.209999084472656
2020-01-28,35.220001220703125
2020-04-16,34.9900016784668
2019-11-13,34.5
2020-01-31,34.38999938964844
2018-12-04,34.09000015258789
2018-11-02,34.400001525878906
2019-07-16,34.709999084472656
2018-08-30,34.029998779296875
2018-10-01,34.45000076293945
2019-06-14,35.459999084472656
2019-05-13,36.119998931884766
2019-04-11,36.16999816894531
2019-02-06,36.470001220703125
2019-09-18,36.689998626708984
2020-02-03,36.099998474121094
2020-04-22,36.27000045776367
2019-11-19,35.02000045776367
2020-02-06,34.970001220703125
2019-11-22,35.47999954223633
2019-03-25,35.099998474121094
2019-02-21,35.060001373291016
2018-12-19,35.189998626708984
2018-07-12,35.189998626708984
2018-09-14,35.95000076293945
2018-08-13,35.900001525878906
2018-10-16,34.2400016784668
2019-07-31,33.7599983215332
2019-05-28,33.849998474121094
2019-04-26,33.029998779296875
2020-04-28,31.84000015258789
2019-11-25,31.920000076293945
2020-02-12,32.90999984741211
2020-05-01,33.75
2020-05-04,33.900001525878906
2019-06-12,33.959999084472656
2019-04-09,34.310001373291016
2019-03-08,34.63999938964844
2019-02-04,31.049999237060547
2018-07-27,29.920000076293945
2018-08-28,30.149999618530273
2019-01-03,28.1299991607666
2019-08-15,27.540000915527344
2018-10-31,27.889999389648438
2019-09-16,29.540000915527344
2020-02-18,30.450000762939453
2020-05-07,30.469999313354492
2018-08-17,30.549999237060547
2019-12-04,30.860000610351562
2020-02-21,30.290000915527344
2018-12-17,31.100000381469727
2019-08-30,31.059999465942383
2018-11-15,31.559999465942383
2019-07-29,31.760000228881836
2019-06-27,31.639999389648438
2019-04-24,31.65999984741211
2018-07-10,32.54999923706055
2018-09-12,31.3700008392334
2019-02-19,29.93000030517578
2019-01-18,30.290000915527344
2020-02-24,30.559999465942383
2020-05-13,31.079999923706055
2019-12-10,31.8700008392334
2020-02-27,32.380001068115234
2019-12-13,32.869998931884766
2020-05-19,32.58000183105469
2019-03-06,32.900001525878906
2018-11-30,31.829999923706055
2019-08-13,30.969999313354492
2019-07-12,31.389999389648438
2019-06-10,30.989999771118164
2019-05-09,31.260000228881836
2018-07-25,31.8700008392334
2018-09-27,30.610000610351562
2018-10-29,30.209999084472656
2019-10-16,29.670000076293945
2019-12-16,28.760000228881836
2020-03-04,27.6299991607666
2020-05-22,26.209999084472656
2019-10-01,24.979999542236328
2019-12-19,23.979999542236328
2018-09-10,23.489999771118164
2019-05-24,23.219999313354492
2018-08-09,24.450000762939453
2019-04-22,23.889999389648438
2019-03-21,24.25
2019-01-16,25.440000534057617
2019-08-28,26.65999984741211
2018-11-13,27.729999542236328
2018-10-12,27.989999771118164
2019-06-25,28.139999389648438
2020-03-10,27.860000610351562
2020-05-28,27.889999389648438
2019-10-07,27.559999465942383
2020-03-13,27.530000686645508
2019-10-10,28.079999923706055
2020-03-16,28.389999389648438
2020-06-03,29.190000534057617
2018-11-28,29.030000686645508
2018-09-25,28.389999389648438
2018-07-23,28.959999084472656
2018-08-24,29.719999313354492
2019-07-10,29.479999542236328
2019-05-07,29.670000076293945
2019-04-05,29.020000457763672
2019-03-04,29.979999542236328
2019-01-31,30.170000076293945
2019-09-12,30.079999923706055
2019-12-31,30.149999618530273
2020-03-19,31.020000457763672
2020-01-03,30.520000457763672
2020-06-09,30.579999923706055
2019-02-15,31.1299991607666
2019-01-14,31.1200008392334
2018-07-06,28.239999771118164
2018-08-07,28.510000228881836
2018-10-10,29.559999465942383
2018-12-13,30.540000915527344
2019-08-26,30.440000534057617
2019-07-25,30.719999313354492
2019-05-22,31.479999542236328
2019-03-19,31.940000534057617
2020-01-06,31.530000686645508
2020-03-25,31.520000457763672
2020-06-12,31.8700008392334
2019-10-22,32.16999816894531
2020-01-09,32.58000183105469
2020-06-15,31.030000686645508
2019-10-25,30.780000686645508
2020-03-31,31.540000915527344
2020-06-18,31.559999465942383
2019-04-03,31.780000686645508
2018-08-22,31.799999237060547
2018-10-25,32.029998779296875
2019-01-29,32.099998474121094
2018-12-28,32.13999938964844
2018-11-26,32.27000045776367
2019-08-09,31.850000381469727
2019-07-08,31.1200008392334
2019-06-06,31.40999984741211
2019-09-10,31.049999237060547
2020-01-15,30.450000762939453
2020-04-03,30.579999923706055
2019-10-31,30.950000762939453
2020-04-06,30.989999771118164
2020-06-24,31.049999237060547
2018-11-09,32.029998779296875
2019-07-23,32.70000076293945
2019-06-21,32.779998779296875
2019-05-20,32.900001525878906
2019-04-18,33.63999938964844
2018-09-06,33.91999816894531
2018-10-08,33.439998626708984
2019-02-13,33.40999984741211
2018-12-11,34.36000061035156
2019-09-25,34.09000015258789
2020-01-21,33.959999084472656
2020-04-09,33.97999954223633
2019-11-06,34.29999923706055
2020-01-24,34.08000183105469
2020-01-27,33.56999969482422
2020-04-15,33.47999954223633
2018-12-26,33.36000061035156
2019-08-07,33.7400016784668
2019-06-04,33.849998474121094
2018-09-21,34.779998779296875
2018-07-19,34.61000061035156
2018-08-20,34.63999938964844
2018-10-23,33.099998474121094
2019-05-03,33.25
2019-04-01,34.40999984741211
2019-02-28,33.900001525878906
2019-11-12,34.540000915527344
2020-01-30,34.09000015258789
2019-11-15,34.400001525878906
2020-04-21,33.68000030517578
2019-04-16,34.029998779296875
2019-03-15,33.849998474121094
2019-02-11,34.630001068115234
2019-01-10,34.66999816894531
2019-08-22,31.010000228881836
2018-11-07,33.34000015258789
2018-08-03,34.310001373291016
2018-09-04,34.099998474121094
2019-06-19,34.189998626708984
2019-09-23,34.560001373291016
2019-11-18,34.560001373291016
2020-02-05,34.029998779296875
2020-04-24,34.86000061035156
2019-03-29,35.33000183105469
2019-11-21,35.59000015258789
2020-04-27,35.560001373291016
2020-02-11,35.81999969482422
2020-04-30,35.970001220703125
2019-05-01,36.93000030517578
2019-02-26,37.02000045776367
2019-01-25,37.04999923706055
2018-12-24,37.29999923706055
2019-09-06,37.2400016784668
2018-07-17,36.83000183105469
2018-09-19,38.15999984741211
2019-08-05,38.650001525878906
2019-10-08,38.959999084472656
2019-12-11,38.459999084472656
2019-11-27,38.36000061035156
2020-02-14,37.439998626708984
2020-05-06,37.43000030517578
2019-01-08,37.439998626708984
2018-12-07,37.970001220703125
2019-08-20,38.22999954223633
2018-11-05,38.529998779296875
2019-07-19,39.15999984741211
2018-10-04,39.40999984741211
2019-06-17,39.810001373291016
2019-05-16,39.720001220703125
