Dates,DISH
2018-11-20,34.369998931884766
2019-07-02,32.900001525878906
2019-05-31,32.040000915527344
2019-12-12,32.13999938964844
2020-05-18,31.56999969482422
2019-09-27,33.41999816894531
2020-03-03,32.810001373291016
2020-05-21,32.279998779296875
2019-05-14,32.720001220703125
2018-08-31,31.90999984741211
2018-07-30,32.09000015258789
2018-10-02,32.279998779296875
2019-04-12,32.95000076293945
2019-03-11,32.77000045776367
2019-02-07,32.88999938964844
2019-07-17,32.20000076293945
2019-09-19,31.68000030517578
2019-10-21,32.72999954223633
2019-12-18,32.959999084472656
2020-03-06,33.5099983215332
2019-10-03,34.38999938964844
2020-03-09,34.150001525878906
2020-05-27,33.33000183105469
2019-12-24,34.279998779296875
2020-03-12,35.36000061035156
2018-12-20,35.88999938964844
2019-08-01,36.349998474121094
2018-08-14,37.279998779296875
2018-07-13,37.150001525878906
2018-10-17,36.84000015258789
2019-05-29,36.529998779296875
2019-03-26,36.15999984741211
2019-02-22,36.79999923706055
2019-10-04,35.77000045776367
2019-11-05,36.220001220703125
2019-12-27,35.61000061035156
2020-06-02,34.83000183105469
2019-12-30,34.849998474121094
2020-03-18,35.16999816894531
2020-06-05,35.0099983215332
2019-07-15,34.689998626708984
2018-12-03,34.349998474121094
2019-06-13,34.630001068115234
2019-01-04,33.529998779296875
2018-08-29,33.279998779296875
2019-02-05,33.38999938964844
2018-11-01,33.54999923706055
2019-08-16,32.849998474121094
2019-04-10,32.79999923706055
2019-09-17,33.33000183105469
2019-10-15,34.560001373291016
2020-01-02,33.970001220703125
2020-06-08,34.5
2019-10-18,34.84000015258789
2020-03-24,34.95000076293945
2020-06-11,35.189998626708984
2020-01-08,35.20000076293945
2019-04-25,35.41999816894531
2019-07-30,35.59000015258789
2019-02-20,35.06999969482422
2018-07-11,35.2599983215332
2018-09-13,35.27000045776367
2018-10-15,34.849998474121094
2019-06-28,34.5
2018-12-18,34.5099983215332
2018-11-16,35.119998931884766
2019-10-02,35.189998626708984
2020-03-27,35.47999954223633
2020-01-10,35.0
2019-10-24,36.0
2020-03-30,35.4900016784668
2020-06-17,36.31999969482422
2020-01-14,36.540000915527344
2020-04-02,35.95000076293945
2019-01-02,36.040000915527344
2019-08-14,35.95000076293945
2018-10-30,36.84000015258789
2019-06-11,36.97999954223633
2019-05-10,35.900001525878906
2019-04-08,36.810001373291016
2018-08-27,36.58000183105469
2018-07-26,36.38999938964844
2018-09-28,35.66999816894531
2019-03-07,35.08000183105469
2019-10-30,34.650001525878906
2020-01-17,34.779998779296875
2020-06-23,33.540000915527344
2020-04-08,33.66999816894531
2020-06-26,33.650001525878906
2019-03-22,33.720001220703125
2019-01-17,33.970001220703125
2019-08-29,33.779998779296875
2018-11-14,34.220001220703125
2019-06-26,34.470001220703125
2018-09-11,34.36000061035156
2018-07-09,34.709999084472656
2018-08-10,34.619998931884766
2019-04-23,36.310001373291016
2019-09-30,35.84000015258789
2020-01-23,36.34000015258789
2019-11-08,36.400001525878906
2020-04-14,35.959999084472656
2019-11-11,36.27000045776367
2020-01-29,36.5
2020-04-17,36.06999969482422
2018-07-24,35.59000015258789
2018-09-26,36.130001068115234
2019-05-08,35.95000076293945
2019-03-05,35.779998779296875
2019-02-01,36.08000183105469
2018-12-31,35.630001068115234
2018-11-29,35.70000076293945
2019-08-12,35.7400016784668
2019-07-11,36.119998931884766
2019-09-13,36.849998474121094
2019-11-14,36.720001220703125
2020-04-20,37.040000915527344
2020-02-04,36.900001525878906
2020-04-23,36.939998626708984
2018-12-14,36.869998931884766
2019-08-27,36.939998626708984
2018-08-08,36.900001525878906
2018-10-11,36.84000015258789
2018-11-12,37.349998474121094
2019-07-26,37.150001525878906
2019-06-24,37.15999984741211
2019-05-23,37.08000183105469
2019-03-20,37.41999816894531
2019-01-15,37.15999984741211
2019-11-20,38.25
2020-02-07,38.470001220703125
2020-02-10,36.939998626708984
2020-04-29,36.900001525878906
2019-11-26,41.5
2020-02-13,42.0099983215332
2019-01-30,40.54999923706055
2018-08-23,40.2599983215332
2018-09-24,41.560001373291016
2018-11-27,42.619998931884766
2018-10-26,41.849998474121094
2019-07-09,40.880001068115234
2019-06-07,39.97999954223633
2019-05-06,38.97999954223633
2019-04-04,38.47999954223633
2019-09-11,35.779998779296875
2019-11-29,33.709999084472656
2020-05-05,34.33000183105469
2019-12-02,35.40999984741211
2020-02-19,33.91999816894531
2020-05-08,33.150001525878906
2019-05-21,31.0
2019-03-18,27.15999984741211
2018-09-07,26.469999313354492
2018-08-06,25.690000534057617
2018-10-09,21.670000076293945
2019-02-14,21.610000610351562
2018-12-12,21.399999618530273
2019-07-24,23.700000762939453
2019-09-26,19.479999542236328
2019-10-28,23.309999465942383
2019-12-05,21.15999984741211
2020-05-11,20.530000686645508
2019-07-03,21.209999084472656
2020-02-25,22.280000686645508
2020-05-14,22.5
2020-02-28,21.75
2019-08-08,21.010000228881836
2019-06-05,20.8700008392334
2018-07-20,19.229999542236328
2018-08-21,19.59000015258789
2018-10-24,19.469999313354492
2019-04-02,21.309999465942383
2019-03-01,22.90999984741211
2019-01-28,22.40999984741211
2018-12-27,23.600000381469727
2019-09-09,23.260000228881836
2020-03-02,22.75
2020-05-20,21.5
2019-12-17,21.350000381469727
2020-03-05,22.65999984741211
2019-02-12,22.649999618530273
2019-01-11,22.0
2018-12-10,22.540000915527344
2019-08-23,23.059999465942383
2018-11-08,23.6200008392334
2019-07-22,24.510000228881836
2019-06-20,25.530000686645508
2018-09-05,25.729999542236328
2019-04-17,25.100000381469727
2019-09-24,24.610000610351562
2019-12-20,23.649999618530273
2020-05-26,24.520000457763672
2019-04-30,24.489999771118164
2019-12-23,24.360000610351562
2020-03-11,25.860000610351562
2020-05-29,26.049999237060547
2019-12-26,26.420000076293945
2020-06-01,25.049999237060547
2019-05-02,24.68000030517578
2019-02-27,25.040000915527344
2018-11-23,27.110000610351562
2019-08-06,27.520000457763672
2018-07-18,29.34000015258789
2018-09-20,28.950000762939453
2018-10-22,29.889999389648438
2019-07-05,31.280000686645508
2019-06-03,32.189998626708984
2019-10-09,31.530000686645508
2019-10-11,31.780000686645508
2020-03-17,32.709999084472656
2020-06-04,32.970001220703125
2019-10-14,34.310001373291016
2020-03-20,34.79999923706055
2018-11-06,36.83000183105469
2019-06-18,37.439998626708984
2019-05-17,36.560001373291016
2019-04-15,35.130001068115234
2019-03-14,32.20000076293945
2019-01-09,32.9900016784668
2018-08-02,34.54999923706055
2018-10-05,35.779998779296875
2019-08-21,36.04999923706055
2019-10-17,37.88999938964844
2020-03-23,37.56999969482422
2020-06-10,35.869998931884766
2019-02-25,36.029998779296875
2020-01-07,35.310001373291016
2020-03-26,34.29999923706055
2019-10-23,33.84000015258789
