Dates,DISH
2018-06-20,34.810001373291016
2018-06-21,33.75
2018-06-25,34.90999984741211
2018-06-22,34.150001525878906
2018-06-26,34.09000015258789
2018-06-27,33.619998931884766
2018-06-28,33.599998474121094
2018-06-29,33.61000061035156
2018-07-02,33.029998779296875
2018-07-03,33.209999084472656
2018-07-05,33.54999923706055
2018-07-16,34.9900016784668
2018-09-18,35.709999084472656
2019-01-24,34.93000030517578
2019-09-05,33.5099983215332
2018-11-21,33.380001068115234
2020-01-13,33.59000015258789
2020-04-01,32.7599983215332
2020-06-19,31.780000686645508
2019-10-29,31.200000762939453
2020-01-16,31.200000762939453
2020-06-22,30.90999984741211
2018-10-03,30.559999465942383
2018-07-31,30.299999237060547
2019-03-12,29.770000457763672
2019-02-08,30.299999237060547
2019-01-07,30.149999618530273
2018-12-06,30.6299991607666
2019-08-19,31.559999465942383
2019-07-18,30.489999771118164
2019-05-15,29.860000610351562
2019-09-20,34.20000076293945
2019-11-01,36.20000076293945
2020-04-07,36.709999084472656
2020-06-25,35.849998474121094
2020-06-16,36.59000015258789
2019-11-04,35.16999816894531
2020-01-22,34.9900016784668
2019-11-07,35.63999938964844
2020-04-13,35.16999816894531
2019-07-01,35.27000045776367
2019-05-30,35.130001068115234
2018-08-15,35.040000915527344
2018-10-18,35.560001373291016
2019-03-27,35.130001068115234
2019-01-22,35.040000915527344
2018-12-21,35.45000076293945
2019-09-03,35.75
2018-11-19,36.33000183105469
2019-08-02,36.130001068115234
2020-01-28,35.45000076293945
2020-04-16,35.349998474121094
2019-11-13,35.04999923706055
2020-01-31,34.54999923706055
2018-12-04,34.52000045776367
2018-11-02,35.290000915527344
2019-07-16,34.869998931884766
2018-08-30,34.939998626708984
2018-10-01,35.29999923706055
2019-06-14,36.5099983215332
2019-05-13,36.380001068115234
2019-04-11,36.560001373291016
2019-02-06,37.08000183105469
2019-09-18,36.77000045776367
2020-02-03,36.619998931884766
2020-04-22,36.5099983215332
2019-11-19,35.41999816894531
2020-02-06,35.56999969482422
2019-11-22,35.59000015258789
2019-03-25,35.47999954223633
2019-02-21,35.7599983215332
2018-12-19,35.41999816894531
2018-07-12,36.209999084472656
2018-09-14,36.150001525878906
2018-08-13,36.22999954223633
2018-10-16,34.29999923706055
2019-07-31,34.4900016784668
2019-05-28,34.16999816894531
2019-04-26,33.04999923706055
2020-04-28,31.8700008392334
2019-11-25,32.91999816894531
2020-02-12,33.68000030517578
2020-05-01,34.150001525878906
2020-05-04,34.439998626708984
2019-06-12,34.400001525878906
2019-04-09,34.90999984741211
2019-03-08,34.65999984741211
2019-02-04,31.770000457763672
2018-07-27,30.06999969482422
2018-08-28,30.25
2019-01-03,28.260000228881836
2019-08-15,28.030000686645508
2018-10-31,29.450000762939453
2019-09-16,30.739999771118164
2020-02-18,31.68000030517578
2020-05-07,30.93000030517578
2018-08-17,30.969999313354492
2019-12-04,31.489999771118164
2020-02-21,32.119998931884766
2018-12-17,32.15999984741211
2019-08-30,31.729999542236328
2018-11-15,31.649999618530273
2019-07-29,31.950000762939453
2019-06-27,32.099998474121094
2019-04-24,33.119998931884766
2018-07-10,32.849998474121094
2018-09-12,31.5
2019-02-19,30.030000686645508
2019-01-18,31.270000457763672
2020-02-24,30.670000076293945
2020-05-13,32.11000061035156
2019-12-10,32.36000061035156
2020-02-27,33.560001373291016
2019-12-13,32.959999084472656
2020-05-19,32.7599983215332
2019-03-06,33.38999938964844
2018-11-30,31.93000030517578
2019-08-13,32.0
2019-07-12,31.93000030517578
2019-06-10,31.979999542236328
2019-05-09,31.6200008392334
2018-07-25,32.20000076293945
2018-09-27,30.799999237060547
2018-10-29,30.649999618530273
2019-10-16,29.940000534057617
2019-12-16,29.049999237060547
2020-03-04,27.959999084472656
2020-05-22,26.479999542236328
2019-10-01,25.020000457763672
2019-12-19,23.979999542236328
2018-09-10,24.889999389648438
2019-05-24,24.3799991607666
2018-08-09,24.959999084472656
2019-04-22,24.969999313354492
2019-03-21,25.8799991607666
2019-01-16,26.420000076293945
2019-08-28,28.280000686645508
2018-11-13,28.600000381469727
2018-10-12,28.68000030517578
2019-06-25,28.260000228881836
2020-03-10,28.639999389648438
2020-05-28,28.149999618530273
2019-10-07,27.610000610351562
2020-03-13,28.25
2019-10-10,28.549999237060547
2020-03-16,29.34000015258789
2020-06-03,29.799999237060547
2018-11-28,29.510000228881836
2018-09-25,29.110000610351562
2018-07-23,30.1200008392334
2018-08-24,30.079999923706055
2019-07-10,30.299999237060547
2019-05-07,29.75
2019-04-05,29.700000762939453
2019-03-04,30.670000076293945
2019-01-31,30.440000534057617
2019-09-12,30.190000534057617
2019-12-31,31.229999542236328
2020-03-19,31.350000381469727
2020-01-03,31.06999969482422
2020-06-09,31.540000915527344
2019-02-15,31.149999618530273
2019-01-14,31.260000228881836
2018-07-06,28.860000610351562
2018-08-07,29.700000762939453
2018-10-10,30.899999618530273
2018-12-13,30.739999771118164
2019-08-26,31.260000228881836
2019-07-25,31.309999465942383
2019-05-22,32.81999969482422
2019-03-19,31.950000762939453
2020-01-06,31.920000076293945
2020-03-25,31.959999084472656
2020-06-12,32.5099983215332
2019-10-22,32.22999954223633
2020-01-09,33.470001220703125
2020-06-15,31.139999389648438
2019-10-25,31.940000534057617
2020-03-31,32.16999816894531
2020-06-18,31.75
2019-04-03,32.2400016784668
2018-08-22,32.15999984741211
2018-10-25,32.349998474121094
2019-01-29,32.56999969482422
2018-12-28,32.56999969482422
2018-11-26,32.40999984741211
2019-08-09,32.060001373291016
2019-07-08,31.540000915527344
2019-06-06,32.22999954223633
2019-09-10,31.270000457763672
2020-01-15,30.6299991607666
2020-04-03,31.540000915527344
2019-10-31,31.329999923706055
2020-04-06,31.229999542236328
2020-06-24,31.690000534057617
2018-11-09,33.13999938964844
2019-07-23,33.220001220703125
2019-06-21,32.93000030517578
2019-05-20,33.810001373291016
2019-04-18,34.70000076293945
2018-09-06,33.9900016784668
2018-10-08,33.72999954223633
2019-02-13,34.61000061035156
2018-12-11,34.720001220703125
2019-09-25,34.29999923706055
2020-01-21,34.22999954223633
2020-04-09,34.119998931884766
2019-11-06,34.689998626708984
2020-01-24,34.88999938964844
2020-01-27,33.75
2020-04-15,33.65999984741211
2018-12-26,34.150001525878906
2019-08-07,33.86000061035156
2019-06-04,34.790000915527344
2018-09-21,35.43000030517578
2018-07-19,35.119998931884766
2018-08-20,34.66999816894531
2018-10-23,33.599998474121094
2019-05-03,35.08000183105469
2019-04-01,34.709999084472656
2019-02-28,34.59000015258789
2019-11-12,34.93000030517578
2020-01-30,34.77000045776367
2019-11-15,35.459999084472656
2020-04-21,34.040000915527344
2019-04-16,34.369998931884766
2019-03-15,34.88999938964844
2019-02-11,35.06999969482422
2019-01-10,35.33000183105469
2019-08-22,33.2400016784668
2018-11-07,35.0
2018-08-03,34.869998931884766
2018-09-04,34.2599983215332
2019-06-19,34.220001220703125
2019-09-23,35.18000030517578
2019-11-18,34.869998931884766
2020-02-05,34.7599983215332
2020-04-24,36.11000061035156
2019-03-29,35.529998779296875
2019-11-21,36.25
2020-04-27,35.91999816894531
2020-02-11,36.18000030517578
2020-04-30,37.099998474121094
2019-05-01,37.349998474121094
2019-02-26,37.2400016784668
2019-01-25,37.529998779296875
2018-12-24,37.88999938964844
2019-09-06,37.540000915527344
2018-07-17,38.9900016784668
2018-09-19,39.099998474121094
2019-08-05,38.90999984741211
2019-10-08,39.09000015258789
2019-12-11,39.0099983215332
2019-11-27,38.59000015258789
2020-02-14,37.779998779296875
2020-05-06,37.5099983215332
2019-01-08,38.16999816894531
2018-12-07,38.40999984741211
2019-08-20,38.86000061035156
2018-11-05,39.16999816894531
2019-07-19,39.599998474121094
2018-10-04,39.970001220703125
2019-06-17,39.84000015258789
2019-05-16,40.72999954223633
2018-08-01,40.65999984741211
2019-03-13,40.81999969482422
2019-12-03,41.869998931884766
2020-02-20,41.79999923706055
2019-12-06,41.2400016784668
2020-05-12,40.849998474121094
2019-12-09,40.83000183105469
2020-02-26,40.88999938964844
2020-05-15,41.849998474121094
2019-03-28,43.2599983215332
2018-09-17,41.560001373291016
2018-08-16,39.16999816894531
2018-10-19,39.5099983215332
2019-04-29,38.279998779296875
2019-01-23,34.95000076293945
2019-09-04,33.86000061035156
2018-11-20,32.95000076293945
2019-07-02,32.18000030517578
2019-05-31,31.719999313354492
2019-12-12,31.739999771118164
2020-05-18,31.510000228881836
2019-09-27,32.86000061035156
2020-03-03,32.38999938964844
2020-05-21,32.11000061035156
2019-05-14,32.2599983215332
2018-08-31,31.709999084472656
2018-07-30,31.8700008392334
2018-10-02,31.959999084472656
2019-04-12,32.59000015258789
2019-03-11,32.13999938964844
2019-02-07,31.8700008392334
2019-07-17,31.719999313354492
2019-09-19,31.040000915527344
2019-10-21,32.2599983215332
2019-12-18,32.369998931884766
2020-03-06,33.439998626708984
2019-10-03,33.72999954223633
2020-03-09,33.560001373291016
2020-05-27,32.849998474121094
2019-12-24,34.16999816894531
2020-03-12,34.849998474121094
2018-12-20,35.70000076293945
2019-08-01,36.29999923706055
2018-08-14,37.150001525878906
2018-07-13,36.630001068115234
2018-10-17,35.88999938964844
2019-05-29,35.2599983215332
2019-03-26,36.08000183105469
2019-02-22,35.29999923706055
2019-10-04,35.56999969482422
2019-11-05,35.439998626708984
2019-12-27,34.540000915527344
2020-06-02,34.470001220703125
2019-12-30,34.630001068115234
2020-03-18,35.02000045776367
2020-06-05,34.0
2019-07-15,34.0099983215332
2018-12-03,34.06999969482422
2019-06-13,33.70000076293945
2019-01-04,32.93000030517578
2018-08-29,32.97999954223633
2019-02-05,33.09000015258789
2018-11-01,33.150001525878906
2019-08-16,32.08000183105469
2019-04-10,32.689998626708984
2019-09-17,33.150001525878906
2019-10-15,34.060001373291016
2020-01-02,33.63999938964844
2020-06-08,34.380001068115234
2019-10-18,34.75
2020-03-24,34.880001068115234
2020-06-11,34.77000045776367
2020-01-08,34.61000061035156
2019-04-25,35.119998931884766
2019-07-30,34.93000030517578
2019-02-20,34.150001525878906
2018-07-11,34.7599983215332
2018-09-13,34.93000030517578
2018-10-15,34.33000183105469
2019-06-28,34.369998931884766
2018-12-18,34.380001068115234
2018-11-16,34.86000061035156
2019-10-02,34.959999084472656
2020-03-27,34.63999938964844
2020-01-10,33.52000045776367
2019-10-24,34.689998626708984
2020-03-30,35.31999969482422
2020-06-17,35.970001220703125
2020-01-14,36.0099983215332
2020-04-02,35.66999816894531
2019-01-02,35.65999984741211
2019-08-14,35.95000076293945
2018-10-30,36.790000915527344
2019-06-11,35.83000183105469
2019-05-10,35.47999954223633
2019-04-08,35.90999984741211
2018-08-27,36.29999923706055
2018-07-26,35.47999954223633
2018-09-28,34.86000061035156
2019-03-07,34.7400016784668
2019-10-30,34.16999816894531
2020-01-17,33.65999984741211
2020-06-23,33.380001068115234
2020-04-08,33.470001220703125
2020-06-26,33.599998474121094
2019-03-22,33.59000015258789
2019-01-17,33.5099983215332
2019-08-29,33.529998779296875
2018-11-14,33.88999938964844
2019-06-26,34.22999954223633
2018-09-11,34.130001068115234
2018-07-09,34.470001220703125
2018-08-10,34.470001220703125
2019-04-23,35.61000061035156
2019-09-30,35.79999923706055
2020-01-23,36.060001373291016
2019-11-08,35.75
2020-04-14,35.81999969482422
2019-11-11,36.130001068115234
2020-01-29,35.95000076293945
2020-04-17,35.38999938964844
2018-07-24,35.470001220703125
2018-09-26,35.7400016784668
2019-05-08,35.880001068115234
2019-03-05,35.63999938964844
2019-02-01,35.540000915527344
2018-12-31,35.4900016784668
2018-11-29,35.58000183105469
2019-08-12,35.36000061035156
2019-07-11,36.060001373291016
2019-09-13,36.59000015258789
2019-11-14,36.65999984741211
2020-04-20,36.81999969482422
2020-02-04,36.790000915527344
2020-04-23,36.75
2018-12-14,36.75
2019-08-27,36.88999938964844
2018-08-08,36.7400016784668
2018-10-11,36.75
2018-11-12,36.75
2019-07-26,36.75
2019-06-24,37.099998474121094
2019-05-23,36.7599983215332
2019-03-20,36.75
2019-01-15,36.779998779296875
2019-11-20,37.939998626708984
2020-02-07,36.900001525878906
2020-02-10,36.779998779296875
2020-04-29,36.849998474121094
2019-11-26,39.47999954223633
2020-02-13,40.11000061035156
2019-01-30,40.18000030517578
2018-08-23,39.970001220703125
2018-09-24,41.290000915527344
2018-11-27,41.25
2018-10-26,41.0
2019-07-09,40.72999954223633
2019-06-07,38.36000061035156
2019-05-06,37.619998931884766
2019-04-04,36.31999969482422
2019-09-11,33.47999954223633
2019-11-29,33.52000045776367
2020-05-05,34.33000183105469
2019-12-02,32.81999969482422
2020-02-19,33.869998931884766
2020-05-08,31.43000030517578
2019-05-21,29.209999084472656
2019-03-18,24.93000030517578
2018-09-07,26.34000015258789
2018-08-06,23.579999923706055
2018-10-09,19.850000381469727
2019-02-14,21.59000015258789
2018-12-12,18.790000915527344
2019-07-24,20.8799991607666
2019-09-26,18.739999771118164
2019-10-28,21.8700008392334
2019-12-05,19.969999313354492
2020-05-11,18.149999618530273
2019-07-03,20.739999771118164
2020-02-25,20.639999389648438
2020-05-14,22.31999969482422
2020-02-28,20.979999542236328
2019-08-08,20.729999542236328
2019-06-05,19.989999771118164
2018-07-20,18.700000762939453
2018-08-21,18.959999084472656
2018-10-24,18.979999542236328
2019-04-02,21.110000610351562
2019-03-01,20.770000457763672
2019-01-28,21.780000686645508
2018-12-27,23.06999969482422
2019-09-09,22.0
2020-03-02,22.309999465942383
2020-05-20,21.09000015258789
2019-12-17,21.34000015258789
2020-03-05,22.520000457763672
2019-02-12,22.209999084472656
2019-01-11,21.56999969482422
2018-12-10,22.3799991607666
2019-08-23,22.8799991607666
2018-11-08,23.399999618530273
2019-07-22,24.3700008392334
2019-06-20,24.530000686645508
2018-09-05,25.549999237060547
2019-04-17,25.020000457763672
2019-09-24,23.989999771118164
2019-12-20,23.600000381469727
2020-05-26,24.309999465942383
2019-04-30,22.899999618530273
2019-12-23,23.350000381469727
2020-03-11,25.729999542236328
2020-05-29,25.93000030517578
2019-12-26,25.15999984741211
2020-06-01,23.719999313354492
2019-05-02,24.6200008392334
2019-02-27,24.709999084472656
2018-11-23,26.739999771118164
2019-08-06,26.760000228881836
2018-07-18,28.34000015258789
2018-09-20,28.559999465942383
2018-10-22,29.559999465942383
2019-07-05,30.8799991607666
2019-06-03,31.079999923706055
2019-10-09,31.190000534057617
2019-10-11,31.649999618530273
2020-03-17,32.630001068115234
2020-06-04,32.45000076293945
2019-10-14,33.93000030517578
2020-03-20,34.7400016784668
2018-11-06,35.81999969482422
2019-06-18,37.31999969482422
2019-05-17,35.279998779296875
2019-04-15,33.33000183105469
2019-03-14,31.459999084472656
2019-01-09,32.70000076293945
2018-08-02,34.040000915527344
2018-10-05,35.2400016784668
2019-08-21,35.290000915527344
2019-10-17,36.88999938964844
2020-03-23,35.45000076293945
2020-06-10,35.2599983215332
2019-02-25,35.15999984741211
2020-01-07,34.40999984741211
2020-03-26,33.869998931884766
2019-10-23,32.54999923706055
