Dates,AFL
2019-09-13,52.20000076293945
2019-11-14,52.29999923706055
2020-04-20,52.790000915527344
2020-02-04,53.41999816894531
2020-04-23,52.84000015258789
2018-12-14,52.529998779296875
2019-08-27,52.560001373291016
2018-08-08,52.38999938964844
2018-10-11,51.83000183105469
2018-11-12,52.369998931884766
2019-07-26,52.380001068115234
2019-06-24,53.040000915527344
2019-05-23,51.56999969482422
2019-03-20,52.0099983215332
2019-01-15,52.16999816894531
2019-11-20,53.279998779296875
2020-02-07,52.7400016784668
2020-02-10,52.93000030517578
2020-04-29,52.7400016784668
2019-11-26,52.939998626708984
2020-02-13,52.400001525878906
2019-01-30,52.459999084472656
2018-08-23,52.810001373291016
2018-09-24,51.880001068115234
2018-11-27,51.54999923706055
2018-10-26,51.4900016784668
2019-07-09,51.529998779296875
2019-06-07,49.22999954223633
2019-05-06,47.70000076293945
2019-04-04,46.54999923706055
2019-09-11,44.400001525878906
2019-11-29,42.849998474121094
2020-05-05,45.290000915527344
2019-12-02,43.33000183105469
2020-02-19,44.54999923706055
2020-05-08,41.58000183105469
2019-05-21,40.779998779296875
2019-03-18,37.59000015258789
2018-09-07,39.220001220703125
2018-08-06,36.939998626708984
2018-10-09,31.420000076293945
2019-02-14,34.689998626708984
2018-12-12,28.989999771118164
2019-07-24,30.149999618530273
2019-09-26,25.270000457763672
2019-10-28,26.899999618530273
2019-12-05,26.729999542236328
2020-05-11,25.690000534057617
2019-07-03,29.110000610351562
2020-02-25,36.72999954223633
2020-05-14,35.77000045776367
2020-02-28,35.400001525878906
2019-08-08,36.2599983215332
2019-06-05,34.2400016784668
2018-07-20,31.899999618530273
2018-08-21,31.829999923706055
2018-10-24,32.40999984741211
2019-04-02,35.220001220703125
2019-03-01,35.709999084472656
2019-01-28,37.77000045776367
2018-12-27,38.08000183105469
2019-09-09,37.279998779296875
2020-03-02,37.779998779296875
2020-05-20,35.75
2019-12-17,35.040000915527344
2020-03-05,36.47999954223633
2019-02-12,36.150001525878906
2019-01-11,34.59000015258789
2018-12-10,35.470001220703125
2019-08-23,35.040000915527344
2018-11-08,36.290000915527344
2019-07-22,37.27000045776367
2019-06-20,37.790000915527344
2018-09-05,39.189998626708984
2019-04-17,37.2400016784668
2019-09-24,36.619998931884766
2019-12-20,35.75
2020-05-26,35.91999816894531
2019-04-30,34.279998779296875
2019-12-23,35.869998931884766
2020-03-11,36.2599983215332
2020-05-29,35.40999984741211
2019-12-26,33.650001525878906
2020-06-01,31.989999771118164
2019-05-02,32.7599983215332
2019-02-27,32.9900016784668
2018-11-23,34.75
2019-08-06,33.630001068115234
2018-07-18,34.79999923706055
2018-09-20,34.849998474121094
2018-10-22,34.70000076293945
2019-07-05,36.22999954223633
2019-06-03,37.16999816894531
2019-10-09,36.630001068115234
2019-10-11,36.470001220703125
2020-03-17,36.970001220703125
2020-06-04,37.2400016784668
2019-10-14,38.209999084472656
2020-03-20,39.33000183105469
2018-11-06,40.529998779296875
2019-06-18,42.099998474121094
2019-05-17,40.20000076293945
2019-04-15,39.09000015258789
2019-03-14,35.65999984741211
2019-01-09,36.63999938964844
2018-08-02,37.119998931884766
2018-10-05,37.349998474121094
2019-08-21,36.790000915527344
2019-10-17,37.11000061035156
2020-03-23,36.599998474121094
2020-06-10,36.459999084472656
2019-02-25,36.38999938964844
2020-01-07,35.16999816894531
2020-03-26,35.83000183105469
2019-10-23,34.68000030517578
