Dates,AFL
2018-06-20,44.59000015258789
2018-06-21,44.31999969482422
2018-06-25,44.150001525878906
2018-06-22,43.83000183105469
2018-06-26,43.9900016784668
2018-06-27,43.400001525878906
2018-06-28,43.0099983215332
2018-06-29,43.0099983215332
2018-07-02,42.560001373291016
2018-07-03,42.869998931884766
2018-07-05,42.470001220703125
2018-07-16,42.61000061035156
2018-09-18,42.75
2019-01-24,43.0099983215332
2019-09-05,42.27000045776367
2018-11-21,42.130001068115234
2020-01-13,42.279998779296875
2020-04-01,42.45000076293945
2020-06-19,42.630001068115234
2019-10-29,42.849998474121094
2020-01-16,42.75
2020-06-22,42.59000015258789
2018-10-03,42.970001220703125
2018-07-31,43.41999816894531
2019-03-12,43.34000015258789
2019-02-08,43.90999984741211
2019-01-07,45.5
2018-12-06,46.18000030517578
2019-08-19,46.15999984741211
2019-07-18,46.4900016784668
2019-05-15,46.25
2019-09-20,46.130001068115234
2019-11-01,46.41999816894531
2020-04-07,46.63999938964844
2020-06-25,46.599998474121094
2020-06-16,46.650001525878906
2019-11-04,46.220001220703125
2020-01-22,46.15999984741211
2019-11-07,46.310001373291016
2020-04-13,46.02000045776367
2019-07-01,46.40999984741211
2019-05-30,46.47999954223633
2018-08-15,46.599998474121094
2018-10-18,46.310001373291016
2019-03-27,46.529998779296875
2019-01-22,46.2599983215332
2018-12-21,46.369998931884766
2019-09-03,46.7599983215332
2018-11-19,46.650001525878906
2019-08-02,46.650001525878906
2020-01-28,46.41999816894531
2020-04-16,46.209999084472656
2019-11-13,45.79999923706055
2020-01-31,46.45000076293945
2018-12-04,46.650001525878906
2018-11-02,46.70000076293945
2019-07-16,46.65999984741211
2018-08-30,46.36000061035156
2018-10-01,46.20000076293945
2019-06-14,46.400001525878906
2019-05-13,46.709999084472656
2019-04-11,47.029998779296875
2019-02-06,46.869998931884766
2019-09-18,47.36000061035156
2020-02-03,47.7599983215332
2020-04-22,47.7400016784668
2019-11-19,47.689998626708984
2020-02-06,47.63999938964844
2019-11-22,46.9900016784668
2019-03-25,46.880001068115234
2019-02-21,46.630001068115234
2018-12-19,46.86000061035156
2018-07-12,46.88999938964844
2018-09-14,46.84000015258789
2018-08-13,46.400001525878906
2018-10-16,46.47999954223633
2019-07-31,46.310001373291016
2019-05-28,46.75
2019-04-26,46.220001220703125
2020-04-28,44.290000915527344
2019-11-25,43.5099983215332
2020-02-12,43.810001373291016
2020-05-01,43.66999816894531
2020-05-04,43.9900016784668
2019-06-12,44.06999969482422
2019-04-09,43.9900016784668
2019-03-08,44.13999938964844
2019-02-04,43.2400016784668
2018-07-27,42.599998474121094
2018-08-28,42.02000045776367
2019-01-03,41.45000076293945
2019-08-15,41.84000015258789
2018-10-31,42.349998474121094
2019-09-16,43.02000045776367
2020-02-18,42.7400016784668
2020-05-07,42.61000061035156
2018-08-17,42.90999984741211
2019-12-04,43.619998931884766
2020-02-21,44.0
2018-12-17,44.83000183105469
2019-08-30,44.86000061035156
2018-11-15,44.33000183105469
2019-07-29,44.20000076293945
2019-06-27,43.810001373291016
2019-04-24,43.36000061035156
2018-07-10,43.959999084472656
2018-09-12,44.439998626708984
2019-02-19,44.15999984741211
2019-01-18,44.2400016784668
2020-02-24,44.040000915527344
2020-05-13,44.25
2019-12-10,44.18000030517578
2020-02-27,44.33000183105469
2019-12-13,45.099998474121094
2020-05-19,45.33000183105469
2019-03-06,45.47999954223633
2018-11-30,44.290000915527344
