Dates,AFL
2018-06-20,44.9900016784668
2018-06-21,44.599998474121094
2018-06-25,44.66999816894531
2018-06-22,44.0099983215332
2018-06-26,44.11000061035156
2018-06-27,43.90999984741211
2018-06-28,43.41999816894531
2018-06-29,43.45000076293945
2018-07-02,42.849998474121094
2018-07-03,43.040000915527344
2018-07-05,43.349998474121094
2018-07-16,42.88999938964844
2018-09-18,42.970001220703125
2019-01-24,43.31999969482422
2019-09-05,42.970001220703125
2018-11-21,42.70000076293945
2020-01-13,42.40999984741211
2020-04-01,42.61000061035156
2020-06-19,42.84000015258789
2019-10-29,42.869998931884766
2020-01-16,43.209999084472656
2020-06-22,42.70000076293945
2018-10-03,43.02000045776367
2018-07-31,43.5
2019-03-12,43.72999954223633
2019-02-08,43.9900016784668
2019-01-07,46.0
2018-12-06,46.349998474121094
2019-08-19,46.599998474121094
2019-07-18,46.63999938964844
2019-05-15,46.5099983215332
2019-09-20,46.33000183105469
2019-11-01,46.619998931884766
2020-04-07,46.790000915527344
2020-06-25,46.70000076293945
2020-06-16,46.86000061035156
2019-11-04,46.59000015258789
2020-01-22,46.41999816894531
2019-11-07,46.31999969482422
2020-04-13,46.22999954223633
2019-07-01,46.54999923706055
2019-05-30,46.47999954223633
2018-08-15,46.7400016784668
2018-10-18,46.560001373291016
2019-03-27,46.869998931884766
2019-01-22,46.70000076293945
2018-12-21,46.45000076293945
2019-09-03,46.900001525878906
2018-11-19,47.040000915527344
2019-08-02,46.90999984741211
2020-01-28,46.869998931884766
2020-04-16,46.5
2019-11-13,46.09000015258789
2020-01-31,46.560001373291016
2018-12-04,47.08000183105469
2018-11-02,46.93000030517578
2019-07-16,46.93000030517578
2018-08-30,46.630001068115234
2018-10-01,46.52000045776367
2019-06-14,46.470001220703125
2019-05-13,46.75
2019-04-11,47.27000045776367
2019-02-06,47.13999938964844
2019-09-18,47.400001525878906
2020-02-03,47.900001525878906
2020-04-22,48.0
2019-11-19,48.099998474121094
2020-02-06,47.91999816894531
2019-11-22,47.75
2019-03-25,47.0099983215332
2019-02-21,46.810001373291016
2018-12-19,47.2400016784668
2018-07-12,47.11000061035156
2018-09-14,47.189998626708984
2018-08-13,46.91999816894531
2018-10-16,46.599998474121094
2019-07-31,46.400001525878906
2019-05-28,47.11000061035156
2019-04-26,47.36000061035156
2020-04-28,46.33000183105469
2019-11-25,44.869998931884766
2020-02-12,44.02000045776367
2020-05-01,43.939998626708984
2020-05-04,44.18000030517578
2019-06-12,44.650001525878906
2019-04-09,44.040000915527344
2019-03-08,44.560001373291016
2019-02-04,43.56999969482422
2018-07-27,44.25
2018-08-28,43.06999969482422
2019-01-03,41.91999816894531
2019-08-15,42.099998474121094
2018-10-31,42.459999084472656
2019-09-16,43.41999816894531
2020-02-18,43.0099983215332
2020-05-07,43.31999969482422
2018-08-17,42.939998626708984
2019-12-04,43.619998931884766
2020-02-21,44.34000015258789
2018-12-17,44.84000015258789
2019-08-30,45.09000015258789
2018-11-15,45.04999923706055
2019-07-29,44.2400016784668
2019-06-27,44.5099983215332
2019-04-24,43.599998474121094
2018-07-10,44.02000045776367
2018-09-12,44.66999816894531
2019-02-19,45.04999923706055
2019-01-18,44.34000015258789
2020-02-24,44.18000030517578
2020-05-13,44.900001525878906
2019-12-10,44.43000030517578
2020-02-27,44.33000183105469
2019-12-13,45.13999938964844
2020-05-19,45.41999816894531
2019-03-06,46.130001068115234
2018-11-30,46.099998474121094
2019-08-13,43.7599983215332
2019-07-12,43.59000015258789
2019-06-10,43.22999954223633
2019-05-09,43.29999923706055
2018-07-25,43.130001068115234
2018-09-27,44.43000030517578
2018-10-29,45.310001373291016
2019-10-16,44.45000076293945
2019-12-16,44.56999969482422
2020-03-04,44.4900016784668
2020-05-22,43.810001373291016
2019-10-01,43.40999984741211
2019-12-19,42.93000030517578
2018-09-10,42.54999923706055
2019-05-24,43.68000030517578
2018-08-09,45.11000061035156
2019-04-22,45.130001068115234
2019-03-21,44.59000015258789
2019-01-16,45.369998931884766
2019-08-28,45.02000045776367
2018-11-13,44.88999938964844
2018-10-12,45.5099983215332
2019-06-25,45.4900016784668
2020-03-10,45.2599983215332
2020-05-28,45.720001220703125
2019-10-07,45.439998626708984
2020-03-13,45.849998474121094
2019-10-10,46.75
2020-03-16,46.599998474121094
2020-06-03,47.560001373291016
2018-11-28,47.59000015258789
2018-09-25,47.75
2018-07-23,47.459999084472656
2018-08-24,47.72999954223633
2019-07-10,47.400001525878906
2019-05-07,47.34000015258789
2019-04-05,47.15999984741211
2019-03-04,47.06999969482422
2019-01-31,47.79999923706055
2019-09-12,48.15999984741211
2019-12-31,47.970001220703125
2020-03-19,48.150001525878906
2020-01-03,48.099998474121094
2020-06-09,48.20000076293945
2019-02-15,48.310001373291016
2019-01-14,48.4900016784668
2018-07-06,49.060001373291016
2018-08-07,48.630001068115234
2018-10-10,48.97999954223633
2018-12-13,48.93000030517578
2019-08-26,49.0
2019-07-25,49.150001525878906
2019-05-22,49.02000045776367
2019-03-19,48.959999084472656
2020-01-06,48.880001068115234
2020-03-25,48.81999969482422
2020-06-12,49.0
2019-10-22,49.40999984741211
2020-01-09,49.209999084472656
2020-06-15,49.119998931884766
2019-10-25,49.09000015258789
2020-03-31,48.79999923706055
2020-06-18,48.349998474121094
2019-04-03,48.790000915527344
2018-08-22,49.16999816894531
2018-10-25,49.27000045776367
2019-01-29,49.349998474121094
2018-12-28,49.4900016784668
2018-11-26,50.11000061035156
2019-08-09,50.5
2019-07-08,50.060001373291016
2019-06-06,49.25
2019-09-10,49.650001525878906
2020-01-15,49.5
2020-04-03,49.90999984741211
2019-10-31,49.810001373291016
2020-04-06,49.900001525878906
2020-06-24,50.0
2018-11-09,50.310001373291016
2019-07-23,49.779998779296875
2019-06-21,49.54999923706055
2019-05-20,48.849998474121094
2019-04-18,48.970001220703125
2018-09-06,49.119998931884766
2018-10-08,49.060001373291016
2019-02-13,48.93000030517578
2018-12-11,49.36000061035156
2019-09-25,49.790000915527344
2020-01-21,49.560001373291016
2020-04-09,49.040000915527344
2019-11-06,49.7599983215332
2020-01-24,48.97999954223633
2020-01-27,48.68000030517578
2020-04-15,48.650001525878906
2018-12-26,48.810001373291016
2019-08-07,48.63999938964844
2019-06-04,49.40999984741211
2018-09-21,49.70000076293945
2018-07-19,49.790000915527344
2018-08-20,50.5099983215332
2018-10-23,50.209999084472656
2019-05-03,50.310001373291016
2019-04-01,49.90999984741211
2019-02-28,50.2400016784668
2019-11-12,49.959999084472656
2020-01-30,49.900001525878906
2019-11-15,50.349998474121094
2020-04-21,50.58000183105469
2019-04-16,50.560001373291016
2019-03-15,50.7400016784668
2019-02-11,51.459999084472656
2019-01-10,51.54999923706055
2019-08-22,52.13999938964844
2018-11-07,52.0
2018-08-03,51.88999938964844
2018-09-04,51.880001068115234
2019-06-19,51.599998474121094
2019-09-23,51.90999984741211
2019-11-18,51.29999923706055
2020-02-05,51.4900016784668
2020-04-24,51.27000045776367
2019-03-29,51.2599983215332
2019-11-21,52.900001525878906
2020-04-27,53.09000015258789
2020-02-11,53.90999984741211
2020-04-30,54.0
2019-05-01,54.88999938964844
2019-02-26,54.56999969482422
2019-01-25,54.189998626708984
2018-12-24,54.529998779296875
2019-09-06,54.56999969482422
2018-07-17,55.130001068115234
2018-09-19,54.709999084472656
2019-08-05,55.18000030517578
2019-10-08,55.470001220703125
2019-12-11,55.33000183105469
2019-11-27,54.959999084472656
2020-02-14,55.099998474121094
2020-05-06,54.95000076293945
2019-01-08,54.36000061035156
2018-12-07,54.79999923706055
2019-08-20,55.4900016784668
2018-11-05,55.970001220703125
2019-07-19,56.43000030517578
2018-10-04,56.90999984741211
2019-06-17,56.68000030517578
2019-05-16,56.33000183105469
2018-08-01,56.59000015258789
2019-03-13,56.54999923706055
2019-12-03,56.63999938964844
2020-02-20,57.150001525878906
2019-12-06,56.22999954223633
2020-05-12,56.119998931884766
2019-12-09,55.790000915527344
2020-02-26,56.369998931884766
2020-05-15,55.04999923706055
2019-03-28,55.04999923706055
2018-09-17,55.119998931884766
2018-08-16,53.86000061035156
2018-10-19,53.79999923706055
2019-04-29,53.7400016784668
2019-01-23,52.83000183105469
2019-09-04,52.810001373291016
2018-11-20,52.58000183105469
2019-07-02,52.290000915527344
2019-05-31,51.939998626708984
2019-12-12,51.41999816894531
2020-05-18,51.4900016784668
2019-09-27,52.459999084472656
2020-03-03,52.900001525878906
2020-05-21,52.599998474121094
2019-05-14,52.16999816894531
2018-08-31,52.20000076293945
2018-07-30,51.47999954223633
2018-10-02,52.41999816894531
2019-04-12,53.22999954223633
2019-03-11,52.130001068115234
2019-02-07,51.0
2019-07-17,49.04999923706055
2019-09-19,49.349998474121094
2019-10-21,48.68000030517578
2019-12-18,49.119998931884766
2020-03-06,48.79999923706055
2019-10-03,49.56999969482422
2020-03-09,49.91999816894531
2020-05-27,49.75
2019-12-24,50.790000915527344
2020-03-12,51.189998626708984
2018-12-20,51.29999923706055
2019-08-01,51.52000045776367
2018-08-14,51.13999938964844
2018-07-13,51.0
2018-10-17,51.310001373291016
2019-05-29,51.81999969482422
2019-03-26,51.529998779296875
2019-02-22,51.83000183105469
2019-10-04,52.439998626708984
2019-11-05,52.65999984741211
2019-12-27,52.790000915527344
2020-06-02,51.7400016784668
2019-12-30,52.380001068115234
2020-03-18,52.25
2020-06-05,52.2400016784668
2019-07-15,52.099998474121094
2018-12-03,52.0
2019-06-13,52.54999923706055
2019-01-04,51.220001220703125
2018-08-29,50.54999923706055
2019-02-05,51.209999084472656
2018-11-01,52.09000015258789
2019-08-16,51.5
2019-04-10,51.380001068115234
2019-09-17,51.650001525878906
2019-10-15,52.290000915527344
2020-01-02,52.25
2020-06-08,52.599998474121094
2019-10-18,52.880001068115234
2020-03-24,52.93000030517578
2020-06-11,52.650001525878906
2020-01-08,53.0
2019-04-25,52.869998931884766
2019-07-30,52.41999816894531
2019-02-20,52.5
2018-07-11,52.599998474121094
2018-09-13,53.56999969482422
2018-10-15,53.34000015258789
2019-06-28,53.5
2018-12-18,53.150001525878906
2018-11-16,53.4900016784668
2019-10-02,53.869998931884766
2020-03-27,53.400001525878906
2020-01-10,52.95000076293945
2019-10-24,53.79999923706055
2020-03-30,54.08000183105469
2020-06-17,53.709999084472656
2020-01-14,54.060001373291016
2020-04-02,53.65999984741211
2019-01-02,54.15999984741211
2019-08-14,54.40999984741211
2018-10-30,54.2599983215332
2019-06-11,54.2599983215332
2019-05-10,53.97999954223633
2019-04-08,54.220001220703125
2018-08-27,53.91999816894531
2018-07-26,54.119998931884766
2018-09-28,54.290000915527344
2019-03-07,54.970001220703125
2019-10-30,54.83000183105469
2020-01-17,54.720001220703125
2020-06-23,52.06999969482422
2020-04-08,51.65999984741211
2020-06-26,52.40999984741211
2019-03-22,53.29999923706055
2019-01-17,52.77000045776367
2019-08-29,53.040000915527344
2018-11-14,53.290000915527344
2019-06-26,53.130001068115234
2018-09-11,53.72999954223633
2018-07-09,53.220001220703125
2018-08-10,53.20000076293945
2019-04-23,53.33000183105469
2019-09-30,52.779998779296875
2020-01-23,53.54999923706055
2019-11-08,53.20000076293945
2020-04-14,52.650001525878906
2019-11-11,52.79999923706055
2020-01-29,52.79999923706055
2020-04-17,52.709999084472656
2018-07-24,52.75
2018-09-26,53.040000915527344
2019-05-08,52.81999969482422
2019-03-05,52.650001525878906
2019-02-01,52.75
2018-12-31,52.439998626708984
2018-11-29,52.599998474121094
2019-08-12,52.68000030517578
2019-07-11,52.150001525878906
2019-09-13,52.45000076293945
2019-11-14,52.15999984741211
2020-04-20,52.54999923706055
2020-02-04,52.88999938964844
2020-04-23,53.20000076293945
2018-12-14,53.02000045776367
2019-08-27,52.2400016784668
2018-08-08,52.72999954223633
2018-10-11,51.720001220703125
2018-11-12,52.06999969482422
2019-07-26,52.560001373291016
2019-06-24,51.939998626708984
2019-05-23,52.720001220703125
2019-03-20,51.849998474121094
2019-01-15,52.5
2019-11-20,52.650001525878906
2020-02-07,53.2400016784668
2020-02-10,52.709999084472656
2020-04-29,52.83000183105469
2019-11-26,52.88999938964844
2020-02-13,53.02000045776367
2019-01-30,52.40999984741211
2018-08-23,52.5
2018-09-24,52.400001525878906
2018-11-27,51.91999816894531
2018-10-26,51.47999954223633
2019-07-09,51.279998779296875
2019-06-07,50.540000915527344
2019-05-06,49.29999923706055
2019-04-04,48.04999923706055
2019-09-11,45.77000045776367
2019-11-29,43.310001373291016
2020-05-05,43.119998931884766
2019-12-02,45.029998779296875
2020-02-19,44.189998626708984
2020-05-08,43.209999084472656
2019-05-21,39.720001220703125
2019-03-18,38.0
2018-09-07,39.040000915527344
2018-08-06,37.90999984741211
2018-10-09,33.40999984741211
2019-02-14,33.540000915527344
2018-12-12,30.100000381469727
2019-07-24,29.510000228881836
2019-09-26,27.860000610351562
2019-10-28,25.170000076293945
2019-12-05,27.31999969482422
2020-05-11,26.43000030517578
2019-07-03,27.5
2020-02-25,29.450000762939453
2020-05-14,37.20000076293945
2020-02-28,34.18000030517578
2019-08-08,35.630001068115234
2019-06-05,35.7400016784668
2018-07-20,32.060001373291016
2018-08-21,31.6299991607666
2018-10-24,31.309999465942383
2019-04-02,34.529998779296875
2019-03-01,37.189998626708984
2019-01-28,36.0099983215332
2018-12-27,38.5
2019-09-09,38.150001525878906
2020-03-02,38.029998779296875
2020-05-20,36.189998626708984
2019-12-17,35.709999084472656
2020-03-05,36.22999954223633
2019-02-12,35.5099983215332
2019-01-11,34.93000030517578
2018-12-10,35.45000076293945
2019-08-23,35.779998779296875
2018-11-08,35.56999969482422
2019-07-22,36.34000015258789
2019-06-20,38.529998779296875
2018-09-05,39.099998474121094
2019-04-17,37.150001525878906
2019-09-24,36.290000915527344
2019-12-20,36.04999923706055
2020-05-26,35.86000061035156
2019-04-30,35.529998779296875
2019-12-23,34.869998931884766
2020-03-11,36.650001525878906
2020-05-29,35.68000030517578
2019-12-26,35.529998779296875
2020-06-01,33.29999923706055
2019-05-02,31.43000030517578
2019-02-27,32.34000015258789
2018-11-23,34.7400016784668
2019-08-06,34.16999816894531
2018-07-18,34.04999923706055
2018-09-20,34.61000061035156
2018-10-22,34.939998626708984
2019-07-05,36.25
2019-06-03,37.970001220703125
2019-10-09,37.459999084472656
2019-10-11,36.09000015258789
2020-03-17,36.459999084472656
2020-06-04,37.34000015258789
2019-10-14,38.220001220703125
2020-03-20,38.0
2018-11-06,41.619998931884766
2019-06-18,41.279998779296875
2019-05-17,40.810001373291016
2019-04-15,39.900001525878906
2019-03-14,37.0
2019-01-09,37.18000030517578
2018-08-02,35.43000030517578
2018-10-05,38.790000915527344
2019-08-21,37.56999969482422
2019-10-17,36.369998931884766
2020-03-23,37.880001068115234
2020-06-10,36.380001068115234
2019-02-25,37.06999969482422
2020-01-07,35.959999084472656
2020-03-26,34.880001068115234
2019-10-23,35.36000061035156
