Dates,BAC
2007-12-31,41.599998474121094
2008-01-02,41.54999923706055
2008-01-04,40.810001373291016
2008-01-07,40.290000915527344
2008-01-03,40.2400016784668
2008-01-08,40.209999084472656
2008-01-09,38.790000915527344
2008-01-10,39.810001373291016
2008-01-11,39.779998779296875
2008-01-14,39.29999923706055
2008-01-15,38.79999923706055
2008-03-14,39.40999984741211
2008-06-18,39.16999816894531
2009-01-28,37.47999954223633
2008-04-15,38.97999954223633
2008-11-25,41.0
2009-04-02,40.790000915527344
2008-10-07,40.54999923706055
2008-01-25,41.279998779296875
2008-02-26,42.119998931884766
2008-04-30,43.689998626708984
2008-09-05,44.5
2008-08-04,45.08000183105469
2008-07-03,44.84000015258789
2009-03-16,43.38999938964844
2009-02-12,43.33000183105469
2008-12-10,43.810001373291016
2009-04-08,43.34000015258789
2008-03-12,42.790000915527344
2008-10-22,43.33000183105469
2008-08-19,43.4900016784668
2008-07-18,43.599998474121094
2008-06-16,42.70000076293945
2009-02-27,43.29999923706055
2008-05-15,43.209999084472656
2009-01-26,43.5
2009-03-31,42.650001525878906
2009-04-14,43.029998779296875
2009-04-17,43.220001220703125
2009-04-20,43.25
2008-07-01,42.7400016784668
2008-05-30,41.06999969482422
2009-02-10,39.959999084472656
2009-01-09,39.09000015258789
2008-01-23,38.72999954223633
2008-03-27,37.22999954223633
2008-04-28,37.56999969482422
2008-12-08,37.20000076293945
2008-11-06,37.75
2008-09-03,38.900001525878906
2009-04-23,37.54999923706055
2008-09-18,37.61000061035156
2008-07-16,36.400001525878906
2009-02-25,38.93000030517578
2008-03-10,40.459999084472656
2008-02-07,41.9900016784668
2008-04-11,43.459999084472656
2008-05-13,42.25
2008-12-23,40.45000076293945
2008-11-21,40.380001068115234
2008-10-20,39.150001525878906
2009-04-29,40.0
2009-05-05,40.880001068115234
2008-11-04,41.5
2008-10-03,40.66999816894531
2008-07-31,40.279998779296875
2008-03-25,40.400001525878906
2008-02-22,39.29999923706055
2009-03-12,38.79999923706055
2008-05-28,38.29999923706055
