Dates,BAC
2007-12-31,33.66561508178711
2008-01-02,33.09446334838867
2008-01-04,32.88232421875
2008-01-07,32.5151481628418
2008-01-03,32.55596160888672
2008-01-08,31.340200424194336
2008-01-09,31.609458923339844
2008-01-10,32.066375732421875
2008-01-11,31.413625717163086
2008-01-14,32.001102447509766
2008-01-15,30.907745361328125
2008-03-14,31.56865119934082
2008-06-18,30.116289138793945
2009-01-28,29.349302291870117
2008-04-15,30.507938385009766
2008-11-25,33.10262680053711
2009-04-02,32.55596160888672
2008-10-07,32.2132453918457
2008-01-25,33.616668701171875
2008-02-26,34.22045135498047
2008-04-30,34.440757751464844
2008-09-05,36.023681640625
2008-08-04,36.741703033447266
2008-07-03,35.9257698059082
2009-03-16,34.57131576538086
2009-02-12,34.53867721557617
2008-12-10,35.387237548828125
2009-04-08,34.39995193481445
2008-03-12,34.38365173339844
2008-10-22,34.93848419189453
2008-08-19,35.3546142578125
2008-07-18,34.46525192260742
2008-06-16,34.840572357177734
2009-02-27,34.81608581542969
2008-05-15,35.060882568359375
2009-01-26,34.440757751464844
2009-03-31,34.758975982666016
2009-04-14,35.03639221191406
2009-04-17,34.85688781738281
2009-04-20,34.98744201660156
2008-07-01,33.79616165161133
2008-05-30,32.42539596557617
2009-02-10,31.96847915649414
2009-01-09,31.642087936401367
2008-01-23,31.152610778808594
2008-03-27,30.298095703125
2008-04-28,30.480619430541992
2008-12-08,29.294240951538086
2008-11-06,31.293642044067383
2008-09-03,30.721195220947266
2009-04-23,30.81246566772461
2008-09-18,29.609493255615234
2008-07-16,29.83349609375
2009-02-25,32.297489166259766
2008-03-10,31.990535736083984
2008-02-07,34.72832489013672
2008-04-11,35.217803955078125
2008-05-13,33.98995590209961
2008-12-23,33.052467346191406
2008-11-21,32.056907653808594
2008-10-20,31.583999633789062
2009-04-29,31.451276779174805
2009-05-05,33.898685455322266
2008-11-04,33.4340934753418
2008-10-03,33.49217224121094
2008-07-31,32.69572067260742
2008-03-25,32.77037811279297
2008-02-22,31.841201782226562
2009-03-12,31.46786880493164
2008-05-28,31.268760681152344
2009-01-07,30.64653205871582
2009-04-13,29.51822280883789
2009-05-15,29.51822280883789
2009-05-08,30.67971420288086
2008-06-12,31.08623695373535
2009-02-23,31.990535736083984
2009-01-22,31.202392578125
2008-11-19,30.696317672729492
2008-09-16,30.58016586303711
2008-02-05,31.4180908203125
2008-04-09,31.77482795715332
2008-08-15,31.675273895263672
2008-07-14,31.409780502319336
2009-03-27,31.144315719604492
2009-05-14,32.67913055419922
2008-09-22,33.0109748840332
2008-07-29,32.330692291259766
2008-06-27,32.554691314697266
2009-03-10,31.52594757080078
2009-02-06,30.9700870513916
2009-01-05,30.405941009521484
2008-12-04,31.061363220214844
2008-02-20,30.37276268005371
2008-04-24,30.530378341674805
2008-10-01,30.45572280883789
2009-05-13,30.007722854614258
2009-05-26,29.94964027404785
2008-03-06,29.36060905456543
2008-11-17,28.73008918762207
2008-10-16,28.813047409057617
2008-08-13,28.149351119995117
2008-06-10,28.348459243774414
2008-05-09,28.09956932067871
2009-01-20,28.7052001953125
2008-04-07,28.21571159362793
2008-12-19,27.858976364135742
2009-03-25,27.63497543334961
2009-05-29,27.059778213500977
2009-06-01,27.059778213500977
2009-02-04,25.799413681030273
2008-01-17,25.04658317565918
2008-04-22,25.055030822753906
2008-12-02,24.40370750427246
2008-10-31,24.902780532836914
2008-09-29,25.190378189086914
2008-08-28,25.64715576171875
2008-06-25,24.733596801757812
2009-04-09,23.9976863861084
2009-05-11,23.803125381469727
2008-08-11,22.92340660095215
2008-07-10,21.89143180847168
2008-02-01,22.51738929748535
2008-03-04,22.508939743041992
2009-02-19,20.986343383789062
2008-05-07,20.800249099731445
2008-12-17,20.191219329833984
2008-10-14,20.140460968017578
2008-09-12,19.06619644165039
2009-03-23,18.94777488708496
2008-10-29,18.211851119995117
2008-08-26,19.912073135375977
2008-03-19,18.66016960144043
2008-07-25,18.913930892944336
2008-06-23,18.330270767211914
2009-03-06,17.04453468322754
2008-05-22,15.66574478149414
2009-02-02,19.176151275634766
2009-04-07,22.415878295898438
2009-01-16,23.253305435180664
2008-12-15,24.15841293334961
2008-11-13,27.364295959472656
2009-02-17,28.286306381225586
2008-04-03,25.91783332824707
2008-01-30,25.021202087402344
2008-05-05,23.7354679107666
2008-09-10,27.25432586669922
2008-07-08,28.43010711669922
2008-06-06,27.829532623291016
2009-04-16,28.19326400756836
2008-07-23,27.592681884765625
2009-03-04,28.404727935791016
2008-05-20,28.294769287109375
2008-12-30,26.662214279174805
2008-11-28,27.279712677001953
2008-03-17,28.235553741455078
2008-02-14,26.33231544494629
2008-04-18,24.412166595458984
2008-10-27,25.52873420715332
2008-09-25,25.968595504760742
2009-04-22,24.784351348876953
2008-10-10,23.752376556396484
2008-09-08,24.775896072387695
2008-08-07,24.564424514770508
2009-03-19,25.554105758666992
2008-06-04,24.496753692626953
2009-01-14,24.54750633239746
2008-01-28,25.08041763305664
2008-04-01,26.586082458496094
2008-02-29,26.340778350830078
2008-11-11,27.601144790649414
2009-04-28,28.43806266784668
2009-05-01,26.401840209960938
2008-11-26,27.808216094970703
2008-09-23,29.965229034423828
2008-08-22,28.058435440063477
2008-07-21,27.95489501953125
2008-06-19,28.52434539794922
2009-03-02,29.111055374145508
2008-04-16,22.907482147216797
2008-02-12,25.495895385742188
2009-01-29,23.468303680419922
2009-04-03,26.38458824157715
2009-05-04,32.337928771972656
2009-05-07,29.464799880981445
2008-02-27,28.731416702270508
2009-03-17,28.532970428466797
2008-06-02,29.654621124267578
2009-02-13,31.66497039794922
2008-05-01,26.099855422973633
2009-01-12,30.198184967041016
2008-12-11,32.89876937866211
2008-10-08,31.38023567199707
2008-08-05,29.749526977539062
2009-05-20,27.799583435058594
2008-04-14,20.508882522583008
2008-03-13,19.067996978759766
2008-05-16,16.936872482299805
2008-10-23,18.006744384765625
2008-08-20,19.66333770751953
2008-06-17,22.890226364135742
2009-01-27,20.55201530456543
2008-12-26,20.92302894592285
2008-11-24,20.051593780517578
2009-04-01,21.05245018005371
2009-05-19,20.681446075439453
2009-05-22,19.551166534423828
2008-12-09,19.84452247619629
2008-11-07,18.17931365966797
2008-01-24,17.713397979736328
2008-02-25,19.861780166625977
2008-03-28,19.257814407348633
2008-04-29,19.654708862304688
2008-10-06,20.854005813598633
2008-09-04,20.370834350585938
2008-07-02,21.16461181640625
2009-02-11,18.766014099121094
2009-05-28,17.359643936157227
2009-02-26,17.678878784179688
2008-07-17,16.80744171142578
2008-05-14,16.125829696655273
2008-12-24,14.667688369750977
2008-02-08,14.753966331481934
2008-03-11,14.167265892028809
2008-10-21,12.967966079711914
2008-09-19,13.106011390686035
2008-08-18,11.26823902130127
2009-03-30,9.706561088562012
2008-08-01,9.896380424499512
2008-09-02,12.58833122253418
2009-03-13,12.769516944885254
2009-01-08,13.31308364868164
2008-01-22,14.020586967468262
2008-03-26,11.087047576904297
2008-05-29,12.39851188659668
2008-11-05,13.28096866607666
2009-02-09,12.654425621032715
2008-06-30,13.448637008666992
2009-02-24,15.743023872375488
2008-11-20,14.957637786865234
2008-09-17,14.728201866149902
2009-01-23,13.157422065734863
2008-04-10,13.17507553100586
2008-02-06,12.451458930969238
2008-05-12,13.325091361999512
2008-07-15,12.90151309967041
2008-12-22,12.319087028503418
2008-06-13,12.177896499633789
2008-10-24,11.939635276794434
2009-01-06,11.25131893157959
2008-05-27,11.939635276794434
2008-12-05,11.789615631103516
2009-03-11,11.418985366821289
2008-11-03,11.683723449707031
2008-10-02,12.424985885620117
2008-02-21,12.645598411560059
2008-03-24,12.33674144744873
2008-04-25,12.601476669311523
2008-07-30,12.098475456237793
2008-09-15,11.94846248626709
2008-08-14,11.463111877441406
2008-06-11,10.08647632598877
2009-01-21,9.398159980773926
2008-11-18,9.001054763793945
2008-03-07,7.342036247253418
2008-02-04,6.336037635803223
2008-04-08,4.500527381896973
2008-10-17,5.894807815551758
2009-03-26,5.038825511932373
2008-08-21,5.506527900695801
2009-04-15,5.294739246368408
2008-01-18,5.735967636108398
2008-02-19,6.521351337432861
2008-12-03,5.983055114746094
2008-09-30,5.806563377380371
2008-08-29,5.294739246368408
2008-07-28,4.677020072937012
2008-06-26,4.147546291351318
2009-03-09,4.271090030670166
2009-02-05,5.409459114074707
2008-04-23,6.080125331878662
2009-04-24,4.906458377838135
2008-06-09,5.356511116027832
2009-02-20,5.180019378662109
2008-03-05,4.915282249450684
2008-05-08,4.324037075042725
2008-12-18,4.032825946807861
2008-10-15,3.4680535793304443
2008-08-12,3.3445098400115967
2008-07-11,3.450404405593872
2009-03-24,4.174018383026123
2009-04-27,4.5534749031066895
2009-04-30,4.694668769836426
2008-08-27,3.485703229904175
2008-01-16,3.203317880630493
2008-04-21,3.22096586227417
2008-03-20,3.1767220497131348
2008-06-24,2.805072546005249
2008-05-23,2.7785255908966064
2009-02-03,3.318302631378174
2009-01-02,4.2385783195495605
2008-12-01,4.362462043762207
2008-10-30,5.176551342010498
2008-11-14,5.096911907196045
2008-10-13,5.468564510345459
2008-09-11,5.5482025146484375
2008-03-03,6.787037372589111
2008-01-31,6.1322221755981445
2008-04-04,5.47741174697876
2008-05-06,6.902070045471191
2008-07-09,6.388839244842529
2009-02-18,6.8135809898376465
2008-12-16,6.707396030426025
2009-05-12,6.49502420425415
2009-05-18,5.335830211639404
2008-05-21,6.034886360168457
2008-12-31,6.238409519195557
2008-10-28,6.4065351486206055
2008-03-18,6.725094318389893
2008-02-15,6.618907928466797
2008-09-26,6.512722969055176
2008-08-25,6.247256755828857
2008-07-24,8.450611114501953
2009-03-05,9.751385688781738
2009-04-06,8.928444862365723
2009-05-21,9.238154411315918
2008-08-08,9.149670600891113
2008-07-07,9.379739761352539
2008-06-05,7.096742630004883
2009-01-15,7.751555919647217
2008-04-02,7.309115409851074
2008-01-29,7.804650783538818
2008-11-12,8.052413940429688
2008-09-09,7.8931379318237305
2009-03-20,7.211776256561279
2009-04-21,7.68076229095459
2009-05-27,7.901983737945557
2008-02-11,7.698461532592773
2008-09-24,9.185064315795898
2008-07-22,9.592105865478516
2008-06-20,11.229135513305664
2009-03-03,11.954739570617676
2008-05-19,12.5387544631958
2009-01-30,11.450357437133789
2008-02-13,10.848640441894531
2008-04-17,9.742538452148438
2008-12-29,10.008001327514648
2009-05-06,9.44167709350586
2008-05-02,10.379648208618164
2009-01-13,9.954907417297363
2008-12-12,10.167279243469238
2008-11-10,10.096490859985352
2008-10-09,9.795629501342773
2008-08-06,9.715989112854004
2009-03-18,9.654052734375
2008-02-28,9.999153137207031
2008-03-31,9.972607612609863
2008-06-03,9.919512748718262
