Dates,BAC
2007-12-31,41.2599983215332
2008-01-02,40.560001373291016
2008-01-04,40.29999923706055
2008-01-07,39.849998474121094
2008-01-03,39.900001525878906
2008-01-08,38.40999984741211
2008-01-09,38.7400016784668
2008-01-10,39.29999923706055
2008-01-11,38.5
2008-01-14,39.220001220703125
2008-01-15,37.880001068115234
2008-03-14,38.689998626708984
2008-06-18,36.90999984741211
2009-01-28,35.970001220703125
2008-04-15,37.38999938964844
2008-11-25,40.56999969482422
2009-04-02,39.900001525878906
2008-10-07,39.47999954223633
2008-01-25,41.20000076293945
2008-02-26,41.939998626708984
2008-04-30,42.209999084472656
2008-09-05,44.150001525878906
2008-08-04,45.029998779296875
2008-07-03,44.029998779296875
2009-03-16,42.369998931884766
2009-02-12,42.33000183105469
2008-12-10,43.369998931884766
2009-04-08,42.15999984741211
2008-03-12,42.13999938964844
2008-10-22,42.81999969482422
2008-08-19,43.33000183105469
2008-07-18,42.2400016784668
2008-06-16,42.70000076293945
2009-02-27,42.66999816894531
2008-05-15,42.970001220703125
2009-01-26,42.209999084472656
2009-03-31,42.599998474121094
2009-04-14,42.939998626708984
2009-04-17,42.720001220703125
2009-04-20,42.880001068115234
2008-07-01,41.41999816894531
2008-05-30,39.7400016784668
2009-02-10,39.18000030517578
2009-01-09,38.779998779296875
2008-01-23,37.54999923706055
2008-03-27,36.52000045776367
2008-04-28,36.7400016784668
2008-12-08,35.310001373291016
2008-11-06,37.720001220703125
2008-09-03,37.029998779296875
2009-04-23,37.13999938964844
2008-09-18,35.689998626708984
2008-07-16,35.959999084472656
2009-02-25,38.93000030517578
2008-03-10,38.560001373291016
2008-02-07,41.86000061035156
2008-04-11,42.45000076293945
2008-05-13,40.970001220703125
2008-12-23,39.84000015258789
2008-11-21,38.63999938964844
2008-10-20,38.06999969482422
2009-04-29,37.90999984741211
2009-05-05,40.86000061035156
2008-11-04,40.29999923706055
2008-10-03,40.369998931884766
2008-07-31,39.40999984741211
2008-03-25,39.5
2008-02-22,38.380001068115234
2009-03-12,37.93000030517578
2008-05-28,37.689998626708984
2009-01-07,36.939998626708984
2009-04-13,35.58000183105469
2009-05-15,35.58000183105469
2009-05-08,36.97999954223633
2008-06-12,37.470001220703125
2009-02-23,38.560001373291016
2009-01-22,37.61000061035156
2008-11-19,37.0
2008-09-16,36.86000061035156
2008-02-05,37.869998931884766
2008-04-09,38.29999923706055
2008-08-15,38.18000030517578
2008-07-14,37.86000061035156
2009-03-27,37.540000915527344
2009-05-14,39.38999938964844
2008-09-22,39.790000915527344
2008-07-29,38.970001220703125
2008-06-27,39.2400016784668
2009-03-10,38.0
2009-02-06,37.33000183105469
2009-01-05,36.650001525878906
2008-12-04,37.439998626708984
2008-02-20,36.61000061035156
2008-04-24,36.79999923706055
2008-10-01,36.709999084472656
2009-05-13,36.16999816894531
2009-05-26,36.099998474121094
2008-03-06,35.38999938964844
2008-11-17,34.630001068115234
2008-10-16,34.72999954223633
2008-08-13,33.93000030517578
2008-06-10,34.16999816894531
2008-05-09,33.869998931884766
2009-01-20,34.599998474121094
2008-04-07,34.0099983215332
2008-12-19,33.58000183105469
2009-03-25,33.310001373291016
2009-05-29,31.989999771118164
2009-06-01,31.989999771118164
2009-02-04,30.5
2008-01-17,29.610000610351562
2008-04-22,29.6200008392334
2008-12-02,28.850000381469727
2008-10-31,29.440000534057617
2008-09-29,29.780000686645508
2008-08-28,30.31999969482422
2008-06-25,29.239999771118164
2009-04-09,28.3700008392334
2009-05-11,28.139999389648438
2008-08-11,27.100000381469727
2008-07-10,25.8799991607666
2008-02-01,26.6200008392334
2008-03-04,26.610000610351562
2009-02-19,24.809999465942383
2008-05-07,24.59000015258789
2008-12-17,23.8700008392334
2008-10-14,23.809999465942383
2008-09-12,22.540000915527344
2009-03-23,22.399999618530273
2008-10-29,21.530000686645508
2008-08-26,23.540000915527344
2008-03-19,22.059999465942383
2008-07-25,22.360000610351562
2008-06-23,21.670000076293945
2009-03-06,20.149999618530273
2008-05-22,18.520000457763672
2009-02-02,22.670000076293945
2009-04-07,26.5
2009-01-16,27.489999771118164
2008-12-15,28.559999465942383
2008-11-13,32.349998474121094
2009-02-17,33.439998626708984
2008-04-03,30.639999389648438
2008-01-30,29.579999923706055
2008-05-05,28.059999465942383
2008-09-10,32.220001220703125
2008-07-08,33.61000061035156
2008-06-06,32.900001525878906
2009-04-16,33.33000183105469
2008-07-23,32.619998931884766
2009-03-04,33.58000183105469
2008-05-20,33.45000076293945
2008-12-30,31.520000457763672
2008-11-28,32.25
2008-03-17,33.380001068115234
2008-02-14,31.1299991607666
2008-04-18,28.860000610351562
2008-10-27,30.18000030517578
2008-09-25,30.700000762939453
2009-04-22,29.299999237060547
2008-10-10,28.079999923706055
2008-09-08,29.290000915527344
2008-08-07,29.040000915527344
2009-03-19,30.209999084472656
2008-06-04,28.959999084472656
2009-01-14,29.020000457763672
2008-01-28,29.649999618530273
2008-04-01,31.43000030517578
2008-02-29,31.139999389648438
2008-11-11,32.630001068115234
2009-04-28,32.959999084472656
2009-05-01,30.600000381469727
2008-11-26,32.22999954223633
2008-09-23,34.72999954223633
2008-08-22,32.52000045776367
2008-07-21,32.400001525878906
2008-06-19,33.060001373291016
2009-03-02,33.7400016784668
2008-04-16,26.549999237060547
2008-02-12,29.549999237060547
2009-01-29,27.200000762939453
2009-04-03,30.579999923706055
2009-05-04,37.47999954223633
2009-05-07,34.150001525878906
2008-02-27,33.29999923706055
2009-03-17,33.06999969482422
2008-06-02,34.369998931884766
2009-02-13,36.70000076293945
2008-05-01,30.25
2009-01-12,35.0
2008-12-11,38.130001068115234
2008-10-08,36.369998931884766
2008-08-05,34.47999954223633
2009-05-20,32.220001220703125
2008-04-14,23.770000457763672
2008-03-13,22.100000381469727
2008-05-16,19.6299991607666
2008-10-23,20.8700008392334
2008-08-20,22.790000915527344
2008-06-17,26.530000686645508
2009-01-27,23.81999969482422
2008-12-26,24.25
2008-11-24,23.239999771118164
2009-04-01,24.399999618530273
2009-05-19,23.969999313354492
2009-05-22,22.65999984741211
2008-12-09,23.0
2008-11-07,21.06999969482422
2008-01-24,20.530000686645508
2008-02-25,23.020000457763672
2008-03-28,22.31999969482422
2008-04-29,22.780000686645508
2008-10-06,24.170000076293945
2008-09-04,23.610000610351562
2008-07-02,24.530000686645508
2009-02-11,21.75
2009-05-28,20.1200008392334
2009-02-26,20.489999771118164
2008-07-17,19.479999542236328
2008-05-14,18.690000534057617
2008-12-24,17.0
2008-02-08,17.100000381469727
2008-03-11,16.420000076293945
2008-10-21,15.029999732971191
2008-09-19,15.1899995803833
2008-08-18,13.0600004196167
2009-03-30,11.25
2008-08-01,11.470000267028809
2008-09-02,14.59000015258789
2009-03-13,14.800000190734863
2009-01-08,15.430000305175781
2008-01-22,16.25
2008-03-26,12.850000381469727
2008-05-29,14.369999885559082
2008-11-05,15.050000190734863
2009-02-09,14.34000015258789
2008-06-30,15.239999771118164
2009-02-24,17.84000015258789
2008-11-20,16.950000762939453
2008-09-17,16.690000534057617
2009-01-23,14.90999984741211
2008-04-10,14.930000305175781
2008-02-06,14.109999656677246
2008-05-12,15.100000381469727
2008-07-15,14.619999885559082
2008-12-22,13.960000038146973
2008-06-13,13.800000190734863
2008-10-24,13.529999732971191
2009-01-06,12.75
2008-05-27,13.529999732971191
2008-12-05,13.359999656677246
2009-03-11,12.9399995803833
2008-11-03,13.239999771118164
2008-10-02,14.079999923706055
2008-02-21,14.329999923706055
2008-03-24,13.979999542236328
2008-04-25,14.279999732971191
2008-07-30,13.710000038146973
2008-09-15,13.539999961853027
2008-08-14,12.989999771118164
2008-06-11,11.430000305175781
2009-01-21,10.649999618530273
2008-11-18,10.199999809265137
2008-03-07,8.319999694824219
2008-02-04,7.179999828338623
2008-04-08,5.099999904632568
2008-10-17,6.679999828338623
2009-03-26,5.710000038146973
2008-08-21,6.239999771118164
2009-04-15,6.0
2008-01-18,6.5
2008-02-19,7.389999866485596
2008-12-03,6.78000020980835
2008-09-30,6.579999923706055
2008-08-29,6.0
2008-07-28,5.300000190734863
2008-06-26,4.699999809265137
2009-03-09,4.840000152587891
2009-02-05,6.130000114440918
2008-04-23,6.889999866485596
2009-04-24,5.559999942779541
2008-06-09,6.070000171661377
2009-02-20,5.869999885559082
2008-03-05,5.570000171661377
2008-05-08,4.900000095367432
2008-12-18,4.570000171661377
2008-10-15,3.930000066757202
2008-08-12,3.7899999618530273
2008-07-11,3.9100000858306885
2009-03-24,4.730000019073486
2009-04-27,5.159999847412109
2009-04-30,5.320000171661377
2008-08-27,3.950000047683716
2008-01-16,3.630000114440918
2008-04-21,3.6500000953674316
2008-03-20,3.5899999141693115
2008-06-24,3.1700000762939453
2008-05-23,3.140000104904175
2009-02-03,3.75
2009-01-02,4.789999961853027
2008-12-01,4.929999828338623
2008-10-30,5.849999904632568
2008-11-14,5.760000228881836
2008-10-13,6.179999828338623
2008-09-11,6.269999980926514
2008-03-03,7.670000076293945
2008-01-31,6.929999828338623
2008-04-04,6.190000057220459
2008-05-06,7.800000190734863
2008-07-09,7.21999979019165
2009-02-18,7.699999809265137
2008-12-16,7.579999923706055
2009-05-12,7.340000152587891
2009-05-18,6.03000020980835
2008-05-21,6.820000171661377
2008-12-31,7.050000190734863
2008-10-28,7.239999771118164
2008-03-18,7.599999904632568
2008-02-15,7.480000019073486
2008-09-26,7.360000133514404
2008-08-25,7.059999942779541
2008-07-24,9.550000190734863
2009-03-05,11.020000457763672
2009-04-06,10.09000015258789
2009-05-21,10.4399995803833
2008-08-08,10.34000015258789
2008-07-07,10.600000381469727
2008-06-05,8.020000457763672
2009-01-15,8.760000228881836
2008-04-02,8.260000228881836
2008-01-29,8.819999694824219
2008-11-12,9.100000381469727
2008-09-09,8.920000076293945
2009-03-20,8.149999618530273
2009-04-21,8.680000305175781
2009-05-27,8.930000305175781
2008-02-11,8.699999809265137
2008-09-24,10.380000114440918
2008-07-22,10.84000015258789
2008-06-20,12.6899995803833
2009-03-03,13.510000228881836
2008-05-19,14.170000076293945
2009-01-30,12.9399995803833
2008-02-13,12.260000228881836
2008-04-17,11.010000228881836
2008-12-29,11.3100004196167
2009-05-06,10.670000076293945
2008-05-02,11.729999542236328
2009-01-13,11.25
2008-12-12,11.489999771118164
2008-11-10,11.40999984741211
2008-10-09,11.069999694824219
2008-08-06,10.979999542236328
2009-03-18,10.90999984741211
2008-02-28,11.300000190734863
2008-03-31,11.270000457763672
2008-06-03,11.210000038146973
