Dates,BAC
2007-12-31,24663300.0
2008-01-02,30764600.0
2008-01-04,22589500.0
2008-01-07,34921700.0
2008-01-03,31884400.0
2008-01-08,42143300.0
2008-01-09,44276900.0
2008-01-10,60532300.0
2008-01-11,79116300.0
2008-01-14,37063400.0
2008-01-15,42560000.0
2008-03-14,46457400.0
2008-06-18,46725700.0
2009-01-28,60762800.0
2008-04-15,85919200.0
2008-11-25,93531900.0
2009-04-02,109818800.0
2008-10-07,78213500.0
2008-01-25,47332200.0
2008-02-26,54214400.0
2008-04-30,71585900.0
2008-09-05,80378600.0
2008-08-04,60211900.0
2008-07-03,36302000.0
2009-03-16,55739200.0
2009-02-12,37702200.0
2008-12-10,47817600.0
2009-04-08,44693100.0
2008-03-12,36314700.0
2008-10-22,39998300.0
2008-08-19,33394600.0
2008-07-18,37342100.0
2008-06-16,51280800.0
2009-02-27,32874300.0
2008-05-15,38450800.0
2009-01-26,36158900.0
2009-03-31,33756000.0
2009-04-14,29972200.0
2009-04-17,30539700.0
2009-04-20,29710100.0
2008-07-01,34949400.0
2008-05-30,39711500.0
2009-02-10,37261500.0
2009-01-09,46582400.0
2008-01-23,51850800.0
2008-03-27,51961200.0
2008-04-28,43862700.0
2008-12-08,50356100.0
2008-11-06,68076000.0
2008-09-03,41747400.0
2009-04-23,53560500.0
2008-09-18,57591200.0
2008-07-16,67553100.0
2009-02-25,68660600.0
2008-03-10,61962200.0
2008-02-07,69566900.0
2008-04-11,62674600.0
2008-05-13,52389000.0
2008-12-23,51047100.0
2008-11-21,42795300.0
2008-10-20,38462100.0
2009-04-29,37031600.0
2009-05-05,52432700.0
2008-11-04,40527100.0
2008-10-03,31047600.0
2008-07-31,31394100.0
2008-03-25,32126700.0
2008-02-22,39627900.0
2009-03-12,31935100.0
2008-05-28,37341200.0
2009-01-07,35756400.0
2009-04-13,44191700.0
2009-05-15,44341600.0
2009-05-08,38112700.0
2008-06-12,30100100.0
2009-02-23,48291900.0
2009-01-22,38324400.0
2008-11-19,42136100.0
2008-09-16,30227300.0
2008-02-05,39720600.0
2008-04-09,34667400.0
2008-08-15,24256800.0
2008-07-14,28257700.0
2009-03-27,33748000.0
2009-05-14,41524300.0
2008-09-22,44354600.0
2008-07-29,32767200.0
2008-06-27,35600200.0
2009-03-10,36551000.0
2009-02-06,36001600.0
2009-01-05,43012400.0
2008-12-04,26709900.0
2008-02-20,35473600.0
2008-04-24,28741400.0
2008-10-01,46841100.0
2009-05-13,32144800.0
2009-05-26,37786200.0
2008-03-06,36536800.0
2008-11-17,44293800.0
2008-10-16,40330700.0
2008-08-13,42429400.0
2008-06-10,37972000.0
2008-05-09,46624900.0
2009-01-20,37973700.0
2008-04-07,31973900.0
2008-12-19,39784200.0
2009-03-25,47951400.0
2009-05-29,61136800.0
2009-06-01,52548300.0
2009-02-04,70192800.0
2008-01-17,69906600.0
2008-04-22,61912700.0
2008-12-02,68528000.0
2008-10-31,61131700.0
2008-09-29,51467700.0
2008-08-28,45187700.0
2008-06-25,44534100.0
2009-04-09,73024600.0
2009-05-11,104447300.0
2008-08-11,89929700.0
2008-07-10,69725400.0
2008-02-01,74750100.0
2008-03-04,72567600.0
2009-02-19,96150100.0
2008-05-07,83313400.0
2008-12-17,79478800.0
2008-10-14,105853900.0
2008-09-12,76056000.0
2009-03-23,46598700.0
2008-10-29,98083400.0
2008-08-26,104967400.0
2008-03-19,97149900.0
2008-07-25,112748800.0
2008-06-23,133737500.0
2009-03-06,102861100.0
2008-05-22,186221000.0
2009-02-02,191122800.0
2009-04-07,189147600.0
2009-01-16,157811600.0
2008-12-15,163781600.0
2008-11-13,139814700.0
2009-02-17,159601900.0
2008-04-03,120641100.0
2008-01-30,89735800.0
2008-05-05,73281800.0
2008-09-10,109271100.0
2008-07-08,119467100.0
2008-06-06,66288700.0
2009-04-16,58692700.0
2008-07-23,59095000.0
2009-03-04,74277800.0
2008-05-20,55622800.0
2008-12-30,77877400.0
2008-11-28,61163900.0
2008-03-17,63158700.0
2008-02-14,59264100.0
2008-04-18,98225700.0
2008-10-27,64682500.0
2008-09-25,55464900.0
2009-04-22,59555500.0
2008-10-10,71296800.0
2008-09-08,63148100.0
2008-08-07,49905900.0
2009-03-19,55439800.0
2008-06-04,41479400.0
2009-01-14,43496300.0
2008-01-28,39123300.0
2008-04-01,64508600.0
2008-02-29,40830800.0
2008-11-11,70626400.0
2009-04-28,71778400.0
2009-05-01,70001300.0
2008-11-26,85388200.0
2008-09-23,164205500.0
2008-08-22,107012300.0
2008-07-21,88138200.0
2008-06-19,93465600.0
2009-03-02,79018300.0
2008-04-16,275947400.0
2008-02-12,174575700.0
2009-01-29,174479800.0
2009-04-03,225157700.0
2009-05-04,169634200.0
2009-05-07,64641500.0
2008-02-27,54546200.0
2009-03-17,46292200.0
2008-06-02,60479300.0
2009-02-13,71964400.0
2008-05-01,102415400.0
2009-01-12,79197200.0
2008-12-11,77465900.0
2008-10-08,60475000.0
2008-08-05,71040700.0
2009-05-20,82372200.0
2008-04-14,143285000.0
2008-03-13,322727700.0
2008-05-16,197845600.0
2008-10-23,212897700.0
2008-08-20,169776400.0
2008-06-17,213923300.0
2009-01-27,118298900.0
2008-12-26,132357000.0
2008-11-24,113718000.0
2009-04-01,84862900.0
2009-05-19,75498200.0
2009-05-22,99175000.0
2008-12-09,97334900.0
2008-11-07,106422900.0
2008-01-24,73489800.0
2008-02-25,110456600.0
2008-03-28,110623200.0
2008-04-29,77086600.0
2008-10-06,134621200.0
2008-09-04,59182300.0
2008-07-02,89542600.0
2009-02-11,88416800.0
2009-05-28,118548800.0
2009-02-26,82003200.0
2008-07-17,79599800.0
2008-05-14,103837200.0
2008-12-24,101948600.0
2008-02-08,197772100.0
2008-03-11,124550600.0
2008-10-21,130129600.0
2008-09-19,149127600.0
2008-08-18,173059700.0
2009-03-30,196136500.0
2008-08-01,229691500.0
2008-09-02,197880500.0
2009-03-13,145943000.0
2009-01-08,118890800.0
2008-01-22,52660100.0
2008-03-26,127347400.0
2008-05-29,136087200.0
2008-11-05,128501000.0
2009-02-09,107562100.0
2008-06-30,140156600.0
2009-02-24,164101500.0
2008-11-20,116333600.0
2008-09-17,88454000.0
2009-01-23,107442900.0
2008-04-10,119512500.0
2008-02-06,81959400.0
2008-05-12,183131000.0
2008-07-15,96214400.0
2008-12-22,102574800.0
2008-06-13,104069400.0
2008-10-24,72654800.0
2009-01-06,68454600.0
2008-05-27,38022300.0
2008-12-05,43646200.0
2009-03-11,62741300.0
2008-11-03,72897800.0
2008-10-02,113351000.0
2008-02-21,86580700.0
2008-03-24,93640500.0
2008-04-25,111015400.0
2008-07-30,112810000.0
2008-09-15,93943500.0
2008-08-14,74813700.0
2008-06-11,122567000.0
2009-01-21,242917900.0
2008-11-18,166801200.0
2008-03-07,552512600.0
2008-02-04,494599400.0
2008-04-08,413433500.0
2008-10-17,438488400.0
2009-03-26,362515000.0
2008-08-21,301305600.0
2009-04-15,267222800.0
2008-01-18,190621000.0
2008-02-19,357522100.0
2008-12-03,175314200.0
2008-09-30,220955000.0
2008-08-29,291276500.0
2008-07-28,355724700.0
2008-06-26,610037800.0
2009-03-09,757557100.0
2009-02-05,725522500.0
2008-04-23,461430100.0
2009-04-24,608904400.0
2008-06-09,396772000.0
2009-02-20,370215500.0
2008-03-05,239879500.0
2008-05-08,278175000.0
2008-12-18,327604800.0
2008-10-15,406830800.0
2008-08-12,840283700.0
2008-07-11,511845600.0
2009-03-24,510482600.0
2009-04-27,593460500.0
2009-04-30,449243000.0
2008-08-27,476468300.0
2008-01-16,437894200.0
2008-04-21,347261200.0
2008-03-20,262493200.0
2008-06-24,282814100.0
2008-05-23,281698600.0
2009-02-03,298867900.0
2009-01-02,419616900.0
2008-12-01,451780400.0
2008-10-30,544222900.0
2008-11-14,568457500.0
2008-10-13,537893100.0
2008-09-11,429150400.0
2008-03-03,664772200.0
2008-01-31,622301500.0
2008-04-04,572920000.0
2008-05-06,569334700.0
2008-07-09,524215100.0
2009-02-18,620457600.0
2008-12-16,479338200.0
2009-05-12,383537100.0
2009-05-18,486926900.0
2008-05-21,422256900.0
2008-12-31,421386100.0
2008-10-28,512639600.0
2008-03-18,348608900.0
2008-02-15,290223200.0
2008-09-26,264002200.0
2008-08-25,309546200.0
2008-07-24,1029694600.0
2009-03-05,687385400.0
2009-04-06,666610100.0
2009-05-21,556590300.0
2008-08-08,383207300.0
2008-07-07,487364200.0
2008-06-05,802467300.0
2009-01-15,867931700.0
2008-04-02,620909200.0
2008-01-29,561041900.0
2008-11-12,589862000.0
2008-09-09,332356100.0
2009-03-20,467568100.0
2009-04-21,457954600.0
2009-05-27,343739500.0
2008-02-11,299754800.0
2008-09-24,582512600.0
2008-07-22,550673100.0
2008-06-20,924590100.0
2009-03-03,946806700.0
2008-05-19,681310400.0
2009-01-30,411170100.0
2008-02-13,412128100.0
2008-04-17,391486200.0
2008-12-29,440641900.0
2009-05-06,324124400.0
2008-05-02,553623400.0
2009-01-13,506343300.0
2008-12-12,1197984500.0
2008-11-10,587487600.0
2008-10-09,502447400.0
2008-08-06,495077300.0
2009-03-18,539898200.0
2008-02-28,464520100.0
2008-03-31,370618000.0
2008-06-03,350813400.0
