Dates,KEY
2018-06-20,20.540000915527344
2018-06-21,20.670000076293945
2018-06-25,20.399999618530273
2018-06-22,20.110000610351562
2018-06-26,19.799999237060547
2018-06-27,19.540000915527344
2018-06-28,19.600000381469727
2018-06-29,19.540000915527344
2018-07-02,19.8700008392334
2018-07-03,19.68000030517578
2018-07-05,19.56999969482422
2018-07-16,19.700000762939453
2018-09-18,20.290000915527344
2019-01-24,20.1200008392334
2019-09-05,19.90999984741211
2018-11-21,19.739999771118164
2020-01-13,19.559999465942383
2020-04-01,19.920000076293945
2020-06-19,20.059999465942383
2019-10-29,20.299999237060547
2020-01-16,20.6299991607666
2020-06-22,20.520000457763672
2018-10-03,20.84000015258789
2018-07-31,20.950000762939453
2019-03-12,20.860000610351562
2019-02-08,21.139999389648438
2019-01-07,21.270000457763672
2018-12-06,21.149999618530273
2019-08-19,20.8700008392334
2019-07-18,21.09000015258789
2019-05-15,21.329999923706055
2019-09-20,21.360000610351562
2019-11-01,21.299999237060547
2020-04-07,21.459999084472656
2020-06-25,21.610000610351562
2020-06-16,21.56999969482422
2019-11-04,21.3799991607666
2020-01-22,21.18000030517578
2019-11-07,21.450000762939453
2020-04-13,21.1299991607666
2019-07-01,21.610000610351562
2019-05-30,21.59000015258789
2018-08-15,21.739999771118164
2018-10-18,21.639999389648438
2019-03-27,21.530000686645508
2019-01-22,21.34000015258789
2018-12-21,21.309999465942383
2019-09-03,21.270000457763672
2018-11-19,21.229999542236328
2019-08-02,21.15999984741211
2020-01-28,20.979999542236328
2020-04-16,21.06999969482422
2019-11-13,21.209999084472656
2020-01-31,21.329999923706055
2018-12-04,21.18000030517578
2018-11-02,21.110000610351562
2019-07-16,20.90999984741211
2018-08-30,21.15999984741211
2018-10-01,20.719999313354492
2019-06-14,19.93000030517578
2019-05-13,19.940000534057617
2019-04-11,19.860000610351562
2019-02-06,19.739999771118164
2019-09-18,20.170000076293945
2020-02-03,20.75
2020-04-22,20.780000686645508
2019-11-19,20.600000381469727
2020-02-06,20.549999237060547
2019-11-22,20.239999771118164
2019-03-25,20.020000457763672
2019-02-21,19.889999389648438
2018-12-19,19.8799991607666
2018-07-12,19.760000228881836
2018-09-14,20.139999389648438
2018-08-13,20.440000534057617
2018-10-16,20.290000915527344
2019-07-31,20.520000457763672
2019-05-28,20.440000534057617
2019-04-26,19.920000076293945
2020-04-28,19.239999771118164
2019-11-25,18.649999618530273
2020-02-12,18.469999313354492
2020-05-01,18.579999923706055
2020-05-04,18.739999771118164
2019-06-12,18.100000381469727
2019-04-09,17.84000015258789
2019-03-08,17.25
2019-02-04,17.34000015258789
2018-07-27,16.520000457763672
2018-08-28,17.139999389648438
2019-01-03,17.059999465942383
2019-08-15,17.489999771118164
2018-10-31,17.81999969482422
2019-09-16,18.15999984741211
2020-02-18,18.389999389648438
2020-05-07,18.43000030517578
2018-08-17,18.489999771118164
2019-12-04,18.59000015258789
2020-02-21,18.700000762939453
2018-12-17,18.739999771118164
2019-08-30,18.889999389648438
2018-11-15,18.469999313354492
2019-07-29,18.420000076293945
2019-06-27,18.219999313354492
2019-04-24,18.459999084472656
2018-07-10,18.290000915527344
2018-09-12,18.260000228881836
2019-02-19,17.829999923706055
2019-01-18,18.049999237060547
2020-02-24,17.940000534057617
2020-05-13,18.309999465942383
2019-12-10,18.1299991607666
2020-02-27,18.360000610351562
2019-12-13,18.139999389648438
2020-05-19,18.34000015258789
2019-03-06,18.440000534057617
2018-11-30,17.450000762939453
2019-08-13,17.110000610351562
2019-07-12,16.729999542236328
2019-06-10,16.0
2019-05-09,15.920000076293945
2018-07-25,16.010000228881836
2018-09-27,15.489999771118164
2018-10-29,15.130000114440918
2019-10-16,14.979999542236328
2019-12-16,14.779999732971191
2020-03-04,14.399999618530273
2020-05-22,14.34000015258789
2019-10-01,14.300000190734863
2019-12-19,13.819999694824219
2018-09-10,14.710000038146973
2019-05-24,14.619999885559082
2018-08-09,14.609999656677246
2019-04-22,14.779999732971191
2019-03-21,15.020000457763672
2019-01-16,15.069999694824219
2019-08-28,15.579999923706055
2018-11-13,15.739999771118164
2018-10-12,15.729999542236328
2019-06-25,15.850000381469727
2020-03-10,15.800000190734863
2020-05-28,15.960000038146973
2019-10-07,16.239999771118164
2020-03-13,16.309999465942383
2019-10-10,16.75
2020-03-16,16.329999923706055
2020-06-03,16.850000381469727
2018-11-28,16.899999618530273
2018-09-25,16.889999389648438
2018-07-23,16.8799991607666
2018-08-24,16.809999465942383
2019-07-10,16.850000381469727
2019-05-07,16.739999771118164
2019-04-05,16.639999389648438
2019-03-04,16.469999313354492
2019-01-31,16.6299991607666
2019-09-12,16.600000381469727
2019-12-31,16.360000610351562
2020-03-19,16.489999771118164
2020-01-03,17.06999969482422
2020-06-09,16.969999313354492
2019-02-15,17.020000457763672
2019-01-14,17.229999542236328
2018-07-06,17.18000030517578
2018-08-07,17.020000457763672
2018-10-10,17.510000228881836
2018-12-13,17.739999771118164
2019-08-26,17.950000762939453
2019-07-25,17.700000762939453
2019-05-22,17.649999618530273
2019-03-19,17.610000610351562
2020-01-06,17.40999984741211
2020-03-25,17.6299991607666
2020-06-12,17.65999984741211
2019-10-22,17.510000228881836
2020-01-09,17.25
2020-06-15,17.209999084472656
2019-10-25,16.920000076293945
2020-03-31,16.700000762939453
2020-06-18,16.770000457763672
2019-04-03,16.959999084472656
2018-08-22,17.06999969482422
2018-10-25,17.31999969482422
2019-01-29,17.420000076293945
2018-12-28,17.3799991607666
2018-11-26,17.719999313354492
2019-08-09,17.459999084472656
2019-07-08,16.530000686645508
2019-06-06,15.9399995803833
2019-09-10,14.970000267028809
2020-01-15,15.0
2020-04-03,15.40999984741211
2019-10-31,15.369999885559082
2020-04-06,15.699999809265137
2020-06-24,15.75
2018-11-09,16.350000381469727
2019-07-23,16.469999313354492
2019-06-21,16.43000030517578
2019-05-20,16.479999542236328
2019-04-18,16.59000015258789
2018-09-06,16.530000686645508
2018-10-08,16.260000228881836
2019-02-13,16.389999389648438
2018-12-11,16.440000534057617
2019-09-25,16.8799991607666
2020-01-21,16.65999984741211
2020-04-09,16.979999542236328
2019-11-06,17.170000076293945
2020-01-24,16.790000915527344
2020-01-27,16.989999771118164
2020-04-15,17.18000030517578
2018-12-26,17.1299991607666
2019-08-07,17.139999389648438
2019-06-04,17.290000915527344
2018-09-21,17.540000915527344
2018-07-19,17.549999237060547
2018-08-20,17.350000381469727
2018-10-23,17.610000610351562
2019-05-03,17.719999313354492
2019-04-01,17.68000030517578
2019-02-28,17.350000381469727
2019-11-12,17.18000030517578
2020-01-30,17.290000915527344
2019-11-15,17.299999237060547
2020-04-21,16.530000686645508
2019-04-16,16.920000076293945
2019-03-15,16.56999969482422
2019-02-11,16.770000457763672
2019-01-10,16.75
2019-08-22,16.8700008392334
2018-11-07,16.950000762939453
2018-08-03,16.709999084472656
2018-09-04,16.520000457763672
2019-06-19,16.6299991607666
2019-09-23,16.350000381469727
2019-11-18,16.479999542236328
2020-02-05,16.299999237060547
2020-04-24,15.970000267028809
2019-03-29,16.280000686645508
2019-11-21,16.940000534057617
2020-04-27,16.889999389648438
2020-02-11,16.940000534057617
2020-04-30,16.709999084472656
2019-05-01,16.920000076293945
2019-02-26,17.239999771118164
2019-01-25,17.020000457763672
2018-12-24,17.06999969482422
2019-09-06,17.149999618530273
2018-07-17,16.8799991607666
2018-09-19,17.200000762939453
2019-08-05,16.959999084472656
2019-10-08,16.8799991607666
2019-12-11,17.049999237060547
2019-11-27,17.100000381469727
2020-02-14,17.030000686645508
2020-05-06,17.170000076293945
2019-01-08,17.34000015258789
2018-12-07,17.75
2019-08-20,17.84000015258789
2018-11-05,17.670000076293945
2019-07-19,17.790000915527344
2018-10-04,18.0
2019-06-17,17.809999465942383
2019-05-16,17.84000015258789
2018-08-01,17.610000610351562
2019-03-13,17.829999923706055
2019-12-03,17.8700008392334
2020-02-20,17.59000015258789
2019-12-06,17.3799991607666
2020-05-12,17.1299991607666
2019-12-09,17.309999465942383
2020-02-26,17.450000762939453
2020-05-15,17.3700008392334
2019-03-28,17.969999313354492
2018-09-17,18.440000534057617
2018-08-16,18.1200008392334
2018-10-19,18.510000228881836
2019-04-29,18.34000015258789
2019-01-23,18.540000915527344
2019-09-04,18.3700008392334
2018-11-20,17.31999969482422
2019-07-02,17.200000762939453
2019-05-31,16.450000762939453
2019-12-12,16.649999618530273
2020-05-18,16.15999984741211
2019-09-27,16.520000457763672
2020-03-03,16.469999313354492
2020-05-21,16.200000762939453
2019-05-14,16.450000762939453
2018-08-31,16.0
2018-07-30,15.920000076293945
2018-10-02,16.43000030517578
2019-04-12,16.540000915527344
2019-03-11,16.260000228881836
2019-02-07,16.3799991607666
2019-07-17,16.56999969482422
2019-09-19,15.979999542236328
2019-10-21,15.960000038146973
2019-12-18,15.8100004196167
