Dates,KEY
2018-06-20,20.790000915527344
2018-06-21,20.8700008392334
2018-06-25,20.8799991607666
2018-06-22,20.34000015258789
2018-06-26,20.139999389648438
2018-06-27,19.979999542236328
2018-06-28,19.799999237060547
2018-06-29,20.18000030517578
2018-07-02,19.8700008392334
2018-07-03,20.020000457763672
2018-07-05,19.850000381469727
2018-07-16,19.790000915527344
2018-09-18,20.329999923706055
2019-01-24,20.440000534057617
2019-09-05,20.1299991607666
2018-11-21,20.110000610351562
2020-01-13,19.75
2020-04-01,19.950000762939453
2020-06-19,20.15999984741211
2019-10-29,20.360000610351562
2020-01-16,20.760000228881836
2020-06-22,20.719999313354492
2018-10-03,20.860000610351562
2018-07-31,21.110000610351562
2019-03-12,21.030000686645508
2019-02-08,21.18000030517578
2019-01-07,21.299999237060547
2018-12-06,21.420000076293945
2019-08-19,21.309999465942383
2019-07-18,21.3799991607666
2019-05-15,21.389999389648438
2019-09-20,21.40999984741211
2019-11-01,21.420000076293945
2020-04-07,21.600000381469727
2020-06-25,21.719999313354492
2020-06-16,21.75
2019-11-04,21.530000686645508
2020-01-22,21.520000457763672
2019-11-07,21.520000457763672
2020-04-13,21.440000534057617
2019-07-01,21.719999313354492
2019-05-30,21.65999984741211
2018-08-15,21.760000228881836
2018-10-18,21.90999984741211
2019-03-27,21.670000076293945
2019-01-22,21.559999465942383
2018-12-21,21.459999084472656
2019-09-03,21.450000762939453
2018-11-19,21.309999465942383
2019-08-02,21.25
2020-01-28,21.18000030517578
2020-04-16,21.09000015258789
2019-11-13,21.25
2020-01-31,21.5
2018-12-04,21.3700008392334
2018-11-02,21.299999237060547
2019-07-16,21.260000228881836
2018-08-30,21.3700008392334
2018-10-01,21.229999542236328
2019-06-14,20.760000228881836
2019-05-13,20.049999237060547
2019-04-11,20.049999237060547
2019-02-06,19.90999984741211
2019-09-18,20.25
2020-02-03,20.8700008392334
2020-04-22,20.8700008392334
2019-11-19,20.959999084472656
2020-02-06,20.770000457763672
2019-11-22,20.65999984741211
2019-03-25,20.25
2019-02-21,20.049999237060547
2018-12-19,20.139999389648438
2018-07-12,19.989999771118164
2018-09-14,20.239999771118164
2018-08-13,20.739999771118164
2018-10-16,20.610000610351562
2019-07-31,20.610000610351562
2019-05-28,20.59000015258789
2019-04-26,20.639999389648438
2020-04-28,19.920000076293945
2019-11-25,19.600000381469727
2020-02-12,18.770000457763672
2020-05-01,18.59000015258789
2020-05-04,18.850000381469727
2019-06-12,18.360000610351562
2019-04-09,18.290000915527344
2019-03-08,17.920000076293945
2019-02-04,17.5
2018-07-27,17.299999237060547
2018-08-28,17.299999237060547
2019-01-03,17.280000686645508
2019-08-15,17.700000762939453
2018-10-31,17.8700008392334
2019-09-16,18.549999237060547
2020-02-18,18.450000762939453
2020-05-07,18.780000686645508
2018-08-17,18.610000610351562
2019-12-04,18.65999984741211
2020-02-21,18.799999237060547
2018-12-17,18.8799991607666
2019-08-30,18.940000534057617
2018-11-15,18.959999084472656
2019-07-29,18.700000762939453
2019-06-27,18.6299991607666
2019-04-24,18.510000228881836
2018-07-10,18.520000457763672
2018-09-12,18.540000915527344
2019-02-19,18.149999618530273
2019-01-18,18.31999969482422
2020-02-24,18.139999389648438
2020-05-13,18.530000686645508
2019-12-10,18.399999618530273
2020-02-27,18.43000030517578
2019-12-13,18.34000015258789
2020-05-19,18.3799991607666
2019-03-06,18.760000228881836
2018-11-30,18.389999389648438
2019-08-13,17.200000762939453
2019-07-12,17.360000610351562
2019-06-10,16.670000076293945
2019-05-09,16.34000015258789
2018-07-25,16.229999542236328
2018-09-27,16.110000610351562
2018-10-29,15.720000267028809
2019-10-16,15.369999885559082
2019-12-16,15.260000228881836
2020-03-04,14.970000267028809
2020-05-22,14.609999656677246
2019-10-01,14.569999694824219
2019-12-19,14.3100004196167
2018-09-10,14.710000038146973
2019-05-24,14.630000114440918
2018-08-09,14.829999923706055
2019-04-22,14.850000381469727
2019-03-21,15.069999694824219
2019-01-16,15.359999656677246
2019-08-28,15.65999984741211
2018-11-13,15.960000038146973
2018-10-12,15.890000343322754
2019-06-25,15.930000305175781
2020-03-10,15.90999984741211
2020-05-28,16.09000015258789
2019-10-07,16.350000381469727
2020-03-13,16.31999969482422
2019-10-10,16.93000030517578
2020-03-16,16.59000015258789
2020-06-03,16.8700008392334
2018-11-28,17.030000686645508
2018-09-25,17.06999969482422
2018-07-23,16.90999984741211
2018-08-24,17.059999465942383
2019-07-10,16.860000610351562
2019-05-07,16.920000076293945
2019-04-05,16.860000610351562
2019-03-04,16.6299991607666
2019-01-31,16.700000762939453
2019-09-12,16.690000534057617
2019-12-31,16.6299991607666
2020-03-19,16.559999465942383
2020-01-03,17.510000228881836
2020-06-09,17.030000686645508
2019-02-15,17.09000015258789
2019-01-14,17.3799991607666
2018-07-06,17.329999923706055
2018-08-07,17.100000381469727
2018-10-10,17.520000457763672
2018-12-13,17.809999465942383
2019-08-26,17.950000762939453
2019-07-25,17.979999542236328
2019-05-22,17.739999771118164
2019-03-19,17.829999923706055
2020-01-06,17.65999984741211
2020-03-25,17.65999984741211
2020-06-12,17.75
2019-10-22,17.889999389648438
2020-01-09,17.639999389648438
2020-06-15,17.309999465942383
2019-10-25,17.260000228881836
2020-03-31,16.850000381469727
2020-06-18,16.780000686645508
2019-04-03,17.15999984741211
2018-08-22,17.200000762939453
2018-10-25,17.3799991607666
2019-01-29,17.520000457763672
2018-12-28,17.5
2018-11-26,17.719999313354492
2019-08-09,17.860000610351562
2019-07-08,17.3799991607666
2019-06-06,16.40999984741211
2019-09-10,15.779999732971191
2020-01-15,15.229999542236328
2020-04-03,15.430000305175781
2019-10-31,15.489999771118164
2020-04-06,15.729999542236328
2020-06-24,15.949999809265137
2018-11-09,16.389999389648438
2019-07-23,16.639999389648438
2019-06-21,16.860000610351562
2019-05-20,16.6299991607666
2019-04-18,16.6299991607666
2018-09-06,16.65999984741211
2018-10-08,16.459999084472656
2019-02-13,16.450000762939453
2018-12-11,16.6299991607666
2019-09-25,16.979999542236328
2020-01-21,16.920000076293945
2020-04-09,17.030000686645508
2019-11-06,17.200000762939453
2020-01-24,17.020000457763672
2020-01-27,17.049999237060547
2020-04-15,17.219999313354492
2018-12-26,17.219999313354492
2019-08-07,17.299999237060547
2019-06-04,17.31999969482422
2018-09-21,17.639999389648438
2018-07-19,17.65999984741211
2018-08-20,17.649999618530273
2018-10-23,17.6200008392334
2019-05-03,17.84000015258789
2019-04-01,17.829999923706055
2019-02-28,17.559999465942383
2019-11-12,17.40999984741211
2020-01-30,17.31999969482422
2019-11-15,17.399999618530273
2020-04-21,16.989999771118164
2019-04-16,17.010000228881836
2019-03-15,16.709999084472656
2019-02-11,16.950000762939453
2019-01-10,17.110000610351562
2019-08-22,16.959999084472656
2018-11-07,17.1299991607666
2018-08-03,16.84000015258789
2018-09-04,16.579999923706055
2019-06-19,16.670000076293945
2019-09-23,16.6200008392334
2019-11-18,16.510000228881836
2020-02-05,16.6299991607666
2020-04-24,16.209999084472656
2019-03-29,16.3700008392334
2019-11-21,16.969999313354492
2020-04-27,16.969999313354492
2020-02-11,17.0
2020-04-30,16.889999389648438
2019-05-01,17.15999984741211
2019-02-26,17.389999389648438
2019-01-25,17.3700008392334
2018-12-24,17.200000762939453
2019-09-06,17.15999984741211
2018-07-17,17.280000686645508
2018-09-19,17.239999771118164
2019-08-05,17.479999542236328
2019-10-08,17.040000915527344
2019-12-11,17.25
2019-11-27,17.31999969482422
2020-02-14,17.100000381469727
2020-05-06,17.280000686645508
2019-01-08,17.479999542236328
2018-12-07,17.780000686645508
2019-08-20,18.06999969482422
2018-11-05,17.899999618530273
2019-07-19,17.809999465942383
2018-10-04,18.229999542236328
2019-06-17,18.020000457763672
2019-05-16,17.989999771118164
2018-08-01,17.8799991607666
2019-03-13,17.850000381469727
2019-12-03,17.93000030517578
2020-02-20,17.93000030517578
2019-12-06,17.520000457763672
2020-05-12,17.329999923706055
2019-12-09,17.520000457763672
2020-02-26,17.59000015258789
2020-05-15,17.5
2019-03-28,18.020000457763672
2018-09-17,18.5
2018-08-16,18.510000228881836
2018-10-19,18.520000457763672
2019-04-29,18.610000610351562
2019-01-23,18.540000915527344
2019-09-04,18.559999465942383
2018-11-20,18.399999618530273
2019-07-02,17.360000610351562
2019-05-31,16.81999969482422
2019-12-12,16.700000762939453
2020-05-18,16.25
2019-09-27,16.6200008392334
2020-03-03,16.6299991607666
2020-05-21,16.299999237060547
2019-05-14,16.68000030517578
2018-08-31,16.290000915527344
2018-07-30,16.190000534057617
2018-10-02,16.450000762939453
2019-04-12,16.770000457763672
2019-03-11,16.459999084472656
2019-02-07,16.5
2019-07-17,16.6200008392334
2019-09-19,16.6299991607666
2019-10-21,16.020000457763672
2019-12-18,16.079999923706055
2020-03-06,16.190000534057617
2019-10-03,16.579999923706055
2020-03-09,16.760000228881836
2020-05-27,16.469999313354492
2019-12-24,16.510000228881836
2020-03-12,17.18000030517578
2018-12-20,17.1299991607666
2019-08-01,17.760000228881836
2018-08-14,18.190000534057617
2018-07-13,18.200000762939453
2018-10-17,18.110000610351562
2019-05-29,18.489999771118164
2019-03-26,18.350000381469727
2019-02-22,18.260000228881836
2019-10-04,18.350000381469727
2019-11-05,18.31999969482422
2019-12-27,18.06999969482422
2020-06-02,17.90999984741211
2019-12-30,17.93000030517578
2020-03-18,18.040000915527344
2020-06-05,17.969999313354492
2019-07-15,18.200000762939453
2018-12-03,18.020000457763672
2019-06-13,18.040000915527344
2019-01-04,17.229999542236328
2018-08-29,17.1200008392334
2019-02-05,17.280000686645508
2018-11-01,17.469999313354492
2019-08-16,17.059999465942383
2019-04-10,16.940000534057617
2019-09-17,17.239999771118164
2019-10-15,17.690000534057617
2020-01-02,17.670000076293945
2020-06-08,17.93000030517578
2019-10-18,17.969999313354492
2020-03-24,18.030000686645508
2020-06-11,17.84000015258789
2020-01-08,18.190000534057617
2019-04-25,18.40999984741211
2019-07-30,18.270000457763672
2019-02-20,18.309999465942383
2018-07-11,18.34000015258789
2018-09-13,18.469999313354492
2018-10-15,18.600000381469727
2019-06-28,18.40999984741211
2018-12-18,18.270000457763672
2018-11-16,18.350000381469727
2019-10-02,18.969999313354492
2020-03-27,19.34000015258789
2020-01-10,19.1299991607666
2019-10-24,19.479999542236328
2020-03-30,19.40999984741211
2020-06-17,19.3799991607666
2020-01-14,19.31999969482422
2020-04-02,19.040000915527344
2019-01-02,18.889999389648438
2019-08-14,19.020000457763672
2018-10-30,19.020000457763672
2019-06-11,19.1200008392334
2019-05-10,19.1299991607666
2019-04-08,19.190000534057617
2018-08-27,19.399999618530273
2018-07-26,19.5
2018-09-28,19.399999618530273
2019-03-07,19.489999771118164
2019-10-30,19.540000915527344
2020-01-17,19.43000030517578
2020-06-23,18.81999969482422
2020-04-08,19.18000030517578
2020-06-26,19.31999969482422
2019-03-22,19.770000457763672
2019-01-17,19.700000762939453
2019-08-29,19.799999237060547
2018-11-14,19.799999237060547
2019-06-26,20.399999618530273
2018-09-11,20.43000030517578
2018-07-09,20.290000915527344
2018-08-10,20.479999542236328
2019-04-23,20.489999771118164
2019-09-30,20.360000610351562
2020-01-23,20.530000686645508
2019-11-08,20.399999618530273
2020-04-14,20.350000381469727
2019-11-11,20.420000076293945
2020-01-29,20.450000762939453
2020-04-17,20.450000762939453
2018-07-24,20.350000381469727
2018-09-26,20.3700008392334
2019-05-08,20.030000686645508
2019-03-05,19.68000030517578
2019-02-01,19.639999389648438
2018-12-31,19.770000457763672
2018-11-29,19.81999969482422
2019-08-12,19.709999084472656
2019-07-11,19.520000457763672
2019-09-13,19.68000030517578
2019-11-14,19.329999923706055
2020-04-20,19.469999313354492
2020-02-04,19.600000381469727
2020-04-23,19.670000076293945
2018-12-14,19.649999618530273
2019-08-27,20.06999969482422
2018-08-08,19.950000762939453
2018-10-11,19.010000228881836
2018-11-12,19.239999771118164
2019-07-26,19.280000686645508
2019-06-24,19.09000015258789
