Dates,KEY
2020-06-03,20623600.0
2018-11-28,16662700.0
2018-09-25,11093300.0
2018-07-23,9803600.0
2018-08-24,14462200.0
2019-07-10,11707800.0
2019-05-07,11894100.0
2019-04-05,12567500.0
2019-03-04,15285800.0
2019-01-31,11962500.0
2019-09-12,12454900.0
2019-12-31,14158800.0
2020-03-19,16249100.0
2020-01-03,37227800.0
2020-06-09,17675200.0
2019-02-15,9699500.0
2019-01-14,7322900.0
2018-07-06,8973700.0
2018-08-07,6431800.0
2018-10-10,8026900.0
2018-12-13,12376700.0
2019-08-26,9664500.0
2019-07-25,8141600.0
2019-05-22,7615900.0
2019-03-19,7164300.0
2020-01-06,9870500.0
2020-03-25,10583200.0
2020-06-12,6940000.0
2019-10-22,13865000.0
2020-01-09,16135500.0
2020-06-15,9662600.0
2019-10-25,8563900.0
2020-03-31,9605100.0
2020-06-18,7735400.0
2019-04-03,15705200.0
2018-08-22,11026300.0
2018-10-25,11030900.0
2019-01-29,9116300.0
2018-12-28,30656400.0
2018-11-26,12434600.0
2019-08-09,22292200.0
2019-07-08,17489400.0
2019-06-06,24849700.0
2019-09-10,33997200.0
2020-01-15,19290100.0
2020-04-03,19825000.0
2019-10-31,13638700.0
2020-04-06,19243100.0
2020-06-24,13578600.0
2018-11-09,11646600.0
2019-07-23,10761400.0
2019-06-21,13411500.0
2019-05-20,11828100.0
2019-04-18,13926600.0
2018-09-06,9339300.0
2018-10-08,10157400.0
2019-02-13,11412200.0
2018-12-11,12791500.0
2019-09-25,12839600.0
2020-01-21,10759000.0
2020-04-09,10339600.0
2019-11-06,12269200.0
2020-01-24,19536500.0
2020-01-27,14575000.0
2020-04-15,16984700.0
2018-12-26,9471600.0
2019-08-07,9091500.0
2019-06-04,7631300.0
2018-09-21,10188200.0
2018-07-19,8756900.0
2018-08-20,11836400.0
2018-10-23,9796300.0
2019-05-03,10898600.0
2019-04-01,9220400.0
2019-02-28,10327000.0
2019-11-12,12551900.0
2020-01-30,10169100.0
2019-11-15,9186800.0
2020-04-21,15648500.0
2019-04-16,14299400.0
2019-03-15,11642800.0
2019-02-11,7353300.0
2019-01-10,10500400.0
2019-08-22,9132900.0
2018-11-07,7771500.0
2018-08-03,8112400.0
2018-09-04,7554700.0
2019-06-19,6320200.0
2019-09-23,8174700.0
2019-11-18,7772200.0
2020-02-05,5199400.0
2020-04-24,8394000.0
2019-03-29,7567100.0
2019-11-21,7549000.0
2020-04-27,7006000.0
2020-02-11,4795400.0
2020-04-30,7606100.0
2019-05-01,12329700.0
2019-02-26,9191600.0
2019-01-25,5332800.0
2018-12-24,5328500.0
2019-09-06,7999700.0
2018-07-17,6513000.0
2018-09-19,9999200.0
2019-08-05,9110500.0
2019-10-08,16032700.0
2019-12-11,18507600.0
2019-11-27,9007900.0
2020-02-14,8734800.0
2020-05-06,9131200.0
2019-01-08,10968900.0
2018-12-07,13264700.0
2019-08-20,8055700.0
2018-11-05,9047600.0
2019-07-19,4519600.0
2018-10-04,5721800.0
2019-06-17,6781100.0
2019-05-16,7963900.0
2018-08-01,7391800.0
2019-03-13,6504500.0
2019-12-03,6045000.0
2020-02-20,8473100.0
2019-12-06,13353400.0
2020-05-12,9816500.0
2019-12-09,10130000.0
2020-02-26,7597500.0
2020-05-15,10351900.0
2019-03-28,10200700.0
2018-09-17,10532600.0
2018-08-16,10946600.0
2018-10-19,7633300.0
2019-04-29,5580200.0
2019-01-23,6100700.0
2019-09-04,8915900.0
2018-11-20,13471700.0
2019-07-02,8371400.0
2019-05-31,11632200.0
2019-12-12,8262800.0
2020-05-18,12742000.0
2019-09-27,8146600.0
2020-03-03,6234000.0
2020-05-21,6253700.0
2019-05-14,9026300.0
2018-08-31,24127900.0
2018-07-30,8638400.0
2018-10-02,8949100.0
2019-04-12,9509700.0
2019-03-11,7070400.0
2019-02-07,7137100.0
2019-07-17,5797700.0
2019-09-19,8863600.0
2019-10-21,5911600.0
2019-12-18,5616600.0
2020-03-06,6138700.0
2019-10-03,8255800.0
2020-03-09,6857700.0
2020-05-27,7514200.0
2019-12-24,5454200.0
2020-03-12,10042800.0
2018-12-20,9037500.0
2019-08-01,16367800.0
2018-08-14,11007800.0
2018-07-13,10971500.0
2018-10-17,13998600.0
2019-05-29,10433700.0
2019-03-26,8598000.0
2019-02-22,7369900.0
2019-10-04,8227300.0
2019-11-05,4896900.0
2019-12-27,19468200.0
2020-06-02,8438200.0
2019-12-30,10337600.0
2020-03-18,8337000.0
2020-06-05,6539500.0
2019-07-15,8897000.0
2018-12-03,6264700.0
2019-06-13,7923700.0
2019-01-04,9314200.0
2018-08-29,10452700.0
2019-02-05,10538500.0
2018-11-01,6438500.0
2019-08-16,9732800.0
2019-04-10,7921000.0
2019-09-17,8274700.0
2019-10-15,10613700.0
2020-01-02,10850100.0
2020-06-08,6499900.0
2019-10-18,10037500.0
2020-03-24,12328000.0
2020-06-11,11816900.0
2020-01-08,8371400.0
2019-04-25,10148500.0
2019-07-30,8038800.0
2019-02-20,8605200.0
2018-07-11,7527000.0
2018-09-13,7811900.0
2018-10-15,10149700.0
2019-06-28,7147500.0
2018-12-18,10307500.0
2018-11-16,9137200.0
2019-10-02,13251700.0
2020-03-27,12142900.0
2020-01-10,8437500.0
2019-10-24,8827900.0
2020-03-30,6438800.0
2020-06-17,8868800.0
2020-01-14,8172200.0
2020-04-02,8260600.0
2019-01-02,6861100.0
2019-08-14,6025900.0
2018-10-30,6098800.0
2019-06-11,9031200.0
2019-05-10,9272500.0
2019-04-08,7159800.0
2018-08-27,6092600.0
2018-07-26,9302200.0
2018-09-28,7815500.0
2019-03-07,6084000.0
2019-10-30,3809000.0
2020-01-17,8836000.0
2020-06-23,7457900.0
2020-04-08,7785000.0
2020-06-26,7038500.0
2019-03-22,11302100.0
2019-01-17,8498600.0
2019-08-29,8486800.0
2018-11-14,5726700.0
2019-06-26,10212300.0
2018-09-11,7304900.0
2018-07-09,13741900.0
2018-08-10,9229800.0
2019-04-23,9792400.0
2019-09-30,6998000.0
2020-01-23,14328400.0
2019-11-08,5943600.0
2020-04-14,4366900.0
2019-11-11,3581200.0
2020-01-29,4797300.0
2020-04-17,5349800.0
2018-07-24,6166800.0
2018-09-26,11104200.0
2019-05-08,6898800.0
2019-03-05,9225600.0
2019-02-01,8343900.0
2018-12-31,10701700.0
2018-11-29,7836700.0
2019-08-12,6898600.0
2019-07-11,8704500.0
2019-09-13,10120300.0
2019-11-14,11296900.0
2020-04-20,7813900.0
2020-02-04,9686800.0
2020-04-23,11608300.0
2018-12-14,12092800.0
2019-08-27,14745300.0
2018-08-08,9356400.0
2018-10-11,10412200.0
2018-11-12,8932100.0
2019-07-26,8441600.0
2019-06-24,9626700.0
2019-05-23,16521800.0
2019-03-20,9474400.0
2019-01-15,10445900.0
2019-11-20,11465500.0
2020-02-07,9084700.0
2020-02-10,8710700.0
2020-04-29,8029300.0
2019-11-26,6421600.0
2020-02-13,5983000.0
2019-01-30,7548600.0
2018-08-23,6350500.0
2018-09-24,7611200.0
2018-11-27,6923000.0
2018-10-26,8423800.0
2019-07-09,8108000.0
2019-06-07,7456100.0
2019-05-06,10468800.0
2019-04-04,10241800.0
2019-09-11,13973100.0
2019-11-29,21650200.0
2020-05-05,13350600.0
2019-12-02,22824300.0
2020-02-19,13860900.0
2020-05-08,15279300.0
2019-05-21,23797200.0
2019-03-18,15961300.0
2018-09-07,17303800.0
2018-08-06,29399900.0
2018-10-09,20950900.0
2019-02-14,17318400.0
2018-12-12,17925300.0
2019-07-24,20549200.0
2019-09-26,17912800.0
2019-10-28,13965800.0
2019-12-05,23725300.0
2020-05-11,16697600.0
2019-07-03,15626800.0
2020-02-25,20647100.0
2020-05-14,22494500.0
2020-02-28,20794800.0
2019-08-08,15175400.0
2019-06-05,15997000.0
2018-07-20,14533700.0
2018-08-21,14255200.0
2018-10-24,11898600.0
2019-04-02,13435800.0
2019-03-01,19699300.0
2019-01-28,13998100.0
2018-12-27,20270400.0
2019-09-09,9937500.0
2020-03-02,11881600.0
2020-05-20,13975700.0
2019-12-17,15631500.0
2020-03-05,20448200.0
2019-02-12,15870100.0
2019-01-11,16088800.0
2018-12-10,14958700.0
2019-08-23,15754700.0
2018-11-08,12076800.0
2019-07-22,13598800.0
2019-06-20,12635500.0
2018-09-05,10844800.0
2019-04-17,9350400.0
2019-09-24,7417700.0
2019-12-20,11397400.0
2020-05-26,9655900.0
2019-04-30,12918900.0
2019-12-23,11804100.0
2020-03-11,9225700.0
2020-05-29,8509600.0
2019-12-26,11504700.0
2020-06-01,15763600.0
2019-05-02,18563800.0
2019-02-27,10252400.0
2018-11-23,9924100.0
2019-08-06,7718900.0
2018-07-18,10154400.0
2018-09-20,9365000.0
2018-10-22,9706900.0
2019-07-05,12681600.0
2019-06-03,13175400.0
2019-10-09,10332900.0
2019-10-11,15640600.0
2020-03-17,8024500.0
2020-06-04,7513500.0
2019-10-14,16029800.0
2020-03-20,15875800.0
2018-11-06,24089200.0
2019-06-18,14806500.0
2019-05-17,24688800.0
2019-04-15,25464000.0
2019-03-14,19858600.0
2019-01-09,15234700.0
2018-08-02,15870300.0
2018-10-05,16009500.0
2019-08-21,10675600.0
2019-10-17,12793700.0
2020-03-23,23224200.0
2020-06-10,7391300.0
2019-02-25,9958900.0
2020-01-07,10606400.0
2020-03-26,7269400.0
2019-10-23,15776200.0
