Dates,KEY
2018-06-20,20.690000534057617
2018-06-21,20.459999084472656
2018-06-25,20.84000015258789
2018-06-22,20.299999237060547
2018-06-26,20.139999389648438
2018-06-27,19.799999237060547
2018-06-28,19.600000381469727
2018-06-29,19.940000534057617
2018-07-02,19.469999313354492
2018-07-03,19.899999618530273
2018-07-05,19.780000686645508
2018-07-16,19.540000915527344
2018-09-18,19.760000228881836
2019-01-24,20.350000381469727
2019-09-05,19.93000030517578
2018-11-21,20.09000015258789
2020-01-13,19.649999618530273
2020-04-01,19.649999618530273
2020-06-19,19.950000762939453
2019-10-29,20.040000915527344
2020-01-16,20.59000015258789
2020-06-22,20.649999618530273
2018-10-03,20.540000915527344
2018-07-31,20.8700008392334
2019-03-12,20.8700008392334
2019-02-08,20.979999542236328
2019-01-07,21.139999389648438
2018-12-06,21.25
2019-08-19,21.209999084472656
2019-07-18,21.020000457763672
2019-05-15,21.0
2019-09-20,21.309999465942383
2019-11-01,21.420000076293945
2020-04-07,21.350000381469727
2020-06-25,21.469999313354492
2020-06-16,21.59000015258789
2019-11-04,21.280000686645508
2020-01-22,21.350000381469727
2019-11-07,21.34000015258789
2020-04-13,21.31999969482422
2019-07-01,21.260000228881836
2019-05-30,21.59000015258789
2018-08-15,21.56999969482422
2018-10-18,21.709999084472656
2019-03-27,21.579999923706055
2019-01-22,21.510000228881836
2018-12-21,21.40999984741211
2019-09-03,21.239999771118164
2018-11-19,21.299999237060547
2019-08-02,21.25
2020-01-28,21.139999389648438
2020-04-16,20.93000030517578
2019-11-13,21.06999969482422
2020-01-31,21.260000228881836
2018-12-04,21.34000015258789
2018-11-02,21.270000457763672
2019-07-16,21.18000030517578
2018-08-30,20.899999618530273
2018-10-01,21.1299991607666
2019-06-14,20.729999542236328
2019-05-13,20.010000228881836
2019-04-11,19.969999313354492
2019-02-06,19.8799991607666
2019-09-18,19.739999771118164
2020-02-03,20.260000228881836
2020-04-22,20.81999969482422
2019-11-19,20.799999237060547
2020-02-06,20.719999313354492
2019-11-22,20.600000381469727
2019-03-25,20.239999771118164
2019-02-21,19.889999389648438
2018-12-19,20.020000457763672
2018-07-12,19.90999984741211
2018-09-14,19.90999984741211
2018-08-13,20.270000457763672
2018-10-16,20.549999237060547
2019-07-31,20.219999313354492
2019-05-28,20.459999084472656
2019-04-26,20.5
2020-04-28,19.850000381469727
2019-11-25,19.600000381469727
2020-02-12,18.6200008392334
2020-05-01,18.56999969482422
2020-05-04,18.610000610351562
2019-06-12,17.600000381469727
2019-04-09,18.030000686645508
2019-03-08,17.889999389648438
2019-02-04,16.889999389648438
2018-07-27,17.280000686645508
2018-08-28,16.690000534057617
2019-01-03,16.920000076293945
2019-08-15,17.3799991607666
2018-10-31,17.579999923706055
2019-09-16,18.059999465942383
2020-02-18,18.290000915527344
2020-05-07,18.559999465942383
2018-08-17,18.420000076293945
2019-12-04,18.469999313354492
2020-02-21,18.59000015258789
2018-12-17,18.600000381469727
2019-08-30,18.729999542236328
2018-11-15,18.829999923706055
2019-07-29,18.270000457763672
2019-06-27,18.559999465942383
2019-04-24,18.0
2018-07-10,18.329999923706055
2018-09-12,18.290000915527344
2019-02-19,18.06999969482422
2019-01-18,17.920000076293945
2020-02-24,17.920000076293945
2020-05-13,18.040000915527344
2019-12-10,18.190000534057617
2020-02-27,18.15999984741211
2019-12-13,18.170000076293945
2020-05-19,18.079999923706055
2019-03-06,18.649999618530273
2018-11-30,18.31999969482422
2019-08-13,17.049999237060547
