Dates,WAT
2019-08-20,219.17999267578125
2018-11-05,217.1999969482422
2019-07-19,221.67999267578125
2018-10-04,220.22999572753906
2019-06-17,217.14999389648438
2019-05-16,216.99000549316406
2018-08-01,217.27000427246094
2019-03-13,216.85000610351562
2019-12-03,217.1300048828125
2020-02-20,216.6199951171875
2019-12-06,214.80999755859375
2020-05-12,212.80999755859375
2019-12-09,214.80999755859375
2020-02-26,213.72000122070312
2020-05-15,216.00999450683594
2019-03-28,218.61000061035156
2018-09-17,218.5
2018-08-16,218.25
2018-10-19,217.6300048828125
2019-04-29,219.13999938964844
2019-01-23,213.32000732421875
2019-09-04,210.55999755859375
2018-11-20,211.75999450683594
2019-07-02,209.52000427246094
2019-05-31,204.30999755859375
2019-12-12,209.61000061035156
2020-05-18,210.35000610351562
2019-09-27,212.97000122070312
2020-03-03,212.00999450683594
2020-05-21,205.8300018310547
2019-05-14,208.0800018310547
2018-08-31,200.0399932861328
2018-07-30,202.25999450683594
2018-10-02,205.5399932861328
2019-04-12,209.8699951171875
2019-03-11,207.52999877929688
2019-02-07,210.17999267578125
2019-07-17,209.99000549316406
2019-09-19,204.9600067138672
2019-10-21,203.0500030517578
2019-12-18,204.19000244140625
2020-03-06,206.35000610351562
2019-10-03,210.9199981689453
2020-03-09,211.88999938964844
2020-05-27,211.58999633789062
2019-12-24,212.19000244140625
2020-03-12,218.1199951171875
2018-12-20,217.24000549316406
2019-08-01,217.07000732421875
2018-08-14,223.19000244140625
2018-07-13,231.25999450683594
2018-10-17,232.77999877929688
2019-05-29,232.1300048828125
2019-03-26,231.52000427246094
2019-02-22,228.69000244140625
2019-10-04,228.33999633789062
2019-11-05,228.6999969482422
2019-12-27,228.6999969482422
2020-06-02,227.7899932861328
2019-12-30,221.0399932861328
2020-03-18,220.1999969482422
2020-06-05,217.22999572753906
2019-07-15,222.52999877929688
2018-12-03,223.22999572753906
2019-06-13,224.1999969482422
2019-01-04,221.99000549316406
2018-08-29,224.55999755859375
2019-02-05,227.0
2018-11-01,223.47999572753906
2019-08-16,208.00999450683594
2019-04-10,208.35000610351562
2019-09-17,211.3000030517578
2019-10-15,213.6199951171875
2020-01-02,213.8699951171875
2020-06-08,215.38999938964844
2019-10-18,213.58999633789062
2020-03-24,214.75999450683594
2020-06-11,215.75
2020-01-08,217.33999633789062
2019-04-25,219.0800018310547
2019-07-30,214.47000122070312
2019-02-20,215.85000610351562
2018-07-11,218.11000061035156
2018-09-13,220.11000061035156
2018-10-15,214.2899932861328
2019-06-28,215.0
2018-12-18,211.6199951171875
2018-11-16,215.08999633789062
2019-10-02,214.99000549316406
2020-03-27,213.5800018310547
2020-01-10,213.07000732421875
2019-10-24,211.97999572753906
2020-03-30,210.0800018310547
2020-06-17,209.57000732421875
2020-01-14,212.5800018310547
2020-04-02,213.38999938964844
2019-01-02,213.47999572753906
2019-08-14,217.32000732421875
2018-10-30,216.33999633789062
2019-06-11,219.72000122070312
2019-05-10,217.7100067138672
2019-04-08,217.72000122070312
2018-08-27,218.72000122070312
2018-07-26,221.24000549316406
2018-09-28,222.05999755859375
2019-03-07,223.5500030517578
2019-10-30,222.07000732421875
2020-01-17,223.11000061035156
2020-06-23,221.36000061035156
2020-04-08,224.9499969482422
2020-06-26,223.6999969482422
2019-03-22,226.3000030517578
2019-01-17,226.6300048828125
2019-08-29,227.92999267578125
2018-11-14,228.97000122070312
2019-06-26,233.69000244140625
2018-09-11,234.11000061035156
2018-07-09,234.02000427246094
2018-08-10,231.3000030517578
2019-04-23,229.0
2019-09-30,231.8699951171875
2020-01-23,233.27999877929688
2019-11-08,232.99000549316406
2020-04-14,233.08999633789062
2019-11-11,233.25999450683594
2020-01-29,233.75999450683594
2020-04-17,233.19000244140625
2018-07-24,233.64999389648438
2018-09-26,235.05999755859375
2019-05-08,231.00999450683594
2019-03-05,228.8800048828125
2019-02-01,231.97999572753906
2018-12-31,226.35000610351562
2018-11-29,228.8000030517578
2019-08-12,230.8800048828125
2019-07-11,228.82000732421875
2019-09-13,232.0800018310547
2019-11-14,234.36000061035156
2020-04-20,237.61000061035156
2020-02-04,239.60000610351562
2020-04-23,243.6699981689453
2018-12-14,244.08999633789062
2019-08-27,241.92999267578125
2018-08-08,237.52999877929688
2018-10-11,232.3699951171875
2018-11-12,235.86000061035156
2019-07-26,234.00999450683594
2019-06-24,228.80999755859375
2019-05-23,223.7899932861328
2019-03-20,226.0500030517578
2019-01-15,219.0800018310547
2019-11-20,220.74000549316406
2020-02-07,220.08999633789062
2020-02-10,217.36000061035156
2020-04-29,219.1300048828125
2019-11-26,223.22000122070312
2020-02-13,224.3699951171875
2019-01-30,220.5800018310547
2018-08-23,216.05999755859375
2018-09-24,216.5
2018-11-27,216.64999389648438
2018-10-26,217.33999633789062
2019-07-09,216.3800048828125
2019-06-07,210.07000732421875
2019-05-06,203.3699951171875
2019-04-04,202.60000610351562
2019-09-11,198.82000732421875
2019-11-29,194.88999938964844
2020-05-05,202.6999969482422
2019-12-02,201.47000122070312
2020-02-19,208.44000244140625
2020-05-08,198.9199981689453
2019-05-21,200.0
2019-03-18,190.58999633789062
2018-09-07,196.72000122070312
2018-08-06,184.10000610351562
2018-10-09,167.0500030517578
2019-02-14,184.47999572753906
2018-12-12,173.9199981689453
2019-07-24,183.27000427246094
2019-09-26,176.80999755859375
2019-10-28,177.4199981689453
2019-12-05,173.4600067138672
2020-05-11,162.36000061035156
2019-07-03,180.67999267578125
2020-02-25,176.8000030517578
2020-05-14,191.4199981689453
2020-02-28,185.36000061035156
2019-08-08,188.13999938964844
2019-06-05,182.0500030517578
2018-07-20,182.30999755859375
2018-08-21,186.02999877929688
2018-10-24,179.94000244140625
2019-04-02,188.88999938964844
2019-03-01,190.0800018310547
2019-01-28,196.0800018310547
2018-12-27,195.92999267578125
2019-09-09,187.64999389648438
2020-03-02,193.64999389648438
2020-05-20,189.41000366210938
2019-12-17,192.9600067138672
2020-03-05,197.50999450683594
2019-02-12,194.3300018310547
2019-01-11,185.38999938964844
2018-12-10,190.33999633789062
2019-08-23,190.77000427246094
2018-11-08,191.32000732421875
2019-07-22,195.00999450683594
2019-06-20,184.11000061035156
2018-09-05,192.64999389648438
2019-04-17,187.0
2019-09-24,178.0800018310547
2019-12-20,180.42999267578125
2020-05-26,181.88999938964844
2019-04-30,185.02999877929688
2019-12-23,185.97999572753906
2020-03-11,186.97999572753906
2020-05-29,189.30999755859375
2019-12-26,182.47999572753906
2020-06-01,178.8000030517578
2019-05-02,180.27999877929688
2019-02-27,178.4600067138672
2018-11-23,188.24000549316406
2019-08-06,183.99000549316406
2018-07-18,185.25999450683594
2018-09-20,185.25999450683594
2018-10-22,186.67999267578125
2019-07-05,193.0800018310547
2019-06-03,198.88999938964844
2019-10-09,197.9600067138672
2019-10-11,199.85000610351562
2020-03-17,199.6699981689453
2020-06-04,202.83999633789062
2019-10-14,201.42999267578125
2020-03-20,202.38999938964844
2018-11-06,208.92999267578125
2019-06-18,208.22000122070312
2019-05-17,197.3800048828125
2019-04-15,194.55999755859375
2019-03-14,181.5500030517578
2019-01-09,185.55999755859375
2018-08-02,188.1199951171875
2018-10-05,189.41000366210938
2019-08-21,188.5
2019-10-17,193.60000610351562
2020-03-23,190.3699951171875
2020-06-10,185.5500030517578
2019-02-25,185.57000732421875
2020-01-07,177.36000061035156
2020-03-26,176.16000366210938
2019-10-23,174.75999450683594
