Dates,WAT
2020-03-31,239.3800048828125
2020-06-18,237.1199951171875
2019-04-03,238.77000427246094
2018-08-22,240.72000122070312
2018-10-25,241.55999755859375
2019-01-29,241.17999267578125
2018-12-28,242.00999450683594
2018-11-26,244.27999877929688
2019-08-09,245.5500030517578
2019-07-08,246.69000244140625
2019-06-06,244.25999450683594
2019-09-10,249.5399932861328
2020-01-15,245.77999877929688
2020-04-03,248.10000610351562
2019-10-31,249.14999389648438
2020-04-06,247.3000030517578
2020-06-24,250.02000427246094
2018-11-09,253.30999755859375
2019-07-23,252.30999755859375
2019-06-21,252.0800018310547
2019-05-20,250.9499969482422
2019-04-18,248.5399932861328
2018-09-06,251.99000549316406
2018-10-08,251.77000427246094
2019-02-13,249.41000366210938
2018-12-11,250.77000427246094
2019-09-25,251.7100067138672
2020-01-21,250.9199981689453
2020-04-09,250.82000732421875
2019-11-06,241.4199981689453
2020-01-24,239.00999450683594
2020-01-27,241.0500030517578
2020-04-15,202.5500030517578
2018-12-26,210.97999572753906
2019-08-07,207.22999572753906
2019-06-04,214.0399932861328
2018-09-21,214.47000122070312
2018-07-19,212.86000061035156
2018-08-20,213.14999389648438
2018-10-23,211.5
2019-05-03,216.39999389648438
2019-04-01,214.25
2019-02-28,215.44000244140625
2019-11-12,213.35000610351562
2020-01-30,211.69000244140625
2019-11-15,215.77999877929688
2020-04-21,212.97000122070312
2019-04-16,210.52999877929688
2019-03-15,209.14999389648438
2019-02-11,209.02000427246094
2019-01-10,207.8800048828125
2019-08-22,207.55999755859375
2018-11-07,210.02999877929688
2018-08-03,206.0800018310547
2018-09-04,205.6699981689453
2019-06-19,205.74000549316406
2019-09-23,205.55999755859375
2019-11-18,203.2899932861328
2020-02-05,201.91000366210938
2020-04-24,200.7100067138672
2019-03-29,201.02000427246094
2019-11-21,200.69000244140625
2020-04-27,203.0800018310547
2020-02-11,206.5800018310547
2020-04-30,209.0
2019-05-01,208.97999572753906
2019-02-26,212.57000732421875
2019-01-25,205.52999877929688
2018-12-24,205.02000427246094
2019-09-06,204.8000030517578
2018-07-17,204.39999389648438
2018-09-19,205.82000732421875
2019-08-05,207.0
2019-10-08,212.4499969482422
2019-12-11,212.14999389648438
2019-11-27,212.55999755859375
2020-02-14,213.02000427246094
2020-05-06,211.3300018310547
2019-01-08,212.36000061035156
2018-12-07,213.9499969482422
2019-08-20,218.61000061035156
2018-11-05,219.58999633789062
2019-07-19,217.57000732421875
2018-10-04,221.6999969482422
2019-06-17,219.5399932861328
2019-05-16,216.44000244140625
2018-08-01,217.6699981689453
2019-03-13,217.99000549316406
2019-12-03,213.75
2020-02-20,217.25
2019-12-06,213.5
2020-05-12,213.9600067138672
2019-12-09,213.30999755859375
2020-02-26,215.66000366210938
2020-05-15,214.16000366210938
2019-03-28,216.69000244140625
2018-09-17,217.2899932861328
2018-08-16,218.05999755859375
2018-10-19,218.9199981689453
2019-04-29,218.0800018310547
2019-01-23,209.94000244140625
2019-09-04,214.0
2018-11-20,211.22000122070312
2019-07-02,211.8800048828125
2019-05-31,205.42999267578125
2019-12-12,206.36000061035156
2020-05-18,207.32000732421875
2019-09-27,211.0500030517578
2020-03-03,211.9499969482422
2020-05-21,211.02000427246094
2019-05-14,205.32000732421875
2018-08-31,205.41000366210938
2018-07-30,201.9499969482422
2018-10-02,203.99000549316406
2019-04-12,207.60000610351562
2019-03-11,209.2899932861328
2019-02-07,209.19000244140625
2019-07-17,210.9600067138672
2019-09-19,209.52000427246094
2019-10-21,206.1199951171875
2019-12-18,204.11000061035156
2020-03-06,203.5
2019-10-03,209.1699981689453
2020-03-09,212.3000030517578
2020-05-27,210.4199981689453
2019-12-24,213.7100067138672
2020-03-12,214.3300018310547
2018-12-20,219.10000610351562
2019-08-01,217.8000030517578
2018-08-14,216.57000732421875
2018-07-13,224.1999969482422
2018-10-17,233.61000061035156
2019-05-29,231.9499969482422
2019-03-26,230.13999938964844
2019-02-22,231.57000732421875
2019-10-04,228.60000610351562
2019-11-05,228.11000061035156
2019-12-27,228.89999389648438
2020-06-02,227.86000061035156
2019-12-30,228.52999877929688
2020-03-18,220.72999572753906
2020-06-05,220.5
2019-07-15,218.72000122070312
2018-12-03,222.69000244140625
2019-06-13,224.42999267578125
2019-01-04,222.08999633789062
2018-08-29,221.80999755859375
2019-02-05,225.82000732421875
2018-11-01,225.2899932861328
2019-08-16,214.5800018310547
2019-04-10,207.2100067138672
2019-09-17,208.38999938964844
2019-10-15,215.2100067138672
2020-01-02,213.27000427246094
2020-06-08,215.25999450683594
2019-10-18,214.3300018310547
2020-03-24,214.5500030517578
2020-06-11,215.27999877929688
2020-01-08,217.1300048828125
2019-04-25,218.5399932861328
2019-07-30,219.80999755859375
2019-02-20,214.08999633789062
2018-07-11,215.07000732421875
2018-09-13,218.25
2018-10-15,205.88999938964844
2019-06-28,213.19000244140625
2018-12-18,214.75999450683594
2018-11-16,213.83999633789062
2019-10-02,217.3800048828125
2020-03-27,214.6300048828125
2020-01-10,213.4499969482422
2019-10-24,214.08999633789062
2020-03-30,211.3300018310547
2020-06-17,209.16000366210938
2020-01-14,210.3300018310547
2020-04-02,212.5
2019-01-02,213.61000061035156
2019-08-14,213.67999267578125
2018-10-30,216.07000732421875
2019-06-11,216.64999389648438
2019-05-10,218.41000366210938
2019-04-08,217.7100067138672
2018-08-27,218.0
2018-07-26,220.52000427246094
2018-09-28,221.05999755859375
2019-03-07,222.5
2019-10-30,223.42999267578125
2020-01-17,222.4499969482422
2020-06-23,221.1300048828125
2020-04-08,221.3800048828125
2020-06-26,222.08999633789062
2019-03-22,225.52000427246094
2019-01-17,227.1999969482422
2019-08-29,227.4199981689453
2018-11-14,227.4499969482422
2019-06-26,229.1999969482422
2018-09-11,233.69000244140625
2018-07-09,236.3300018310547
2018-08-10,235.2899932861328
2019-04-23,231.0
2019-09-30,229.64999389648438
2020-01-23,233.52000427246094
2019-11-08,234.00999450683594
2020-04-14,233.42999267578125
2019-11-11,233.1999969482422
2020-01-29,233.72999572753906
2020-04-17,233.72999572753906
2018-07-24,233.13999938964844
2018-09-26,234.92999267578125
2019-05-08,231.5399932861328
2019-03-05,229.6699981689453
2019-02-01,226.2899932861328
2018-12-31,221.0
2018-11-29,227.8300018310547
2019-08-12,230.19000244140625
2019-07-11,231.14999389648438
2019-09-13,228.82000732421875
2019-11-14,232.52999877929688
2020-04-20,235.69000244140625
2020-02-04,238.13999938964844
2020-04-23,239.38999938964844
2018-12-14,244.61000061035156
2019-08-27,242.97999572753906
2018-08-08,242.69000244140625
2018-10-11,233.80999755859375
2018-11-12,233.0
2019-07-26,236.72000122070312
2019-06-24,231.77999877929688
2019-05-23,228.32000732421875
2019-03-20,227.14999389648438
2019-01-15,214.49000549316406
2019-11-20,221.77999877929688
2020-02-07,222.16000366210938
2020-02-10,219.3000030517578
2020-04-29,216.9600067138672
2019-11-26,220.30999755859375
2020-02-13,224.11000061035156
2019-01-30,223.5800018310547
2018-08-23,220.5
2018-09-24,215.50999450683594
2018-11-27,216.97999572753906
2018-10-26,215.74000549316406
2019-07-09,216.02000427246094
2019-06-07,212.08999633789062
2019-05-06,210.97999572753906
2019-04-04,205.83999633789062
2019-09-11,199.13999938964844
2019-11-29,193.42999267578125
2020-05-05,195.27999877929688
2019-12-02,202.77000427246094
2020-02-19,204.6699981689453
2020-05-08,203.47000122070312
2019-05-21,194.36000061035156
2019-03-18,189.75999450683594
2018-09-07,195.75999450683594
2018-08-06,191.77999877929688
2018-10-09,172.22000122070312
2019-02-14,177.4199981689453
2018-12-12,164.1999969482422
2019-07-24,177.19000244140625
2019-09-26,175.97000122070312
2019-10-28,176.24000549316406
2019-12-05,178.44000244140625
2020-05-11,173.57000732421875
2019-07-03,169.16000366210938
2020-02-25,177.82000732421875
2020-05-14,178.16000366210938
2020-02-28,185.05999755859375
2019-08-08,186.92999267578125
2019-06-05,187.47000122070312
2018-07-20,176.5800018310547
2018-08-21,180.8000030517578
2018-10-24,183.7100067138672
2019-04-02,186.82000732421875
2019-03-01,193.9499969482422
2019-01-28,190.41000366210938
2018-12-27,196.3300018310547
2019-09-09,193.8300018310547
2020-03-02,189.6699981689453
2020-05-20,192.63999938964844
2019-12-17,191.6199951171875
2020-03-05,196.72000122070312
2019-02-12,195.89999389648438
2019-01-11,190.8300018310547
2018-12-10,187.4600067138672
2019-08-23,190.75
2018-11-08,192.22999572753906
2019-07-22,192.4600067138672
2019-06-20,187.0
2018-09-05,187.14999389648438
2019-04-17,191.07000732421875
2019-09-24,184.38999938964844
2019-12-20,177.6199951171875
2020-05-26,182.52999877929688
2019-04-30,183.0399932861328
2019-12-23,187.5500030517578
2020-03-11,188.4199981689453
2020-05-29,185.4499969482422
2019-12-26,190.27999877929688
2020-06-01,182.8699951171875
2019-05-02,177.07000732421875
2019-02-27,180.25
2018-11-23,182.05999755859375
2019-08-06,188.24000549316406
2018-07-18,185.77000427246094
2018-09-20,185.17999267578125
2018-10-22,186.24000549316406
2019-07-05,190.99000549316406
2019-06-03,195.77000427246094
2019-10-09,200.4199981689453
2019-10-11,197.6199951171875
2020-03-17,199.42999267578125
2020-06-04,200.80999755859375
2019-10-14,203.75
2020-03-20,200.38999938964844
2018-11-06,206.0
2019-06-18,208.47000122070312
2019-05-17,206.58999633789062
2019-04-15,198.42999267578125
2019-03-14,190.58999633789062
2019-01-09,186.89999389648438
2018-08-02,182.07000732421875
2018-10-05,193.25999450683594
2019-08-21,189.41000366210938
2019-10-17,186.77999877929688
2020-03-23,194.19000244140625
2020-06-10,190.05999755859375
2019-02-25,187.22999572753906
2020-01-07,184.88999938964844
2020-03-26,176.3000030517578
2019-10-23,176.16000366210938
