Dates,NFLX
2007-04-19,2.458571434020996
2007-09-26,2.484285831451416
2007-07-24,2.382857084274292
2007-06-22,2.430000066757202
2008-03-04,2.398571491241455
2008-02-01,2.437142848968506
2007-12-31,2.4471428394317627
2008-05-07,2.4285714626312256
2008-08-01,2.442857027053833
2008-08-04,2.442857027053833
2008-08-07,2.421428680419922
2008-01-15,2.417142868041992
2007-12-14,2.4357142448425293
2007-04-02,2.450000047683716
2007-03-01,2.52571439743042
2007-05-04,2.5142858028411865
2007-06-05,2.5085713863372803
2007-11-12,2.5014286041259766
2007-10-11,2.4642856121063232
2007-08-08,2.4671428203582764
2008-03-19,2.4728572368621826
2008-05-23,2.4385714530944824
2008-08-13,2.452857255935669
2007-08-23,2.598571538925171
2008-04-03,2.6285715103149414
2007-06-20,2.7514286041259766
2008-01-30,2.734285831451416
2007-04-17,2.677142858505249
2007-03-16,2.7285714149475098
2007-11-27,2.7542858123779297
2007-10-26,2.9957141876220703
2007-09-24,3.0014286041259766
2008-05-05,2.950000047683716
2008-05-29,2.9414286613464355
2008-03-14,2.9657142162323
2008-08-19,2.971428632736206
2008-06-04,2.9671428203582764
2008-08-22,3.028571367263794
2007-10-09,3.085714340209961
2007-09-07,3.167142868041992
2007-08-06,3.218571424484253
2008-04-18,3.2328572273254395
2007-07-05,3.255714178085327
2008-03-17,3.369999885559082
2007-05-02,3.3785715103149414
2008-02-14,3.377142906188965
2007-12-12,3.380000114440918
2008-05-20,3.2285714149475098
2008-08-25,3.1571428775787354
2008-06-10,3.502857208251953
2008-01-28,3.4657142162323
2007-12-27,3.5842857360839844
2007-10-24,3.5171427726745605
2007-08-21,3.642857074737549
2007-03-14,3.6757142543792725
2007-05-17,3.682857036590576
2007-06-18,3.642857074737549
2007-07-20,3.7142856121063232
2008-04-01,3.7171428203582764
2008-02-29,3.7585713863372803
2008-06-13,3.76285719871521
2008-01-10,3.72428560256958
2008-06-16,3.518571376800537
2008-06-19,3.4857141971588135
2008-04-16,3.5014286041259766
2007-07-03,3.531428575515747
2008-02-12,3.417142868041992
2008-01-11,3.25
2007-12-10,3.2799999713897705
2007-11-08,3.164285659790039
2007-03-29,3.0742857456207275
2007-06-01,3.037142753601074
2007-04-30,3.0614285469055176
2007-09-05,3.0714285373687744
2007-03-12,3.200000047683716
2007-04-13,3.259999990463257
2007-10-22,3.22428560256958
2007-09-20,3.367142915725708
2007-07-18,3.2928571701049805
2008-02-27,3.2928571701049805
2007-05-15,3.3314285278320312
2007-11-23,3.348571538925171
2008-05-01,3.348571538925171
2008-06-02,3.299999952316284
2008-07-01,3.268571376800537
2008-01-09,3.2157142162323
2007-03-27,3.218571424484253
2007-05-30,3.287142753601074
2007-11-06,3.281428575515747
2007-10-05,3.408571481704712
2007-08-02,3.522857189178467
2008-04-14,3.958571434020996
2008-03-13,3.958571434020996
2008-05-16,3.958571434020996
2008-06-17,3.857142925262451
2008-07-07,3.755714178085327
2008-07-10,3.7014286518096924
2007-07-16,3.6628570556640625
2008-03-28,3.664285659790039
2008-02-25,3.4785714149475098
2007-04-11,3.385714292526245
2007-06-14,3.247142791748047
2008-01-24,3.0971429347991943
2008-04-29,3.1814286708831787
2007-11-21,3.344285726547241
2007-09-18,3.247142791748047
2007-08-17,2.958571434020996
2008-07-16,3.0
2007-10-03,3.0871429443359375
2007-07-31,3.078571319580078
2007-04-26,2.9071428775787354
2008-03-11,3.0
2007-06-29,3.067142963409424
2008-02-08,3.0171427726745605
2008-01-07,3.0799999237060547
2007-12-06,3.240000009536743
2008-05-14,3.221428632736206
2008-07-17,3.158571481704712
2008-07-22,3.509999990463257
2008-07-25,3.6128571033477783
2007-08-15,3.544285774230957
2007-11-19,3.627142906188965
2007-10-18,3.658571481704712
2008-01-22,3.718571424484253
2007-03-08,3.819999933242798
2007-05-11,3.787142753601074
2007-04-09,3.809999942779541
2007-06-12,3.7614285945892334
2007-12-21,3.7228572368621826
2008-03-26,3.682857036590576
2008-07-28,3.7514286041259766
2007-07-02,3.9042856693267822
2008-07-31,3.9100000858306885
2007-06-27,3.9571428298950195
2008-04-10,3.9728572368621826
2007-12-04,4.285714149475098
2007-03-23,4.5
2007-04-24,4.302856922149658
2007-11-02,4.377142906188965
2007-10-01,4.331428527832031
2008-02-06,4.484285831451416
2007-08-30,4.374285697937012
2008-05-12,4.307142734527588
2008-08-06,4.5
2008-05-22,4.607142925262451
2007-10-16,4.735714435577393
2007-09-14,4.650000095367432
2007-08-13,4.694285869598389
2007-07-12,4.6185712814331055
2008-03-24,4.7828569412231445
2008-02-21,4.945714473724365
2008-04-25,5.108571529388428
2007-03-06,5.262856960296631
2007-05-09,5.265714168548584
2007-12-19,5.185714244842529
2008-08-12,5.019999980926514
2008-08-15,5.041428565979004
2008-08-18,4.840000152587891
2008-01-03,4.914285659790039
2007-10-31,5.105714321136475
2007-08-28,5.107142925262451
2007-07-27,5.1314287185668945
2008-04-08,5.034285545349121
2008-03-07,5.0585713386535645
2007-03-21,5.1471428871154785
2007-05-24,5.1185712814331055
2007-06-25,5.015714168548584
2008-02-04,5.064285755157471
2008-06-03,5.079999923706055
2008-08-21,5.2171430587768555
2008-06-06,5.485714435577393
2007-05-07,5.4728569984436035
2007-04-05,5.508571624755859
2007-07-10,4.2071428298950195
2007-06-08,4.242856979370117
2008-02-19,4.429999828338623
2008-01-18,4.714285850524902
2007-12-17,4.657142639160156
2007-11-15,4.550000190734863
2007-09-12,4.455714225769043
2008-04-23,4.334285736083984
2008-08-27,4.374285697937012
2008-06-12,4.371428489685059
2007-09-27,4.351428508758545
2007-05-22,4.285714149475098
2007-03-19,4.247142791748047
2007-04-20,4.285714149475098
2007-07-25,4.357142925262451
2008-03-05,4.300000190734863
2007-11-30,4.3214287757873535
2007-10-29,4.2228569984436035
2008-05-08,4.287142753601074
2008-06-09,4.380000114440918
2008-06-18,4.471428394317627
2007-11-13,4.505714416503906
2007-03-02,4.407142639160156
2007-04-03,4.302856922149658
2007-06-06,4.4314284324646
2007-10-12,4.421428680419922
2007-09-10,4.258571624755859
2007-08-09,4.30142879486084
2008-04-21,4.334285736083984
2008-03-20,4.4285712242126465
2008-01-16,4.502857208251953
2008-06-24,4.55142879486084
2008-03-03,4.535714149475098
2008-01-31,4.341428756713867
2007-04-18,4.348571300506592
2007-06-21,4.314285755157471
2007-11-28,4.324285507202148
2007-09-25,4.475714206695557
2007-08-24,4.491428375244141
2007-07-23,4.468571662902832
2008-04-04,4.285714149475098
2008-05-06,4.252857208251953
2008-06-30,4.415714263916016
2008-07-03,4.218571662902832
2007-08-07,4.079999923706055
2007-07-06,4.144285678863525
2008-03-18,4.097142696380615
2008-02-15,3.7585713863372803
2007-02-28,3.7200000286102295
2007-05-03,3.7771427631378174
2007-06-04,3.8142857551574707
2008-01-14,3.844285726547241
2007-12-13,3.9071428775787354
2007-10-10,3.9514286518096924
2008-07-09,4.0585713386535645
2007-11-26,3.9342856407165527
2007-10-25,3.7699999809265137
2007-08-22,3.8428571224212646
2008-04-02,3.8714284896850586
2007-05-18,3.9228570461273193
2007-03-15,3.8428571224212646
2007-04-16,3.8471429347991943
2007-06-19,3.8314285278320312
2008-01-29,3.859999895095825
2007-12-28,3.8842856884002686
2008-07-15,3.809999942779541
2008-02-11,3.832857131958008
2008-07-18,3.9728572368621826
2008-07-21,4.105714321136475
2008-02-13,4.302856922149658
2007-12-11,4.325714111328125
2007-11-09,4.119999885559082
2007-10-08,4.22857141494751
2007-09-06,4.214285850524902
2007-03-30,4.239999771118164
2007-05-01,4.235714435577393
2008-04-17,4.357142925262451
2008-05-19,4.388571262359619
2008-06-20,4.355714321136475
2008-07-24,4.324285507202148
2007-08-20,4.372857093811035
2007-07-19,4.434285640716553
2008-03-31,4.342857360839844
2008-02-28,4.272857189178467
2007-12-26,4.272857189178467
2007-10-23,4.27142858505249
2007-03-13,4.288571357727051
2007-05-16,4.2671427726745605
2007-09-21,4.262856960296631
2008-05-02,4.268571376800537
2008-07-30,4.334285736083984
2008-08-05,4.364285945892334
