Dates,NFLX
2007-02-12,3.2899999618530273
2007-02-13,3.3185713291168213
2007-02-15,3.2714285850524902
2007-02-14,3.211428642272949
2007-02-16,3.2171428203582764
2007-02-20,3.278571367263794
2007-02-21,3.359999895095825
2007-02-22,3.3457143306732178
2007-02-23,3.3942856788635254
2007-02-26,3.3871428966522217
2007-02-27,3.252857208251953
2007-03-28,3.158571481704712
2007-11-07,3.1942856311798096
2007-09-04,3.2614285945892334
2007-08-03,3.1442856788635254
2008-04-15,3.0357143878936768
2008-05-21,3.0714285373687744
2008-08-08,3.0299999713897705
2008-08-11,3.0714285373687744
2008-01-25,3.0
2007-05-14,3.0
2007-04-12,2.930000066757202
2007-12-24,3.0242857933044434
2007-09-19,3.0214285850524902
2008-04-30,3.015714168548584
2007-07-17,3.0528571605682373
2007-06-15,3.221428632736206
2008-02-26,3.2857143878936768
2008-05-27,3.2857143878936768
2008-08-14,3.392857074737549
2008-05-30,3.332857131958008
2008-08-20,3.3742856979370117
2007-08-01,3.344285726547241
2008-03-12,3.344285726547241
2007-03-26,3.328571319580078
2007-05-29,3.3657143115997314
2007-04-27,3.411428689956665
2008-01-08,3.4914286136627197
2007-12-07,3.461428642272949
2007-11-05,3.497142791748047
2007-10-04,3.531428575515747
2008-05-15,3.4928572177886963
2008-06-05,3.509999990463257
2008-08-26,3.528571367263794
2007-10-19,3.5142858028411865
2007-09-17,3.028571367263794
2007-08-16,3.018571376800537
2008-04-28,3.142857074737549
2007-04-10,3.1471428871154785
2007-03-09,3.107142925262451
2007-06-13,3.101428508758545
2008-03-27,3.0714285373687744
2008-01-23,3.171428680419922
2007-11-20,3.171428680419922
2008-06-11,3.161428689956665
2008-08-29,3.1314284801483154
2007-12-05,3.1471428871154785
2007-10-02,3.221428632736206
2007-04-25,3.1657142639160156
2007-08-31,3.155714273452759
2007-07-30,3.1442856788635254
2008-04-11,3.1442856788635254
2007-06-28,3.1085715293884277
2008-03-10,3.1442856788635254
2008-02-07,3.1342856884002686
2008-05-13,3.1085715293884277
2008-06-23,3.0814285278320312
2007-07-13,3.1214284896850586
2008-03-25,3.130000114440918
2008-02-22,3.208571434020996
2007-12-20,3.2842857837677
2007-05-10,3.2957143783569336
2007-03-07,3.2300000190734863
2007-06-11,3.151428461074829
2007-10-17,3.0928571224212646
2007-08-14,3.142857074737549
2008-05-28,3.119999885559082
2008-06-26,3.0557143688201904
2007-05-31,3.0528571605682373
2008-07-02,3.0485713481903076
2007-08-29,3.2571427822113037
2008-04-09,3.4285714626312256
2007-06-26,3.1785714626312256
2008-02-05,3.002857208251953
2008-01-04,2.7857143878936768
2007-03-22,2.7714285850524902
2007-05-25,2.864285707473755
2007-04-23,2.917142868041992
2007-12-03,2.8914284706115723
2007-11-01,2.882857084274292
2008-07-08,2.791428565979004
2007-12-18,2.859999895095825
2007-11-16,2.8214285373687744
2007-10-15,2.851428508758545
2007-09-13,2.791428565979004
2008-04-24,2.955714225769043
2007-07-11,2.867142915725708
2008-02-20,2.7857143878936768
2007-03-05,2.8014285564422607
2007-05-08,2.8499999046325684
2008-06-27,2.8342857360839844
2008-07-11,2.9285714626312256
2008-07-14,2.9157142639160156
2008-03-06,2.8914284706115723
2007-05-23,2.8585715293884277
2008-01-02,2.859999895095825
2007-03-20,2.8914284706115723
2007-10-30,2.8614284992218018
2007-09-28,2.8914284706115723
2007-08-27,2.857142925262451
2007-07-26,2.848571538925171
2008-04-07,2.5771429538726807
2008-05-09,2.3685715198516846
2008-07-23,2.3785715103149414
2007-09-11,2.3842856884002686
2007-04-04,2.5514285564422607
2007-06-07,2.4442856311798096
2007-08-10,2.528571367263794
2008-04-22,2.4642856121063232
2007-07-09,2.450000047683716
2008-01-17,2.4571428298950195
2007-11-14,2.4600000381469727
2008-06-25,2.4928572177886963
2008-08-28,2.490000009536743
2008-07-29,2.432857036590576
2007-11-29,2.557142972946167
2007-05-21,2.5714285373687744
2007-04-19,2.4757142066955566
2007-09-26,2.5042858123779297
2007-07-24,2.450000047683716
2007-06-22,2.5642857551574707
2008-03-04,2.4985713958740234
2008-02-01,2.4785714149475098
2007-12-31,2.4985713958740234
2008-05-07,2.471428632736206
2008-08-01,2.455714225769043
2008-08-04,2.5342857837677
2008-08-07,2.4514286518096924
2008-01-15,2.4357142448425293
2007-12-14,2.4671428203582764
2007-04-02,2.4785714149475098
2007-03-01,2.5685713291168213
2007-05-04,2.5799999237060547
2007-06-05,2.537142753601074
2007-11-12,2.5271427631378174
2007-10-11,2.572857141494751
2007-08-08,2.477142810821533
2008-03-19,2.5142858028411865
2008-05-23,2.471428632736206
2008-08-13,2.4657142162323
2007-08-23,2.6214284896850586
2008-04-03,2.642857074737549
2007-06-20,2.7857143878936768
2008-01-30,2.7428572177886963
2007-04-17,2.8214285373687744
2007-03-16,2.7428572177886963
2007-11-27,2.7571427822113037
2007-10-26,3.0
2007-09-24,3.1114284992218018
2008-05-05,3.057142972946167
2008-05-29,2.9571428298950195
2008-03-14,3.0357143878936768
2008-08-19,3.002857208251953
2008-06-04,2.9828572273254395
2008-08-22,3.0328571796417236
2007-10-09,3.109999895095825
2007-09-07,3.1785714626312256
2007-08-06,3.2385714054107666
2008-04-18,3.344285726547241
2007-07-05,3.2642858028411865
2008-03-17,3.414285659790039
2007-05-02,3.4642856121063232
2008-02-14,3.4000000953674316
2007-12-12,3.4157142639160156
2008-05-20,3.4700000286102295
2008-08-25,3.25
2008-06-10,3.6842856407165527
2008-01-28,3.6128571033477783
2007-12-27,3.588571310043335
2007-10-24,3.6500000953674316
2007-08-21,3.677142858505249
2007-03-14,3.734285831451416
2007-05-17,3.7828571796417236
2007-06-18,3.781428575515747
2007-07-20,3.721428632736206
2008-04-01,3.721428632736206
2008-02-29,3.7771427631378174
2008-06-13,3.8428571224212646
2008-01-10,3.819999933242798
2008-06-16,3.832857131958008
2008-06-19,3.5928571224212646
2008-04-16,3.5142858028411865
2007-07-03,3.655714273452759
2008-02-12,3.531428575515747
2008-01-11,3.4342856407165527
2007-12-10,3.367142915725708
2007-11-08,3.27571439743042
2007-03-29,3.2171428203582764
2007-06-01,3.104285717010498
2007-04-30,3.107142925262451
2007-09-05,3.0871429443359375
2007-03-12,3.2142856121063232
2007-04-13,3.259999990463257
2007-10-22,3.364285707473755
2007-09-20,3.4285714626312256
2007-07-18,3.3971428871154785
2008-02-27,3.3314285278320312
2007-05-15,3.354285717010498
2007-11-23,3.4128570556640625
2008-05-01,3.369999885559082
2008-06-02,3.357142925262451
2008-07-01,3.392857074737549
2008-01-09,3.2699999809265137
2007-03-27,3.2799999713897705
2007-05-30,3.3299999237060547
2007-11-06,3.3242857456207275
2007-10-05,3.440000057220459
2007-08-02,3.5742857456207275
2008-04-14,3.984285831451416
2008-03-13,4.014285564422607
2008-05-16,3.958571434020996
2008-06-17,4.0
2008-07-07,3.921428680419922
2008-07-10,3.8499999046325684
2007-07-16,3.794285774230957
2008-03-28,3.9914286136627197
2008-02-25,3.7200000286102295
2007-04-11,3.5299999713897705
2007-06-14,3.5428571701049805
2008-01-24,3.3157143592834473
2008-04-29,3.234285831451416
2007-11-21,3.5
2007-09-18,3.408571481704712
2007-08-17,3.231428623199463
2008-07-16,3.078571319580078
2007-10-03,3.1314284801483154
2007-07-31,3.1157143115997314
2007-04-26,3.0328571796417236
2008-03-11,3.1500000953674316
2007-06-29,3.377142906188965
2008-02-08,3.182857036590576
2008-01-07,3.1628570556640625
2007-12-06,3.2957143783569336
2008-05-14,3.338571310043335
2008-07-17,3.221428632736206
2008-07-22,3.544285774230957
2008-07-25,3.627142906188965
2007-08-15,3.640000104904175
2007-11-19,3.6857142448425293
2007-10-18,3.658571481704712
