Dates,NFLX
2007-02-12,3.304285764694214
2007-02-13,3.2714285850524902
2007-02-15,3.2285714149475098
2007-02-14,3.2142856121063232
2007-02-16,3.2671427726745605
2007-02-20,3.3585715293884277
2007-02-21,3.341428518295288
2007-02-22,3.392857074737549
2007-02-23,3.3614284992218018
2007-02-26,3.304285764694214
2007-02-27,3.1571428775787354
2007-03-28,3.218571424484253
2007-11-07,3.2614285945892334
2007-09-04,3.1842856407165527
2007-08-03,3.0085713863372803
2008-04-15,3.062857151031494
2008-05-21,3.02571439743042
2008-08-08,3.0342857837677
2008-08-11,3.0085713863372803
2008-01-25,3.0114285945892334
2007-05-14,2.9357142448425293
2007-04-12,3.015714168548584
2007-12-24,3.022857189178467
2007-09-19,3.002857208251953
2008-04-30,3.0514285564422607
2007-07-17,3.211428642272949
2007-06-15,3.2928571701049805
2008-02-26,3.299999952316284
2008-05-27,3.390000104904175
2008-08-14,3.322857141494751
2008-05-30,3.3685715198516846
2008-08-20,3.3399999141693115
2007-08-01,3.3499999046325684
2008-03-12,3.312857151031494
2007-03-26,3.354285717010498
2007-05-29,3.3971428871154785
2007-04-27,3.5042858123779297
2008-01-08,3.4571428298950195
2007-12-07,3.477142810821533
2007-11-05,3.5514285564422607
2007-10-04,3.5142858028411865
2008-05-15,3.5142858028411865
2008-06-05,3.5142858028411865
2008-08-26,3.502857208251953
2007-10-19,3.4228570461273193
2007-09-17,3.0999999046325684
2007-08-16,3.072857141494751
2008-04-28,3.1571428775787354
2007-04-10,3.104285717010498
2007-03-09,3.088571310043335
2007-06-13,3.0799999237060547
2008-03-27,3.161428689956665
2008-01-23,3.1728570461273193
2007-11-20,3.167142868041992
2008-06-11,3.164285659790039
2008-08-29,3.158571481704712
2007-12-05,3.1842856407165527
2007-10-02,3.1657142639160156
2007-04-25,3.174285650253296
2007-08-31,3.1628570556640625
2007-07-30,3.158571481704712
2008-04-11,3.130000114440918
2007-06-28,3.151428461074829
2008-03-10,3.1371428966522217
2008-02-07,3.107142925262451
2008-05-13,3.1028571128845215
2008-06-23,3.117142915725708
2007-07-13,3.1342856884002686
2008-03-25,3.2142856121063232
2008-02-22,3.2857143878936768
2007-12-20,3.312857151031494
2007-05-10,3.2200000286102295
2007-03-07,3.2171428203582764
2007-06-11,3.1214284896850586
2007-10-17,3.151428461074829
2007-08-14,3.1285715103149414
2008-05-28,3.0814285278320312
2008-06-26,3.0685713291168213
2007-05-31,3.0557143688201904
2008-07-02,3.2285714149475098
2007-08-29,3.4185714721679688
