Dates,NSC
2019-09-19,166.74220275878906
2019-10-21,168.78118896484375
2019-12-18,167.40216064453125
2020-03-06,169.86468505859375
2019-10-03,171.834716796875
2020-03-09,171.44070434570312
2020-05-27,168.29852294921875
2019-12-24,168.9978790283203
2020-03-12,173.6372528076172
2018-12-20,172.43556213378906
2019-08-01,174.6616973876953
2018-08-14,175.9027862548828
2018-07-13,174.40557861328125
2018-10-17,175.88308715820312
2019-05-29,179.4586639404297
2019-03-26,179.54730224609375
2019-02-22,178.02053833007812
2019-10-04,179.5571746826172
2019-11-05,179.86253356933594
2019-12-27,177.78414916992188
2020-06-02,176.81884765625
2019-12-30,180.16787719726562
2020-03-18,179.9610137939453
2020-06-05,180.22698974609375
2019-07-15,178.158447265625
2018-12-03,176.9665985107422
2019-06-13,172.35675048828125
2019-01-04,167.14605712890625
2018-08-29,168.05227661132812
2019-02-05,170.22914123535156
2018-11-01,169.09637451171875
2019-08-16,164.24029541015625
2019-04-10,166.5747528076172
2019-09-17,169.44114685058594
2019-10-15,175.82400512695312
2020-01-02,175.86337280273438
2020-06-08,178.00086975097656
2019-10-18,178.41456604003906
2020-03-24,180.9558868408203
2020-06-11,179.182861328125
2020-01-08,183.39869689941406
2019-04-25,186.12718200683594
2019-07-30,182.09848022460938
2019-02-20,180.43382263183594
2018-07-11,185.4278106689453
2018-09-13,184.94515991210938
2018-10-15,182.26593017578125
2019-06-28,182.21670532226562
2018-12-18,180.18710327148438
2018-11-16,188.02821350097656
2019-10-02,190.7211151123047
2020-03-27,191.8497772216797
2020-01-10,191.03794860839844
2019-10-24,193.6318359375
2020-03-30,193.4932403564453
2020-06-17,192.0477752685547
2020-01-14,191.08743286132812
2020-04-02,188.97865295410156
2019-01-02,189.057861328125
2019-08-14,189.16677856445312
2018-10-30,191.44384765625
2019-06-11,190.68153381347656
2019-05-10,187.98863220214844
2019-04-08,188.7113494873047
2018-08-27,191.2557373046875
2018-07-26,194.98818969726562
2018-09-28,194.2555694580078
2019-03-07,193.79025268554688
2019-10-30,191.57257080078125
2020-01-17,188.17672729492188
2020-06-23,184.3551788330078
2020-04-08,185.4937286376953
2020-06-26,186.02833557128906
2019-03-22,189.0281524658203
2019-01-17,187.07778930664062
2019-08-29,186.80055236816406
2018-11-14,189.10736083984375
2019-06-26,188.61233520507812
2018-09-11,188.17672729492188
2018-07-09,188.66184997558594
2018-08-10,188.5331268310547
2019-04-23,190.6221160888672
2019-09-30,190.00830078125
2020-01-23,192.6516876220703
2019-11-08,192.3546905517578
2020-04-14,192.96852111816406
2019-11-11,192.51309204101562
2020-01-29,193.25563049316406
2020-04-17,191.6814727783203
2018-07-24,192.1962890625
2018-09-26,194.83969116210938
2019-05-08,194.4832763671875
2019-03-05,193.9783477783203
2019-02-01,194.75059509277344
2018-12-31,195.66143798828125
2018-11-29,196.32473754882812
2019-08-12,195.5822296142578
2019-07-11,198.28501892089844
2019-09-13,199.6908721923828
2019-11-14,200.86903381347656
2020-04-20,204.195556640625
2020-02-04,207.2349853515625
2020-04-23,202.581787109375
2018-12-14,201.1165313720703
2019-08-27,206.5320587158203
2018-08-08,205.78952026367188
2018-10-11,200.6413116455078
2018-11-12,202.72039794921875
2019-07-26,212.69009399414062
2019-06-24,212.36338806152344
2019-05-23,206.1360321044922
2019-03-20,204.92819213867188
2019-01-15,209.7595672607422
2019-11-20,211.67034912109375
2020-02-07,211.49134826660156
2020-02-10,209.0053253173828
2020-04-29,208.0805206298828
2019-11-26,208.0009765625
2020-02-13,209.74119567871094
2019-01-30,209.3135986328125
2018-08-23,208.1799774169922
2018-09-24,206.85740661621094
2018-11-27,208.0009765625
2018-10-26,209.63180541992188
2019-07-09,206.88723754882812
2019-06-07,201.86544799804688
2019-05-06,193.76101684570312
2019-04-04,189.00772094726562
2019-09-11,183.2500762939453
2019-11-29,181.33087158203125
2020-05-05,181.56951904296875
2019-12-02,175.87155151367188
2020-02-19,183.21031188964844
2020-05-08,174.3699951171875
2019-05-21,173.6241912841797
2019-03-18,153.6365203857422
2018-09-07,159.6129150390625
2018-08-06,150.51406860351562
2018-10-09,132.75387573242188
2019-02-14,146.03921508789062
2018-12-12,125.73334503173828
2019-07-24,138.80984497070312
2019-09-26,130.10874938964844
2019-10-28,135.5680694580078
2019-12-05,123.01860046386719
2020-05-11,118.21559143066406
2019-07-03,139.44625854492188
2020-02-25,139.6153106689453
2020-05-14,146.098876953125
2020-02-28,142.55877685546875
2019-08-08,147.46121215820312
2019-06-05,145.18402099609375
2018-07-20,139.2274932861328
2018-08-21,142.91676330566406
2018-10-24,141.52459716796875
2019-04-02,153.88511657714844
2019-03-01,152.67193603515625
2019-01-28,158.08154296875
2018-12-27,158.40969848632812
2019-09-09,153.4276885986328
2020-03-02,154.62098693847656
2020-05-20,152.9901580810547
2019-12-17,152.3935089111328
2020-03-05,159.77203369140625
2019-02-12,152.8409881591797
2019-01-11,149.1616668701172
2018-12-10,152.9205322265625
2019-08-23,154.98892211914062
2018-11-08,159.78196716308594
2019-07-22,165.9373779296875
2019-06-20,169.68630981445312
2018-09-05,179.32215881347656
2019-04-17,170.1437530517578
2019-09-24,169.7758026123047
2019-12-20,167.0709991455078
2020-05-26,170.40228271484375
2019-04-30,167.25
2019-12-23,169.5800018310547
2020-03-11,174.75
2020-05-29,174.05999755859375
2019-12-26,166.7899932861328
2020-06-01,164.5399932861328
2019-05-02,166.58999633789062
2019-02-27,160.36000061035156
2018-11-23,170.72999572753906
2019-08-06,167.66000366210938
2018-07-18,173.66000366210938
2018-09-20,170.55999755859375
2018-10-22,171.47000122070312
2019-07-05,179.72000122070312
2019-06-03,184.97999572753906
2019-10-09,180.25999450683594
2019-10-11,178.2899932861328
2020-03-17,178.33999633789062
2020-06-04,184.05999755859375
2019-10-14,192.4199981689453
2020-03-20,191.5
2018-11-06,194.25
2019-06-18,191.49000549316406
2019-05-17,192.0500030517578
2019-04-15,188.5500030517578
2019-03-14,174.25999450683594
2019-01-09,178.17999267578125
2018-08-02,177.61000061035156
2018-10-05,178.72999572753906
2019-08-21,176.97000122070312
2019-10-17,174.3800048828125
2020-03-23,170.25999450683594
2020-06-10,171.47000122070312
2019-02-25,174.49000549316406
2020-01-07,169.14999389648438
2020-03-26,171.67999267578125
2019-10-23,169.80999755859375
