Dates,NSC
2020-05-27,170.86000061035156
2019-12-24,171.57000732421875
2020-03-12,176.27999877929688
2018-12-20,175.05999755859375
2019-08-01,177.32000732421875
2018-08-14,178.5800018310547
2018-07-13,177.05999755859375
2018-10-17,178.55999755859375
2019-05-29,182.19000244140625
2019-03-26,182.27999877929688
2019-02-22,180.72999572753906
2019-10-04,182.2899932861328
2019-11-05,182.60000610351562
2019-12-27,180.49000549316406
2020-06-02,179.50999450683594
2019-12-30,182.91000366210938
2020-03-18,182.6999969482422
2020-06-05,182.97000122070312
2019-07-15,180.8699951171875
2018-12-03,179.66000366210938
2019-06-13,174.97999572753906
2019-01-04,169.69000244140625
2018-08-29,170.61000061035156
2019-02-05,172.82000732421875
2018-11-01,171.6699981689453
2019-08-16,166.74000549316406
2019-04-10,169.11000061035156
2019-09-17,172.02000427246094
2019-10-15,178.5
2020-01-02,178.5399932861328
2020-06-08,180.7100067138672
2019-10-18,181.1300048828125
2020-03-24,183.7100067138672
2020-06-11,181.91000366210938
2020-01-08,186.19000244140625
2019-04-25,188.9600067138672
2019-07-30,184.8699951171875
2019-02-20,183.17999267578125
2018-07-11,188.25
2018-09-13,187.75999450683594
2018-10-15,185.0399932861328
2019-06-28,184.99000549316406
2018-12-18,182.0
2018-11-16,189.9199981689453
2019-10-02,192.63999938964844
2020-03-27,193.77999877929688
2020-01-10,192.9600067138672
2019-10-24,195.5800018310547
2020-03-30,195.44000244140625
2020-06-17,193.97999572753906
2020-01-14,193.00999450683594
2020-04-02,190.8800048828125
2019-01-02,190.9600067138672
2019-08-14,191.07000732421875
2018-10-30,193.3699951171875
2019-06-11,192.60000610351562
2019-05-10,189.8800048828125
2019-04-08,190.61000061035156
2018-08-27,193.17999267578125
2018-07-26,196.9499969482422
2018-09-28,196.2100067138672
2019-03-07,195.74000549316406
2019-10-30,193.5
2020-01-17,190.07000732421875
2020-06-23,186.2100067138672
2020-04-08,187.36000061035156
2020-06-26,187.89999389648438
2019-03-22,190.92999267578125
2019-01-17,188.9600067138672
2019-08-29,188.67999267578125
2018-11-14,191.00999450683594
2019-06-26,190.50999450683594
2018-09-11,190.07000732421875
2018-07-09,190.55999755859375
2018-08-10,190.42999267578125
2019-04-23,192.5399932861328
2019-09-30,191.9199981689453
2020-01-23,194.58999633789062
2019-11-08,194.2899932861328
2020-04-14,194.91000366210938
2019-11-11,194.4499969482422
2020-01-29,195.1999969482422
2020-04-17,193.61000061035156
2018-07-24,194.1300048828125
2018-09-26,196.8000030517578
2019-05-08,196.44000244140625
2019-03-05,195.92999267578125
2019-02-01,196.7100067138672
2018-12-31,197.6300048828125
2018-11-29,198.3000030517578
2019-08-12,197.5500030517578
2019-07-11,200.27999877929688
2019-09-13,201.6999969482422
2019-11-14,202.88999938964844
2020-04-20,206.25
2020-02-04,209.32000732421875
2020-04-23,204.6199951171875
2018-12-14,203.13999938964844
2019-08-27,208.61000061035156
2018-08-08,207.86000061035156
2018-10-11,202.66000366210938
2018-11-12,204.75999450683594
2019-07-26,214.8300018310547
2019-06-24,214.5
2019-05-23,208.2100067138672
2019-03-20,206.99000549316406
2019-01-15,211.8699951171875
2019-11-20,213.8000030517578
2020-02-07,212.67999267578125
2020-02-10,210.17999267578125
2020-04-29,209.25
2019-11-26,209.1699981689453
2020-02-13,210.9199981689453
2019-01-30,210.49000549316406
2018-08-23,209.35000610351562
2018-09-24,208.02000427246094
2018-11-27,209.1699981689453
2018-10-26,210.80999755859375
2019-07-09,208.0500030517578
2019-06-07,203.0
2019-05-06,194.85000610351562
2019-04-04,190.07000732421875
2019-09-11,184.27999877929688
2019-11-29,182.35000610351562
2020-05-05,182.58999633789062
2019-12-02,176.86000061035156
2020-02-19,184.24000549316406
2020-05-08,175.35000610351562
2019-05-21,174.60000610351562
2019-03-18,154.5
2018-09-07,160.50999450683594
2018-08-06,151.36000061035156
2018-10-09,133.5
2019-02-14,146.86000061035156
2018-12-12,126.44000244140625
2019-07-24,139.58999633789062
2019-09-26,130.83999633789062
2019-10-28,136.3300018310547
2019-12-05,123.70999908447266
2020-05-11,118.87999725341797
2019-07-03,140.22999572753906
2020-02-25,140.39999389648438
2020-05-14,146.9199981689453
2020-02-28,143.36000061035156
2019-08-08,148.2899932861328
2019-06-05,146.0
2018-07-20,140.00999450683594
2018-08-21,143.72000122070312
2018-10-24,142.32000732421875
2019-04-02,154.75
2019-03-01,153.52999877929688
2019-01-28,158.97000122070312
2018-12-27,159.3000030517578
2019-09-09,154.2899932861328
2020-03-02,155.49000549316406
2020-05-20,153.85000610351562
2019-12-17,153.25
2020-03-05,160.6699981689453
2019-02-12,153.6999969482422
2019-01-11,150.0
2018-12-10,153.77999877929688
2019-08-23,155.86000061035156
2018-11-08,160.67999267578125
2019-07-22,166.8699951171875
2019-06-20,170.63999938964844
2018-09-05,180.3300018310547
2019-04-17,171.10000610351562
2019-09-24,170.72999572753906
2019-12-20,168.00999450683594
2020-05-26,171.36000061035156
2019-04-30,168.19000244140625
2019-12-23,169.5800018310547
2020-03-11,174.75
2020-05-29,174.05999755859375
2019-12-26,166.7899932861328
2020-06-01,164.5399932861328
2019-05-02,166.58999633789062
2019-02-27,160.36000061035156
2018-11-23,170.72999572753906
2019-08-06,167.66000366210938
2018-07-18,173.66000366210938
2018-09-20,170.55999755859375
2018-10-22,171.47000122070312
2019-07-05,179.72000122070312
2019-06-03,184.97999572753906
2019-10-09,180.25999450683594
2019-10-11,178.2899932861328
2020-03-17,178.33999633789062
2020-06-04,184.05999755859375
2019-10-14,192.4199981689453
2020-03-20,191.5
2018-11-06,194.25
2019-06-18,191.49000549316406
2019-05-17,192.0500030517578
2019-04-15,188.5500030517578
2019-03-14,174.25999450683594
2019-01-09,178.17999267578125
2018-08-02,177.61000061035156
2018-10-05,178.72999572753906
2019-08-21,176.97000122070312
2019-10-17,174.3800048828125
2020-03-23,170.25999450683594
2020-06-10,171.47000122070312
2019-02-25,174.49000549316406
2020-01-07,169.14999389648438
2020-03-26,171.67999267578125
2019-10-23,169.80999755859375
