Dates,NSC
2020-05-13,166.49000549316406
2019-12-10,164.9499969482422
2020-02-27,168.75999450683594
2019-12-13,170.17999267578125
2020-05-19,171.9199981689453
2019-03-06,175.4600067138672
2018-11-30,171.75
2019-08-13,163.50999450683594
2019-07-12,164.52999877929688
2019-06-10,156.99000549316406
2019-05-09,159.97000122070312
2018-07-25,159.64999389648438
2018-09-27,157.9600067138672
2018-10-29,157.17999267578125
2019-10-16,150.3300018310547
2019-12-16,151.8000030517578
2020-03-04,153.75999450683594
2020-05-22,148.6199951171875
2019-10-01,148.88999938964844
2019-12-19,143.72999572753906
2018-09-10,147.58999633789062
2019-05-24,148.91000366210938
2018-08-09,150.17999267578125
2019-04-22,149.8000030517578
2019-03-21,149.67999267578125
2019-01-16,148.8699951171875
2019-08-28,150.61000061035156
2018-11-13,152.05999755859375
2018-10-12,158.44000244140625
2019-06-25,159.77000427246094
2020-03-10,161.64999389648438
2020-05-28,163.5800018310547
2019-10-07,164.38999938964844
2020-03-13,164.11000061035156
2019-10-10,163.72000122070312
2020-03-16,165.55999755859375
2020-06-03,170.25999450683594
2018-11-28,168.1999969482422
2018-09-25,166.6999969482422
2018-07-23,167.77999877929688
2018-08-24,167.8300018310547
2019-07-10,166.14999389648438
2019-05-07,168.57000732421875
2019-04-05,169.16000366210938
2019-03-04,168.49000549316406
2019-01-31,169.8000030517578
2019-09-12,170.0399932861328
2019-12-31,169.9199981689453
2020-03-19,170.63999938964844
2020-01-03,170.5399932861328
2020-06-09,171.57000732421875
2019-02-15,180.4199981689453
2019-01-14,181.52000427246094
2018-07-06,181.25999450683594
2018-08-07,182.5399932861328
2018-10-10,183.24000549316406
2018-12-13,183.94000244140625
2019-08-26,183.91000366210938
2019-07-25,183.6300048828125
2019-05-22,183.99000549316406
2019-03-19,183.7100067138672
2020-01-06,181.0500030517578
2020-03-25,180.9600067138672
2020-06-12,180.82000732421875
2019-10-22,180.8000030517578
2020-01-09,181.9600067138672
2020-06-15,180.24000549316406
2019-10-25,179.77999877929688
2020-03-31,179.3800048828125
2020-06-18,177.52000427246094
2019-04-03,181.0399932861328
2018-08-22,181.19000244140625
2018-10-25,182.14999389648438
2019-01-29,180.1999969482422
2018-12-28,181.60000610351562
2018-11-26,182.72999572753906
2019-08-09,182.9199981689453
2019-07-08,180.02999877929688
2019-06-06,181.19000244140625
2019-09-10,180.52999877929688
2020-01-15,181.72000122070312
2020-04-03,182.1300048828125
2019-10-31,182.80999755859375
2020-04-06,186.60000610351562
2020-06-24,188.49000549316406
2018-11-09,193.77999877929688
2019-07-23,194.5500030517578
2019-06-21,194.6300048828125
2019-05-20,192.75
2019-04-18,193.1199951171875
2018-09-06,194.1199951171875
2018-10-08,193.5800018310547
2019-02-13,193.0500030517578
2018-12-11,194.1300048828125
2019-09-25,196.57000732421875
2020-01-21,196.49000549316406
2020-04-09,194.1199951171875
2019-11-06,198.24000549316406
2020-01-24,200.0
2020-01-27,201.91000366210938
2020-04-15,202.69000244140625
2018-12-26,211.4600067138672
2019-08-07,205.5399932861328
2019-06-04,204.22000122070312
2018-09-21,204.0399932861328
2018-07-19,204.35000610351562
2018-08-20,203.77999877929688
2018-10-23,201.36000061035156
2019-05-03,205.4199981689453
2019-04-01,204.91000366210938
2019-02-28,203.02999877929688
2019-11-12,203.5
2020-01-30,202.85000610351562
2019-11-15,203.2899932861328
2020-04-21,199.69000244140625
2019-04-16,202.58999633789062
2019-03-15,201.49000549316406
2019-02-11,206.7100067138672
2019-01-10,205.16000366210938
2019-08-22,205.1300048828125
2018-11-07,206.55999755859375
2018-08-03,204.67999267578125
2018-09-04,201.07000732421875
2019-06-19,201.3300018310547
2019-09-23,202.1999969482422
2019-11-18,196.6199951171875
2020-02-05,198.5
2020-04-24,197.47000122070312
2019-03-29,198.19000244140625
2019-11-21,201.3699951171875
2020-04-27,204.5
2020-02-11,203.4199981689453
2020-04-30,203.67999267578125
2019-05-01,207.57000732421875
2019-02-26,204.05999755859375
2019-01-25,200.33999633789062
2018-12-24,200.27999877929688
2019-09-06,196.99000549316406
2018-07-17,194.64999389648438
2018-09-19,194.6300048828125
2019-08-05,194.24000549316406
2019-10-08,196.8699951171875
2019-12-11,199.91000366210938
2019-11-27,197.4499969482422
2020-02-14,193.3699951171875
2020-05-06,193.92999267578125
2019-01-08,195.0
2018-12-07,199.3699951171875
2019-08-20,202.58999633789062
2018-11-05,202.3000030517578
2019-07-19,203.3000030517578
2018-10-04,202.74000549316406
2019-06-17,200.25
2019-05-16,199.38999938964844
2018-08-01,200.8800048828125
2019-03-13,202.1699981689453
2019-12-03,206.42999267578125
2020-02-20,205.55999755859375
2019-12-06,208.4499969482422
2020-05-12,201.49000549316406
2019-12-09,196.44000244140625
2020-02-26,198.83999633789062
2020-05-15,198.1699981689453
2019-03-28,197.22000122070312
2018-09-17,192.67999267578125
2018-08-16,188.4199981689453
2018-10-19,191.0800018310547
2019-04-29,192.27000427246094
2019-01-23,192.97000122070312
2019-09-04,192.9199981689453
2018-11-20,191.8699951171875
2019-07-02,184.80999755859375
2019-05-31,180.8300018310547
2019-12-12,182.91000366210938
2020-05-18,180.5
2019-09-27,181.3800048828125
2020-03-03,180.2899932861328
2020-05-21,176.50999450683594
2019-05-14,179.3800048828125
2018-08-31,175.8000030517578
2018-07-30,171.8800048828125
2018-10-02,173.94000244140625
2019-04-12,177.6300048828125
2019-03-11,174.49000549316406
2019-02-07,174.6699981689453
2019-07-17,176.1999969482422
2019-09-19,173.75999450683594
2019-10-21,172.25999450683594
2019-12-18,172.1300048828125
2020-03-06,172.88999938964844
2019-10-03,176.9199981689453
2020-03-09,177.57000732421875
2020-05-27,173.25999450683594
2019-12-24,173.5800018310547
2020-03-12,176.8000030517578
2018-12-20,177.5399932861328
2019-08-01,178.17999267578125
2018-08-14,179.07000732421875
2018-07-13,179.49000549316406
2018-10-17,179.3800048828125
2019-05-29,182.6999969482422
2019-03-26,184.27999877929688
2019-02-22,182.42999267578125
2019-10-04,182.47000122070312
2019-11-05,184.10000610351562
2019-12-27,184.8000030517578
2020-06-02,180.25999450683594
2019-12-30,186.99000549316406
2020-03-18,183.49000549316406
2020-06-05,184.24000549316406
2019-07-15,184.05999755859375
2018-12-03,182.64999389648438
2019-06-13,182.1199951171875
2019-01-04,173.6999969482422
2018-08-29,171.27999877929688
2019-02-05,172.8800048828125
2018-11-01,173.3000030517578
2019-08-16,169.63999938964844
2019-04-10,169.8000030517578
2019-09-17,172.0399932861328
2019-10-15,179.60000610351562
2020-01-02,178.63999938964844
2020-06-08,181.4499969482422
2019-10-18,182.0500030517578
2020-03-24,184.80999755859375
2020-06-11,184.0399932861328
2020-01-08,186.3800048828125
2019-04-25,189.24000549316406
2019-07-30,188.1999969482422
2019-02-20,186.02999877929688
2018-07-11,188.5
2018-09-13,190.67999267578125
2018-10-15,187.9199981689453
2019-06-28,185.27999877929688
2018-12-18,184.0500030517578
2018-11-16,189.92999267578125
2019-10-02,193.25999450683594
2020-03-27,196.1199951171875
2020-01-10,193.9600067138672
2019-10-24,197.6699981689453
2020-03-30,196.5
2020-06-17,194.4499969482422
2020-01-14,194.02999877929688
2020-04-02,192.19000244140625
2019-01-02,191.8300018310547
2019-08-14,193.13999938964844
2018-10-30,193.5
2019-06-11,194.0
2019-05-10,192.6999969482422
2019-04-08,190.9199981689453
2018-08-27,193.35000610351562
2018-07-26,197.0
2018-09-28,197.47999572753906
2019-03-07,197.02000427246094
2019-10-30,194.72999572753906
2020-01-17,194.1199951171875
2020-06-23,188.10000610351562
2020-04-08,189.5399932861328
2020-06-26,189.0800018310547
2019-03-22,192.25
2019-01-17,190.6199951171875
2019-08-29,190.1699981689453
2018-11-14,191.1300048828125
2019-06-26,194.41000366210938
2018-09-11,191.91000366210938
2018-07-09,193.63999938964844
2018-08-10,193.25
2019-04-23,193.6199951171875
2019-09-30,193.4199981689453
2020-01-23,194.94000244140625
2019-11-08,194.94000244140625
2020-04-14,195.2100067138672
2019-11-11,195.05999755859375
2020-01-29,195.5800018310547
2020-04-17,195.5
2018-07-24,194.4199981689453
2018-09-26,196.8000030517578
2019-05-08,196.58999633789062
2019-03-05,196.1699981689453
2019-02-01,197.72999572753906
2018-12-31,199.35000610351562
2018-11-29,198.97999572753906
2019-08-12,200.72000122070312
2019-07-11,200.3800048828125
2019-09-13,203.42999267578125
2019-11-14,203.83999633789062
2020-04-20,206.60000610351562
2020-02-04,209.39999389648438
2020-04-23,208.80999755859375
2018-12-14,205.6199951171875
2019-08-27,208.83999633789062
2018-08-08,209.89999389648438
2018-10-11,205.8300018310547
2018-11-12,205.72000122070312
2019-07-26,219.8800048828125
2019-06-24,215.10000610351562
2019-05-23,212.75
2019-03-20,210.39999389648438
2019-01-15,213.27000427246094
2019-11-20,214.9499969482422
2020-02-07,214.5399932861328
2020-02-10,212.10000610351562
2020-04-29,209.7899932861328
2019-11-26,213.30999755859375
2020-02-13,212.72999572753906
2019-01-30,211.3800048828125
2018-08-23,211.2100067138672
2018-09-24,210.38999938964844
2018-11-27,210.4499969482422
2018-10-26,211.08999633789062
2019-07-09,211.61000061035156
2019-06-07,203.66000366210938
2019-05-06,203.8300018310547
2019-04-04,196.99000549316406
2019-09-11,193.0500030517578
2019-11-29,182.5800018310547
2020-05-05,184.6199951171875
2019-12-02,187.6300048828125
2020-02-19,184.47999572753906
2020-05-08,179.52000427246094
2019-05-21,175.25
2019-03-18,164.25
2018-09-07,161.88999938964844
2018-08-06,156.97000122070312
2018-10-09,141.92999267578125
2019-02-14,147.35000610351562
2018-12-12,141.86000061035156
2019-07-24,142.1300048828125
2019-09-26,132.7100067138672
2019-10-28,139.30999755859375
2019-12-05,138.77000427246094
2020-05-11,123.83999633789062
2019-07-03,141.1199951171875
2020-02-25,150.74000549316406
2020-05-14,149.10000610351562
2020-02-28,146.6199951171875
2019-08-08,149.9199981689453
2019-06-05,149.88999938964844
2018-07-20,142.4199981689453
2018-08-21,144.11000061035156
2018-10-24,144.3800048828125
2019-04-02,155.89999389648438
2019-03-01,161.99000549316406
2019-01-28,160.25999450683594
2018-12-27,164.6699981689453
2019-09-09,159.3000030517578
2020-03-02,158.99000549316406
2020-05-20,154.47999572753906
2019-12-17,153.60000610351562
2020-03-05,161.4199981689453
2019-02-12,158.63999938964844
2019-01-11,151.6699981689453
2018-12-10,155.3300018310547
2019-08-23,160.08999633789062
2018-11-08,161.08999633789062
2019-07-22,167.80999755859375
2019-06-20,172.74000549316406
2018-09-05,184.85000610351562
2019-04-17,178.85000610351562
2019-09-24,170.89999389648438
2019-12-20,169.75
2020-05-26,173.0
2019-04-30,173.8300018310547
2019-12-23,172.80999755859375
2020-03-11,175.25999450683594
2020-05-29,175.32000732421875
2019-12-26,174.1199951171875
2020-06-01,166.1699981689453
2019-05-02,166.86000061035156
2019-02-27,164.7100067138672
2018-11-23,172.02999877929688
2019-08-06,172.9199981689453
2018-07-18,176.36000061035156
2018-09-20,173.3000030517578
2018-10-22,172.22000122070312
2019-07-05,181.3000030517578
2019-06-03,185.38999938964844
2019-10-09,186.3800048828125
2019-10-11,180.1699981689453
2020-03-17,179.8000030517578
2020-06-04,185.13999938964844
2019-10-14,193.77999877929688
2020-03-20,193.22000122070312
2018-11-06,200.5500030517578
2019-06-18,197.47999572753906
2019-05-17,193.0500030517578
2019-04-15,192.10000610351562
2019-03-14,183.0
2019-01-09,180.77999877929688
2018-08-02,178.91000366210938
2018-10-05,185.0
2019-08-21,180.2899932861328
2019-10-17,176.60000610351562
2020-03-23,176.77999877929688
2020-06-10,171.5
2019-02-25,175.8000030517578
2020-01-07,173.92999267578125
2020-03-26,171.88999938964844
2019-10-23,172.50999450683594
