Dates,NSC
2018-09-19,192.32000732421875
2019-08-05,193.83999633789062
2019-10-08,194.6999969482422
2019-12-11,196.50999450683594
2019-11-27,196.9600067138672
2020-02-14,192.72000122070312
2020-05-06,192.77000427246094
2019-01-08,193.47999572753906
2018-12-07,194.22000122070312
2019-08-20,200.92999267578125
2018-11-05,201.75999450683594
2019-07-19,200.8699951171875
2018-10-04,201.27999877929688
2019-06-17,199.47999572753906
2019-05-16,197.8300018310547
2018-08-01,200.0399932861328
2019-03-13,198.35000610351562
2019-12-03,202.86000061035156
2020-02-20,205.39999389648438
2019-12-06,205.25
2020-05-12,200.19000244140625
2019-12-09,194.36000061035156
2020-02-26,197.0
2020-05-15,195.08999633789062
2019-03-28,197.22000122070312
2018-09-17,182.85000610351562
2018-08-16,185.25
2018-10-19,188.57000732421875
2019-04-29,189.8300018310547
2019-01-23,190.99000549316406
2019-09-04,192.5
2018-11-20,190.82000732421875
2019-07-02,184.22999572753906
2019-05-31,179.0
2019-12-12,181.64999389648438
2020-05-18,179.42999267578125
2019-09-27,180.22000122070312
2020-03-03,180.0
2020-05-21,176.2899932861328
2019-05-14,173.86000061035156
2018-08-31,175.05999755859375
2018-07-30,171.42999267578125
2018-10-02,171.30999755859375
2019-04-12,175.86000061035156
2019-03-11,173.50999450683594
2019-02-07,173.19000244140625
2019-07-17,174.4199981689453
2019-09-19,173.00999450683594
2019-10-21,171.27999877929688
2019-12-18,171.77000427246094
2020-03-06,169.6999969482422
2019-10-03,174.2100067138672
2020-03-09,175.97999572753906
2020-05-27,172.13999938964844
2019-12-24,171.58999633789062
2020-03-12,173.82000732421875
2018-12-20,176.75
2019-08-01,175.55999755859375
2018-08-14,176.75
2018-07-13,179.0
2018-10-17,177.13999938964844
2019-05-29,179.5399932861328
2019-03-26,180.3300018310547
2019-02-22,182.27999877929688
2019-10-04,179.33999633789062
2019-11-05,182.13999938964844
2019-12-27,183.97000122070312
2020-06-02,178.77000427246094
2019-12-30,181.9600067138672
2020-03-18,182.4600067138672
2020-06-05,183.00999450683594
2019-07-15,183.4499969482422
2018-12-03,182.0399932861328
2019-06-13,180.39999389648438
2019-01-04,173.32000732421875
2018-08-29,169.75
2019-02-05,171.5
2018-11-01,172.11000061035156
2019-08-16,169.33999633789062
2019-04-10,169.07000732421875
2019-09-17,168.50999450683594
2019-10-15,173.9199981689453
2020-01-02,177.36000061035156
2020-06-08,178.5399932861328
2019-10-18,179.9499969482422
2020-03-24,182.1300048828125
2020-06-11,183.1999969482422
2020-01-08,182.99000549316406
2019-04-25,186.08999633789062
2019-07-30,185.72000122070312
2019-02-20,185.0
2018-07-11,183.63999938964844
2018-09-13,188.3800048828125
2018-10-15,186.63999938964844
2019-06-28,184.8800048828125
2018-12-18,182.8300018310547
2018-11-16,183.60000610351562
2019-10-02,191.3000030517578
2020-03-27,191.9600067138672
2020-01-10,193.8300018310547
2019-10-24,194.52000427246094
2020-03-30,195.3000030517578
2020-06-17,193.94000244140625
2020-01-14,193.77999877929688
2020-04-02,191.49000549316406
2019-01-02,190.72000122070312
2019-08-14,192.6699981689453
2018-10-30,190.55999755859375
2019-06-11,193.4600067138672
2019-05-10,192.49000549316406
2019-04-08,189.97999572753906
2018-08-27,190.88999938964844
2018-07-26,193.72000122070312
2018-09-28,196.42999267578125
2019-03-07,196.2100067138672
2019-10-30,194.64999389648438
2020-01-17,193.74000549316406
2020-06-23,186.8699951171875
2020-04-08,187.67999267578125
2020-06-26,188.58999633789062
2019-03-22,190.58999633789062
2019-01-17,190.02000427246094
2019-08-29,187.89999389648438
2018-11-14,188.5800018310547
2019-06-26,190.9199981689453
2018-09-11,189.57000732421875
2018-07-09,192.7899932861328
2018-08-10,191.3000030517578
2019-04-23,190.8800048828125
2019-09-30,191.86000061035156
2020-01-23,193.5399932861328
2019-11-08,194.0399932861328
2020-04-14,194.66000366210938
2019-11-11,195.0500030517578
2020-01-29,194.8800048828125
2020-04-17,195.1999969482422
2018-07-24,193.3300018310547
2018-09-26,195.0500030517578
2019-05-08,193.19000244140625
2019-03-05,195.1699981689453
2019-02-01,196.52000427246094
2018-12-31,196.82000732421875
2018-11-29,198.82000732421875
2019-08-12,198.91000366210938
2019-07-11,197.2100067138672
2019-09-13,200.38999938964844
2019-11-14,201.75999450683594
2020-04-20,203.97999572753906
2020-02-04,205.19000244140625
2020-04-23,208.5
2018-12-14,205.5500030517578
2019-08-27,202.35000610351562
2018-08-08,208.0
2018-10-11,203.25999450683594
2018-11-12,203.0
2019-07-26,217.1999969482422
2019-06-24,212.19000244140625
2019-05-23,212.25999450683594
2019-03-20,209.9199981689453
2019-01-15,209.44000244140625
2019-11-20,214.8699951171875
2020-02-07,213.4600067138672
2020-02-10,211.33999633789062
2020-04-29,208.9199981689453
2019-11-26,210.6300048828125
2020-02-13,210.77000427246094
2019-01-30,209.6999969482422
2018-08-23,210.44000244140625
2018-09-24,208.61000061035156
2018-11-27,208.6699981689453
2018-10-26,209.14999389648438
2019-07-09,210.7899932861328
2019-06-07,201.27999877929688
2019-05-06,203.57000732421875
2019-04-04,195.44000244140625
2019-09-11,185.83999633789062
2019-11-29,179.2100067138672
2020-05-05,183.74000549316406
2019-12-02,182.32000732421875
2020-02-19,179.47999572753906
2020-05-08,177.47999572753906
2019-05-21,168.86000061035156
2019-03-18,159.4600067138672
2018-09-07,160.88999938964844
2018-08-06,155.6699981689453
2018-10-09,137.3300018310547
2019-02-14,141.24000549316406
2018-12-12,132.52000427246094
2019-07-24,128.55999755859375
2019-09-26,129.07000732421875
2019-10-28,128.3300018310547
2019-12-05,138.77000427246094
2020-05-11,121.83000183105469
2019-07-03,127.0199966430664
2020-02-25,137.0
2020-05-14,143.19000244140625
2020-02-28,140.82000732421875
2019-08-08,143.33999633789062
2019-06-05,147.02999877929688
2018-07-20,138.69000244140625
2018-08-21,138.08999633789062
2018-10-24,143.3000030517578
2019-04-02,150.74000549316406
2019-03-01,159.69000244140625
2019-01-28,155.4600067138672
2018-12-27,160.36000061035156
2019-09-09,159.1300048828125
2020-03-02,156.69000244140625
2020-05-20,151.19000244140625
2019-12-17,153.0500030517578
2020-03-05,157.41000366210938
2019-02-12,158.17999267578125
2019-01-11,149.27000427246094
2018-12-10,153.00999450683594
2019-08-23,156.9499969482422
2018-11-08,157.24000549316406
2019-07-22,163.10000610351562
2019-06-20,170.63999938964844
2018-09-05,178.3300018310547
2019-04-17,174.1999969482422
2019-09-24,168.6300048828125
2019-12-20,169.75
2020-05-26,170.3699951171875
2019-04-30,172.08999633789062
2019-12-23,170.3699951171875
2020-03-11,171.91000366210938
2020-05-29,172.94000244140625
2019-12-26,173.6999969482422
2020-06-01,165.38999938964844
2019-05-02,162.2899932861328
2019-02-27,164.17999267578125
2018-11-23,167.41000366210938
2019-08-06,170.30999755859375
2018-07-18,172.86000061035156
2018-09-20,172.69000244140625
2018-10-22,171.14999389648438
2019-07-05,177.0
2019-06-03,181.72000122070312
2019-10-09,186.2100067138672
2019-10-11,179.77999877929688
2020-03-17,178.1199951171875
2020-06-04,180.35000610351562
2019-10-14,187.4499969482422
2020-03-20,190.49000549316406
2018-11-06,200.0
2019-06-18,194.4199981689453
2019-05-17,188.57000732421875
2019-04-15,191.8000030517578
2019-03-14,182.25999450683594
2019-01-09,179.85000610351562
2018-08-02,172.66000366210938
2018-10-05,185.0
2019-08-21,180.0399932861328
2019-10-17,175.67999267578125
2020-03-23,176.3699951171875
2020-06-10,169.97999572753906
2019-02-25,173.7899932861328
2020-01-07,172.75999450683594
2020-03-26,168.85000610351562
2019-10-23,170.72000122070312
