Dates,OIL
2007-12-31,56.150001525878906
2008-01-02,57.90999984741211
2008-01-04,57.790000915527344
2008-01-07,57.040000915527344
2008-01-03,55.560001373291016
2008-01-08,56.099998474121094
2008-01-09,55.83000183105469
2008-01-10,54.810001373291016
2008-01-11,54.099998474121094
2008-01-14,55.0
2008-01-15,53.7400016784668
2008-03-14,52.93000030517578
2008-06-18,52.380001068115234
2009-01-28,52.63999938964844
2008-04-15,52.20000076293945
2008-11-25,51.380001068115234
2009-04-02,52.45000076293945
2008-10-07,53.119998931884766
2008-01-25,53.400001525878906
2008-02-26,53.79999923706055
2008-04-30,53.93000030517578
2008-09-05,53.68000030517578
2008-08-04,52.15999984741211
2008-07-03,52.65999984741211
2009-03-16,51.709999084472656
2009-02-12,51.04999923706055
2008-12-10,51.77000045776367
2009-04-08,53.689998626708984
2008-03-12,54.88999938964844
2008-10-22,54.34000015258789
2008-08-19,54.779998779296875
2008-07-18,55.900001525878906
2008-06-16,56.060001373291016
2009-02-27,58.099998474121094
2008-05-15,58.54999923706055
2009-01-26,57.18000030517578
2009-03-31,58.02000045776367
2009-04-14,58.22999954223633
2009-04-17,59.31999969482422
2009-04-20,58.52000045776367
2008-07-01,60.189998626708984
2008-05-30,59.709999084472656
2009-02-10,60.220001220703125
2009-01-09,58.77000045776367
2008-01-23,61.279998779296875
2008-03-27,61.88999938964844
2008-04-28,62.349998474121094
2008-12-08,63.41999816894531
2008-11-06,63.75
2008-09-03,64.56999969482422
2009-04-23,64.73999786376953
2008-09-18,64.55999755859375
2008-07-16,62.09000015258789
2009-02-25,63.959999084472656
2008-03-10,60.720001220703125
2008-02-07,60.25
2008-04-11,59.709999084472656
2008-05-13,60.47999954223633
2008-12-23,62.88999938964844
2008-11-21,63.689998626708984
2008-10-20,62.45000076293945
2009-04-29,60.43000030517578
2009-05-05,60.0099983215332
2008-11-04,61.95000076293945
2008-10-03,61.95000076293945
2008-07-31,63.040000915527344
2008-03-25,64.7300033569336
2008-02-22,64.66000366210938
2009-03-12,65.91000366210938
2008-05-28,65.54000091552734
2009-01-07,65.66999816894531
2009-04-13,66.44999694824219
2009-05-15,67.80000305175781
2009-05-08,68.4000015258789
2008-06-12,68.41999816894531
2009-02-23,69.51000213623047
2009-01-22,69.83000183105469
2008-11-19,70.45999908447266
2008-09-16,70.72000122070312
2008-02-05,69.30999755859375
2008-04-09,70.87000274658203
2008-08-15,71.05999755859375
2008-07-14,68.94000244140625
2009-03-27,68.72000122070312
2009-05-14,67.12000274658203
2008-09-22,69.55000305175781
2008-07-29,71.80999755859375
2008-06-27,72.98999786376953
2009-03-10,74.02999877929688
2009-02-06,74.58999633789062
2009-01-05,75.5
2008-12-04,74.20999908447266
2008-02-20,75.3499984741211
2008-04-24,74.11000061035156
2008-10-01,74.2300033569336
2009-05-13,75.79000091552734
2009-05-26,76.23999786376953
2008-03-06,77.36000061035156
2008-11-17,80.18000030517578
2008-10-16,78.47000122070312
2008-08-13,78.98999786376953
2008-06-10,77.05000305175781
2008-05-09,78.37999725341797
2009-01-20,75.9000015258789
2008-04-07,76.37000274658203
2008-12-19,76.55000305175781
2009-03-25,74.51000213623047
2009-05-29,73.13999938964844
2009-06-01,76.81999969482422
2009-02-04,82.94999694824219
2008-01-17,80.83000183105469
2008-04-22,79.19000244140625
2008-12-02,82.05999755859375
2008-10-31,82.18000030517578
2008-09-29,80.95999908447266
2008-08-28,80.52999877929688
2008-06-25,80.23999786376953
2009-04-09,81.80000305175781
2009-05-11,79.1500015258789
2008-08-11,80.79000091552734
2008-07-10,81.9800033569336
2008-02-01,81.94000244140625
2008-03-04,80.48999786376953
2009-02-19,83.63999938964844
2008-05-07,84.19000244140625
2008-12-17,84.16000366210938
2008-10-14,84.58999633789062
2008-09-12,86.26000213623047
2009-03-23,86.55999755859375
2008-10-29,84.91000366210938
2008-08-26,81.36000061035156
2008-03-19,81.18000030517578
2008-07-25,84.43000030517578
2008-06-23,86.9000015258789
2009-03-06,86.83000183105469
2008-05-22,83.06999969482422
2009-02-02,80.5999984741211
2009-04-07,78.04000091552734
2009-01-16,76.98999786376953
2008-12-15,78.91999816894531
2008-11-13,76.13999938964844
2009-02-17,73.9800033569336
2008-04-03,74.75
2008-01-30,73.43000030517578
2008-05-05,74.30999755859375
2008-09-10,72.5999984741211
2008-07-08,75.62999725341797
2008-06-06,73.8499984741211
2009-04-16,74.48999786376953
2008-07-23,72.20999908447266
2009-03-04,70.58000183105469
2008-05-20,70.51000213623047
2008-12-30,71.33999633789062
2008-11-28,68.45999908447266
2008-03-17,68.31999969482422
2008-02-14,67.38999938964844
2008-04-18,69.25
2008-10-27,68.41999816894531
2008-09-25,67.80999755859375
2009-04-22,67.1500015258789
2008-10-10,68.62000274658203
2008-09-08,69.12999725341797
2008-08-07,72.4000015258789
2009-03-19,68.19999694824219
2008-06-04,68.62000274658203
2009-01-14,69.25
2008-01-28,70.4800033569336
2008-04-01,68.75
2008-02-29,68.83000183105469
2008-11-11,65.62000274658203
2009-04-28,65.12000274658203
2009-05-01,64.0
2008-11-26,63.29999923706055
2008-09-23,63.279998779296875
2008-08-22,60.599998474121094
2008-07-21,61.279998779296875
2008-06-19,60.04999923706055
2009-03-02,59.81999969482422
2008-04-16,55.9900016784668
2008-02-12,55.040000915527344
2009-01-29,57.209999084472656
2009-04-03,58.08000183105469
2009-05-04,61.16999816894531
2009-05-07,64.56999969482422
2008-02-27,63.56999969482422
2009-03-17,62.52000045776367
2008-06-02,63.959999084472656
2009-02-13,63.709999084472656
2008-05-01,56.810001373291016
2009-01-12,60.369998931884766
2008-12-11,58.68000030517578
2008-10-08,55.709999084472656
2008-08-05,55.150001525878906
2009-05-20,52.84000015258789
2008-04-14,53.2400016784668
2008-03-13,52.77000045776367
2008-05-16,50.52000045776367
2008-10-23,47.810001373291016
2008-08-20,49.0099983215332
2008-06-17,47.290000915527344
2009-01-27,44.220001220703125
2008-12-26,43.09000015258789
2008-11-24,42.790000915527344
2009-04-01,44.560001373291016
2009-05-19,42.41999816894531
2009-05-22,39.5
2008-12-09,40.869998931884766
2008-11-07,38.349998474121094
2008-01-24,36.75
2008-02-25,37.869998931884766
2008-03-28,40.150001525878906
2008-04-29,38.86000061035156
2008-10-06,40.2599983215332
2008-09-04,38.099998474121094
2008-07-02,41.40999984741211
2009-02-11,38.689998626708984
2009-05-28,36.099998474121094
2009-02-26,36.13999938964844
2008-07-17,36.77000045776367
2008-05-14,34.790000915527344
2008-12-24,32.90999984741211
2008-02-08,34.959999084472656
2008-03-11,33.25
2008-10-21,32.27000045776367
2008-09-19,31.8700008392334
2008-08-18,31.1299991607666
2009-03-30,28.34000015258789
2008-08-01,29.309999465942383
2008-09-02,31.59000015258789
2009-03-13,29.6200008392334
2009-01-08,31.809999465942383
2008-01-22,30.170000076293945
2008-03-26,28.68000030517578
2008-05-29,27.520000457763672
2008-11-05,27.229999542236328
2009-02-09,25.280000686645508
2008-06-30,24.229999542236328
2009-02-24,25.440000534057617
2008-11-20,24.450000762939453
2008-09-17,25.280000686645508
2009-01-23,27.350000381469727
2008-04-10,27.100000381469727
2008-02-06,26.139999389648438
2008-05-12,25.760000228881836
2008-07-15,24.700000762939453
2008-12-22,23.1299991607666
2008-06-13,23.3799991607666
2008-10-24,21.579999923706055
2009-01-06,21.139999389648438
2008-05-27,20.3799991607666
2008-12-05,20.350000381469727
2009-03-11,21.68000030517578
2008-11-03,21.25
2008-10-02,23.270000457763672
2008-02-21,25.110000610351562
2008-03-24,26.280000686645508
2008-04-25,26.40999984741211
2008-07-30,23.110000610351562
2008-09-15,23.0
2008-08-14,22.059999465942383
2008-06-11,20.65999984741211
2009-01-21,21.309999465942383
2008-11-18,20.799999237060547
2008-03-07,20.100000381469727
2008-02-04,19.969999313354492
2008-04-08,19.06999969482422
2008-10-17,20.56999969482422
2009-03-26,20.010000228881836
2008-08-21,21.469999313354492
2009-04-15,21.43000030517578
2008-01-18,19.690000534057617
2008-02-19,19.75
2008-12-03,19.360000610351562
2008-09-30,19.479999542236328
2008-08-29,18.889999389648438
2008-07-28,19.170000076293945
2008-06-26,18.790000915527344
2009-03-09,19.100000381469727
2009-02-05,18.760000228881836
2008-04-23,18.670000076293945
2009-04-24,17.770000457763672
2008-06-09,16.950000762939453
2009-02-20,16.8700008392334
2008-03-05,16.479999542236328
2008-05-08,15.010000228881836
2008-12-18,14.640000343322754
2008-10-15,15.550000190734863
2008-08-12,15.680000305175781
2008-07-11,14.979999542236328
2009-03-24,15.680000305175781
2009-04-27,16.75
2009-04-30,17.600000381469727
2008-08-27,17.479999542236328
2008-01-16,15.75
2008-04-21,16.360000610351562
2008-03-20,17.850000381469727
2008-06-24,17.18000030517578
2008-05-23,18.049999237060547
2009-02-03,18.579999923706055
2009-01-02,17.989999771118164
2008-12-01,17.010000228881836
2008-10-30,18.290000915527344
2008-11-14,17.940000534057617
2008-10-13,18.309999465942383
2008-09-11,19.079999923706055
2008-03-03,19.25
2008-01-31,19.770000457763672
2008-04-04,20.030000686645508
2008-05-06,20.719999313354492
2008-07-09,20.600000381469727
2009-02-18,20.360000610351562
2008-12-16,20.860000610351562
2009-05-12,20.06999969482422
2009-05-18,18.639999389648438
2008-05-21,18.8799991607666
2008-12-31,18.56999969482422
2008-10-28,20.139999389648438
2008-03-18,20.170000076293945
2008-02-15,19.649999618530273
2008-09-26,18.8799991607666
2008-08-25,19.209999084472656
2008-07-24,19.989999771118164
2009-03-05,19.280000686645508
2009-04-06,19.030000686645508
2009-05-21,19.040000915527344
2008-08-08,18.989999771118164
2008-07-07,19.100000381469727
2008-06-05,17.610000610351562
2009-01-15,17.65999984741211
2008-04-02,17.709999084472656
2008-01-29,18.020000457763672
2008-11-12,18.719999313354492
2008-09-09,18.209999084472656
2009-03-20,18.049999237060547
2009-04-21,18.540000915527344
2009-05-27,18.559999465942383
2008-02-11,19.209999084472656
2008-09-24,19.850000381469727
2008-07-22,19.6200008392334
2008-06-20,20.5
2009-03-03,20.549999237060547
2008-05-19,21.309999465942383
2009-01-30,21.209999084472656
2008-02-13,21.459999084472656
2008-04-17,21.100000381469727
2008-12-29,21.280000686645508
2009-05-06,20.5
2008-05-02,21.469999313354492
2009-01-13,21.540000915527344
2008-12-12,22.260000228881836
2008-11-10,21.940000534057617
2008-10-09,22.170000076293945
2008-08-06,22.3700008392334
2009-03-18,22.719999313354492
2008-02-28,23.260000228881836
2008-03-31,24.0
2008-06-03,24.690000534057617
