Dates,OIL
2007-12-31,56.2400016784668
2008-01-02,57.099998474121094
2008-01-04,58.18000030517578
2008-01-07,57.25
2008-01-03,57.400001525878906
2008-01-08,56.619998931884766
2008-01-09,56.08000183105469
2008-01-10,55.22999954223633
2008-01-11,54.369998931884766
2008-01-14,54.619998931884766
2008-01-15,54.15999984741211
2008-03-14,53.310001373291016
2008-06-18,53.400001525878906
2009-01-28,52.849998474121094
2008-04-15,50.619998931884766
2008-11-25,51.0099983215332
2009-04-02,51.52000045776367
2008-10-07,53.2599983215332
2008-01-25,52.58000183105469
2008-02-26,53.150001525878906
2008-04-30,54.060001373291016
2008-09-05,53.099998474121094
2008-08-04,53.310001373291016
2008-07-03,52.2599983215332
2009-03-16,51.779998779296875
2009-02-12,52.029998779296875
2008-12-10,50.720001220703125
2009-04-08,52.380001068115234
2008-03-12,54.13999938964844
2008-10-22,54.650001525878906
2008-08-19,54.33000183105469
2008-07-18,55.220001220703125
2008-06-16,56.5
2009-02-27,57.56999969482422
2008-05-15,57.779998779296875
2009-01-26,58.029998779296875
2009-03-31,58.029998779296875
2009-04-14,57.959999084472656
2009-04-17,58.13999938964844
2009-04-20,59.09000015258789
2008-07-01,59.060001373291016
2008-05-30,60.09000015258789
2009-02-10,60.70000076293945
2009-01-09,60.560001373291016
2008-01-23,59.560001373291016
2008-03-27,61.290000915527344
2008-04-28,61.63999938964844
2008-12-08,61.869998931884766
2008-11-06,63.5
2008-09-03,63.9900016784668
2009-04-23,64.98999786376953
2008-09-18,64.51000213623047
2008-07-16,62.5
2009-02-25,62.959999084472656
2008-03-10,62.77000045776367
2008-02-07,59.27000045776367
2008-04-11,60.189998626708984
2008-05-13,59.880001068115234
2008-12-23,60.81999969482422
2008-11-21,63.119998931884766
2008-10-20,63.11000061035156
2009-04-29,62.880001068115234
2009-05-05,59.36000061035156
2008-11-04,59.93000030517578
2008-10-03,61.540000915527344
2008-07-31,62.650001525878906
2008-03-25,64.05999755859375
2008-02-22,64.30999755859375
2009-03-12,64.7300033569336
2008-05-28,66.22000122070312
2009-01-07,65.01000213623047
2009-04-13,65.93000030517578
2009-05-15,67.5
2009-05-08,67.69999694824219
2008-06-12,68.58999633789062
2009-02-23,67.61000061035156
2009-01-22,69.37000274658203
2008-11-19,69.55000305175781
2008-09-16,70.0999984741211
2008-02-05,69.3499984741211
2008-04-09,70.45999908447266
2008-08-15,71.18000030517578
2008-07-14,69.80999755859375
2009-03-27,69.44999694824219
2009-05-14,67.4000015258789
2008-09-22,67.66999816894531
2008-07-29,70.68000030517578
2008-06-27,71.9800033569336
2009-03-10,73.05999755859375
2009-02-06,73.83999633789062
2009-01-05,75.37999725341797
2008-12-04,74.80000305175781
2008-02-20,74.16000366210938
2008-04-24,74.97000122070312
2008-10-01,75.55999755859375
2009-05-13,76.18000030517578
2009-05-26,76.01000213623047
2008-03-06,76.83000183105469
2008-11-17,77.61000061035156
2008-10-16,80.1500015258789
2008-08-13,80.11000061035156
2008-06-10,78.18000030517578
2008-05-09,76.12999725341797
2009-01-20,77.44000244140625
2008-04-07,76.30000305175781
2008-12-19,76.55999755859375
2009-03-25,75.80999755859375
2009-05-29,73.95999908447266
2009-06-01,74.01000213623047
2009-02-04,80.31999969482422
2008-01-17,81.55999755859375
2008-04-22,81.5
2008-12-02,80.19000244140625
2008-10-31,80.08999633789062
2008-09-29,80.68000030517578
2008-08-28,83.18000030517578
2008-06-25,80.0
2009-04-09,80.56999969482422
2009-05-11,82.0
2008-08-11,80.97000122070312
2008-07-10,80.8499984741211
2008-02-01,81.7300033569336
2008-03-04,81.68000030517578
2009-02-19,82.0999984741211
2008-05-07,84.36000061035156
2008-12-17,85.58000183105469
2008-10-14,85.72000122070312
2008-09-12,84.30999755859375
2009-03-23,86.5199966430664
2008-10-29,84.83999633789062
2008-08-26,82.77999877929688
2008-03-19,82.0199966430664
2008-07-25,82.4000015258789
2008-06-23,87.58999633789062
2009-03-06,86.91999816894531
2008-05-22,87.44000244140625
2009-02-02,82.5199966430664
2009-04-07,80.3499984741211
2009-01-16,78.02999877929688
2008-12-15,77.6500015258789
2008-11-13,77.58999633789062
2009-02-17,75.51000213623047
2008-04-03,74.48999786376953
2008-01-30,74.06999969482422
2008-05-05,73.68000030517578
2008-09-10,73.83999633789062
2008-07-08,72.55999755859375
2008-06-06,75.55000305175781
2009-04-16,73.54000091552734
2008-07-23,73.98999786376953
2009-03-04,71.31999969482422
2008-05-20,71.05000305175781
2008-12-30,71.7300033569336
2008-11-28,70.23999786376953
2008-03-17,68.66000366210938
2008-02-14,68.38999938964844
2008-04-18,67.58999633789062
2008-10-27,68.72000122070312
2008-09-25,67.33999633789062
2009-04-22,68.5
2008-10-10,67.0999984741211
2008-09-08,69.0
2008-08-07,71.30999755859375
2009-03-19,71.43000030517578
2008-06-04,68.19999694824219
2009-01-14,69.3499984741211
2008-01-28,70.87000274658203
2008-04-01,71.5999984741211
2008-02-29,70.3499984741211
2008-11-11,64.12000274658203
2009-04-28,64.33999633789062
2009-05-01,65.01000213623047
2008-11-26,63.91999816894531
2008-09-23,64.4800033569336
2008-08-22,62.09000015258789
2008-07-21,61.52000045776367
2008-06-19,61.16999816894531
2009-03-02,60.66999816894531
2008-04-16,56.880001068115234
2008-02-12,54.119998931884766
2009-01-29,55.5
2009-04-03,58.90999984741211
2009-05-04,60.58000183105469
2009-05-07,62.68000030517578
2008-02-27,65.0
2009-03-17,64.9800033569336
2008-06-02,62.220001220703125
2009-02-13,62.119998931884766
2008-05-01,60.529998779296875
2009-01-12,58.119998931884766
2008-12-11,58.88999938964844
2008-10-08,57.560001373291016
2008-08-05,54.9900016784668
2009-05-20,53.849998474121094
2008-04-14,54.04999923706055
2008-03-13,52.189998626708984
2008-05-16,52.939998626708984
2008-10-23,47.0099983215332
2008-08-20,48.349998474121094
2008-06-17,50.38999938964844
2009-01-27,45.27000045776367
2008-12-26,43.970001220703125
2008-11-24,42.040000915527344
2009-04-01,43.939998626708984
2009-05-19,42.869998931884766
2009-05-22,40.939998626708984
2008-12-09,40.099998474121094
2008-11-07,37.130001068115234
2008-01-24,37.20000076293945
2008-02-25,38.16999816894531
2008-03-28,39.2400016784668
2008-04-29,40.5099983215332
2008-10-06,38.33000183105469
2008-09-04,39.13999938964844
2008-07-02,39.25
2009-02-11,40.79999923706055
2009-05-28,37.66999816894531
2009-02-26,36.150001525878906
2008-07-17,38.7400016784668
2008-05-14,35.93000030517578
2008-12-24,34.099998474121094
2008-02-08,33.720001220703125
2008-03-11,33.560001373291016
2008-10-21,33.470001220703125
2008-09-19,32.5
2008-08-18,32.11000061035156
2009-03-30,30.0
2008-08-01,29.469999313354492
2008-09-02,30.68000030517578
2009-03-13,30.850000381469727
2009-01-08,30.459999084472656
2008-01-22,30.860000610351562
2008-03-26,30.399999618530273
2008-05-29,29.0
2008-11-05,27.3799991607666
2009-02-09,26.860000610351562
2008-06-30,24.75
2009-02-24,25.5
2008-11-20,25.229999542236328
2008-09-17,25.56999969482422
2009-01-23,26.469999313354492
2008-04-10,25.709999084472656
2008-02-06,28.510000228881836
2008-05-12,26.540000915527344
2008-07-15,25.770000457763672
2008-12-22,24.09000015258789
2008-06-13,22.829999923706055
2008-10-24,23.68000030517578
2009-01-06,21.719999313354492
2008-05-27,20.420000076293945
2008-12-05,19.540000915527344
2009-03-11,21.489999771118164
2008-11-03,21.020000457763672
2008-10-02,20.559999465942383
2008-02-21,23.93000030517578
2008-03-24,25.34000015258789
2008-04-25,27.170000076293945
2008-07-30,26.190000534057617
2008-09-15,22.860000610351562
2008-08-14,22.100000381469727
2008-06-11,21.059999465942383
2009-01-21,20.700000762939453
2008-11-18,21.0
2008-03-07,20.59000015258789
2008-02-04,20.670000076293945
2008-04-08,19.290000915527344
2008-10-17,19.360000610351562
2009-03-26,19.65999984741211
2008-08-21,19.610000610351562
2009-04-15,21.6200008392334
2008-01-18,20.719999313354492
2008-02-19,19.540000915527344
2008-12-03,19.100000381469727
2008-09-30,19.93000030517578
2008-08-29,18.90999984741211
2008-07-28,18.690000534057617
2008-06-26,19.510000228881836
2009-03-09,18.780000686645508
2009-02-05,18.1200008392334
2008-04-23,19.399999618530273
2009-04-24,19.25
2008-06-09,17.670000076293945
2009-02-20,16.68000030517578
2008-03-05,16.889999389648438
2008-05-08,15.670000076293945
2008-12-18,15.100000381469727
2008-10-15,15.279999732971191
2008-08-12,14.930000305175781
2008-07-11,16.079999923706055
2009-03-24,15.289999961853027
2009-04-27,16.079999923706055
2009-04-30,17.25
2008-08-27,17.0
2008-01-16,16.469999313354492
2008-04-21,16.350000381469727
2008-03-20,16.799999237060547
2008-06-24,17.6200008392334
2008-05-23,17.780000686645508
2009-02-03,18.1299991607666
2009-01-02,18.899999618530273
2008-12-01,17.68000030517578
2008-10-30,16.93000030517578
2008-11-14,18.459999084472656
2008-10-13,17.510000228881836
2008-09-11,18.559999465942383
2008-03-03,19.049999237060547
2008-01-31,20.0
2008-04-04,19.809999465942383
2008-05-06,20.0
2008-07-09,20.309999465942383
2009-02-18,20.239999771118164
2008-12-16,20.920000076293945
2009-05-12,20.219999313354492
2009-05-18,19.3700008392334
2008-05-21,18.649999618530273
2008-12-31,18.270000457763672
2008-10-28,20.040000915527344
2008-03-18,20.0
2008-02-15,19.5
2008-09-26,19.049999237060547
2008-08-25,18.549999237060547
2008-07-24,20.0
2009-03-05,18.959999084472656
2009-04-06,19.329999923706055
2009-05-21,19.0
2008-08-08,19.170000076293945
2008-07-07,19.299999237060547
2008-06-05,17.969999313354492
2009-01-15,17.020000457763672
2008-04-02,17.59000015258789
2008-01-29,17.989999771118164
2008-11-12,18.639999389648438
2008-09-09,17.530000686645508
2009-03-20,17.75
2009-04-21,18.360000610351562
2009-05-27,18.3799991607666
2008-02-11,18.8700008392334
2008-09-24,19.450000762939453
2008-07-22,19.739999771118164
2008-06-20,20.149999618530273
2009-03-03,21.299999237060547
2008-05-19,21.079999923706055
2009-01-30,21.049999237060547
2008-02-13,21.59000015258789
2008-04-17,21.3799991607666
2008-12-29,20.969999313354492
2009-05-06,21.0
2008-05-02,21.049999237060547
2009-01-13,21.520000457763672
2008-12-12,22.0
2008-11-10,21.780000686645508
2008-10-09,21.979999542236328
2008-08-06,21.5
2009-03-18,22.709999084472656
2008-02-28,22.989999771118164
2008-03-31,23.940000534057617
2008-06-03,24.399999618530273
