Dates,OIL
2007-12-31,56.400001525878906
2008-01-02,58.130001068115234
2008-01-04,58.33000183105469
2008-01-07,57.43000030517578
2008-01-03,57.400001525878906
2008-01-08,56.84000015258789
2008-01-09,57.02000045776367
2008-01-10,55.22999954223633
2008-01-11,54.54999923706055
2008-01-14,55.13999938964844
2008-01-15,54.15999984741211
2008-03-14,53.310001373291016
2008-06-18,53.56999969482422
2009-01-28,53.119998931884766
2008-04-15,52.38999938964844
2008-11-25,51.66999816894531
2009-04-02,52.56999969482422
2008-10-07,53.529998779296875
2008-01-25,53.529998779296875
2008-02-26,53.83000183105469
2008-04-30,54.2400016784668
2008-09-05,54.09000015258789
2008-08-04,53.380001068115234
2008-07-03,53.11000061035156
2009-03-16,52.119998931884766
2009-02-12,52.04999923706055
2008-12-10,51.77000045776367
2009-04-08,53.95000076293945
2008-03-12,55.5
2008-10-22,55.130001068115234
2008-08-19,55.04999923706055
2008-07-18,56.040000915527344
2008-06-16,56.61000061035156
2009-02-27,58.540000915527344
2008-05-15,59.09000015258789
2009-01-26,58.599998474121094
2009-03-31,58.25
2009-04-14,58.470001220703125
2009-04-17,59.36000061035156
2009-04-20,59.41999816894531
2008-07-01,60.400001525878906
2008-05-30,60.25
2009-02-10,61.0
2009-01-09,60.61000061035156
2008-01-23,61.5
2008-03-27,62.040000915527344
2008-04-28,62.40999984741211
2008-12-08,63.439998626708984
2008-11-06,63.95000076293945
2008-09-03,64.62999725341797
2009-04-23,65.19000244140625
2008-09-18,65.16000366210938
2008-07-16,63.68000030517578
2009-02-25,64.63999938964844
2008-03-10,63.2400016784668
2008-02-07,60.72999954223633
2008-04-11,60.7400016784668
2008-05-13,60.47999954223633
2008-12-23,63.15999984741211
2008-11-21,64.26000213623047
2008-10-20,63.119998931884766
2009-04-29,63.349998474121094
2009-05-05,60.84000015258789
2008-11-04,62.380001068115234
2008-10-03,63.220001220703125
2008-07-31,63.099998474121094
2008-03-25,65.01000213623047
2008-02-22,64.93000030517578
2009-03-12,66.5
2008-05-28,66.22000122070312
2009-01-07,65.73999786376953
2009-04-13,66.54000091552734
2009-05-15,67.80000305175781
2009-05-08,68.45999908447266
2008-06-12,68.7300033569336
2009-02-23,69.58000183105469
2009-01-22,69.87000274658203
2008-11-19,71.0999984741211
