Dates,OIL
2007-12-31,55.2599983215332
2008-01-02,57.029998779296875
2008-01-04,57.470001220703125
2008-01-07,56.70000076293945
2008-01-03,55.15999984741211
2008-01-08,56.099998474121094
2008-01-09,55.70000076293945
2008-01-10,54.400001525878906
2008-01-11,53.790000915527344
2008-01-14,54.27000045776367
2008-01-15,53.29999923706055
2008-03-14,52.220001220703125
2008-06-18,52.13999938964844
2009-01-28,52.31999969482422
2008-04-15,50.619998931884766
2008-11-25,50.779998779296875
2009-04-02,51.11000061035156
2008-10-07,52.59000015258789
2008-01-25,52.060001373291016
2008-02-26,53.040000915527344
2008-04-30,53.5
2008-09-05,52.59000015258789
2008-08-04,51.88999938964844
2008-07-03,52.029998779296875
2009-03-16,51.36000061035156
2009-02-12,50.849998474121094
2008-12-10,50.70000076293945
2009-04-08,52.2599983215332
2008-03-12,53.349998474121094
2008-10-22,54.20000076293945
2008-08-19,54.08000183105469
2008-07-18,55.220001220703125
2008-06-16,55.529998779296875
2009-02-27,57.2400016784668
2008-05-15,57.560001373291016
2009-01-26,56.90999984741211
2009-03-31,57.130001068115234
2009-04-14,57.41999816894531
2009-04-17,58.0099983215332
2009-04-20,58.459999084472656
2008-07-01,58.90999984741211
2008-05-30,59.529998779296875
2009-02-10,59.63999938964844
2009-01-09,58.06999969482422
2008-01-23,59.470001220703125
2008-03-27,60.43000030517578
2008-04-28,61.060001373291016
2008-12-08,61.22999954223633
2008-11-06,62.63999938964844
2008-09-03,62.880001068115234
2009-04-23,63.959999084472656
2008-09-18,63.88999938964844
2008-07-16,60.4900016784668
2009-02-25,62.59000015258789
2008-03-10,60.68000030517578
2008-02-07,59.040000915527344
2008-04-11,59.33000183105469
2008-05-13,58.86000061035156
2008-12-23,60.77000045776367
2008-11-21,62.79999923706055
2008-10-20,62.27000045776367
2009-04-29,59.59000015258789
2009-05-05,59.18000030517578
2008-11-04,59.36000061035156
2008-10-03,61.38999938964844
2008-07-31,62.25
2008-03-25,64.05999755859375
2008-02-22,63.959999084472656
2009-03-12,64.55000305175781
2008-05-28,64.69000244140625
2009-01-07,64.81999969482422
2009-04-13,65.68000030517578
2009-05-15,67.33999633789062
2009-05-08,66.86000061035156
2008-06-12,68.0
2009-02-23,67.5
2009-01-22,68.80000305175781
2008-11-19,69.4800033569336
2008-09-16,69.69000244140625
2008-02-05,68.31999969482422
2008-04-09,70.23999786376953
2008-08-15,70.76000213623047
2008-07-14,68.83999633789062
2009-03-27,67.79000091552734
2009-05-14,66.0199966430664
2008-09-22,67.66000366210938
2008-07-29,70.63999938964844
2008-06-27,71.94999694824219
2009-03-10,72.16999816894531
2009-02-06,72.81999969482422
2009-01-05,74.56999969482422
2008-12-04,74.0999984741211
2008-02-20,74.05999755859375
2008-04-24,74.0999984741211
2008-10-01,72.27999877929688
2009-05-13,75.05999755859375
2009-05-26,74.98999786376953
2008-03-06,76.77999877929688
2008-11-17,77.11000061035156
2008-10-16,78.0
2008-08-13,78.08999633789062
2008-06-10,76.80999755859375
2008-05-09,75.86000061035156
2009-01-20,75.61000061035156
2008-04-07,75.0
2008-12-19,75.29000091552734
2009-03-25,74.23999786376953
2009-05-29,72.9800033569336
2009-06-01,73.5
2009-02-04,79.48999786376953
2008-01-17,79.87000274658203
2008-04-22,78.55000305175781
2008-12-02,80.0999984741211
2008-10-31,79.12000274658203
2008-09-29,80.19999694824219
2008-08-28,79.91000366210938
2008-06-25,79.86000061035156
2009-04-09,79.13999938964844
2009-05-11,79.0
2008-08-11,80.2699966430664
2008-07-10,80.83000183105469
2008-02-01,81.31999969482422
2008-03-04,79.0199966430664
2009-02-19,82.0
2008-05-07,83.70999908447266
2008-12-17,83.3499984741211
2008-10-14,83.93000030517578
2008-09-12,84.08000183105469
2009-03-23,85.77999877929688
2008-10-29,83.5999984741211
2008-08-26,80.95999908447266
2008-03-19,81.01000213623047
2008-07-25,81.68000030517578
2008-06-23,85.55000305175781
2009-03-06,86.29000091552734
2008-05-22,81.4800033569336
2009-02-02,79.23999786376953
2009-04-07,77.4800033569336
2009-01-16,76.83999633789062
2008-12-15,76.94000244140625
2008-11-13,75.30000305175781
2009-02-17,73.77999877929688
2008-04-03,73.55000305175781
2008-01-30,72.98999786376953
2008-05-05,73.0999984741211
2008-09-10,71.75
2008-07-08,72.0199966430664
2008-06-06,73.12999725341797
2009-04-16,73.54000091552734
2008-07-23,71.20999908447266
2009-03-04,70.45999908447266
2008-05-20,69.76000213623047
2008-12-30,70.27999877929688
2008-11-28,68.30000305175781
2008-03-17,67.18000030517578
2008-02-14,66.91000366210938
2008-04-18,67.45999908447266
2008-10-27,67.12000274658203
2008-09-25,66.31999969482422
2009-04-22,66.69999694824219
2008-10-10,66.6500015258789
2008-09-08,67.0199966430664
2008-08-07,70.69999694824219
2009-03-19,68.0
2008-06-04,67.66999816894531
2009-01-14,68.4800033569336
2008-01-28,69.58000183105469
2008-04-01,67.94999694824219
2008-02-29,68.52999877929688
2008-11-11,64.0199966430664
2009-04-28,63.83000183105469
2009-05-01,63.38999938964844
2008-11-26,62.56999969482422
2008-09-23,62.310001373291016
