Dates,HBI
2019-10-08,17.399999618530273
2019-12-11,17.559999465942383
2019-11-27,17.469999313354492
2020-02-14,16.780000686645508
2020-05-06,16.65999984741211
2019-01-08,17.059999465942383
2018-12-07,17.079999923706055
2019-08-20,17.43000030517578
2018-11-05,16.950000762939453
2019-07-19,16.969999313354492
2018-10-04,17.34000015258789
2019-06-17,17.06999969482422
2019-05-16,17.399999618530273
2018-08-01,17.100000381469727
2019-03-13,16.350000381469727
2019-12-03,16.09000015258789
2020-02-20,16.43000030517578
2019-12-06,16.670000076293945
2020-05-12,16.850000381469727
2019-12-09,16.489999771118164
2020-02-26,16.559999465942383
2020-05-15,16.6299991607666
2019-03-28,16.010000228881836
2018-09-17,16.239999771118164
2018-08-16,16.450000762939453
2018-10-19,16.1299991607666
2019-04-29,16.1299991607666
2019-01-23,15.720000267028809
2019-09-04,15.890000343322754
2018-11-20,16.399999618530273
2019-07-02,14.90999984741211
2019-05-31,14.90999984741211
2019-12-12,15.1899995803833
2020-05-18,14.779999732971191
2019-09-27,14.989999771118164
2020-03-03,14.880000114440918
2020-05-21,14.819999694824219
2019-05-14,14.479999542236328
2018-08-31,14.210000038146973
2018-07-30,13.960000038146973
2018-10-02,13.329999923706055
2019-04-12,13.920000076293945
2019-03-11,13.739999771118164
2019-02-07,14.010000228881836
2019-07-17,14.079999923706055
2019-09-19,13.989999771118164
2019-10-21,13.720000267028809
2019-12-18,13.8100004196167
2020-03-06,13.420000076293945
2019-10-03,13.640000343322754
2020-03-09,13.699999809265137
2020-05-27,13.539999961853027
2019-12-24,13.300000190734863
2020-03-12,13.899999618530273
2018-12-20,14.380000114440918
2019-08-01,14.149999618530273
2018-08-14,14.979999542236328
2018-07-13,15.550000190734863
2018-10-17,15.949999809265137
2019-05-29,16.030000686645508
2019-03-26,15.6899995803833
2019-02-22,15.600000381469727
2019-10-04,14.800000190734863
2019-11-05,14.880000114440918
2019-12-27,14.550000190734863
2020-06-02,14.140000343322754
2019-12-30,14.649999618530273
2020-03-18,15.0
2020-06-05,14.880000114440918
2019-07-15,15.130000114440918
2018-12-03,15.079999923706055
2019-06-13,15.399999618530273
2019-01-04,14.720000267028809
2018-08-29,14.350000381469727
2019-02-05,14.5600004196167
2018-11-01,14.729999542236328
2019-08-16,14.600000381469727
2019-04-10,14.710000038146973
2019-09-17,14.569999694824219
2019-10-15,14.899999618530273
2020-01-02,15.15999984741211
2020-06-08,15.319999694824219
2019-10-18,15.4399995803833
2020-03-24,15.569999694824219
2020-06-11,14.479999542236328
2020-01-08,15.390000343322754
2019-04-25,15.680000305175781
2019-07-30,16.25
2019-02-20,16.209999084472656
2018-07-11,15.75
2018-09-13,16.0
2018-10-15,15.979999542236328
2019-06-28,16.110000610351562
2018-12-18,14.4399995803833
2018-11-16,15.380000114440918
2019-10-02,15.539999961853027
2020-03-27,15.880000114440918
2020-01-10,15.9399995803833
2019-10-24,16.139999389648438
2020-03-30,15.819999694824219
2020-06-17,15.8100004196167
2020-01-14,16.0
2020-04-02,15.489999771118164
2019-01-02,15.119999885559082
2019-08-14,15.390000343322754
2018-10-30,15.65999984741211
2019-06-11,15.350000381469727
2019-05-10,14.930000305175781
2019-04-08,15.069999694824219
2018-08-27,14.829999923706055
2018-07-26,15.15999984741211
2018-09-28,15.0600004196167
2019-03-07,15.170000076293945
2019-10-30,15.4399995803833
2020-01-17,15.069999694824219
2020-06-23,14.90999984741211
2020-04-08,14.550000190734863
2020-06-26,14.760000228881836
2019-03-22,15.039999961853027
2019-01-17,14.960000038146973
2019-08-29,15.270000457763672
2018-11-14,15.050000190734863
2019-06-26,15.039999961853027
2018-09-11,14.710000038146973
2018-07-09,14.550000190734863
2018-08-10,14.84000015258789
2019-04-23,14.890000343322754
2019-09-30,14.8100004196167
2020-01-23,14.539999961853027
2019-11-08,14.699999809265137
2020-04-14,14.770000457763672
2019-11-11,14.84000015258789
2020-01-29,14.720000267028809
2020-04-17,14.789999961853027
2018-07-24,14.729999542236328
2018-09-26,14.770000457763672
2019-05-08,14.350000381469727
2019-03-05,14.300000190734863
2019-02-01,14.550000190734863
2018-12-31,14.569999694824219
2018-11-29,14.399999618530273
2019-08-12,13.779999732971191
2019-07-11,13.880000114440918
2019-09-13,14.109999656677246
2019-11-14,14.130000114440918
2020-04-20,14.149999618530273
2020-02-04,14.369999885559082
2020-04-23,14.350000381469727
2018-12-14,14.239999771118164
2019-08-27,14.180000305175781
2018-08-08,14.470000267028809
2018-10-11,13.949999809265137
2018-11-12,14.149999618530273
2019-07-26,14.359999656677246
2019-06-24,14.210000038146973
2019-05-23,14.270000457763672
2019-03-20,13.84000015258789
2019-01-15,13.649999618530273
2019-11-20,14.039999961853027
2020-02-07,14.75
2020-02-10,14.5
2020-04-29,14.229999542236328
2019-11-26,13.920000076293945
2020-02-13,14.5
2019-01-30,14.59000015258789
2018-08-23,14.300000190734863
2018-09-24,14.25
2018-11-27,14.380000114440918
2018-10-26,14.270000457763672
2019-07-09,14.619999885559082
2019-06-07,14.010000228881836
2019-05-06,14.149999618530273
2019-04-04,13.539999961853027
2019-09-11,12.369999885559082
2019-11-29,12.470000267028809
2020-05-05,13.210000038146973
2019-12-02,13.079999923706055
2020-02-19,12.479999542236328
2020-05-08,12.479999542236328
2019-05-21,12.069999694824219
2019-03-18,11.1899995803833
2018-09-07,11.670000076293945
2018-08-06,11.050000190734863
2018-10-09,9.600000381469727
2019-02-14,9.90999984741211
2018-12-12,8.630000114440918
2019-07-24,8.520000457763672
2019-09-26,8.949999809265137
2019-10-28,8.819999694824219
2019-12-05,9.34000015258789
2020-05-11,10.5
2019-07-03,9.4399995803833
2020-02-25,9.300000190734863
2020-05-14,9.029999732971191
2020-02-28,8.609999656677246
2019-08-08,8.25
2019-06-05,8.020000457763672
2018-07-20,7.5
2018-08-21,7.340000152587891
2018-10-24,7.170000076293945
2019-04-02,7.570000171661377
2019-03-01,8.710000038146973
2019-01-28,8.59000015258789
2018-12-27,9.800000190734863
2019-09-09,9.609999656677246
2020-03-02,9.489999771118164
2020-05-20,9.119999885559082
2019-12-17,9.0
2020-03-05,9.140000343322754
2019-02-12,8.989999771118164
2019-01-11,8.579999923706055
2018-12-10,8.8100004196167
2019-08-23,8.430000305175781
2018-11-08,8.319999694824219
2019-07-22,8.619999885559082
2019-06-20,9.5
2018-09-05,10.039999961853027
2019-04-17,10.329999923706055
2019-09-24,9.539999961853027
2019-12-20,9.239999771118164
2020-05-26,9.699999809265137
2019-04-30,10.050000190734863
2019-12-23,9.6899995803833
2020-03-11,9.449999809265137
2020-05-29,9.329999923706055
2019-12-26,9.010000228881836
2020-06-01,8.5600004196167
2019-05-02,8.029999732971191
2019-02-27,8.359999656677246
2018-11-23,8.850000381469727
2019-08-06,9.229999542236328
2018-07-18,9.380000114440918
2018-09-20,9.489999771118164
2018-10-22,9.869999885559082
2019-07-05,10.119999885559082
2019-06-03,11.100000381469727
2019-10-09,11.3100004196167
2019-10-11,10.039999961853027
2020-03-17,9.890000343322754
2020-06-04,10.470000267028809
2019-10-14,11.09000015258789
2020-03-20,11.9399995803833
2018-11-06,12.65999984741211
2019-06-18,13.1899995803833
2019-05-17,14.010000228881836
2019-04-15,12.979999542236328
2019-03-14,11.649999618530273
2019-01-09,11.720000267028809
2018-08-02,11.25
2018-10-05,12.239999771118164
2019-08-21,12.069999694824219
2019-10-17,11.6899995803833
2020-03-23,12.020000457763672
2020-06-10,11.25
2019-02-25,11.4399995803833
2020-01-07,11.0600004196167
2020-03-26,10.600000381469727
2019-10-23,10.649999618530273
